subscription_id,id,billing_thresholds_reset_billing_cycle_anchor,billing_thresholds_amount_gte,created,metadata,plan_id,_fivetran_synced,quantity,current_period_end,current_period_start
sub_K3UlkOrWmkOtRa,si_K3UlPgi6tk8M2v,,,2021-08-17 08:35:52+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:22:01.209000+00:00,1,,
sub_K3UfrafwHEgSap,si_K3Uf9OX30w4ftn,,,2021-08-17 08:29:55+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:22:31.813000+00:00,1,,
sub_1Jn8ryFCPJnn9IgIBRrA5pGr,si_KS2xt2xnDT9GqM,,,2021-10-21 21:32:15+00:00,{},price_1JNNT8FCPJnn9IgIUF8DldJW,2022-06-14 07:53:45.032000+00:00,1,,
sub_K69reo2HrEiJTD,si_K69rEUa2TKq4AL,,,2021-08-24 11:11:21+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:10:52.518000+00:00,1,,
sub_K3Ssr9MFbXCJw6,si_K3Sseu7P86a2cX,,,2021-08-17 06:38:59+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:27:18.461000+00:00,1,,
sub_K3UMfdhS5js9qP,si_K3UM5uab0bVDxr,,,2021-08-17 08:10:33+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:24:07.313000+00:00,1,,
sub_K3VKySJycnwHtY,si_K3VKADreHZI84s,,,2021-08-17 09:10:23+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:18:47.249000+00:00,1,,
sub_K6AgsuhGlPq7XF,si_K6AgVRnPFDEaNq,,,2021-08-24 12:02:21+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:04:08.430000+00:00,1,,
sub_1KS4SnFCPJnn9IgIW2cAY0je,si_L8L9O8pvlnOtIv,,,2022-02-11 19:07:25+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 07:39:37.049000+00:00,1,,
sub_1L32zeFCPJnn9IgIC0RJUbBG,si_LkY56t2qJ5Pigs,,,2022-05-24 19:02:11+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 07:30:21.022000+00:00,1,,
sub_K3U2MJmTjTSdLv,si_K3U2GXLqL1tqsb,,,2021-08-17 07:50:30+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:25:40.156000+00:00,1,,
sub_K3U9LuYX5VMcAE,si_K3U9OeZ3gkJjxm,,,2021-08-17 07:58:06+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:25:09.148000+00:00,1,,
sub_K3Uq6tR6deZMzJ,si_K3UqAjVRD0qD68,,,2021-08-17 08:40:48+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:21:29.055000+00:00,1,,
sub_K3UQLPfCvN7PMY,si_K3UQ1bWvm9Oo8i,,,2021-08-17 08:14:28+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:23:52.403000+00:00,1,,
sub_K3WDnmUjPuFE9k,si_K3WD5Ju6PnnDXi,,,2021-08-17 10:05:43+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:13:40.834000+00:00,1,,
sub_K3UJuGrYUHLGH8,si_K3UJ0C0ymkdEr7,,,2021-08-17 08:07:32+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:24:27.655000+00:00,1,,
sub_K3W8wDuxnHFgMr,si_K3W8tYLvVWheU1,,,2021-08-17 10:00:52+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:14:05.211000+00:00,1,,
sub_K3BTfmsvQBoLuQ,si_K3BT1RBMS4EWGq,,,2021-08-16 12:39:38+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:27:45.063000+00:00,1,,
sub_K3SrV72vtM9YC5,si_K3SrKspJ9cEvvX,,,2021-08-17 06:37:46+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:27:23.148000+00:00,3,,
sub_1KfudZFCPJnn9IgIecDdUzeb,si_LMdvkYbFf9clIf,,,2022-03-21 23:27:45+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:36:31.443000+00:00,1,,
sub_K6AmBN5F2q043i,si_K6Amks5TfQVFKp,,,2021-08-24 12:09:20+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:03:07.006000+00:00,1,,
sub_1JujzVFCPJnn9IgIZpsTU3B3,si_KZtnX0AQTNmUlL,,,2021-11-11 20:35:25+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 07:50:26.735000+00:00,1,,
sub_K3U3KJmdd186t5,si_K3U3tHwHbT4aun,,,2021-08-17 07:51:54+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:25:34.687000+00:00,1,,
sub_K3UNqsTmaTQYTJ,si_K3UNDdUMJuF2w3,,,2021-08-17 08:11:42+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:24:02.949000+00:00,1,,
sub_1KElfXFCPJnn9IgIqOvHK2dC,si_KuarNLDzbKzptm,,,2022-01-06 02:25:35+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:41:27.223000+00:00,1,,
sub_K3VaNzbdkE67XK,si_K3Va4oLk1vtp74,,,2021-08-17 09:27:08+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:17:10.440000+00:00,2,,
sub_K3U5ANK7pZFL1U,si_K3U5o99feOkp7e,,,2021-08-17 07:54:09+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:25:23.701000+00:00,1,,
sub_K6ADCwJs0VpypS,si_K6ADVYOPUwPqre,,,2021-08-24 11:33:59+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:08:04.588000+00:00,1,,
sub_K69pvct8SSMzd3,si_K69pFzu1lj1u78,,,2021-08-24 11:09:50+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:11:00.672000+00:00,1,,
sub_KC8En4Rdd9BWiD,si_KC8EAt7emq9ven,,,2021-09-09 09:55:10+00:00,{},price_1JNNT8FCPJnn9IgIUF8DldJW,2022-06-14 07:57:14.823000+00:00,1,,
sub_1K5xtxFCPJnn9IgIZhJb4vzh,si_KlUt0avRB4GCHw,,,2021-12-12 19:40:06+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:44:04.107000+00:00,1,,
sub_K3SgFnOBciZaMR,si_K3SgUEk7HaVd4b,,,2021-08-17 06:27:10+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:27:39.329000+00:00,1,,
sub_1JhcugFCPJnn9IgI4Wp3ehkj,si_KMLbtMYH6f3wxT,,,2021-10-06 16:24:14+00:00,{},price_1JNNT8FCPJnn9IgIUF8DldJW,2022-06-14 07:55:09.927000+00:00,1,,
sub_K3VHiGKUNl9295,si_K3VHd1ggjY84lg,,,2021-08-17 09:07:48+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:19:00.751000+00:00,1,,
sub_K3UyjTON5yXhLq,si_K3Uyl3kr9G7t5i,,,2021-08-17 08:49:12+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:20:40.495000+00:00,1,,
sub_K3UhCXK4OAmeyV,si_K3UhbB5zlUXfry,,,2021-08-17 08:31:20+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:22:24.569000+00:00,1,,
sub_K3W8eY0M9zLCMs,si_K3W86oVHIpnazF,,,2021-08-17 10:00:55+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:14:04.810000+00:00,1,,
sub_1Js8F0FCPJnn9IgI6gPNScbw,si_KXCenaJRfBsjdg,,,2021-11-04 15:52:39+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:51:55.317000+00:00,1,,
sub_K3VDPDRapOwsut,si_K3VDxd2vCFq2g9,,,2021-08-17 09:04:06+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:19:25.546000+00:00,2,,
sub_K3SvgS4UoNMOq9,si_K3SvKsLoZx3aZE,,,2021-08-17 06:41:35+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:27:06.060000+00:00,1,,
sub_K6BIu76av3N4Zn,si_K6BIQ5ahEoFpPj,,,2021-08-24 12:40:56+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:58:39.958000+00:00,1,,
sub_K3Uu2z3xy83jDL,si_K3Uuig9kk4pqgN,,,2021-08-17 08:44:27+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:21:11.623000+00:00,1,,
sub_K3VzVXw13zwDaR,si_K3Vzeygqkncqzf,,,2021-08-17 09:52:14+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:14:52.335000+00:00,1,,
sub_K3VCr2ukE4wlHq,si_K3VC6JMSu4yLmM,,,2021-08-17 09:02:45+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:19:32.186000+00:00,1,,
sub_K3W4JFxqx8htse,si_K3W4hxUqpGUqKc,,,2021-08-17 09:57:15+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:14:27.704000+00:00,1,,
sub_K3VHVycd9DIdCv,si_K3VHBNAEPblH76,,,2021-08-17 09:07:56+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:18:59.671000+00:00,2,,
sub_1K4Y8cFCPJnn9IgISPaMR5BA,si_Kk2DTVq1oe9dyh,,,2021-12-08 21:57:23+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 07:45:17.159000+00:00,1,,
sub_K3UWHXW5xjZJLz,si_K3UWsiWyqoHPGi,,,2021-08-17 08:21:19+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:23:18.021000+00:00,1,,
sub_K3VrCGZpRzwyUV,si_K3VroJ6YHL7nAQ,,,2021-08-17 09:43:28+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:15:38.837000+00:00,2,,
sub_K3UA3TjvfEkeJU,si_K3UAZPvyWxcs8g,,,2021-08-17 07:58:55+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:25:05.970000+00:00,1,,
sub_K3US1QkLAewABi,si_K3USonzafh1WSa,,,2021-08-17 08:16:43+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:23:44.234000+00:00,1,,
sub_K69TZp6vRYnTJ7,si_K69THyH0XFamGQ,,,2021-08-24 10:47:35+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:13:20.252000+00:00,1,,
sub_K3VxbDBGduKqlS,si_K3Vx578DfUWWRr,,,2021-08-17 09:49:54+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:15:02.884000+00:00,1,,
sub_1Jsq4lFCPJnn9IgIAkDP8e1c,si_KXvwXHsoufBzEv,,,2021-11-06 14:40:59+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:52:11.861000+00:00,1,,
sub_K3VCccB3Y1H2Ag,si_K3VCbD7iFTahK9,,,2021-08-17 09:03:05+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:19:30.655000+00:00,1,,
sub_K3UOJaRZpzH4v8,si_K3UOqkolYRB73h,,,2021-08-17 08:12:38+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:23:59.388000+00:00,1,,
sub_K3WpA5AVVUeZQj,si_K3WpXOvF6Tckrn,,,2021-08-17 10:44:02+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:13:33.936000+00:00,1,,
sub_K3VvO74QOMl0hI,si_K3VvFOwhixHBde,,,2021-08-17 09:47:52+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:15:18.400000+00:00,1,,
sub_K3UlnKrK6FTfCx,si_K3Ul3zzXPjJ8oQ,,,2021-08-17 08:36:19+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:21:59.019000+00:00,1,,
sub_K3Ua4VeWU6N9H5,si_K3UaUYjBYdA577,,,2021-08-17 08:24:46+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:23:02.569000+00:00,1,,
sub_KCCqUsfg3Mg1F8,si_KCCqqleyfSOng3,,,2021-09-09 14:40:39+00:00,{},price_1JNNT8FCPJnn9IgIUF8DldJW,2022-06-14 07:57:12.611000+00:00,1,,
sub_K3UfaHSm7evHsm,si_K3UfVN6oUZ4wg6,,,2021-08-17 08:30:10+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:22:30.465000+00:00,1,,
sub_1JnsKUFCPJnn9IgITcOD92uh,si_KSnwsxjKABRpA3,,,2021-10-23 22:04:43+00:00,{},price_1JNNT8FCPJnn9IgIUF8DldJW,2022-06-14 07:53:50.940000+00:00,1,,
sub_K3VFtCskOMHk3H,si_K3VF8dihLMIWLJ,,,2021-08-17 09:06:18+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:19:08.216000+00:00,1,,
sub_K3Umu8SH1tft0i,si_K3Umxwizntormj,,,2021-08-17 08:36:48+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:21:56.557000+00:00,1,,
sub_K6BEcnkrBhOTVV,si_K6BEQXxcVlSAe3,,,2021-08-24 12:36:57+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:59:14.943000+00:00,1,,
sub_K3Vvdk1G9IJCPR,si_K3VvKeKw4MulFP,,,2021-08-17 09:48:06+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:15:17.360000+00:00,1,,
sub_K3UGb9peyqH0ke,si_K3UGVuLoZhYHpg,,,2021-08-17 08:04:37+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:24:38.966000+00:00,1,,
sub_K3Vl8DzioYyFpq,si_K3VletAeaedB7u,,,2021-08-17 09:37:25+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:16:15.051000+00:00,1,,
sub_1JypSFFCPJnn9IgIR2G8S1De,si_Ke7hlYCBFu2I8i,,,2021-11-23 03:14:00+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:49:31.232000+00:00,1,,
sub_K3Szy9Ta4ZJBEs,si_K3SzL1h9zfbJ4t,,,2021-08-17 06:45:25+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:26:51.967000+00:00,1,,
sub_K3VhR1HWuvcYgm,si_K3VhJFmmcAGZ7S,,,2021-08-17 09:33:59+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:16:32.532000+00:00,1,,
sub_K6BJd0L1izeh1V,si_K6BJ0wpZfFkvwm,,,2021-08-24 12:41:23+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:58:33.780000+00:00,1,,
sub_K3VRklWRkAZMXI,si_K3VRZZCIeMtygX,,,2021-08-17 09:17:32+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:18:05.776000+00:00,1,,
sub_K6ATuXCwCKYy5n,si_K6ATTSBLGZyYy4,,,2021-08-24 11:49:42+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:05:49.359000+00:00,1,,
sub_K9K2BS2OGJ1SU9,si_K9K2e1M5fDeGQO,,,2021-09-01 21:54:45+00:00,{},price_1JNNUKFCPJnn9IgIPg468R9U,2022-06-14 07:57:28.604000+00:00,1,,
sub_K3WDetose4uJn6,si_K3WD8kP9aDvcpC,,,2021-08-17 10:06:08+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:13:38.841000+00:00,1,,
sub_K3UTFGr3NXh4tG,si_K3UTGsSYxcBSoq,,,2021-08-17 08:17:53+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:23:40.069000+00:00,1,,
sub_K3VNEBq9N8NZJf,si_K3VNFgaXWGDgHW,,,2021-08-17 09:13:48+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:18:24.045000+00:00,1,,
sub_1L0SxVFCPJnn9IgI7MbI0aej,si_LhsiZfYOtfAuyn,,,2022-05-17 16:09:18+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:31:34.727000+00:00,1,,
sub_K3UPGjcvT8SMdg,si_K3UPS5nK79vkZy,,,2021-08-17 08:13:39+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:23:55.453000+00:00,1,,
sub_1Jn4vNFCPJnn9IgI9zMBa5fC,si_KRytbJ3U1ixtKi,,,2021-10-21 17:19:30+00:00,{},price_1JNNT8FCPJnn9IgIUF8DldJW,2022-06-14 07:53:55.307000+00:00,1,,
sub_1K5rvxFCPJnn9IgIZV1FiqCl,si_KlOjs8kt5nSZoB,,,2021-12-12 13:17:46+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:44:26.745000+00:00,1,,
sub_K3VHoKTNYBQBIR,si_K3VHBOLQGkNWYC,,,2021-08-17 09:08:11+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:18:58.451000+00:00,1,,
sub_K3VFlIFOhc5S0o,si_K3VFeowSdAmWPx,,,2021-08-17 09:05:20+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:19:13.143000+00:00,1,,
sub_1JtZFpFCPJnn9IgIjO6eekdH,si_KYgdUy018bZpMh,,,2021-11-08 14:55:25+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:51:46.997000+00:00,1,,
sub_K3StDuVtr4BuAd,si_K3St2NnMW3DPau,,,2021-08-17 06:39:53+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:27:15.242000+00:00,1,,
sub_1KxWa9FCPJnn9IgIjbG5lpy6,si_LeqGLy5PG3wGb8,,,2022-05-09 13:25:01+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:32:23.963000+00:00,0,,
sub_K3V5ZpC8sF2ELA,si_K3V5bcWn9XXg4W,,,2021-08-17 08:55:37+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:20:05.706000+00:00,1,,
sub_K3W227Ah9ZG3Q0,si_K3W2ySqsgRny9w,,,2021-08-17 09:54:44+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:14:40.032000+00:00,1,,
sub_K3T0rTTCYpTxf7,si_K3T0qM0tmWuCJD,,,2021-08-17 06:47:14+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:26:41.507000+00:00,2,,
sub_1JhZizFCPJnn9IgIOFAlDoiG,si_KMIJ6BQbJaKw0D,,,2021-10-06 12:59:57+00:00,{},price_1JNNT8FCPJnn9IgIUF8DldJW,2022-06-14 07:55:18.307000+00:00,1,,
sub_K3U3tSayke7LRL,si_K3U3kLBQ0Y6Ht2,,,2021-08-17 07:51:51+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:25:34.940000+00:00,2,,
sub_K3UyKfLm6pY9y3,si_K3UyahEjYaFOrC,,,2021-08-17 08:49:09+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:20:41.050000+00:00,2,,
sub_K3Uvxww0vU9H3S,si_K3Uvem6Ds4yiKZ,,,2021-08-17 08:45:45+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:21:04.942000+00:00,2,,
sub_K6Aq7UZyd6S3Us,si_K6AqlBtzQzyNb3,,,2021-08-24 12:12:41+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:02:42.512000+00:00,1,,
sub_K3VplmWUhFk1QT,si_K3VpUXfjz51JWu,,,2021-08-17 09:42:09+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:15:45.048000+00:00,2,,
sub_K3W0KIbRx8iP1O,si_K3W0QHyMVrhbka,,,2021-08-17 09:53:14+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:14:47.673000+00:00,2,,
sub_1JhEQeFCPJnn9IgInC8IapaD,si_KLwJbf4ggatFar,,,2021-10-05 14:15:36+00:00,{},price_1JNNUKFCPJnn9IgIPg468R9U,2022-06-14 07:55:17.656000+00:00,9,,
sub_1K23xXFCPJnn9IgIowblXU5h,si_KhSt8oPO2hNpX5,,,2021-12-02 01:19:39+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 07:46:57.779000+00:00,1,,
sub_K3UL9wj5uXlzcn,si_K3ULNZls24K8tE,,,2021-08-17 08:09:37+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:24:19.791000+00:00,1,,
sub_K3VjWdkkctVARg,si_K3Vj6dzKDh8o80,,,2021-08-17 09:35:58+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:16:22.390000+00:00,1,,
sub_K6BF10QQKm4LfB,si_K6BF7Ybjszo4gZ,,,2021-08-24 12:37:52+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:59:08.342000+00:00,1,,
sub_K3UjHn2Th96rHT,si_K3Uj792c0gRyAv,,,2021-08-17 08:33:31+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:22:13.084000+00:00,1,,
sub_K3BTPJS4iMdmso,si_K3BTZOflsHsWaP,,,2021-08-16 12:40:00+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:27:43.693000+00:00,1,,
sub_K6B533ZPvHSWUP,si_K6B5rqam7sPXip,,,2021-08-24 12:27:47+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:00:31.447000+00:00,1,,
sub_K6A5bV7ums7XCW,si_K6A5NoM2ORSvhi,,,2021-08-24 11:25:47+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:09:12.104000+00:00,0,,
sub_K3VGPYPAARp0Z4,si_K3VGDqecoQVaIW,,,2021-08-17 09:06:32+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:19:06.926000+00:00,1,,
sub_K3Ck1UVTL5cLDB,si_K3CkiAFYkUUNoV,,,2021-08-16 13:58:56+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:27:40.150000+00:00,1,,
sub_K3VFWoo5xgkV6J,si_K3VFMKnE1jbpyy,,,2021-08-17 09:06:08+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:19:08.745000+00:00,1,,
sub_K3WEaVlDQzgSTR,si_K3WEn3pigHPEHy,,,2021-08-17 10:06:42+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:13:35.284000+00:00,1,,
sub_K3V1BWEX67xTn5,si_K3V1mc5fa2mvsc,,,2021-08-17 08:51:46+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:20:28.660000+00:00,1,,
sub_K3V99cF2VmuHlD,si_K3V9DWizKXB5nO,,,2021-08-17 08:59:31+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:19:46.567000+00:00,1,,
sub_K3VsUJfKCyevjm,si_K3VsRCP8Nfs5EX,,,2021-08-17 09:44:58+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:15:32.075000+00:00,1,,
sub_1KeOaIFCPJnn9IgI0NlgyhO2,si_LL4jHSQw0t1qq8,,,2022-03-17 19:02:07+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:37:13.731000+00:00,1,,
sub_1JpeKZFCPJnn9IgIwkNyMDeI,si_KUdbj5OeczKxbY,,,2021-10-28 19:32:07+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:52:54.527000+00:00,1,,
sub_K6AC3PtNoPL7U0,si_K6ACf3zeS14uxi,,,2021-08-24 11:32:32+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:08:16.034000+00:00,1,,
sub_K3VzLU6hzDpYQJ,si_K3VzQ8FxUzXKYG,,,2021-08-17 09:52:11+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:14:52.672000+00:00,1,,
sub_K69ftYU2GVSW8M,si_K69fOKnhZLKkhQ,,,2021-08-24 10:59:34+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:12:08.986000+00:00,1,,
sub_K3VGsM67u9U7f6,si_K3VGwShdRCZ5rl,,,2021-08-17 09:07:18+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:19:03.217000+00:00,1,,
sub_K3UgiCQoc8iDVg,si_K3Ug0BwCcwaCyc,,,2021-08-17 08:30:30+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-06-14 08:22:29.068000+00:00,1,,
sub_K69aeHyOK1p3hg,si_K69aClUIP8R2lv,,,2021-08-24 10:55:02+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:12:34.486000+00:00,2,,
sub_K6AN5qXoXXHDmI,si_K6AN1I3bFqWouq,,,2021-08-24 11:43:44+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:06:40.226000+00:00,1,,
sub_K6AlYO7bhS4kv7,si_K6Al6RzszYFH1n,,,2021-08-24 12:08:19+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:03:14.172000+00:00,1,,
sub_1K59ebFCPJnn9IgIzW8EUp80,si_Kkey6k0orkJOES,,,2021-12-10 14:00:54+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:46:18.816000+00:00,1,,
sub_K3VhE86jwF7fr4,si_K3Vh4VfwVHK744,,,2021-08-17 09:33:40+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:16:33.687000+00:00,1,,
sub_K3VGppDDBvQmoY,si_K3VGdX7S2A11Df,,,2021-08-17 09:06:44+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:19:05.833000+00:00,1,,
sub_K3VNZTVHU1DuUA,si_K3VNMhKQXkvPmt,,,2021-08-17 09:14:08+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:18:22.410000+00:00,1,,
sub_K3UOzh7DtcwsYQ,si_K3UOx0ZuGySckt,,,2021-08-17 08:13:18+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2022-06-14 08:23:57.012000+00:00,1,,
sub_1K3i7aFCPJnn9IgIur03bnA8,si_KjASknCgnMknBz,,,2021-12-06 14:24:50+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 07:46:14.248000+00:00,1,,
sub_K69rAf0vt7blis,si_K69rdJFolg0uBj,,,2021-08-24 11:12:15+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-06-14 08:10:47.391000+00:00,1,,
