type,type_id,index,taxability_reason,inclusive,tax_rate_id,_fivetran_synced,amount,taxable_amount
INVOICE,in_1PsVs0FCPJnn9IgIeR0tTQpT,0,product_exempt,False,txr_1N5s7VFCPJnn9IgIIFLqimqD,2024-08-28 00:11:52.964000+00:00,0,0.0
INVOICE,in_1PsEC4FCPJnn9IgIh9ZZWQkA,0,product_exempt,False,txr_1N5wVtFCPJnn9IgIYLCpOkJf,2024-08-28 00:11:49.601000+00:00,0,0.0
INVOICE,in_1PsGzhFCPJnn9IgI5v72ugdC,0,standard_rated,False,txr_1N7LDyFCPJnn9IgIBgS2MnPo,2024-08-28 00:11:49.428000+00:00,121,1499.0
INVOICE_LINE_ITEM,il_1PsVe7FCPJnn9IgIeb33udRO,0,standard_rated,False,txr_1N6jPLFCPJnn9IgIPEeaQ7IS,2024-08-28 00:11:52.964000+00:00,123,1499.0
INVOICE,in_1PsHWCFCPJnn9IgIw2ExpGaP,0,product_exempt,False,txr_1N5sJZFCPJnn9IgIv3VX5p8S,2024-08-28 00:11:49.084000+00:00,0,0.0
INVOICE,in_1PsESkFCPJnn9IgILz3E604P,0,standard_rated,False,txr_1NAjn8FCPJnn9IgIByRXB3qd,2024-08-28 00:11:49.600000+00:00,1015,9900.0
INVOICE,in_1PsE4bFCPJnn9IgI42RSbYeB,0,standard_rated,False,txr_1N7JGQFCPJnn9IgIU0aonffh,2024-08-28 00:11:49.602000+00:00,149,1998.0
INVOICE_LINE_ITEM,il_1PsQfTFCPJnn9IgIyTZfT5We,0,product_exempt,False,txr_1N6jPOFCPJnn9IgIFKTG53Us,2024-08-28 00:11:51.115000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsDFsFCPJnn9IgIFYEf2VZX,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-08-28 00:11:49.867000+00:00,725,9998.0
INVOICE_LINE_ITEM,il_1PsVQLFCPJnn9IgIn7PZskNA,0,product_exempt,False,txr_1N5sJFFCPJnn9IgIg17aZk6g,2024-08-28 00:11:52.738000+00:00,0,0.0
INVOICE,in_1PsSsOFCPJnn9IgIQW97Fi92,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:51.291000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1PsJLDFCPJnn9IgI6sGpkrKy,0,not_subject_to_tax,False,txr_1N6HRnFCPJnn9IgI98tA85VX,2024-08-28 00:11:50.320000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsGSrFCPJnn9IgIN74mcKrp,0,product_exempt,False,txr_1N5sJZFCPJnn9IgIv3VX5p8S,2024-08-28 00:11:49.460000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsXmAFCPJnn9IgImWaGzCmX,0,standard_rated,False,txr_1N5slHFCPJnn9IgIcjYEVnE5,2024-08-28 00:11:52.863000+00:00,0,0.0
INVOICE,in_1PsY2UFCPJnn9IgIP7bBT8Cu,0,product_exempt,False,txr_1N5wA0FCPJnn9IgI69z0ZmH8,2024-08-28 00:11:52.862000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsVitFCPJnn9IgIcPtj9W4S,0,product_exempt,False,txr_1N6pH3FCPJnn9IgIGGYh2qVp,2024-08-28 00:11:52.964000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsElzFCPJnn9IgInSbsDfnl,0,product_exempt,False,txr_1N5xLfFCPJnn9IgINNnYPeeL,2024-08-28 00:11:49.315000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsR5jFCPJnn9IgIXdZ5FC5o,0,taxable_basis_reduced,False,txr_1N5pWrFCPJnn9IgIq2rbz1e1,2024-08-28 00:11:51.062000+00:00,81,1199.0
INVOICE,in_1PsUKbFCPJnn9IgImzDxcmxN,0,product_exempt,False,txr_1N65qQFCPJnn9IgIPSBTNPbY,2024-08-28 00:11:52.817000+00:00,0,0.0
INVOICE,in_1PsRUpFCPJnn9IgIvKhN3Hff,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:51.058000+00:00,132,1598.0
INVOICE_LINE_ITEM,il_1PsVXbFCPJnn9IgIx7sarjTl,0,standard_rated,False,txr_1N5sjjFCPJnn9IgIdURTzKu4,2024-08-28 00:11:52.965000+00:00,138,1499.0
INVOICE,in_1PsOByFCPJnn9IgIx6QPW9vb,0,standard_rated,False,txr_1N5w8MFCPJnn9IgItwuRZbnd,2024-08-28 00:11:50.868000+00:00,127,1999.0
INVOICE,in_1PsFZnFCPJnn9IgI8n6Wr9RE,0,product_exempt,False,txr_1N5xLfFCPJnn9IgIp0gAQcbj,2024-08-28 00:11:49.464000+00:00,0,0.0
INVOICE,in_1PsOMdFCPJnn9IgIJ7lYS7W4,0,standard_rated,False,txr_1N6ESxFCPJnn9IgI8BU25OVb,2024-08-28 00:11:50.867000+00:00,129,1499.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_1b9273FCPJnn9IgI827aaaa1,0,standard_rated,False,txr_1N6dnMFCPJnn9IgIuHsbT2zi,2024-08-28 00:03:14.935000+00:00,1114,16499.0
INVOICE,in_1PsXAIFCPJnn9IgIo2bUXTFa,0,standard_rated,False,txr_1N5wA6FCPJnn9IgIxqxgInji,2024-08-28 00:11:53.101000+00:00,139,1499.0
INVOICE,in_1PsQ9dFCPJnn9IgIvLvSJ2SW,0,standard_rated,False,txr_1N5r6PFCPJnn9IgIhrkTwPFb,2024-08-28 00:11:51.116000+00:00,105,1499.0
INVOICE_LINE_ITEM,il_1PsI3UFCPJnn9IgIw9qlNnYA,0,standard_rated,False,txr_1N5wA6FCPJnn9IgIxqxgInji,2024-08-28 00:11:49.081000+00:00,139,1499.0
INVOICE_LINE_ITEM,il_1PsTHWFCPJnn9IgI2TuRzOaB,0,standard_rated,False,txr_1N6Mz1FCPJnn9IgIH3lqvwQb,2024-08-28 00:11:51.282000+00:00,507,7649.0
INVOICE,in_1PsVXaFCPJnn9IgImVCj04lT,0,standard_rated,False,txr_1N5sjjFCPJnn9IgIdURTzKu4,2024-08-28 00:11:52.965000+00:00,138,1499.0
INVOICE_LINE_ITEM,il_1PsJfmFCPJnn9IgI02sPkg3B,0,standard_rated,False,txr_1N63zXFCPJnn9IgIM7YntHa0,2024-08-28 00:11:50.319000+00:00,94,1499.0
INVOICE_LINE_ITEM,il_1PsCm1FCPJnn9IgIwpclunXv,0,product_exempt,False,txr_1N5xtBFCPJnn9IgIx8mG82Li,2024-08-28 00:11:49.877000+00:00,0,0.0
INVOICE,in_1PsYBcFCPJnn9IgIeYJlPZWx,0,product_exempt,False,txr_1N5w7oFCPJnn9IgIcSDjDevl,2024-08-28 00:11:52.861000+00:00,0,0.0
INVOICE,in_1PsDEXFCPJnn9IgIWK6FxWBJ,0,not_subject_to_tax,False,txr_1N627GFCPJnn9IgIkLdOarV5,2024-08-28 00:11:49.868000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsRfxFCPJnn9IgIMZFISBsr,1,standard_rated,False,txr_1PeV26FCPJnn9IgIbtyyoEqP,2024-08-28 00:11:51.057000+00:00,140,1999.0
INVOICE,in_1PsEiRFCPJnn9IgIMAH8BOK4,0,standard_rated,False,txr_1N7JGQFCPJnn9IgIU0aonffh,2024-08-28 00:11:49.315000+00:00,0,0.0
INVOICE,in_1PsXCoFCPJnn9IgI1fZ56zon,0,not_subject_to_tax,False,txr_1N5oxLFCPJnn9IgIYPBxH6si,2024-08-28 00:11:53.101000+00:00,0,0.0
INVOICE,in_1PsE4iFCPJnn9IgIx9nrCUr2,0,standard_rated,False,txr_1N8r6iFCPJnn9IgIqa7Zw13o,2024-08-28 00:11:49.602000+00:00,110,1499.0
INVOICE_LINE_ITEM,il_1PsDciFCPJnn9IgIABb9JCBp,0,standard_rated,False,txr_1N6lC2FCPJnn9IgI1E90OUMN,2024-08-28 00:11:49.856000+00:00,1279,16499.0
INVOICE,in_1PsXjAFCPJnn9IgINFymImbm,0,product_exempt,False,txr_1N5yLeFCPJnn9IgI6mkEp8RU,2024-08-28 00:11:52.865000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsE8qFCPJnn9IgIEDeBvrPQ,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:49.601000+00:00,99,1199.0
INVOICE,in_1PsWJyFCPJnn9IgIeEz6wi0C,0,product_exempt,False,txr_1NwT1cFCPJnn9IgIz9J6KJJK,2024-08-28 00:11:52.961000+00:00,0,0.0
INVOICE,in_1PsQywFCPJnn9IgIn38WssYF,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:51.063000+00:00,132,1599.0
INVOICE_LINE_ITEM,il_1PsHGSFCPJnn9IgIvhUA841X,0,product_exempt,False,txr_1N5xLfFCPJnn9IgINNnYPeeL,2024-08-28 00:11:49.427000+00:00,0,0.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_15b731FCPJnn9IgI5e01d040,0,product_exempt,False,txr_1N6EbuFCPJnn9IgI9l5EAGzd,2024-08-28 00:12:27.641000+00:00,0,0.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_1049e7FCPJnn9IgI27bebaeb,0,not_subject_to_tax,False,txr_1Of1nbFCPJnn9IgIAafpBy1L,2024-08-28 00:12:06.839000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsDTmFCPJnn9IgIIGopL15y,0,product_exempt,False,txr_1N5wVtFCPJnn9IgIYLCpOkJf,2024-08-28 00:11:49.862000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsX7zFCPJnn9IgIraABZshZ,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-08-28 00:11:53.102000+00:00,90,1499.0
INVOICE_LINE_ITEM,il_1PsVQLFCPJnn9IgIdbJJQb8D,0,product_exempt,False,txr_1N5sJFFCPJnn9IgIg17aZk6g,2024-08-28 00:11:52.738000+00:00,0,0.0
INVOICE,in_1PsEC5FCPJnn9IgIU7RaJqKs,0,product_exempt,False,txr_1N5sJZFCPJnn9IgIv3VX5p8S,2024-08-28 00:11:49.601000+00:00,0,0.0
UPCOMING_INVOICE,sub_1NaJgyFCPJnn9IgIXKAJBhEm,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-08-28 00:06:57.955000+00:00,1196,16499.0
INVOICE_LINE_ITEM,il_1PsWADFCPJnn9IgIxz3kNm20,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:52.963000+00:00,33,399.0
INVOICE,in_1PsFLgFCPJnn9IgIcjTysjW1,0,standard_rated,False,txr_1N6cQ9FCPJnn9IgI3MEN1VkH,2024-08-28 00:11:49.313000+00:00,475,4999.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_184c5eFCPJnn9IgI2c3a69bc,0,standard_rated,False,txr_1N6HvYFCPJnn9IgIodoFTOlq,2024-08-28 00:03:23.571000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsPB2FCPJnn9IgIUONfbTE3,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:50.916000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1Pr7X6FCPJnn9IgIHV7iBOb5,0,standard_rated,False,txr_1N6cEaFCPJnn9IgIdFY99DZX,2024-08-28 00:10:34.205000+00:00,1382,16499.0
INVOICE,in_1PsFLgFCPJnn9IgIhyzUpqqv,0,product_exempt,False,txr_1N5yLeFCPJnn9IgI6mkEp8RU,2024-08-28 00:11:49.313000+00:00,0,0.0
INVOICE,in_1PsUsDFCPJnn9IgI7yDdIjp2,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:52.742000+00:00,99,1199.0
INVOICE,in_1PsVx5FCPJnn9IgIiM8C5GTm,0,product_exempt,False,txr_1N5yzPFCPJnn9IgIPqFIBC5u,2024-08-28 00:11:52.964000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsGDaFCPJnn9IgI2ABKJrq4,0,product_exempt,False,txr_1NAxj8FCPJnn9IgI3zPGoJOb,2024-08-28 00:11:49.462000+00:00,0,0.0
INVOICE,in_1PsWF3FCPJnn9IgIlS6DBEYn,0,standard_rated,False,txr_1NHGHOFCPJnn9IgIDCjFrXCZ,2024-08-28 00:11:52.962000+00:00,399,4999.0
INVOICE,in_1PsESkFCPJnn9IgILz3E604P,2,not_collecting,False,txr_1N6dUOFCPJnn9IgIkCJN7O0T,2024-08-28 00:11:49.600000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsWNMFCPJnn9IgIu2R4ceE0,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-08-28 00:11:52.960000+00:00,109,1499.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_1e8ac1FCPJnn9IgI7fb27317,0,product_exempt,False,txr_1N5qlTFCPJnn9IgIPnQUsFam,2024-08-28 00:10:49.460000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsVK2FCPJnn9IgIbbopapXc,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:52.740000+00:00,33,400.0
INVOICE,in_1PsTOJFCPJnn9IgIbsOkubSM,0,standard_rated,False,txr_1N6cEaFCPJnn9IgIdFY99DZX,2024-08-28 00:11:51.264000+00:00,0,0.0
INVOICE,in_1PpEI4FCPJnn9IgIPLDmHhSc,0,standard_rated,False,txr_1NOvrYFCPJnn9IgIorUrEfIk,2024-08-28 00:10:27.650000+00:00,1165,16499.0
INVOICE_LINE_ITEM,il_1PsQkLFCPJnn9IgIOV2U55DK,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:51.115000+00:00,99,1199.0
INVOICE,in_1PsFOwFCPJnn9IgI8b21hUdm,0,product_exempt,False,txr_1N5zaqFCPJnn9IgI7tMVJoI6,2024-08-28 00:11:49.313000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsEEDFCPJnn9IgI9Cy7dVQc,0,standard_rated,False,txr_1N6JXIFCPJnn9IgIUWe9sKxF,2024-08-28 00:11:49.601000+00:00,131,1499.0
INVOICE,in_1PsHvrFCPJnn9IgIk9dakZSI,0,standard_rated,False,txr_1N6JH9FCPJnn9IgIj27WqCKU,2024-08-28 00:11:49.081000+00:00,129,1499.0
INVOICE_LINE_ITEM,il_1PsPeBFCPJnn9IgIyG5uxDJd,0,product_exempt,False,txr_1N5qlTFCPJnn9IgIPnQUsFam,2024-08-28 00:11:50.915000+00:00,0,0.0
INVOICE,in_1PsJL9FCPJnn9IgI0n5rhpN2,0,not_subject_to_tax,False,txr_1N6HRnFCPJnn9IgI98tA85VX,2024-08-28 00:11:50.319000+00:00,0,0.0
INVOICE,in_1PsY4aFCPJnn9IgIkSn8iGkE,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-08-28 00:11:52.862000+00:00,120,1998.0
INVOICE_LINE_ITEM,il_1PsINNFCPJnn9IgIbsb1XE0Z,0,product_exempt,False,txr_1N5wVtFCPJnn9IgIYLCpOkJf,2024-08-28 00:11:50.162000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsDxIFCPJnn9IgIfW7TPebM,0,standard_rated,False,txr_1N5yJBFCPJnn9IgIgSd2jlWu,2024-08-28 00:11:49.603000+00:00,0,0.0
INVOICE,in_1PsZ10FCPJnn9IgINXlOAiy1,0,standard_rated,False,txr_1N5w8vFCPJnn9IgIJnLh88oZ,2024-08-28 00:11:52.418000+00:00,71,1499.0
INVOICE_LINE_ITEM,il_1PsSc2FCPJnn9IgIU84zIuZc,0,product_exempt,False,txr_1N5w8xFCPJnn9IgIaHWyQmrx,2024-08-28 00:11:51.501000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsBmmFCPJnn9IgIQayGCju1,0,standard_rated,False,txr_1N6dnMFCPJnn9IgIuHsbT2zi,2024-08-28 00:10:27.223000+00:00,101,1499.0
INVOICE_LINE_ITEM,il_1PsVVhFCPJnn9IgIiWQTygen,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:52.965000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1PsXsLFCPJnn9IgI3pK3cUft,0,standard_rated,False,txr_1N5w7bFCPJnn9IgIft3Ci4BQ,2024-08-28 00:11:52.862000+00:00,133,1499.0
INVOICE,in_1PsWseFCPJnn9IgIFnojp6Th,0,standard_rated,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:53.103000+00:00,0,0.0
INVOICE,in_1PsINNFCPJnn9IgIivzpX2Cs,0,product_exempt,False,txr_1N5wVtFCPJnn9IgIYLCpOkJf,2024-08-28 00:11:50.162000+00:00,0,0.0
INVOICE,in_1PsGDbFCPJnn9IgIBSMUOWfn,0,not_subject_to_tax,False,txr_1N5w8yFCPJnn9IgIv8JEhYbk,2024-08-28 00:11:49.462000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsDZQFCPJnn9IgIwZ0HUURt,0,standard_rated,False,txr_1N5r6PFCPJnn9IgIhrkTwPFb,2024-08-28 00:11:49.856000+00:00,105,1499.0
INVOICE,in_1PsGrQFCPJnn9IgIoCskCZfT,0,standard_rated,False,txr_1N5w74FCPJnn9IgI8zws23Su,2024-08-28 00:11:49.431000+00:00,410,4999.0
INVOICE_LINE_ITEM,il_1PsV1EFCPJnn9IgIMWddCuXj,0,standard_rated,False,txr_1N5slHFCPJnn9IgIcjYEVnE5,2024-08-28 00:11:52.741000+00:00,146,1499.0
INVOICE_LINE_ITEM,il_1PsTOJFCPJnn9IgIhf4UJbyc,0,standard_rated,False,txr_1N6cEaFCPJnn9IgIdFY99DZX,2024-08-28 00:11:51.264000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsDJqFCPJnn9IgI2by9k9gw,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:49.867000+00:00,99,1199.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_1ac459FCPJnn9IgI22be5f0d,1,standard_rated,False,txr_1N5w7pFCPJnn9IgIKebq3iFr,2024-08-28 00:10:48.927000+00:00,0,0.0
INVOICE,in_1PsRudFCPJnn9IgIFrmmiDoe,0,standard_rated,False,txr_1N5w7bFCPJnn9IgIft3Ci4BQ,2024-08-28 00:11:51.509000+00:00,133,1499.0
INVOICE_LINE_ITEM,il_1PsQBFFCPJnn9IgIgWMU9hA1,0,product_exempt,False,txr_1N8tNSFCPJnn9IgI8sUGPlfd,2024-08-28 00:11:51.116000+00:00,0,0.0
INVOICE,in_1PsHQ4FCPJnn9IgIi5wQlssy,0,standard_rated,False,txr_1NAhoIFCPJnn9IgIOEJFYxbB,2024-08-28 00:11:49.425000+00:00,153,1499.0
INVOICE,in_1PsUDAFCPJnn9IgI8ZKpmJ4E,0,product_exempt,False,txr_1N5w7oFCPJnn9IgIcSDjDevl,2024-08-28 00:11:52.821000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsCJsFCPJnn9IgIQZE9wk32,0,not_subject_to_tax,False,txr_1N5oxLFCPJnn9IgIYPBxH6si,2024-08-28 00:10:31.136000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsDsSFCPJnn9IgIVIbrkb2P,0,standard_rated,False,txr_1N5sjjFCPJnn9IgIdURTzKu4,2024-08-28 00:11:49.603000+00:00,46,499.0
INVOICE_LINE_ITEM,il_1PsPeCFCPJnn9IgIehbNqy96,0,standard_rated,False,txr_1N5wA6FCPJnn9IgIxqxgInji,2024-08-28 00:11:50.915000+00:00,139,1499.0
INVOICE_LINE_ITEM,il_1PsUywFCPJnn9IgIhapKlx4N,0,product_exempt,False,txr_1N5oOqFCPJnn9IgIxGnfAIbU,2024-08-28 00:11:52.742000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsZ0bFCPJnn9IgIuPBw6gXd,0,standard_rated,False,txr_1N5w8vFCPJnn9IgIJnLh88oZ,2024-08-28 00:11:52.418000+00:00,71,1499.0
INVOICE_LINE_ITEM,il_1PsClyFCPJnn9IgIRMZdC7lU,0,product_exempt,False,txr_1N5pHXFCPJnn9IgISKR4YF5n,2024-08-28 00:11:49.878000+00:00,0,0.0
INVOICE,in_1PsDfFFCPJnn9IgI0qcKLsVT,0,taxable_basis_reduced,False,txr_1N5w8uFCPJnn9IgIXD91HajO,2024-08-28 00:11:49.854000+00:00,87,1199.0
INVOICE,in_1PsTclFCPJnn9IgIpyzPcweg,0,standard_rated,False,txr_1N5xLLFCPJnn9IgIlfv05fa4,2024-08-28 00:11:52.823000+00:00,132,1499.0
INVOICE_LINE_ITEM,il_1PsTclFCPJnn9IgIUio0QGZ0,0,standard_rated,False,txr_1N5xLLFCPJnn9IgIlfv05fa4,2024-08-28 00:11:52.823000+00:00,132,1499.0
INVOICE_LINE_ITEM,il_1PsCJsFCPJnn9IgIjSDTQRrs,0,not_subject_to_tax,False,txr_1N5oxLFCPJnn9IgIYPBxH6si,2024-08-28 00:10:31.136000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsRUUFCPJnn9IgIm4ufnyZP,0,standard_rated,False,txr_1NP7AwFCPJnn9IgIIzfA2xdo,2024-08-28 00:11:51.059000+00:00,93,1499.0
INVOICE,in_1PsXPgFCPJnn9IgI6maQ9UjF,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-08-28 00:11:52.866000+00:00,145,1998.0
INVOICE,in_1PsSnKFCPJnn9IgI6GQGxZIJ,0,standard_rated,False,txr_1N5qlXFCPJnn9IgIa2CTCqta,2024-08-28 00:11:51.291000+00:00,1337,21399.0
INVOICE,in_1PsX4RFCPJnn9IgIJku2Wqqw,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-08-28 00:11:53.102000+00:00,90,1499.0
INVOICE,in_1PsYhqFCPJnn9IgIYuEWclaX,1,standard_rated,False,txr_1N6boyFCPJnn9IgIJ8HqSqsE,2024-08-28 00:11:52.419000+00:00,0,0.0
INVOICE,in_1PsJfmFCPJnn9IgI7FF6yn4O,0,standard_rated,False,txr_1N63zXFCPJnn9IgIM7YntHa0,2024-08-28 00:11:50.319000+00:00,94,1499.0
INVOICE_LINE_ITEM,il_1PsE0jFCPJnn9IgIstYRmXqh,0,standard_rated,False,txr_1N8OlcFCPJnn9IgIAwNOV5ZB,2024-08-28 00:11:49.602000+00:00,70,998.0
INVOICE_LINE_ITEM,il_1PsGrQFCPJnn9IgIffFGT5mP,0,standard_rated,False,txr_1N5w74FCPJnn9IgI8zws23Su,2024-08-28 00:11:49.431000+00:00,410,4999.0
INVOICE,in_1PsVDWFCPJnn9IgIOxbpe3H6,0,standard_rated,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:52.741000+00:00,1650,20000.0
INVOICE,in_1PsE5zFCPJnn9IgIZwO0Ksgv,0,product_exempt,False,txr_1N5xLEFCPJnn9IgIUKHnoEvR,2024-08-28 00:11:49.602000+00:00,0,0.0
INVOICE,in_1PsV9eFCPJnn9IgIsa8O80yl,0,product_exempt,False,txr_1N5xLfFCPJnn9IgIp0gAQcbj,2024-08-28 00:11:52.741000+00:00,0,0.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_1b4066FCPJnn9IgI896a31fb,0,standard_rated,False,txr_1N5w7bFCPJnn9IgIft3Ci4BQ,2024-08-28 00:12:07.590000+00:00,133,1499.0
INVOICE,in_1PsVQLFCPJnn9IgIXLKM8d8e,0,product_exempt,False,txr_1N5sJFFCPJnn9IgIg17aZk6g,2024-08-28 00:11:52.738000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsTr9FCPJnn9IgIQCv0KFgi,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:52.822000+00:00,99,1199.0
INVOICE,in_1PsDlmFCPJnn9IgI8oJpz70D,0,product_exempt,False,txr_1N5qlTFCPJnn9IgIPnQUsFam,2024-08-28 00:11:49.605000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsVDXFCPJnn9IgIOUmRDhF2,0,standard_rated,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:52.741000+00:00,1642,19900.0
INVOICE,in_1PsDJqFCPJnn9IgIcrDiDEmR,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:49.867000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1PsXMoFCPJnn9IgI8TrhIVFy,0,product_exempt,False,txr_1N5oOqFCPJnn9IgIxGnfAIbU,2024-08-28 00:11:52.866000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsWq0FCPJnn9IgIq8G0OlPW,0,product_exempt,False,txr_1N5w8xFCPJnn9IgIaHWyQmrx,2024-08-28 00:11:53.103000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsDTTFCPJnn9IgIXWnBAKjI,0,product_exempt,False,txr_1N5xLfFCPJnn9IgIp0gAQcbj,2024-08-28 00:11:49.863000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsXESFCPJnn9IgI3cSaDiMs,0,product_exempt,False,txr_1N5xLfFCPJnn9IgINNnYPeeL,2024-08-28 00:11:53.101000+00:00,0,0.0
INVOICE,in_1PsS4IFCPJnn9IgIYQ04IuW3,0,standard_rated,False,txr_1NP3PJFCPJnn9IgI0pAeYrtv,2024-08-28 00:11:51.509000+00:00,21,499.0
INVOICE,in_1PsQtmFCPJnn9IgIpwT0QMIN,0,product_exempt,False,txr_1N5qlTFCPJnn9IgIPnQUsFam,2024-08-28 00:11:51.064000+00:00,0,0.0
INVOICE,in_1PsWyMFCPJnn9IgIwWCAcuYr,0,product_exempt,False,txr_1N5roTFCPJnn9IgIzhxouHVT,2024-08-28 00:11:53.103000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsQg4FCPJnn9IgIg75aaccX,0,standard_rated,False,txr_1N5w7bFCPJnn9IgIft3Ci4BQ,2024-08-28 00:11:51.115000+00:00,133,1499.0
INVOICE,in_1PsRQ5FCPJnn9IgIJZ3nPy6S,0,product_exempt,False,txr_1NwT1jFCPJnn9IgIbquseboO,2024-08-28 00:11:51.060000+00:00,0,0.0
INVOICE,in_1PsGO0FCPJnn9IgIpT85lEpM,0,standard_rated,False,txr_1N5zTMFCPJnn9IgISQBkMugR,2024-08-28 00:11:49.461000+00:00,1139,18989.0
INVOICE,in_1PsVVgFCPJnn9IgI7nC3NPWS,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:52.965000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1PsEt8FCPJnn9IgIbtJJnuKP,0,standard_rated,False,txr_1N6OzEFCPJnn9IgI4hyVeCjO,2024-08-28 00:11:49.315000+00:00,136,1499.0
UPCOMING_INVOICE,sub_1NcHQDFCPJnn9IgI1dgX506S,0,standard_rated,False,txr_1N6dnMFCPJnn9IgIuHsbT2zi,2024-08-28 00:03:14.935000+00:00,1114,16499.0
INVOICE_LINE_ITEM,il_1PsYUEFCPJnn9IgILqXHiORw,0,standard_rated,False,txr_1N5slHFCPJnn9IgIcjYEVnE5,2024-08-28 00:11:52.424000+00:00,146,1499.0
INVOICE_LINE_ITEM,il_1PsU9RFCPJnn9IgIZATc1stJ,0,product_exempt,False,txr_1N6F7vFCPJnn9IgIAXpR656U,2024-08-28 00:11:52.821000+00:00,0,0.0
