amazon_order_id,order_item_id,asin,seller_sku,title,quantity_ordered,quantity_shipped,product_info_detail_number_of_items,points_granted_points_number,points_granted_monetary_currency_code,points_granted_monetary_amount,item_price_currency_code,item_price_amount,shipping_price_currency_code,shipping_price_amount,item_tax_currency_code,item_tax_amount,shipping_tax_currency_code,shipping_tax_amount,shipping_discount_currency_code,shipping_discount_amount,shipping_discount_tax_currency_code,shipping_discount_tax_amount,promotion_discount_currency_code,promotion_discount_amount,promotion_discount_tax_currency_code,promotion_discount_tax_amount,is_gift,condition_note,condition_id,condition_subtype_id,scheduled_delivery_start_date,scheduled_delivery_end_date,price_designation,tax_collection_model,tax_collection_responsible_party,serial_number_required,is_transparency,ioss_number,store_chain_store_id,deemed_reseller_category,buyer_requested_cancel_is_buyer_requested_cancel,buyer_requested_cancel_buyer_cancel_reason,item_approval_context_approval_type,item_approval_context_approval_status,_fivetran_synced
111-7689292-5717834,73978867311561,B0BKR3VM44,plus2-black-3mo,"Pinwheel Plus 2 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,369.00,,,USD,18.45,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:26:41.326000+00:00
112-0311016-6177876,77557112682121,B0BKR3VM44,plus2-black-3mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,369.00,,,USD,31.18,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:30:05.924000+00:00
111-1110814-6646617,74381782285761,B0BKR4YKB2,slim5-blue-3mo,"Pinwheel Slim 5 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,239.00,,,USD,16.73,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:26:41.717000+00:00
112-6016540-8250632,77675293681281,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Media or Web Browser | Unlocked for Any Cell Carrier,0,0,1,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,2023-05-10 17:30:04.980000+00:00
113-8731061-0363430,76184227597201,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,14.34,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:28:49.905000+00:00
114-9215266-0453839,77835984951881,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Media or Web Browser | Unlocked for Any Cell Carrier,0,0,1,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,2023-05-11 08:32:26.808000+00:00
114-0187742-3819471,78306928285121,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,16.73,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-21 20:29:46.668000+00:00
113-5036078-4344265,78597469205361,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,19.12,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-27 08:32:31.292000+00:00
114-0470046-9208243,78783895697401,B0BKRXGT52,slim5-blue-12mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,359.00,,,USD,30.58,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-31 20:31:04.719000+00:00
113-6952343-6416263,78980737478961,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,16.73,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-06-04 20:30:04.261000+00:00
112-4026260-3813060,79234595240801,B0BKR3VM44,plus2-black-3mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,369.00,,,USD,20.30,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-06-09 08:30:28.884000+00:00
114-8752574-1668236,79487512801641,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Media or Web Browser | Unlocked for Any Cell Carrier,0,0,1,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,2023-06-11 20:30:15.352000+00:00
111-7308309-6441021,79956030168841,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,14.34,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-06-18 08:30:54.113000+00:00
111-5330321-4245867,80098824575361,B0BKR4XZGJ,plus2-black-12mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,489.00,,,USD,40.95,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-06-22 08:33:43.760000+00:00
114-6379279-6633030,80064993077281,B0BKR3VM44,plus2-black-3mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,369.00,,,USD,22.14,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-06-24 20:30:34.785000+00:00
114-7514670-9771419,60136114879986,B0BKR3VM44,plus2-black-3mo,"Pinwheel Plus 2 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,373.99,,,USD,22.44,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:26:06.507000+00:00
113-6524270-6042657,71540454429441,B0BKR3VM44,plus2-black-3mo,"Pinwheel Plus 2 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",0,0,1,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,2023-05-10 17:26:08.030000+00:00
114-9162420-8452240,76831923036801,B0BKR4XZGJ,plus2-black-12mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,489.00,,,USD,35.45,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:29:31.969000+00:00
113-1560417-7863439,76335869188201,B0BKR3VM44,plus2-black-3mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,369.00,,,USD,23.06,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:28:50.693000+00:00
113-5323360-5375455,71214970550241,B0BKR3VM44,plus2-black-3mo,"Pinwheel Plus 2 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,373.99,,,USD,35.53,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:26:07.929000+00:00
112-0168733-9532267,73264305392001,B0BKR4XZGJ,plus2-black-12mo,"Pinwheel Plus 2 Smartphone for Kids + 12 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,493.99,,,USD,29.64,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:26:09.589000+00:00
113-7196233-1626650,64714952792306,B0BKRXGT52,slim5-blue-12mo,"Pinwheel Slim 5 Smartphone for Kids + 12 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,363.99,,,USD,32.30,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:24:53.471000+00:00
113-6296081-5665042,71589017445641,B0BKR3VM44,plus2-black-3mo,"Pinwheel Plus 2 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,373.99,,,USD,26.18,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:26:08.658000+00:00
113-9846931-0165062,74770347938001,B0BKR4YKB2,slim5-blue-3mo,"Pinwheel Slim 5 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,239.00,,,USD,16.13,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:27:36.459000+00:00
112-5344270-0686668,13124554107330,B0BKR3VM44,plus2-black-3mo,"Pinwheel Plus 2 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,373.99,,,USD,26.18,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:24:53.900000+00:00
113-9468527-8637864,74487868398161,B0BKR4XZGJ,plus2-black-12mo,"Pinwheel Plus 2 Smartphone for Kids + 12 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,489.00,,,USD,30.56,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:27:12.267000+00:00
114-3463493-5581011,73707180558041,B0BKR3VM44,plus2-black-3mo,"Pinwheel Plus 2 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,369.00,,,USD,20.30,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:26:10.090000+00:00
111-9081206-9252228,23837804613218,B0BKR3VM44,plus2-black-3mo,"Pinwheel Plus 2 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",2,2,1,,,,USD,747.98,,,USD,49.56,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:24:54.819000+00:00
112-0185268-4376227,73625277546521,B0BKR4XZGJ,plus2-black-12mo,"Pinwheel Plus 2 Smartphone for Kids + 12 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,489.00,,,USD,40.34,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:26:40.388000+00:00
112-6444133-6334644,74646871215441,B0BKR3VM44,plus2-black-3mo,"Pinwheel Plus 2 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,369.00,,,USD,31.73,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:27:25.803000+00:00
114-7867936-7247417,51915660399338,B0BKRXGT52,slim5-blue-12mo,"Pinwheel Slim 5 Smartphone for Kids + 12 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,364.00,,,USD,30.03,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:24:51.328000+00:00
111-2069963-6052241,73898004431961,B0BKR4YKB2,slim5-blue-3mo,"Pinwheel Slim 5 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,239.00,,,USD,24.50,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:26:40.933000+00:00
113-7836404-4443407,70675088545841,B0BKR3VM44,plus2-black-3mo,"Pinwheel Plus 2 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",1,1,1,,,,USD,373.99,,,USD,27.11,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:26:07.621000+00:00
112-9693379-1082635,38264109330746,B0BKR4XZGJ,plus2-black-12mo,"Pinwheel Plus 2 Smartphone for Kids + 12 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",2,2,1,,,,USD,987.98,,,USD,99.78,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:24:55.676000+00:00
114-6845044-8209861,74904346624721,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Media or Web Browser | Unlocked for Any Cell Carrier,0,0,1,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,2023-05-10 17:27:36.667000+00:00
112-0660104-1597844,74965358522721,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,14.34,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:27:36.967000+00:00
114-2893957-6146606,52439992826298,B0BKR4YKB2,slim5-blue-3mo,"Pinwheel Slim 5 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",0,0,1,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,2023-05-10 17:24:54.315000+00:00
113-2468224-0599443,75589881907601,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,USD,2.99,USD,14.94,USD,0.00,USD,2.99,USD,0.00,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:28:48.563000+00:00
112-3109189-9942608,77585716477841,B0BKR3VM44,plus2-black-3mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,369.00,,,USD,29.52,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:30:05.074000+00:00
111-3043043-5233810,37715637879042,B0BKR4YKB2,slim5-blue-3mo,"Pinwheel Slim 5 Smartphone for Kids + 3 mo Caregiver Portal Subscription (Parental Controls Software) - Includes Case, Screen Protector",2,2,1,,,,USD,487.98,,,USD,36.60,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-10 17:24:52.533000+00:00
111-1168277-9677830,77821997630081,B0BKRXGT52,slim5-blue-12mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Media or Web Browser | Unlocked for Any Cell Carrier,0,0,1,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,2023-05-10 20:30:54.985000+00:00
112-7638151-5149832,78109527214641,B0BKR4XZGJ,plus2-black-12mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,489.00,,,USD,40.95,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-18 14:29:50.107000+00:00
113-8360070-1027466,78531119776121,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,19.42,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-25 02:30:22.332000+00:00
111-0324961-1500211,78743873319161,B0BKRXGT52,slim5-blue-12mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,359.00,,,USD,29.62,,,,,,,USD,0.00,USD,0.00,True,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-05-30 02:30:14.903000+00:00
112-4082388-5718609,78950138359761,B0BKRXGT52,slim5-blue-12mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,359.00,,,USD,21.54,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-06-04 02:31:18.877000+00:00
112-9088986-7825012,79140786107081,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,14.34,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-06-07 20:35:43.889000+00:00
113-4002332-6113057,79421068716961,B0BKR3VM44,plus2-black-3mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,369.00,,,USD,0.00,,,,,,,USD,0.00,USD,0.00,False,,,,,,,,,,False,,,,,,,,2023-06-10 20:30:02.106000+00:00
113-4873566-6429847,79960077929121,B0BKR3VM44,plus2-black-3mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,369.00,,,USD,25.83,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-06-18 08:30:50.365000+00:00
111-8926677-9112256,80016386591761,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,15.06,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-06-20 20:30:48.984000+00:00
113-1492150-8122631,80265273379201,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,22.11,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-06-24 08:31:32.822000+00:00
113-1858875-8303408,80601140485401,B0BKR4XZGJ,plus2-black-12mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,489.00,,,USD,34.23,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-07-01 08:32:13.521000+00:00
113-5187299-7287404,80796257920441,B0BKR4XZGJ,plus2-black-12mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,489.00,,,USD,26.28,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-07-06 18:32:53.345000+00:00
113-8866714-0572236,80854114919281,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,19.72,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-07-07 10:18:53.502000+00:00
113-3753103-2657862,80874476426081,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,18.52,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-07-07 20:30:38.898000+00:00
112-4274480-4301016,80948236528241,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,USD,10.84,USD,15.18,USD,0.69,USD,0.00,USD,0.00,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-07-08 20:30:26.079000+00:00
113-3188522-9903431,80927489675401,B0BKR4YKB2,slim5-blue-3mo,Pinwheel Slim 5 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,239.00,,,USD,17.09,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-07-09 20:30:29.684000+00:00
114-4279307-4665008,81118476417161,B0BKR3VM44,plus2-black-3mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Media or Web Browser | Unlocked for Any Cell Carrier,0,0,1,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,2023-07-11 20:32:06.194000+00:00
111-4055220-6755420,81183316767761,B0BKR3VM44,plus2-black-3mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,295.20,,,USD,25.39,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-07-12 14:08:12.893000+00:00
111-5458541-8843444,81125758099721,B0BKR4XZGJ,plus2-black-12mo,Pinwheel Plus 2 Kids Smartphone (Age 8-18) with Built-in Parent Management System | 700+ Vetted App Library with Child Safety Ratings | No Social Medi,1,1,1,,,,USD,391.20,,,USD,21.52,,,,,,,USD,0.00,USD,0.00,False,,,,,,,MarketplaceFacilitator,"Amazon Services, Inc.",,False,,,,,,,,2023-07-12 14:08:00.895000+00:00
