id,active,currency,nickname,recurring_aggregate_usage,recurring_interval,recurring_interval_count,recurring_usage_type,type,unit_amount,billing_scheme,created,livemode,metadata,lookup_key,tiers_mode,transform_quantity_divide_by,transform_quantity_round,unit_amount_decimal,is_deleted,invoice_item_id,product_id,_fivetran_synced
price_1NkXcCFCPJnn9IgIvVLXZmPW,False,usd,,,,,,one_time,2000.0,per_unit,2023-08-29 19:30:16+00:00,True,{},,,,,2000,False,,prod_OVGz3wFpea1GOg,2024-08-14 15:46:13+00:00
price_1MlXNeFCPJnn9IgIkGpDv8LJ,False,usd,,,,,,one_time,14000.0,per_unit,2023-03-14 12:55:06+00:00,True,{},,,,,14000,False,,prod_NWaYKr5YL7Rk1T,2024-08-14 17:38:25.533000+00:00
price_1N48i6FCPJnn9IgIusDuBEuB,True,usd,,,,,,one_time,35900.0,per_unit,2023-05-04 20:25:06+00:00,True,{},,,,,35900,False,,prod_NpoK65k5JbKbFG,2024-08-14 15:57:23.426000+00:00
price_1NKxvmFCPJnn9IgIgKQ8kfqa,True,usd,,,,,,one_time,49900.0,per_unit,2023-06-20 06:20:46+00:00,True,{},,,,,49900,False,,prod_NsxP6NSmeQjCRY,2024-08-14 15:54:26.805000+00:00
price_1MRjgGFCPJnn9IgIDEa9KxZh,True,usd,,,,,,one_time,1499.0,per_unit,2023-01-18 22:00:28+00:00,True,{},,,,,1499,False,,prod_NC7w8DxTSYm12r,2024-08-14 17:45:01.574000+00:00
price_1N5BWbFCPJnn9IgIwFct16xz,True,usd,,,,,,one_time,37900.0,per_unit,2023-05-07 17:37:33+00:00,True,{},,,,,37900,False,,prod_NqtJe2faKtM1mY,2024-08-14 15:50:39.442000+00:00
price_1N5aPSFCPJnn9IgIKKTWqi8C,False,usd,,,,,,one_time,1999.0,per_unit,2023-05-08 20:11:50+00:00,True,{},,,,,1999,False,,prod_NrJ1n2XiOOH2Nb,2024-08-14 15:48:37.401000+00:00
price_1NyxWTFCPJnn9IgIXkrwJfH0,False,usd,,,,,,one_time,16499.0,per_unit,2023-10-08 13:59:57+00:00,True,{},,,,,16499,False,,prod_LsPjJF8MUZjUdR,2024-08-14 12:54:27.188000+00:00
price_1NqRhvFCPJnn9IgIO99dguZk,False,usd,,,,,,one_time,9900.0,per_unit,2023-09-15 02:24:35+00:00,True,{},,,,,9900,False,,prod_OdjAvRZ25ciRfe,2024-08-14 15:43:19.930000+00:00
price_1N5aPNFCPJnn9IgIlpNtrcW8,False,usd,,,,,,one_time,1999.0,per_unit,2023-05-08 20:11:45+00:00,True,{},,,,,1999,False,,prod_NrJ1fU5qq87I7r,2024-08-14 15:48:34.992000+00:00
price_1MM0y4FCPJnn9IgI6y8RwKJN,False,usd,,,,,,one_time,100.0,per_unit,2023-01-03 03:15:12+00:00,True,{},,,,,100,False,,prod_N6DO9BiHP9j9gL,2024-08-14 17:47:04.729000+00:00
price_1NLresFCPJnn9IgI6X5LUgts,False,usd,,,,,,one_time,1499.0,per_unit,2023-06-22 17:51:02+00:00,True,{},,,,,1499,False,,prod_O87unUpw67NW35,2024-08-14 15:54:14.544000+00:00
price_1MMyYiFCPJnn9IgIJxeFBhFS,False,usd,,,,,,one_time,999.0,per_unit,2023-01-05 18:53:00+00:00,True,{},,,,,999,False,,prod_N7CyL5P2TF0e9k,2024-08-14 17:46:50.758000+00:00
price_1NpaUtFCPJnn9IgIYemfwWJH,False,usd,,,,,,one_time,25900.0,per_unit,2023-09-12 17:35:35+00:00,True,{},,,,,25900,False,,prod_OcqBnA7HaZvSXQ,2024-08-14 15:43:35.255000+00:00
price_1MgADSFCPJnn9IgIG4hD0g0D,False,usd,,,,,,one_time,16700.0,per_unit,2023-02-27 17:10:22+00:00,True,{},,,,,16700,False,,prod_NR2Iu26syXBevM,2024-08-14 17:41:11.745000+00:00
price_1Pnm1DFCPJnn9IgIQLKZLJGz,False,cad,,,,,,one_time,28900.0,per_unit,2024-08-14 18:33:59+00:00,True,{},,,,,28900,False,,prod_Qf6DCrrY6apxkC,2024-08-15 00:05:38.797000+00:00
price_1KYD5KFCPJnn9IgIfMMumwAJ,False,usd,,,,,,one_time,999.0,per_unit,2022-02-28 17:32:34+00:00,True,{},,,,,999,False,,prod_LEgSgzZWuW7plL,2024-08-15 03:52:15.208000+00:00
price_1KcGAyFCPJnn9IgIEI129ZIA,False,usd,,,,,,one_time,12500.0,per_unit,2022-03-11 21:39:08+00:00,True,{},,,,,12500,False,,prod_LE5I2vthqbSBmK,2024-08-15 03:49:45.226000+00:00
price_1K9xYVFCPJnn9IgIu06Onjnl,False,usd,,,,,,one_time,999.0,per_unit,2021-12-23 20:06:27+00:00,True,{},,,,,999,False,,prod_KpcoAcZDGTXERV,2024-08-15 04:49:09.421000+00:00
price_1K4r9nFCPJnn9IgIvJaNcEAT,False,usd,,,,,,one_time,1000.0,per_unit,2021-12-09 18:15:51+00:00,True,{},,,,,1000,False,,prod_KRGXy45DgYB2C0,2024-08-15 04:49:46.230000+00:00
price_1LNfLlFCPJnn9IgIBCWt92Nv,True,usd,,,,,,one_time,19900.0,per_unit,2022-07-20 16:02:13+00:00,True,{},,,,,19900,False,,prod_M5r3vpwP7hVHwK,2024-08-15 03:35:31.684000+00:00
price_1KdjJMFCPJnn9IgI1eTnha3u,False,usd,,,,,,one_time,16500.0,per_unit,2022-03-15 22:57:52+00:00,True,{},,,,,16500,False,,prod_LKKZ8mzuEPuTfZ,2024-08-15 03:49:24.537000+00:00
price_1LJknCFCPJnn9IgIi1ouaGkb,True,usd,,,,,,one_time,1999.0,per_unit,2022-07-09 21:02:22+00:00,True,{},,,,,1999,False,,prod_M1oQV8slHugPuK,2024-08-15 03:35:58.118000+00:00
price_1KZm4eFCPJnn9IgIRcUg1hCy,False,usd,,,,,,one_time,20500.0,per_unit,2022-03-05 01:06:20+00:00,True,{},,,,,20500,False,,prod_LGIg3xIOndJIrp,2024-08-15 03:50:14.840000+00:00
price_1KbFHdFCPJnn9IgIYRAPpisy,False,usd,,,,,,one_time,1299.0,per_unit,2022-03-09 02:29:49+00:00,True,{},,,,,1299,False,,prod_LHovoWOLTra7EX,2024-08-15 03:49:48.319000+00:00
price_1KeNjNFCPJnn9IgImmLlVsl7,False,usd,,,,,,one_time,16500.0,per_unit,2022-03-17 18:07:25+00:00,True,{},,,,,16500,False,,prod_LL3rFvHItNAcZs,2024-08-15 03:49:21.902000+00:00
price_1JVFjBFCPJnn9IgInDC6IQ80,True,usd,,,,,,one_time,11000.0,per_unit,2021-09-02 13:13:13+00:00,True,{},,,,,11000,False,,prod_K6zfI2nNpGWjhd,2024-08-15 05:46:17.366000+00:00
price_1Lf2nUFCPJnn9IgIOc0xIp5p,False,usd,,,,,,one_time,7900.0,per_unit,2022-09-06 14:30:40+00:00,True,{},,,,,7900,False,,prod_MNoQy41xRFKenL,2024-08-15 02:03:57.720000+00:00
price_1JaMiAFCPJnn9IgI0ZIPvtQu,True,usd,,,,,,one_time,10000.0,per_unit,2021-09-16 15:41:18+00:00,True,{},,,,,10000,False,,prod_KEqOQnvl3xSepf,2024-08-15 05:46:09.105000+00:00
price_1LLVOsFCPJnn9IgI27ZxwnKw,False,usd,,,,,,one_time,200.0,per_unit,2022-07-14 17:00:30+00:00,True,{},,,,,200,False,,prod_M3ceVLZku8ev1E,2024-08-15 03:35:50.107000+00:00
price_1J8rvoFCPJnn9IgIIAQedQoV,True,usd,,,,,,one_time,999.0,per_unit,2021-07-02 19:21:44+00:00,True,{},,,,,999,False,,prod_JmQngUGhrheEnx,2024-08-15 05:48:42.974000+00:00
price_1Li1slFCPJnn9IgI5BDDr6OH,False,usd,,,,,,one_time,16700.0,per_unit,2022-09-14 20:08:27+00:00,True,{},,,,,16700,False,,prod_MQtgXkCFrXGeCc,2024-08-15 02:03:25.590000+00:00
price_1KYD2UFCPJnn9IgIign3i4jg,False,usd,,,,,,one_time,999.0,per_unit,2022-02-28 17:29:38+00:00,True,{},,,,,999,False,,prod_LEgPchfaY0eq9y,2024-08-15 03:52:15.378000+00:00
price_1LEetBFCPJnn9IgINVnHfXJt,False,usd,,,,,,one_time,2000.0,per_unit,2022-06-25 19:43:29+00:00,True,{},,,,,2000,False,,prod_KRGXrxv2Ay7Q2y,2024-08-15 03:38:52.343000+00:00
price_1Opfv1FCPJnn9IgI3EGNPpiF,False,usd,,,,,,one_time,1099.0,per_unit,2024-03-01 23:55:11+00:00,True,{},,,,,1099,False,,prod_LculrdAJVPZgnx,2024-08-14 07:43:09.653000+00:00
plan_HAFsP3xD0294id,True,usd,Homebody - Annual,,year,1.0,licensed,recurring,8900.0,per_unit,2020-04-25 21:17:01+00:00,True,{},,,,,8900,False,,prod_HAFqUnlxqqCvsE,2024-08-14 06:51:39.236000+00:00
price_1PbqFvFCPJnn9IgINVUGNfxT,False,cad,,,,,,one_time,100.0,per_unit,2024-07-12 20:39:51+00:00,True,{},,,,,100,False,,prod_QSlna4WU9coyLE,2024-08-14 07:29:05.210000+00:00
price_1J8ra3FCPJnn9IgIsMJJpQPI,True,usd,,,year,1.0,licensed,recurring,6000.0,per_unit,2021-07-02 18:59:15+00:00,True,{},,,,,6000,False,,prod_JmQQnsiAOBW667,2024-08-14 06:48:34.252000+00:00
price_1M9NSOFCPJnn9IgI66QAjw4N,False,usd,,,,,,one_time,47900.0,per_unit,2022-11-29 06:38:16+00:00,True,{},,,,,47900,False,,prod_MqiOQ9PqIldvWE,2024-08-14 06:44:41.501000+00:00
price_1M9NO9FCPJnn9IgIXtytGuM9,False,usd,,,,,,one_time,35900.0,per_unit,2022-11-29 06:33:53+00:00,True,{},,,,,35900,False,,prod_MqiQvuL8ZszJuX,2024-08-14 06:44:41.501000+00:00
price_1NbVuAFCPJnn9IgIRo2IJf66,True,usd,,,,,,one_time,0.0,per_unit,2023-08-04 21:51:30+00:00,True,{},,,,,0,False,,prod_OOIVpaoi5TtbYD,2024-08-14 06:42:45.889000+00:00
price_1PSmM3FCPJnn9IgI0Es8eXXF,False,usd,,,,,,one_time,16499.0,per_unit,2024-06-17 20:40:43+00:00,True,{},,,,,16499,False,,prod_QJPA5koVR4FgV1,2024-08-14 07:32:02.527000+00:00
price_1PnVr0FCPJnn9IgILV8ljcD1,False,usd,,,,,,one_time,16499.0,per_unit,2024-08-14 01:18:22+00:00,True,{},,,,,16499,False,,prod_QepWlQ36nK5z4e,2024-08-14 03:44:26.769000+00:00
price_1M70yAFCPJnn9IgI8R78SW3t,False,usd,,,,,,one_time,41900.0,per_unit,2022-11-22 18:13:18+00:00,True,{},,,,,41900,False,,prod_MqiOQ9PqIldvWE,2024-08-14 06:44:44.656000+00:00
price_1O70DTFCPJnn9IgIvWd76khl,False,usd,,,,,,one_time,14000.0,per_unit,2023-10-30 18:29:35+00:00,True,{},,,,,14000,False,,prod_Ouptv9iCcTTwrM,2024-08-14 13:01:07.007000+00:00
price_1N1cKOFCPJnn9IgIqns6hD2o,False,usd,,,,,,one_time,14000.0,per_unit,2023-04-27 21:26:12+00:00,True,{},,,,,14000,False,,prod_NnCj25YnetMGFX,2024-08-14 17:33:58.268000+00:00
price_1MFfpPFCPJnn9IgImgDphwAS,True,usd,,,,,,one_time,47900.0,per_unit,2022-12-16 15:28:03+00:00,True,{},,,,,47900,False,,prod_MqizRx41urlt4b,2024-08-14 17:35:11.482000+00:00
price_1MRjeZFCPJnn9IgIFKl9RpmX,True,usd,,,,,,one_time,1499.0,per_unit,2023-01-18 21:58:43+00:00,True,{},,,,,1499,False,,prod_NC7u5CvN88oLde,2024-08-14 17:45:05.352000+00:00
price_1NZzxXFCPJnn9IgIKoeQnKvF,False,usd,,,,,,one_time,0.0,per_unit,2023-07-31 17:32:43+00:00,True,{},,,,,0,False,,prod_OMjQaLY9m0zF6x,2024-08-14 15:49:47.382000+00:00
price_1NJHqHFCPJnn9IgIQUL3oF1r,False,usd,,,,,,one_time,999.0,per_unit,2023-06-15 15:12:09+00:00,True,{},,,,,999,False,,prod_O5Sl7Va0bgB8zF,2024-08-14 15:54:46.280000+00:00
price_1OWwSOFCPJnn9IgIFZUaQ5yV,True,usd,,,,,,one_time,2199.0,per_unit,2024-01-10 07:44:12+00:00,True,{},,,,,2199,False,,prod_OsM3ciTc1BFQ65,2024-08-14 12:48:01.280000+00:00
price_1MnixhFCPJnn9IgIF4QDBAL4,False,usd,,,,,,one_time,16700.0,per_unit,2023-03-20 13:41:21+00:00,True,{},,,,,16700,False,,prod_NYqfGoTMUBbYrk,2024-08-14 17:38:06.033000+00:00
price_1NNjPDFCPJnn9IgITK6SaA6Y,False,usd,,,,,,one_time,1499.0,per_unit,2023-06-27 21:26:35+00:00,True,{},,,,,1499,False,,prod_OA3WBt3zbHEbeA,2024-08-14 15:53:50.618000+00:00
price_1O4bL8FCPJnn9IgIKeyTTsD9,False,usd,,,,,,one_time,1999.0,per_unit,2023-10-24 03:31:34+00:00,True,{},,,,,1999,False,,prod_OsM3PfQkweRF4O,2024-08-14 12:59:17.186000+00:00
price_1NxthVFCPJnn9IgIyq2UFsvo,False,usd,,,,,,one_time,7000.0,per_unit,2023-10-05 15:42:57+00:00,True,{},,,,,7000,False,,prod_OlQYxdAuxAQfB9,2024-08-14 13:03:26.778000+00:00
price_1NkvltFCPJnn9IgIFnOT6h9u,False,usd,,,,,,one_time,2000.0,per_unit,2023-08-30 21:17:53+00:00,True,{},,,,,2000,False,,prod_OY1p5ZmjKKj1gl,2024-08-14 15:46:00.895000+00:00
price_1N3gpJFCPJnn9IgIsB1Xq6ci,False,usd,,,,,,one_time,14000.0,per_unit,2023-05-03 14:38:41+00:00,True,{},,,,,14000,False,,prod_NpLWETBUZRJZ9h,2024-08-14 17:32:18.111000+00:00
price_1NIMbZFCPJnn9IgIhJdXwwEa,False,usd,,,,,,one_time,1999.0,per_unit,2023-06-13 02:05:09+00:00,True,{},,,,,1999,False,,prod_O4VcxSC9Dz02AF,2024-08-14 15:54:55.625000+00:00
price_1Mf5G3FCPJnn9IgIsJnkbrri,False,usd,,,,,,one_time,16700.0,per_unit,2023-02-24 17:40:35+00:00,True,{},,,,,16700,False,,prod_NPv6VS3Fo7EI88,2024-08-14 17:41:25.116000+00:00
price_1NxCkkFCPJnn9IgIrcJeyZ5r,False,usd,,,,,,one_time,0.0,per_unit,2023-10-03 17:51:26+00:00,True,{},,,,,0,False,,prod_OkiBI4DPcTd5hC,2024-08-14 13:03:45.024000+00:00
price_1NatIOFCPJnn9IgIxVQCUpXV,False,usd,,,,,,one_time,1499.0,per_unit,2023-08-03 04:37:56+00:00,True,{},,,,,1499,False,,prod_ONebKnwTSGFKWW,2024-08-14 15:46:37.703000+00:00
price_1MyGAxFCPJnn9IgIyes6SZTA,False,usd,,,,,,one_time,16700.0,per_unit,2023-04-18 15:10:35+00:00,True,{},,,,,16700,False,,prod_Njje07kFnTGcei,2024-08-14 17:34:35.097000+00:00
price_1N7MEpFCPJnn9IgImnBYs8Ca,False,usd,,,,,,one_time,29000.0,per_unit,2023-05-13 17:28:11+00:00,True,{},,,,,29000,False,,prod_Nt8Ut41wr9uqon,2024-08-14 17:31:16.548000+00:00
price_1MRjgdFCPJnn9IgI2gTHBRoD,True,usd,,,,,,one_time,1499.0,per_unit,2023-01-18 22:00:51+00:00,True,{},,,,,1499,False,,prod_NC7w8QAcDfbTxE,2024-08-14 17:45:06.381000+00:00
price_1NatJFFCPJnn9IgI8eckKKVK,False,usd,,,,,,one_time,1499.0,per_unit,2023-08-03 04:38:49+00:00,True,{},,,,,1499,False,,prod_ONecSsvk4pTwMr,2024-08-14 15:46:31.466000+00:00
price_1NQl7vFCPJnn9IgIkGaBOSrS,True,usd,,,,,,one_time,100.0,per_unit,2023-07-06 05:53:15+00:00,True,{},,,,,100,False,,prod_ODBUGgyQC55anK,2024-08-14 12:50:39.881000+00:00
price_1MXWLiFCPJnn9IgI4kGsPx4M,False,usd,,,,,,one_time,14000.0,per_unit,2023-02-03 20:59:10+00:00,True,{},,,,,14000,False,,prod_NI6Y313PS0EtNT,2024-08-14 17:43:10.426000+00:00
price_1O4OBZFCPJnn9IgIxJRZbyGj,False,usd,,,,,,one_time,4000.0,per_unit,2023-10-23 13:28:49+00:00,True,{},,,,,4000,False,,prod_Os8SvKOzsVP4ME,2024-08-14 13:01:47.179000+00:00
price_1NOA1iFCPJnn9IgIcRYmKN5L,False,usd,,,,,,one_time,32900.0,per_unit,2023-06-29 01:52:06+00:00,True,{},,,,,32900,False,,prod_OAV1j5deK83wdZ,2024-08-14 15:53:42.505000+00:00
price_1NJHprFCPJnn9IgIs1fUz9BB,False,usd,,,,,,one_time,1499.0,per_unit,2023-06-15 15:11:43+00:00,True,{},,,,,1499,False,,prod_O5SlItGxKP56L9,2024-08-14 15:54:46.280000+00:00
price_1NLvqHFCPJnn9IgIaBinwfqb,False,usd,,,,,,one_time,1499.0,per_unit,2023-06-22 22:19:05+00:00,True,{},,,,,1499,False,,prod_O8CELfluRNZ5WR,2024-08-14 15:54:16.095000+00:00
price_1MKlWkFCPJnn9IgINtb9L2bc,False,usd,,,,,,one_time,999.0,per_unit,2022-12-30 16:33:50+00:00,True,{},,,,,999,False,,prod_N4vNluA5wGbMJ8,2024-08-14 17:48:40.192000+00:00
price_1NYGwRFCPJnn9IgIxATTkGeA,False,usd,,,,,,one_time,2000.0,per_unit,2023-07-26 23:16:27+00:00,True,{},,,,,2000,False,,prod_OKwqkZeQTEpjNN,2024-08-14 15:50:15.204000+00:00
price_1MQfNaFCPJnn9IgItms9bE7b,False,usd,,,,,,one_time,16700.0,per_unit,2023-01-15 23:12:46+00:00,True,{},,,,,16700,False,,prod_NB1QivhsftaJOf,2024-08-14 17:45:50.711000+00:00
price_1NGpcBFCPJnn9IgIiL8AYhew,False,usd,,,,,,one_time,9900.0,per_unit,2023-06-08 20:39:27+00:00,True,{},,,,,9900,False,,prod_O2vTd0hK0YGbGh,2024-08-14 15:55:22.097000+00:00
price_1NCm0LFCPJnn9IgINNlHk4M1,True,usd,,,,,,one_time,999.0,per_unit,2023-05-28 15:59:37+00:00,True,{},,,,,999,False,,prod_NyjTVLdcClIIey,2024-08-14 15:57:38.534000+00:00
price_1MmeopFCPJnn9IgIqN9ytp5J,False,usd,,,,,,one_time,29000.0,per_unit,2023-03-17 15:03:47+00:00,True,{},,,,,29000,False,,prod_NXkJEauoN339ly,2024-08-14 17:38:17.157000+00:00
price_1MSul5FCPJnn9IgIYfE8kjTb,True,usd,,,,,,one_time,1499.0,per_unit,2023-01-22 04:02:19+00:00,True,{},,,,,1499,False,,prod_NDLR6lFKhavT1c,2024-08-14 17:45:14.191000+00:00
price_1MMKUyFCPJnn9IgI3gFFziC6,False,usd,,,,,,one_time,1299.0,per_unit,2023-01-04 00:06:28+00:00,True,{},,,,,1299,False,,prod_N6XagPgZhB5Slg,2024-08-14 17:46:56.149000+00:00
price_1Meo5HFCPJnn9IgIgm2zulqC,False,usd,,,,,,one_time,29000.0,per_unit,2023-02-23 23:20:19+00:00,True,{},,,,,29000,False,,prod_NPdLVbOzAWbJ8G,2024-08-14 17:41:29.267000+00:00
price_1ON1eGFCPJnn9IgIpeF65jNV,False,usd,,,,,,one_time,42900.0,per_unit,2023-12-13 23:15:28+00:00,True,{},,,,,42900,False,,prod_PBORMrhCEHq6p0,2024-08-14 12:55:10.765000+00:00
price_1OD960FCPJnn9IgIwFt7LQM9,False,usd,,,,,,one_time,1499.0,per_unit,2023-11-16 17:11:16+00:00,True,{},,,,,1499,False,,prod_P1BSey79Uk2EMZ,2024-08-14 12:58:37.887000+00:00
price_1MRjfYFCPJnn9IgIdFWsase9,True,usd,,,,,,one_time,1499.0,per_unit,2023-01-18 21:59:44+00:00,True,{},,,,,1499,False,,prod_NC7vL7kwlhJzQT,2024-08-14 17:45:36.346000+00:00
price_1NatJDFCPJnn9IgITZvzLw8u,False,usd,,,,,,one_time,1499.0,per_unit,2023-08-03 04:38:47+00:00,True,{},,,,,1499,False,,prod_ONecp6ChTU3VNQ,2024-08-14 15:46:11.030000+00:00
price_1MnuZhFCPJnn9IgI5s7BDXgA,False,usd,,,,,,one_time,13900.0,per_unit,2023-03-21 02:05:21+00:00,True,{},,,,,13900,False,,prod_NZ2fYl0XK4v8U3,2024-08-14 17:38:03.144000+00:00
price_1NLrf6FCPJnn9IgIWedX35ol,False,usd,,,,,,one_time,999.0,per_unit,2023-06-22 17:51:16+00:00,True,{},,,,,999,False,,prod_O87u6sF298Dovs,2024-08-14 15:54:14.452000+00:00
price_1MOBduFCPJnn9IgIeueuRLYX,False,usd,,,,,,one_time,0.0,per_unit,2023-01-09 03:03:22+00:00,True,{},,,,,0,False,,prod_N8SZ6Yb4UHnGmU,2024-08-14 17:46:22.047000+00:00
price_1MTX9ZFCPJnn9IgIVesOmkoX,False,usd,,,,,,one_time,16700.0,per_unit,2023-01-23 21:02:09+00:00,True,{},,,,,16700,False,,prod_NDz7azQUcsqtRD,2024-08-14 17:45:19.102000+00:00
price_1NgFRjFCPJnn9IgIr9PljrR4,False,usd,,,,,,one_time,4000.0,per_unit,2023-08-17 23:17:43+00:00,True,{},,,,,4000,False,,prod_OTBpny82CgMBmP,2024-08-14 15:47:13.944000+00:00
price_1MgVIbFCPJnn9IgIOv2xMUis,False,usd,,,,,,one_time,1000.0,per_unit,2023-02-28 15:41:05+00:00,True,{},,,,,1000,False,,prod_NRO4TbVpymqRd9,2024-08-14 17:40:58.870000+00:00
price_1O1un4FCPJnn9IgINLGBaSAN,False,usd,,,,,,one_time,0.0,per_unit,2023-10-16 17:41:18+00:00,True,{},,,,,0,False,,prod_OpZwIEQX1yRDRy,2024-08-14 13:02:21.757000+00:00
price_1NuLiBFCPJnn9IgIWhi1Y4qH,False,usd,,,,,,one_time,25900.0,per_unit,2023-09-25 20:48:59+00:00,True,{},,,,,25900,False,,prod_OhlETCOKpmFCho,2024-08-14 13:05:26.897000+00:00
price_1MbPXnFCPJnn9IgI4W8Jwpv7,False,usd,,,,,,one_time,1299.0,per_unit,2023-02-14 14:31:43+00:00,True,{},,,,,1299,False,,prod_NM7niu1VQoym2z,2024-08-14 17:42:01.255000+00:00
price_1N5zGHFCPJnn9IgIwkHQjiea,False,usd,,,,,,one_time,14000.0,per_unit,2023-05-09 22:44:01+00:00,True,{},,,,,14000,False,,prod_NrihQrZEsyOgfe,2024-08-14 17:31:38.052000+00:00
price_1MXyYJFCPJnn9IgIvNooM3hI,False,usd,,,,,,one_time,500.0,per_unit,2023-02-05 03:06:03+00:00,True,{},,,,,500,False,,prod_NIZhu7iYUThDu1,2024-08-14 17:42:56.707000+00:00
price_1ND8j2FCPJnn9IgI7TbbfTN6,False,usd,,,,,,one_time,0.0,per_unit,2023-05-29 16:15:16+00:00,True,{},,,,,0,False,,prod_Nz6wJaUn5rDFVW,2024-08-14 15:57:35.600000+00:00
price_1OJfIyFCPJnn9IgIPpclF8PR,False,usd,,,,,,one_time,12900.0,per_unit,2023-12-04 16:47:36+00:00,True,{},,,,,12900,False,,prod_P7v9fX1Qk1xL17,2024-08-14 12:56:08.277000+00:00
price_1NC5msFCPJnn9IgIRoa2gqLe,False,usd,,,,,,one_time,14000.0,per_unit,2023-05-26 18:54:54+00:00,True,{},,,,,14000,False,,prod_Ny1qpMZERVcGWB,2024-08-14 15:57:46.882000+00:00
price_1OWwmQFCPJnn9IgIEVLyM6SG,True,usd,,,,,,one_time,1699.0,per_unit,2024-01-10 08:04:54+00:00,True,{},,,,,1699,False,,prod_ONecSsvk4pTwMr,2024-08-14 12:48:22.087000+00:00
price_1NOOjFFCPJnn9IgInU3rd8NG,False,usd,,,,,,one_time,0.0,per_unit,2023-06-29 17:34:01+00:00,True,{},,,,,0,False,,prod_OAkD8DfbYo92uc,2024-08-14 15:53:42.942000+00:00
price_1MbUSnFCPJnn9IgI0XmQwf5n,False,usd,,,,,,one_time,16700.0,per_unit,2023-02-14 19:46:53+00:00,True,{},,,,,16700,False,,prod_NMCsucM2Pu3aSG,2024-08-14 17:42:01.985000+00:00
price_1NCOQmFCPJnn9IgIZbDRkSk3,False,usd,,,,,,one_time,999.0,per_unit,2023-05-27 14:49:20+00:00,True,{},,,,,999,False,,prod_NyL7MgsHVmAIFz,2024-08-14 15:57:40.906000+00:00
price_1MKq7CFCPJnn9IgIGlbddfmd,False,usd,,,,,,one_time,18900.0,per_unit,2022-12-30 21:27:46+00:00,True,{},,,,,18900,False,,prod_N507e9JJu1aeoy,2024-08-14 17:48:40.708000+00:00
price_1NhhBsFCPJnn9IgId2GN72dD,False,usd,,,,,,one_time,2000.0,per_unit,2023-08-21 23:07:20+00:00,True,{},,,,,2000,False,,prod_OUgZiMExSS3XXS,2024-08-14 15:46:55.631000+00:00
price_1NOA21FCPJnn9IgIf0iITJyw,False,usd,,,,,,one_time,999.0,per_unit,2023-06-29 01:52:25+00:00,True,{},,,,,999,False,,prod_OAV2HPtnQUhFBM,2024-08-14 15:53:42.408000+00:00
price_1OWwbiFCPJnn9IgIYt6Gahan,True,usd,,,,,,one_time,2199.0,per_unit,2024-01-10 07:53:50+00:00,True,{},,,,,2199,False,,prod_NrJ0dbjGcqDaFA,2024-08-14 12:50:25.899000+00:00
price_1MhdbSFCPJnn9IgI8RcFDwUu,False,usd,,,,,,one_time,16700.0,per_unit,2023-03-03 18:45:14+00:00,True,{},,,,,16700,False,,prod_NSYiD4TEN1GpsT,2024-08-14 17:39:32.145000+00:00
price_1JaQAEFCPJnn9IgIZYsbwkKA,False,usd,,,,,,one_time,14900.0,per_unit,2021-09-16 19:22:30+00:00,True,{},,,,,14900,False,,prod_JmQeXBYtnnm0m0,2024-08-15 05:46:09.338000+00:00
price_1JrP1jFCPJnn9IgIVuJg3qwv,False,usd,,,,,,one_time,16200.0,per_unit,2021-11-02 15:35:55+00:00,True,{},,,,,16200,False,,prod_KWRvkR8eCCBiPF,2024-08-15 04:52:45.395000+00:00
price_1LKnqgFCPJnn9IgIS5Iq6DTR,False,usd,,,,,,one_time,7000.0,per_unit,2022-07-12 18:30:18+00:00,True,{},,,,,7000,False,,prod_M2tdfjGkGRULOr,2024-08-15 03:35:59.597000+00:00
price_1L0WGlFCPJnn9IgIjZmTCfhE,False,usd,,,,,,one_time,9100.0,per_unit,2022-05-17 19:41:23+00:00,True,{},,,,,9100,False,,prod_Lhw9ZkDK3TY2fA,2024-08-15 03:42:35.630000+00:00
price_1LphUwFCPJnn9IgI9HMGeVg1,False,usd,,,,,,one_time,14650.0,per_unit,2022-10-05 23:59:34+00:00,True,{},,,,,14650,False,,prod_MYp9b3YAvVNDJF,2024-08-15 02:00:43.800000+00:00
price_1KkExaFCPJnn9IgIFykHJZg0,False,usd,,,,,,one_time,999.0,per_unit,2022-04-02 21:58:18+00:00,True,{},,,,,999,False,,prod_LE5LwgZ3cSXv80,2024-08-15 03:46:59.732000+00:00
price_1LWMdEFCPJnn9IgIWLZa5cOF,False,usd,,,,,,one_time,0.0,per_unit,2022-08-13 15:52:12+00:00,True,{},,,,,0,False,,prod_MEqJGC2kJiv68j,2024-08-15 02:07:03.442000+00:00
price_1JdI8eFCPJnn9IgIXnrITv0V,False,usd,,,,,,one_time,10000.0,per_unit,2021-09-24 17:24:44+00:00,True,{},,,,,10000,False,,prod_KHrsxWN82ZXXVH,2024-08-15 05:46:02.702000+00:00
price_1K7R8kFCPJnn9IgI5iHr6VZp,True,usd,,,,,,one_time,999.0,per_unit,2021-12-16 21:05:26+00:00,True,{},,,,,999,False,,prod_Kn1BUTT9ZJL4jJ,2024-08-15 04:49:19.301000+00:00
price_1KWOSpFCPJnn9IgIun9GhyG9,False,usd,,,,,,one_time,18900.0,per_unit,2022-02-23 17:17:19+00:00,True,{},,,,,18900,False,,prod_LCo4ttZio8scJS,2024-08-15 04:42:07.399000+00:00
