payment_method_id,description,brand,fingerprint,funding,three_d_secure_authentication_flow,three_d_secure_result,three_d_secure_result_reason,three_d_secure_version,type,charge_id,wallet_type,_fivetran_synced,three_d_secure_usage_supported
pm_1OG1n9FCPJnn9IgISPcisoIb,,amex,0LHheZXqjgZNmcVY,credit,,,,,,,link,2024-08-14 09:45:38.556000+00:00,True
pm_1OG2I3FCPJnn9IgI2ExaSnO7,,visa,lnYJwYxzVAG14CX4,credit,,,,,,,,2024-08-14 09:45:38.555000+00:00,True
pm_1OG2XWFCPJnn9IgII9gAErXc,,visa,yDyEcDcDzcPGvhxe,prepaid,,,,,,,link,2024-08-14 09:45:38.555000+00:00,True
pm_1OG2d4FCPJnn9IgIIstVtliq,,amex,3hWMVdCebeBCAHQ1,credit,,,,,,,,2024-08-14 09:45:38.555000+00:00,True
pm_1OG311FCPJnn9IgIpqy3Zt2R,,mastercard,nQqkh5t1uEmQJk4H,credit,,,,,,,,2024-08-14 09:45:38.555000+00:00,True
pm_1OG4DxFCPJnn9IgIY7vV3eyM,,discover,qxyWaEUvGszcH52F,credit,,,,,,,,2024-08-14 09:45:42.012000+00:00,True
pm_1OG4Z6FCPJnn9IgIjk2nd36e,,visa,queBJcdjNlfUK0BP,debit,,,,,,,link,2024-08-14 09:45:42.011000+00:00,True
pm_1OG4qMFCPJnn9IgIN0248cgz,,visa,BDvtzFuH65uwM5zi,debit,,,,,,,link,2024-08-14 09:45:42.011000+00:00,True
pm_1OG5NMFCPJnn9IgITqnQArvq,,visa,XXoc6gMcxvraxrqU,credit,,,,,,,,2024-08-14 09:45:42.011000+00:00,True
pm_1OG5SeFCPJnn9IgIVJNZfK11,,visa,dUT6URZcG9k8o5Ao,credit,,,,,,,link,2024-08-14 09:45:42.011000+00:00,True
pm_1OG7GjFCPJnn9IgIvaxR4QBG,,amex,QLhcLiualJhqlue9,credit,,,,,,,,2024-08-14 09:45:37.152000+00:00,True
pm_1OG7KWFCPJnn9IgIJesWwDms,,visa,k3vQYkLndnYcRhFN,debit,,,,,,,link,2024-08-14 09:45:37.152000+00:00,True
pm_1OG8TXFCPJnn9IgIIQKxYYPN,,visa,T2l965TQKzALL7Lt,debit,,,,,,,link,2024-08-14 09:45:37.152000+00:00,True
pm_1OG9UpFCPJnn9IgIn2zih7b3,,visa,Y58C4ftcr0UdwoFO,credit,,,,,,,,2024-08-14 09:45:31.586000+00:00,True
pm_1OGBKIFCPJnn9IgIj8hS4WTq,,visa,vlmhLIFZGPRZsxOH,credit,,,,,,,,2024-08-14 09:45:31.585000+00:00,True
pm_1OGBv9FCPJnn9IgINmbRJCEW,,visa,3a0D7b3thBoPqcB0,credit,,,,,,,,2024-08-14 09:45:31.585000+00:00,True
pm_1OGDnDFCPJnn9IgIsig1koBX,,visa,JUpBNmUBCcNp41An,debit,,,,,,,apple_pay,2024-08-14 09:45:30.896000+00:00,True
pm_1OGE2CFCPJnn9IgIyiUd3IQ1,,mastercard,EeTzRcXd4631VFhj,credit,,,,,,,,2024-08-14 09:45:30.896000+00:00,True
pm_1OGEBaFCPJnn9IgIvG8CTETu,,visa,IQ43tNKjak7Y2zFD,debit,,,,,,,apple_pay,2024-08-14 09:45:30.896000+00:00,True
pm_1OGFg1FCPJnn9IgIwpfCTnHQ,,visa,z2eNlKS4uKxA4OHC,credit,,,,,,,,2024-08-14 09:45:27.735000+00:00,True
pm_1OGGKgFCPJnn9IgIE3nu5JN5,,mastercard,aA2F5df8VrsXxEfV,credit,,,,,,,link,2024-08-14 09:45:27.735000+00:00,True
pm_1OGLD7FCPJnn9IgIQduY8VKn,,mastercard,6eJ8LLQQjejWNvk4,credit,,,,,,,google_pay,2024-08-14 09:45:28.008000+00:00,True
pm_1OGM4iFCPJnn9IgIWtIZX0mI,,visa,frFTCT523C74BTUn,credit,,,,,,,,2024-08-14 09:45:28.008000+00:00,True
pm_1OGMquFCPJnn9IgIfRM7S2el,,visa,e1faCCQ0cOiP4L2z,debit,,,,,,,link,2024-08-14 09:45:28.008000+00:00,True
pm_1OGPuqFCPJnn9IgIxucOQQeV,,visa,g8Vcd2EnF8xseRKx,credit,,,,,,,,2024-08-14 09:45:30.027000+00:00,True
pm_1OGQCwFCPJnn9IgID0ba1UM2,,mastercard,zweizK9eioIYdzD9,debit,,,,,,,link,2024-08-14 09:45:30.027000+00:00,True
pm_1OGTziFCPJnn9IgIIlA8s9jf,,mastercard,liTnxzuWlBUj5Qs5,credit,,,,,,,,2024-08-14 09:45:30.445000+00:00,True
pm_1OGY33FCPJnn9IgI53Ak617x,,visa,qH0JV6yPlWT5vJ6U,credit,,,,,,,apple_pay,2024-08-14 09:45:25.875000+00:00,True
pm_1OGaKaFCPJnn9IgIWobcTAQG,,mastercard,9RFDMM6ws0kaPBKb,debit,,,,,,,link,2024-08-14 09:45:22.258000+00:00,True
pm_1OGghNFCPJnn9IgIXOcXpNGu,,mastercard,cLK3ecBK9w2NOVEt,debit,,,,,,,link,2024-08-14 09:45:18.722000+00:00,True
pm_1OGn54FCPJnn9IgI61zoN2XJ,,mastercard,woA6opl5vuS6GdoX,credit,,,,,,,link,2024-08-14 09:45:24.132000+00:00,True
pm_1OGo9dFCPJnn9IgI9ARUueO0,,visa,fU8SRvft52NBudg8,debit,,,,,,,,2024-08-14 09:45:24.131000+00:00,True
pm_1OGpSnFCPJnn9IgI1jtr0AyL,,mastercard,VcDtPe0fwVCeGLpv,credit,,,,,,,link,2024-08-14 09:45:23.216000+00:00,True
pm_1OGqBoFCPJnn9IgI4A1ykEoY,,mastercard,BazYp5VYTQ2qWGlC,credit,,,,,,,,2024-08-14 09:45:23.216000+00:00,True
pm_1OGsb6FCPJnn9IgIqV6ifWX6,,amex,gwk7KuAMsjiin82i,credit,,,,,,,apple_pay,2024-08-14 09:45:11.429000+00:00,True
pm_1OGv0cFCPJnn9IgIX6AKVicL,,visa,cvbQs6PBc6cHPfgj,debit,,,,,,,link,2024-08-14 09:45:11.426000+00:00,True
pm_1OGw1aFCPJnn9IgICXrqy6ek,,mastercard,cf9ps1BSdDhNii2r,credit,,,,,,,link,2024-08-14 09:45:10.148000+00:00,True
pm_1OGxVkFCPJnn9IgI4yOXn8wx,,visa,GQnPeN2tgDXNEENb,credit,,,,,,,apple_pay,2024-08-14 09:45:10.148000+00:00,True
pm_1OH7KSFCPJnn9IgIUMJ4JMkX,,visa,kYHNbrD9hkC6sW8G,credit,,,,,,,,2024-08-14 09:45:12.004000+00:00,True
pm_1OH8mCFCPJnn9IgI02m1OEsa,,visa,Bac2qvhBDRAM1BWz,credit,,,,,,,link,2024-08-14 09:45:12.003000+00:00,True
pm_1OH8yLFCPJnn9IgIoUUSPadH,,visa,SPhHNv2xjY118qF2,credit,,,,,,,,2024-08-14 09:45:12.003000+00:00,True
pm_1OH911FCPJnn9IgIgRCcY5h0,,visa,RGqK3WJ6CRjAep21,credit,,,,,,,link,2024-08-14 09:45:12.003000+00:00,True
pm_1OH9IVFCPJnn9IgI3BYptIxt,,visa,yCYhPD9kLsytlyU4,credit,,,,,,,,2024-08-14 09:45:17.891000+00:00,True
pm_1OH9Z4FCPJnn9IgIQhWhGrMt,,discover,CSOyeL2FAlwPrLjq,credit,,,,,,,link,2024-08-14 09:45:17.891000+00:00,True
pm_1OHAvzFCPJnn9IgIzVKACFPY,,visa,TViQTjR0e3FRLft4,credit,,,,,,,apple_pay,2024-08-14 09:45:17.889000+00:00,True
pm_1OHBcuFCPJnn9IgICvULp7ub,,mastercard,2VbvXmiwmtREfpJo,debit,,,,,,,,2024-08-14 09:45:17.888000+00:00,True
pm_1OHBh2FCPJnn9IgIhf0NZhLw,,mastercard,BhDaM6XBDwzuRvDT,credit,,,,,,,,2024-08-14 09:45:17.888000+00:00,True
pm_1OHC2TFCPJnn9IgIwLU6foO8,,visa,XTVfMtLiv4DLL43L,debit,,,,,,,,2024-08-14 09:45:12.273000+00:00,True
pm_1OHC3yFCPJnn9IgIairVDdus,,mastercard,YNK95CBuZRolIiFa,credit,,,,,,,apple_pay,2024-08-14 09:45:12.273000+00:00,True
pm_1OHC6tFCPJnn9IgImsKa1EsX,,mastercard,crP376nkX18je04G,credit,,,,,,,,2024-08-14 09:45:12.273000+00:00,True
pm_1OHCVmFCPJnn9IgIf38vOS7Y,,mastercard,naEWbFRdYfJ3Xfsl,credit,,,,,,,link,2024-08-14 09:45:12.272000+00:00,True
pm_1OHCtvFCPJnn9IgIKHhR0czw,,visa,IMb8KNabZvhInNi6,debit,,,,,,,,2024-08-14 09:45:12.272000+00:00,True
pm_1OHD8kFCPJnn9IgIawopDs4c,,visa,f7j6LYnEDUyLa1zs,debit,,,,,,,,2024-08-14 09:45:12.272000+00:00,True
pm_1OHEdSFCPJnn9IgIXU4gIH3E,,visa,OuW0u7G2jdy7jKdi,debit,,,,,,,,2024-08-14 09:45:12.271000+00:00,True
pm_1OHEnzFCPJnn9IgIbaIEK6Zn,,visa,u2wJC7JVlE6leygh,debit,,,,,,,apple_pay,2024-08-14 09:45:06.197000+00:00,True
pm_1OHFX0FCPJnn9IgIaVMfx2tZ,,discover,5aZlIEXwMZphXF2E,credit,,,,,,,link,2024-08-14 09:45:06.197000+00:00,True
pm_1OHG7MFCPJnn9IgI9BHmbXlW,,amex,JzndjppSMH1yUoNs,credit,,,,,,,link,2024-08-14 09:45:06.196000+00:00,True
pm_1OHGpgFCPJnn9IgIicRmlPZ0,,visa,OINooAMcmMccM0b4,credit,,,,,,,google_pay,2024-08-14 09:45:06.196000+00:00,True
pm_1OHIHwFCPJnn9IgIvOD8POQ0,,mastercard,sZBtgjyMzIzMygZo,credit,,,,,,,link,2024-08-14 09:45:05.638000+00:00,True
pm_1OHJLoFCPJnn9IgIDrxGUOfk,,visa,t0KaeMihUypFA0KH,credit,,,,,,,,2024-08-14 09:45:05.637000+00:00,True
pm_1OHJd6FCPJnn9IgIfRRC5ZpK,,visa,YmBVfgQQRxup7v50,credit,,,,,,,,2024-08-14 09:45:05.637000+00:00,True
pm_1OHK21FCPJnn9IgIm8xc505d,,visa,ejFDnts4JyfuhqMZ,credit,,,,,,,link,2024-08-14 09:45:05.637000+00:00,True
pm_1OHKINFCPJnn9IgIsGVPUt3M,,visa,DkiqMKWDnNeCpvnV,credit,,,,,,,,2024-08-14 09:45:05.637000+00:00,True
pm_1OHKNhFCPJnn9IgIUNuHwoyD,,mastercard,h5Hk8TEgCE3aQMUF,credit,,,,,,,,2024-08-14 09:45:01.954000+00:00,True
pm_1OHLIoFCPJnn9IgIG0QOz73Q,,visa,u10hjFydqMOBYsmy,credit,,,,,,,,2024-08-14 09:45:01.954000+00:00,True
pm_1OHUmMFCPJnn9IgIsmS04oKo,,mastercard,wIpoWvg9tzFqeKkp,credit,,,,,,,link,2024-08-14 09:45:02.840000+00:00,True
pm_1OHV8qFCPJnn9IgIeXb0LchC,,visa,0XbNIFqzuowMC0bR,credit,,,,,,,,2024-08-14 09:45:02.840000+00:00,True
pm_1OHYzkFCPJnn9IgIouxziYKe,,visa,IwO1MXGDY53tIGQV,credit,,,,,,,,2024-08-14 09:45:05.821000+00:00,True
pm_1OHbvSFCPJnn9IgIenUVGFuB,,visa,hi1jJ0E91mWl934z,debit,,,,,,,,2024-08-14 09:44:58.167000+00:00,True
pm_1OHc2GFCPJnn9IgIOHOYW9tF,,visa,IULA2pgzrM89tAtt,credit,,,,,,,,2024-08-14 09:44:58.167000+00:00,True
pm_1OHf5kFCPJnn9IgImsyXpvuB,,visa,0SQAzj02jyTVXY5r,credit,,,,,,,apple_pay,2024-08-14 09:44:57.642000+00:00,True
pm_1OHfWQFCPJnn9IgIkE870EbX,,visa,GVbDIiNc4ByX0mZs,debit,,,,,,,link,2024-08-14 09:44:57.642000+00:00,True
pm_1OHrWzFCPJnn9IgItuIXZLft,,visa,6crLjw7TEip5I8XO,debit,,,,,,,link,2024-08-14 09:44:57.868000+00:00,True
pm_1OHwV1FCPJnn9IgIOGfZXExF,,amex,ePpCbODQ3NPlcE4c,credit,,,,,,,apple_pay,2024-08-14 09:44:59.668000+00:00,True
pm_1OI0JZFCPJnn9IgIsZGiYlWf,,visa,IwhJQZDHnlqwPefa,debit,,,,,,,link,2024-08-14 09:44:37.866000+00:00,True
pm_1OIAgKFCPJnn9IgIdykLHeV6,,mastercard,NB1W2ozg2ZIkzVAd,credit,,,,,,,link,2024-08-14 09:44:33.472000+00:00,True
pm_1OIDXWFCPJnn9IgITQ1blq9b,,visa,3ukaFjr4CB126BwQ,credit,,,,,,,,2024-08-14 09:44:37.342000+00:00,True
pm_1OIGctFCPJnn9IgI67JxCAEB,,discover,Xmr7zibv4qaAh8I4,credit,,,,,,,,2024-08-14 09:44:41.178000+00:00,True
pm_1OIH4HFCPJnn9IgIMoogWdmT,,visa,hMqUOaj8n4Z0n5od,debit,,,,,,,link,2024-08-14 09:44:41.177000+00:00,True
pm_1OIHNIFCPJnn9IgIPC1swgDL,,visa,LldHPiOoaFGrycqs,credit,,,,,,,link,2024-08-14 09:44:38.140000+00:00,True
pm_1OIIKMFCPJnn9IgII8vUCeFl,,mastercard,tS93HajbYkXRajAG,debit,,,,,,,link,2024-08-14 09:44:37.778000+00:00,True
pm_1OIIpvFCPJnn9IgIlwU3UZCa,,discover,GMb6jPq7sk03hsWA,credit,,,,,,,apple_pay,2024-08-14 09:44:37.776000+00:00,True
pm_1OIOBFFCPJnn9IgIFC8m80GM,,mastercard,kXGVKUTQCxJZRrob,credit,,,,,,,,2024-08-14 09:43:23.594000+00:00,True
pm_1OIWMtFCPJnn9IgITugxvpnP,,visa,bprMBbn3TZMcMzPp,debit,,,,,,,link,2024-08-14 09:43:19.941000+00:00,True
pm_1OIWomFCPJnn9IgI5NZmq0Fl,,visa,dM4Rubp5hOWxxYmu,prepaid,,,,,,,link,2024-08-14 09:43:19.941000+00:00,True
pm_1OIXT7FCPJnn9IgIeyctrWdo,,mastercard,4ZiD3bhZoIXEbFpU,debit,,,,,,,link,2024-08-14 09:43:19.941000+00:00,True
pm_1OIcdxFCPJnn9IgIAPeu46lW,,visa,jCQTn9DppbkSacCl,credit,,,,,,,link,2024-08-14 09:43:29.504000+00:00,True
pm_1OIcvpFCPJnn9IgIthwJCguW,,visa,mRNsa4GvXGzaDlVx,credit,,,,,,,,2024-08-14 09:43:29.503000+00:00,True
pm_1OIfOtFCPJnn9IgIVERPuyGh,,visa,pNBRCHREIY5BIxNj,credit,,,,,,,,2024-08-14 09:43:22.875000+00:00,True
pm_1OIg12FCPJnn9IgIKnMl0tX9,,visa,MNSE6isv95K20Kw7,debit,,,,,,,apple_pay,2024-08-14 09:43:22.874000+00:00,True
pm_1OIg6GFCPJnn9IgIUhEn35N1,,visa,nzTyvbKsF4UzI20T,credit,,,,,,,google_pay,2024-08-14 09:43:22.874000+00:00,True
pm_1OIk4vFCPJnn9IgI2HZ4omrJ,,visa,Ax8vUDpwhnT0dNDF,credit,,,,,,,link,2024-08-14 09:43:14.717000+00:00,True
pm_1OIkHBFCPJnn9IgIIgFVNCf4,,visa,d2Vyjt0WcVwBvYnI,debit,,,,,,,,2024-08-14 09:43:14.717000+00:00,True
pm_1OInBcFCPJnn9IgI78WVk44o,,discover,1E1nLWtYAeur79Ci,credit,,,,,,,,2024-08-14 09:43:12.353000+00:00,True
pm_1OItqhFCPJnn9IgICLvUsmXn,,visa,tujEO2AwxFatYJ3L,debit,,,,,,,,2024-08-14 09:43:12.983000+00:00,True
pm_1OIuxOFCPJnn9IgI0pOaLWD5,,mastercard,4a2YcpFBy0v384vc,credit,,,,,,,,2024-08-14 09:43:15.670000+00:00,True
pm_1OIwRFFCPJnn9IgIAzdQ2v0V,,mastercard,4KW1ZVhPb9QTtb6i,credit,,,,,,,apple_pay,2024-08-14 09:43:15.670000+00:00,True
pm_1OIyXoFCPJnn9IgIdlGwlbPB,,mastercard,sFbAS7VS0yGjMrij,debit,,,,,,,,2024-08-14 09:43:17.027000+00:00,True
pm_1OIz0eFCPJnn9IgIKAXg015c,,amex,6VtYFbwEf7x8Vt5Y,credit,,,,,,,google_pay,2024-08-14 09:43:17.027000+00:00,True
pm_1OIz7CFCPJnn9IgI9wbVdYUo,,visa,OQOWvfREh3EiCatA,credit,,,,,,,link,2024-08-14 09:43:17.027000+00:00,True
pm_1OJ4zdFCPJnn9IgItvwb400F,,mastercard,2mESZPLJfdXo6Jjg,debit,,,,,,,link,2024-08-14 09:43:11.242000+00:00,True
pm_1OJ5gxFCPJnn9IgIOh0GWbnJ,,visa,pIMTvW5XByvtzrtw,credit,,,,,,,link,2024-08-14 09:43:11.242000+00:00,True
pm_1OJ7b7FCPJnn9IgIeNpnpTaT,,visa,mX9mztgRCpTeGYA3,debit,,,,,,,link,2024-08-14 09:43:03.466000+00:00,True
pm_1OJ7eCFCPJnn9IgIIn3i3KYH,,visa,di1hgX7A9QsuY5Cv,credit,,,,,,,apple_pay,2024-08-14 09:43:03.466000+00:00,True
pm_1OJ81dFCPJnn9IgImYsHerE8,,visa,QmExPYEXtSruKEpw,credit,,,,,,,,2024-08-14 09:43:03.466000+00:00,True
pm_1OJGdhFCPJnn9IgIcG1tUjXT,,mastercard,PxHhU2W09D2jAuv9,credit,,,,,,,,2024-08-14 09:43:01.646000+00:00,True
pm_1OJKZPFCPJnn9IgIJF8MEqFo,,visa,HGnJGQ7dbJVK2itT,credit,,,,,,,,2024-08-14 09:43:04.771000+00:00,True
pm_1OJNDTFCPJnn9IgIs03rQ4xN,,visa,nKxAovRHvNkktacg,credit,,,,,,,,2024-08-14 09:43:05.739000+00:00,True
pm_1OJOQJFCPJnn9IgI6h5l4kpM,,amex,ILq6Fzc0o8E9R14g,credit,,,,,,,link,2024-08-14 09:43:05.736000+00:00,True
pm_1OJSQ9FCPJnn9IgIilTOlg5C,,mastercard,zdGD3HQE34LNMz1E,debit,,,,,,,,2024-08-14 09:42:49.026000+00:00,True
pm_1OJSRPFCPJnn9IgIWO4ASz3D,,mastercard,zdGD3HQE34LNMz1E,debit,,,,,,,,2024-08-14 09:42:49.026000+00:00,True
pm_1OJcVRFCPJnn9IgItcKq7eOC,,visa,ueYk5Aj0VwOCY7OE,debit,,,,,,,,2024-08-14 09:42:45.524000+00:00,True
pm_1OJeYZFCPJnn9IgIZneXRy60,,visa,0oCAhO5KAFd8Qz7L,prepaid,,,,,,,,2024-08-14 09:42:48.117000+00:00,True
pm_1OJjgsFCPJnn9IgIRHg7Lt4d,,amex,ktcGu2WcAmxZagww,credit,,,,,,,,2024-08-14 09:42:48.539000+00:00,True
pm_1OJjlzFCPJnn9IgIkkzR5dW1,,mastercard,hBysPP9L0f0jGhQW,credit,,,,,,,link,2024-08-14 09:42:48.539000+00:00,True
pm_1OJo3KFCPJnn9IgI1KPpVxCp,,visa,nn8Xgce9oG0FeSia,credit,,,,,,,,2024-08-14 09:42:41.177000+00:00,True
pm_1OJpKXFCPJnn9IgIPo3Wx0eK,,mastercard,n5Rqq3CTRe20tvtI,credit,,,,,,,apple_pay,2024-08-14 09:42:36.842000+00:00,True
pm_1OK1T9FCPJnn9IgIu5pLHo1w,,visa,Cw60GobBiy9jc7HA,credit,,,,,,,link,2024-08-14 09:42:38.608000+00:00,True
pm_1OK6IYFCPJnn9IgIJiOg7kmK,,mastercard,0nxg9Isgcn1tBKSs,credit,,,,,,,,2024-08-14 09:42:39.550000+00:00,True
pm_1OK6ntFCPJnn9IgI1Am2HOvz,,visa,bI7jdP3l5LIMw882,credit,,,,,,,,2024-08-14 09:42:39.550000+00:00,True
pm_1OK7dRFCPJnn9IgI4Ohh6pKX,,mastercard,eGbMLjvmkaf5iv29,debit,,,,,,,,2024-08-14 09:42:39.549000+00:00,True
pm_1OK8ObFCPJnn9IgIYaUVC17g,,visa,uvh4i43VXXYQDhCd,credit,,,,,,,link,2024-08-14 09:42:39.549000+00:00,True
pm_1OK8rfFCPJnn9IgITf50mkTy,,visa,eSUd1osTuBWNVfD9,credit,,,,,,,link,2024-08-14 09:42:33.608000+00:00,True
pm_1OK9iGFCPJnn9IgIzPSliSqw,,visa,kaeNY4riMyPaIbyW,credit,,,,,,,link,2024-08-14 09:42:28.760000+00:00,True
pm_1OKLGvFCPJnn9IgIISeXB6i0,,visa,XczJ5nety6H2PIj3,credit,,,,,,,,2024-08-14 09:42:12.999000+00:00,True
pm_1OKPddFCPJnn9IgIPS6lwG1h,,amex,5gtByOWWtishffKS,credit,,,,,,,link,2024-08-14 09:42:15.045000+00:00,True
pm_1OKSd1FCPJnn9IgI2riQseJS,,visa,yAXBVyRXq8DdDZ1c,credit,,,,,,,link,2024-08-14 09:42:14.281000+00:00,True
pm_1OKTQSFCPJnn9IgIVBAwAPOL,,visa,qrw82gv1qFaPEPpA,credit,,,,,,,,2024-08-14 09:42:14.275000+00:00,True
pm_1OKV1BFCPJnn9IgIoTQZd6Uy,,visa,4XLL0aUMZiUQ7aUN,debit,,,,,,,,2024-08-14 09:42:09.513000+00:00,True
pm_1OKV7qFCPJnn9IgIYhAJuLdE,,visa,Wrs1Awt7ex8HdRXL,credit,,,,,,,link,2024-08-14 09:42:09.512000+00:00,True
pm_1OKVnWFCPJnn9IgI1u1t8qdu,,mastercard,tCLpoVnKzqbUD2ow,debit,,,,,,,,2024-08-14 09:42:09.511000+00:00,True
pm_1OKc7kFCPJnn9IgIX8yeoV4r,,visa,erdmfX9TpEZ0qjhB,credit,,,,,,,apple_pay,2024-08-14 09:42:04.759000+00:00,True
pm_1OKeijFCPJnn9IgIqNdVL45a,,visa,Y5tnhRvF4DuCfZnr,credit,,,,,,,,2024-08-14 09:42:04.492000+00:00,True
pm_1OKkqPFCPJnn9IgIiyCRnSvY,,visa,rKLixEaAiJD7AgUd,credit,,,,,,,,2024-08-14 09:42:08.578000+00:00,True
pm_1OKlumFCPJnn9IgIQUUiGILS,,visa,TsPGxjigkYCf3zwE,credit,,,,,,,,2024-08-14 09:42:09.334000+00:00,True
pm_1OKn64FCPJnn9IgIpqyQCRn2,,visa,Rx0qJPm4VCEDCnZh,debit,,,,,,,,2024-08-14 09:42:09.333000+00:00,True
pm_1OKoGiFCPJnn9IgIVopqt29l,,visa,5VudMSr2BEMTFZZI,credit,,,,,,,,2024-08-14 09:42:09.207000+00:00,True
pm_1OKpBaFCPJnn9IgIg3LwDwLN,,visa,rpz1scqxoEccTZKK,credit,,,,,,,,2024-08-14 09:42:09.175000+00:00,True
pm_1OKpgfFCPJnn9IgIZ1hWx1er,,mastercard,JOuatzaDbiw6LHUk,debit,,,,,,,link,2024-08-14 09:42:09.174000+00:00,True
pm_1OL6hKFCPJnn9IgIqKA6nfPm,,mastercard,svfQd3GpDIMBZf5q,credit,,,,,,,link,2024-08-14 09:42:03.215000+00:00,True
pm_1OLBzSFCPJnn9IgIFZWhkiof,,visa,mjBWciviZN1Kuybb,credit,,,,,,,,2024-08-14 09:42:03.462000+00:00,True
pm_1OLFtpFCPJnn9IgIBtpcUuEX,,mastercard,z3QuGcTGSeEOm1cg,debit,,,,,,,,2024-08-14 09:41:58.471000+00:00,True
pm_1OLQgnFCPJnn9IgIXI93f73N,,mastercard,l8D8bCOSszJCSAtn,credit,,,,,,,,2024-08-14 09:41:54.334000+00:00,True
pm_1OLSLqFCPJnn9IgIqPVBofeo,,visa,ewigDIS3LMZu5sLo,credit,,,,,,,,2024-08-14 09:41:56.691000+00:00,True
pm_1OLb8eFCPJnn9IgIFZn4TS2b,,amex,gz5u40vgYkgJwEnf,credit,,,,,,,link,2024-08-14 09:41:51.269000+00:00,True
pm_1OLbSzFCPJnn9IgI9AhWJibN,,visa,ljMmMGxUMvV4Awv6,debit,,,,,,,,2024-08-14 09:41:51.268000+00:00,True
pm_1OLdODFCPJnn9IgIGNfrjZwI,,amex,xCrJkQV54JbOzrMe,credit,,,,,,,apple_pay,2024-08-14 09:41:50.170000+00:00,True
pm_1OLirOFCPJnn9IgI3asGg8TG,,mastercard,ZLwKkgtCslqOOYkC,credit,,,,,,,,2024-08-14 09:41:48.413000+00:00,True
pm_1OLvMHFCPJnn9IgIuxECIZ6z,,visa,vCazsnRl79JHwG3h,credit,,,,,,,,2024-08-14 09:41:51.866000+00:00,True
pm_1OLvcHFCPJnn9IgI5QwjW8dI,,mastercard,SNVdvcrPsHDYzrTR,credit,,,,,,,link,2024-08-14 09:41:51.866000+00:00,True
pm_1OLxMrFCPJnn9IgIOGCthIfV,,amex,dKCsHBPT1hG4Bl6F,credit,,,,,,,,2024-08-14 09:41:44.486000+00:00,True
pm_1OLyLfFCPJnn9IgIY0oIPhOm,,amex,6dtkogVOqEhn8SXw,credit,,,,,,,link,2024-08-14 09:41:44.485000+00:00,True
pm_1OLzQJFCPJnn9IgI8MKAF9zO,,visa,aIdG6FHbP4hAsjr1,debit,,,,,,,,2024-08-14 09:41:44.484000+00:00,True
pm_1OM0InFCPJnn9IgIl1deo55F,,visa,6GmHJguhkOhbnMZs,debit,,,,,,,link,2024-08-14 09:41:42.672000+00:00,True
pm_1OM8ADFCPJnn9IgIPhTCvPP0,,discover,gPxowvRoqYiz5w0R,prepaid,,,,,,,google_pay,2024-08-14 09:41:42.001000+00:00,True
pm_1OMCL1FCPJnn9IgIn1r1Wlrc,,discover,HFv0rRtAU5RA7tC4,credit,,,,,,,link,2024-08-14 09:41:47.230000+00:00,True
pm_1OMCtmFCPJnn9IgIoXAgbgea,,visa,w8zzUmnX7kwIwTs2,credit,,,,,,,,2024-08-14 09:41:47.229000+00:00,True
pm_1OMDX7FCPJnn9IgIAqZt1aLs,,visa,9kpZMV5LV5KI6yWn,credit,,,,,,,,2024-08-14 09:41:47.228000+00:00,True
pm_1OMFGbFCPJnn9IgIUpGY05EF,,visa,SrmVzO5JnPNE12c4,debit,,,,,,,link,2024-08-14 09:41:46.551000+00:00,True
pm_1OMFjyFCPJnn9IgItS66oLlj,,visa,9QN1MTw8MM2RgW5H,prepaid,,,,,,,link,2024-08-14 09:41:46.551000+00:00,True
pm_1OMGJIFCPJnn9IgIOLiIME9Z,,mastercard,rTR3JgNXsC50mh2j,debit,,,,,,,,2024-08-14 09:41:46.551000+00:00,True
pm_1OMGK8FCPJnn9IgITbFh8veD,,amex,vYxiY99XOovlJRBI,credit,,,,,,,,2024-08-14 09:41:46.551000+00:00,True
pm_1OMJptFCPJnn9IgIIyB9Nv17,,mastercard,DHu9NcIDNzleaknR,credit,,,,,,,apple_pay,2024-08-14 09:41:39.954000+00:00,True
pm_1OMMhZFCPJnn9IgII22w7gjO,,visa,aAgvX1KQUbFmsBE9,debit,,,,,,,apple_pay,2024-08-14 09:41:26.444000+00:00,True
pm_1OMNNgFCPJnn9IgI2UfLGfUD,,visa,omomJk477Q4J94LC,credit,,,,,,,link,2024-08-14 09:41:26.444000+00:00,True
pm_1OMNycFCPJnn9IgI68Lq7ef4,,mastercard,DN0yyojnid4XOObv,credit,,,,,,,,2024-08-14 09:41:26.444000+00:00,True
pm_1OMVLrFCPJnn9IgITJhW3lQR,,visa,lAu1NyfYEz2Mkb6Z,debit,,,,,,,,2024-08-14 09:41:26.625000+00:00,True
pm_1OMYX5FCPJnn9IgIDyymvlLh,,visa,P3SeB4auNNQHPBLc,credit,,,,,,,google_pay,2024-08-14 09:41:26.530000+00:00,True
pm_1OMYnVFCPJnn9IgItCRkNx4C,,mastercard,KK6mcfLLvrKvkb6r,debit,,,,,,,link,2024-08-14 09:41:26.530000+00:00,True
pm_1OManvFCPJnn9IgI8RJ6bpvo,,visa,SPrOhFx7VREQJmdY,credit,,,,,,,,2024-08-14 09:41:28.458000+00:00,True
pm_1OMdLbFCPJnn9IgIwY4FrDNn,,mastercard,0GEwo4mPxMuiuIqT,debit,,,,,,,apple_pay,2024-08-14 09:41:28.044000+00:00,True
