subscription_id,id,amount,currency,description,discountable,livemode,metadata,period_start,period_end,proration,quantity,type,price_id,plan_id,customer_id,subscription_item_id,_fivetran_synced,invoice_item_id
sub_1LZEgJFCPJnn9IgI90UTgBe7,il_tmp_14ef43FCPJnn9IgI58772b30,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-10 13:59:15+00:00,2026-09-10 13:59:15+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MHoIfvFHdEYSIS,2024-09-11 00:05:23.950000+00:00,
sub_1PxIMHFCPJnn9IgIcxBjVL0U,il_tmp_1556caFCPJnn9IgI8ecb6271,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-10 00:55:05+00:00,2026-09-10 00:55:05+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QowEsOdo4dsa3h,2024-09-11 00:11:26.768000+00:00,
sub_1Nied4FCPJnn9IgIf2iThbYS,il_tmp_1cb543FCPJnn9IgI1ba01588,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-13 00:00:00+00:00,2026-09-13 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OVfzXqmj3bpgjt,2024-09-14 00:03:02.191000+00:00,
sub_1NiV2hFCPJnn9IgIpyqFVQtd,il_tmp_104cf0FCPJnn9IgIf7ed91d3,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-13 00:00:00+00:00,2026-09-13 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OVW4yCvJIOyDHk,2024-09-14 00:02:55.839000+00:00,
sub_1Nj6FtFCPJnn9IgIwZasYfMz,il_tmp_1b629bFCPJnn9IgIa0c1ab96,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-14 20:05:17+00:00,2026-09-14 20:05:17+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OW8WmdmTAl4qJP,2024-09-15 00:08:45.228000+00:00,
sub_1Pz13yFCPJnn9IgIgALvjqMa,il_tmp_19456eFCPJnn9IgI0ec6c339,21999,cad,1 × Subscription (Annual) (Tier 1 at $219.99 / year),True,True,{},2025-09-14 18:51:18+00:00,2026-09-14 18:51:18+00:00,False,1,subscription,price_1PMfDyFCPJnn9IgIY1onr2tn,price_1PMfDyFCPJnn9IgIY1onr2tn,,si_QqiUVZuKcDJ9mo,2024-09-15 00:12:14.063000+00:00,
sub_1Nj2uvFCPJnn9IgI5If9SyYy,il_tmp_1b26b6FCPJnn9IgIda842f38,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-14 16:31:25+00:00,2026-09-14 16:31:25+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OW55cfIzFkz9lW,2024-09-15 00:06:53.050000+00:00,
sub_1NjNz4FCPJnn9IgIHfFmv7yR,il_tmp_170c70FCPJnn9IgIb98d134c,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-15 15:01:06+00:00,2026-09-15 15:01:06+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OWQqd0OEPqXEWM,2024-09-16 00:05:04.127000+00:00,
sub_1NcHd3FCPJnn9IgIKpxZHQWy,il_tmp_18bec2FCPJnn9IgId951ec79,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-08-27 00:49:01+00:00,2026-08-27 00:49:01+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OP5oxOcEIcN1HL,2024-09-16 00:07:46.486000+00:00,
sub_1PzoibFCPJnn9IgIKXcnOo2P,il_tmp_133785FCPJnn9IgIe3b6132b,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-16 23:52:33+00:00,2026-09-16 23:52:33+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QrXo2eLH8UNb1M,2024-09-17 00:11:50.866000+00:00,
sub_1NjdSwFCPJnn9IgI0KqZRi5d,il_tmp_1c551aFCPJnn9IgI77c3dd93,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-16 07:32:58+00:00,2026-09-16 07:32:58+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OWgq0O4RVbWTXd,2024-09-17 00:05:01.765000+00:00,
sub_1Njr0YFCPJnn9IgIcMHlsXQd,il_tmp_1eaa97FCPJnn9IgIc216ed90,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-16 22:00:34+00:00,2026-09-16 22:00:34+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OWuqO4KUpIuqAo,2024-09-17 00:09:04.896000+00:00,
sub_1Q05daFCPJnn9IgIeJCWl7aT,il_tmp_16f1c8FCPJnn9IgI6e6fb823,4999,usd,1 × GPT Subscription (Annual) (at $49.99 / year),True,True,{},2026-09-07 17:56:30+00:00,2027-09-07 17:56:30+00:00,False,1,subscription,price_1Pj2K6FCPJnn9IgIk4bvB0uJ,price_1Pj2K6FCPJnn9IgIk4bvB0uJ,,si_QrpIWHhHA98iJ8,2024-09-18 00:12:28.887000+00:00,
sub_1Q0PqwFCPJnn9IgIgjheXaUV,il_tmp_11a544FCPJnn9IgId6134ca2,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-18 15:31:38+00:00,2026-09-18 15:31:38+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QsABwhUC5exUSV,2024-09-19 00:11:50.419000+00:00,
sub_1LcJtqFCPJnn9IgIp2u8FnII,il_tmp_12530eFCPJnn9IgIba175a36,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-19 02:09:58+00:00,2026-09-19 02:09:58+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MKzt7AEWNGJSE5,2024-09-20 00:04:46.952000+00:00,
sub_1NiRy3FCPJnn9IgIwMhOVsx7,il_tmp_1b569eFCPJnn9IgI3aaf7607,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-19 00:00:00+00:00,2026-09-19 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OVSthrgFcmqxOJ,2024-09-20 00:02:55.507000+00:00,
sub_1Q0cU1FCPJnn9IgIeDIYkp9n,il_tmp_19a838FCPJnn9IgI828c9bdc,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-19 05:00:00+00:00,2026-09-19 05:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QsNEbhPiztj1Lw,2024-09-20 00:13:13.325000+00:00,
sub_1NaLAcFCPJnn9IgIg6TdNs6W,il_tmp_1e2b79FCPJnn9IgI504b5d44,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-20 13:18:08+00:00,2026-09-20 13:18:08+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_ON5LJ8Wf2O0OJ6,2024-09-21 00:05:25.400000+00:00,
sub_1Q19WsFCPJnn9IgIwu1DyQeS,il_tmp_1ea3baFCPJnn9IgI2d2ee1ab,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-20 16:17:58+00:00,2026-09-20 16:17:58+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QsvNvka5hZbWNU,2024-09-21 00:11:35.374000+00:00,
sub_1Q16uyFCPJnn9IgIoN3TDB1W,il_tmp_18f5dfFCPJnn9IgIbdc36667,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-20 13:30:40+00:00,2026-09-20 13:30:40+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QssgYBQhsXhiaL,2024-09-21 00:11:39.038000+00:00,
sub_1NkyaqFCPJnn9IgI0gANny5N,il_tmp_13a0dfFCPJnn9IgI5a9a04a2,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-20 00:18:40+00:00,2026-09-20 00:18:40+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OY4kRu1CKQ4jkI,2024-09-21 00:02:58.902000+00:00,
sub_1NkCP9FCPJnn9IgI6QsXVMmK,il_tmp_1e212fFCPJnn9IgIf3ff5804,7999,usd,1 × GPT Subscription (Annual) (at $79.99 / year),True,True,{},2025-08-22 20:51:23+00:00,2026-08-22 20:51:23+00:00,False,1,subscription,price_1NEdllFCPJnn9IgI0yLTkLve,price_1NEdllFCPJnn9IgI0yLTkLve,,si_OXGxKCP2UIrZCV,2024-09-22 00:07:30.909000+00:00,
sub_1La9cfFCPJnn9IgInhL2qvm1,il_tmp_1b8c78FCPJnn9IgIfcb0b24f,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-22 00:00:00+00:00,2026-09-22 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MIl8JG2d7E5GVq,2024-09-23 00:02:29.481000+00:00,
sub_1LcZK3FCPJnn9IgIHZekZply,il_tmp_14f401FCPJnn9IgI96715969,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-22 00:00:00+00:00,2026-09-22 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MLFpc1X6xzuGBQ,2024-09-23 00:02:50.775000+00:00,
sub_1NkdF0FCPJnn9IgIEi3DSJ6g,il_tmp_189166FCPJnn9IgI31f579b7,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-23 00:00:00+00:00,2026-09-23 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OXig3IBVWUJZrT,2024-09-24 00:02:51.516000+00:00,
sub_1Q1znNFCPJnn9IgIt8dpvcKv,il_tmp_1bd1bdFCPJnn9IgI537d1b74,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-23 00:06:29+00:00,2026-09-23 00:06:29+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QtnO7wlALcY1i1,2024-09-24 00:12:30.637000+00:00,
sub_1Ldf3FFCPJnn9IgIOwsKw1xL,il_tmp_109e0aFCPJnn9IgI992ea0ce,0,usd,0 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-22 18:57:13+00:00,2026-09-22 18:57:13+00:00,False,0,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MMNo1exXnXJsbk,2024-09-24 00:04:43.304000+00:00,
sub_1Q2dQ7FCPJnn9IgIqZytAhoT,il_tmp_1ce910FCPJnn9IgIbc84d5f4,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-24 18:25:07+00:00,2026-09-24 18:25:07+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QuSK0WAbN1BDYD,2024-09-25 00:09:57.190000+00:00,
sub_1LegFSFCPJnn9IgILVfGs53f,il_tmp_1da0e8FCPJnn9IgI3808ebe2,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-25 14:26:01+00:00,2026-09-25 14:26:01+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MNR70j2opiaJ5S,2024-09-26 00:05:32.647000+00:00,
sub_1Q2x2BFCPJnn9IgIEHT2qqST,il_tmp_1270b3FCPJnn9IgI240f4dcd,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-25 15:21:43+00:00,2026-09-25 15:21:43+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_Qumb3SLkQCQTjZ,2024-09-26 00:14:17.044000+00:00,
sub_1Nn5wZFCPJnn9IgIg5TOM5gh,il_tmp_1a4d7cFCPJnn9IgIa33d9f61,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-25 20:33:51+00:00,2026-09-25 20:33:51+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OaGTFaOqjfxbrb,2024-09-26 00:09:48.168000+00:00,
sub_1NmjsHFCPJnn9IgIZ0EbqCJ8,il_tmp_1a0042FCPJnn9IgI0824f09e,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-26 00:00:00+00:00,2026-09-26 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OZtfaVtNkxt4Of,2024-09-27 00:02:37.719000+00:00,
sub_1Q35r2FCPJnn9IgIv3CWQiyZ,il_tmp_1eab47FCPJnn9IgI5fb142dc,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-26 00:46:48+00:00,2026-09-26 00:46:48+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QuviGPCOTSqJEB,2024-09-27 00:12:09.428000+00:00,
sub_1Q3UdcFCPJnn9IgIBRR1HFTb,il_tmp_145237FCPJnn9IgI1d7d2897,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-27 03:14:36+00:00,2026-09-27 03:14:36+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QvLK7V6s5QOHnJ,2024-09-28 00:09:47.007000+00:00,
sub_1Q3VEUFCPJnn9IgIMNjWR7Jd,il_tmp_1a65bfFCPJnn9IgI9014d274,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-27 03:52:42+00:00,2026-09-27 03:52:42+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QvLwlXdCuxzN9P,2024-09-28 00:09:45.835000+00:00,
sub_1LYB6BFCPJnn9IgItRoqQjPa,il_tmp_13ba9fFCPJnn9IgI5b1f3662,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-07 15:57:34+00:00,2026-09-07 15:57:34+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MGiXpI4Bpqedyz,2024-09-29 00:05:14.308000+00:00,
sub_1Q4WhzFCPJnn9IgIMb16VxLL,il_tmp_17fcb8FCPJnn9IgIfc696a7f,4999,usd,1 × GPT Subscription (Annual) (at $49.99 / year),True,True,{},2025-09-29 23:39:23+00:00,2026-09-29 23:39:23+00:00,False,1,subscription,price_1Pj2K6FCPJnn9IgIk4bvB0uJ,price_1Pj2K6FCPJnn9IgIk4bvB0uJ,,si_QwPXogU9Hy225S,2024-09-30 00:10:47.704000+00:00,
sub_1Q4ORDFCPJnn9IgIAK3ojtCy,il_tmp_192b60FCPJnn9IgIe7c470a0,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-29 14:49:31+00:00,2026-09-29 14:49:31+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QwGzgS82YX6epL,2024-09-30 00:10:42.417000+00:00,
sub_1NoHk7FCPJnn9IgIY8WD7jj7,il_tmp_1027bfFCPJnn9IgIdb9bfc1b,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-29 03:21:55+00:00,2026-09-29 03:21:55+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_ObUjx2MipHobWE,2024-09-30 00:04:12.055000+00:00,
sub_1NfPlPFCPJnn9IgIIaHtF8PA,il_tmp_12eda5FCPJnn9IgI668648a5,5499,usd,1 × Subscription (Annual) (Tier 2 at $54.99 / year),True,True,{},2025-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OSKQKx82hnqpwb,2024-09-06 00:02:37.431000+00:00,
sub_1NdlJ2FCPJnn9IgIxFfgs0Jq,il_tmp_13963dFCPJnn9IgI1e9932f5,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OQcYzJVPRisbU6,2024-09-06 00:02:38.589000+00:00,
sub_1NdOJKFCPJnn9IgICEUNd4Jh,il_tmp_16c9a2FCPJnn9IgI3bedc599,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OQEmGkgeldwIfN,2024-09-06 00:02:46.787000+00:00,
sub_1NfPlPFCPJnn9IgIIaHtF8PA,il_tmp_1da0acFCPJnn9IgIa8d15a3e,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OSKQKx82hnqpwb,2024-09-06 00:02:37.430000+00:00,
sub_1NfBQhFCPJnn9IgIH6xeV81z,il_tmp_15882bFCPJnn9IgI09e8dc27,5499,usd,1 × Subscription (Annual) (Tier 2 at $54.99 / year),True,True,{},2025-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OS5bG22MHpROJS,2024-09-06 00:02:41.473000+00:00,
sub_1NdyocFCPJnn9IgIDRjep5hN,il_tmp_1ff9edFCPJnn9IgI7796a47f,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OQqVwqZaKSkICS,2024-09-06 00:02:55.292000+00:00,
sub_1NfcpBFCPJnn9IgIctV38UZa,il_tmp_149e0bFCPJnn9IgI24920992,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OSXvsQm80tfZS3,2024-09-06 00:02:54.621000+00:00,
sub_1NdY8lFCPJnn9IgIdP4UCWVP,il_tmp_1a4df5FCPJnn9IgI024775a5,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OQOwDhthJmsoHl,2024-09-06 00:02:46.500000+00:00,
sub_1NfANxFCPJnn9IgIVXTnk99H,il_tmp_11c05eFCPJnn9IgIc5c3be40,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OS4XVRQ3LsY9hs,2024-09-06 00:02:54+00:00,
sub_1NfcpBFCPJnn9IgIctV38UZa,il_tmp_1e4d86FCPJnn9IgIa8c340d2,5499,usd,1 × Subscription (Annual) (Tier 2 at $54.99 / year),True,True,{},2025-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OSXvsQm80tfZS3,2024-09-06 00:02:54.621000+00:00,
sub_1NfBQhFCPJnn9IgIH6xeV81z,il_tmp_136132FCPJnn9IgI5472bf78,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OS5bG22MHpROJS,2024-09-06 00:02:41.473000+00:00,
sub_1NemyXFCPJnn9IgIGYFc0HZI,il_tmp_163720FCPJnn9IgI510d6f0e,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-06 00:00:00+00:00,2026-09-06 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_ORgLR8BxWewGJo,2024-09-07 00:02:58.017000+00:00,
sub_1LWfeBFCPJnn9IgI9MoOMyFa,il_tmp_113255FCPJnn9IgIee336fe6,5499,usd,1 × Subscription (Annual) (Tier 2 at $54.99 / year),True,True,{},2025-09-03 12:10:27+00:00,2026-09-03 12:10:27+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MF9yorKncbIFJr,2024-09-07 00:06:26.189000+00:00,
sub_1LWfeBFCPJnn9IgI9MoOMyFa,il_tmp_184bcdFCPJnn9IgIc6bbff13,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-03 12:10:27+00:00,2026-09-03 12:10:27+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MF9yorKncbIFJr,2024-09-07 00:06:26.188000+00:00,
sub_1LXxg1FCPJnn9IgIEZ0vrJCb,il_tmp_19090bFCPJnn9IgI5316b5af,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-07 01:37:41+00:00,2026-09-07 01:37:41+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MGUfyvPCt8H0nJ,2024-09-08 00:03:22.910000+00:00,
sub_1PwVjzFCPJnn9IgItnSHYCEM,il_tmp_1be138FCPJnn9IgI29248379,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-07 21:00:19+00:00,2026-09-07 21:00:19+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_Qo7zqEFnmutXod,2024-09-08 00:10:00.295000+00:00,
sub_1LYD3oFCPJnn9IgItkm9Upos,il_tmp_172d1fFCPJnn9IgIb9d3869c,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-07 18:03:16+00:00,2026-09-07 18:03:16+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MGkYNBdtv3JbnB,2024-09-08 00:06:17.454000+00:00,
sub_1LYJomFCPJnn9IgIZLQgG60Z,il_tmp_183a98FCPJnn9IgI7f85d5c4,5499,usd,1 × Subscription (Annual) (Tier 2 at $54.99 / year),True,True,{},2025-09-08 01:16:12+00:00,2026-09-08 01:16:12+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MGrXmuj92I42nT,2024-09-09 00:02:41.699000+00:00,
sub_1Pwp7eFCPJnn9IgIfGgtjKYf,il_tmp_1cb9afFCPJnn9IgI44680dc7,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-08 17:42:02+00:00,2026-09-08 17:42:02+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QoS1wyHUMwntE8,2024-09-09 00:09:15.600000+00:00,
sub_1LYJomFCPJnn9IgIZLQgG60Z,il_tmp_1c5e37FCPJnn9IgIbfae0ba7,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-08 01:16:12+00:00,2026-09-08 01:16:12+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_MGrXmuj92I42nT,2024-09-09 00:02:41.699000+00:00,
sub_1Pwp7eFCPJnn9IgIfGgtjKYf,il_tmp_12269aFCPJnn9IgI69719b33,5499,usd,1 × Subscription (Annual) (Tier 2 at $54.99 / year),True,True,{},2025-09-08 17:42:02+00:00,2026-09-08 17:42:02+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QoS1wyHUMwntE8,2024-09-09 00:09:15.601000+00:00,
sub_1NgUlSFCPJnn9IgIhYf9K97w,il_tmp_10ddedFCPJnn9IgI19797677,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-09-09 00:00:00+00:00,2026-09-09 00:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OTReuMTlj9v6x6,2024-09-10 00:02:39.987000+00:00,
