id,connected_account_id,amount,available_on,created,currency,description,exchange_rate,fee,net,source,status,type,reporting_category,_fivetran_synced
txn_3PZcf0FCPJnn9IgI1jLNmgps,,-56854,2024-08-12 14:14:17+00:00,2024-08-12 14:14:17+00:00,usd,REFUND FOR CHARGE (Subscription creation),,0,-56854,re_3PZcf0FCPJnn9IgI10WT2hOh,available,refund,refund,2024-08-14 01:53:38.342000+00:00
txn_3PZctZFCPJnn9IgI1v5A2XMc,,1499,2024-07-23 00:00:00+00:00,2024-07-19 15:08:39+00:00,usd,Subscription update,,55,1444,ch_3PZctZFCPJnn9IgI1SPB0zoo,available,charge,charge,2024-08-14 01:53:02.714000+00:00
txn_3PZiI7FCPJnn9IgI0ZUAsu4E,,17984,2024-07-18 00:00:00+00:00,2024-07-16 16:45:23+00:00,usd,Subscription update,,418,17566,ch_3PZiI7FCPJnn9IgI0P9d4RXI,available,charge,charge,2024-08-14 01:52:58.977000+00:00
txn_3PZz0lFCPJnn9IgI123m36mS,,1598,2024-07-19 00:00:00+00:00,2024-07-17 20:08:46+00:00,usd,Subscription update,,57,1541,ch_3PZz0lFCPJnn9IgI1f29Vdbx,available,charge,charge,2024-08-14 01:53:00.469000+00:00
txn_3Pa2HxFCPJnn9IgI19XMVhdf,,1998,2024-07-19 00:00:00+00:00,2024-07-17 23:06:39+00:00,usd,Subscription update,,66,1932,ch_3Pa2HxFCPJnn9IgI1s7WxKze,available,charge,charge,2024-08-14 01:53:00.506000+00:00
txn_3PaR1HFCPJnn9IgI1k3agXNM,,1619,2024-07-23 00:00:00+00:00,2024-07-19 15:46:16+00:00,usd,Subscription update,,58,1561,ch_3PaR1HFCPJnn9IgI1yKPh7Jp,available,charge,charge,2024-08-14 01:53:02.706000+00:00
txn_3PaR86FCPJnn9IgI1URQbKOj,,18042,2024-07-24 00:00:00+00:00,2024-07-21 23:03:34+00:00,usd,Subscription update,,419,17623,ch_3PaR86FCPJnn9IgI1fexFkZb,available,charge,charge,2024-08-14 01:53:05.347000+00:00
txn_3PaSj2FCPJnn9IgI1vCr3bwo,,1589,2024-07-24 00:00:00+00:00,2024-07-20 12:39:02+00:00,usd,Subscription update,,57,1532,ch_3PaSj2FCPJnn9IgI1dy9gbOA,available,charge,charge,2024-08-14 01:53:03.735000+00:00
txn_3PaSsTFCPJnn9IgI16NUbcNQ,,-41328,2024-07-29 17:16:41+00:00,2024-07-29 17:16:41+00:00,usd,REFUND FOR CHARGE (Subscription creation),,0,-41328,re_3PaSsTFCPJnn9IgI16enugUB,available,refund,refund,2024-08-14 01:53:14.971000+00:00
txn_3PaTCyFCPJnn9IgI0FpAgxU9,,-1589,2024-07-15 20:32:58+00:00,2024-07-15 20:32:58+00:00,usd,REFUND FOR CHARGE (Subscription creation),,0,-1589,re_3PaTCyFCPJnn9IgI0ozOBj7G,available,refund,refund,2024-08-14 01:52:58.146000+00:00
txn_3PakgoFCPJnn9IgI1LScSIHq,,-52445,2024-07-29 17:22:05+00:00,2024-07-29 17:22:05+00:00,usd,REFUND FOR CHARGE ( Includes taxes of (usd)0.0(Sales Tax calculated by AvaTax)),,0,-52445,re_3PakgoFCPJnn9IgI1Ivmk9Rs,available,refund,refund,2024-08-14 01:53:14.971000+00:00
txn_3Pal2AFCPJnn9IgI0EnxW4p0,,3197,2024-07-19 00:00:00+00:00,2024-07-17 17:53:14+00:00,usd,Subscription update,,92,3105,ch_3Pal2AFCPJnn9IgI0MRs42k8,available,charge,charge,2024-08-14 01:53:00.428000+00:00
txn_1PceE3FCPJnn9IgIOwVyb8Pi,,-1889142,2024-07-16 00:00:00+00:00,2024-07-15 02:01:15+00:00,usd,STRIPE PAYOUT,,0,-1889142,po_1PceE3FCPJnn9IgICWgSE58O,available,payout,payout,2024-08-14 01:52:57.294000+00:00
txn_1Pcj3JFCPJnn9IgIQZaTUdcO,,-200,2024-07-15 07:10:29+00:00,2024-07-15 07:10:29+00:00,usd,Radar (2024-07-14): Standard,,0,-200,,available,stripe_fee,fee,2024-08-14 01:52:57.519000+00:00
txn_1Pcj3nFCPJnn9IgI0f9ffiUv,,-5699,2024-07-15 07:10:59+00:00,2024-07-15 07:10:59+00:00,usd,Automatic Taxes (2024-07-14): Automatic tax,,470,-6169,,available,stripe_fee,fee,2024-08-14 01:52:57.519000+00:00
txn_1Pcj54FCPJnn9IgI1YVJxetc,,-3,2024-07-15 07:12:18+00:00,2024-07-15 07:12:18+00:00,usd,3D Secure (2024-07-14): Lookup,,0,-3,,available,stripe_fee,fee,2024-08-14 01:52:57.519000+00:00
txn_1Pd0fNFCPJnn9IgIQnPjQpGh,,-4831720,2024-07-17 00:00:00+00:00,2024-07-16 01:58:56+00:00,usd,STRIPE PAYOUT,,0,-4831720,po_1Pd0fMFCPJnn9IgILOb7naf4,available,payout,payout,2024-08-14 01:52:58.397000+00:00
txn_1Pd2SrFCPJnn9IgISLP9HFQq,,-1009,2024-07-16 03:54:09+00:00,2024-07-16 03:54:09+00:00,usd,Authorization Optimization (2024-07-15): Adaptive Acceptance,,0,-1009,,available,stripe_fee,fee,2024-08-14 01:52:58.449000+00:00
txn_1Pd2UAFCPJnn9IgItPzxtvqB,,-4341,2024-07-16 03:55:30+00:00,2024-07-16 03:55:30+00:00,usd,Billing - Usage Fee (2024-07-15),,358,-4699,,available,stripe_fee,fee,2024-08-14 01:52:58.449000+00:00
txn_1Pd2UDFCPJnn9IgICeL5paVh,,-450,2024-07-16 03:55:33+00:00,2024-07-16 03:55:33+00:00,usd,Card Account Updater (CAU) (2024-07-15): Updates,,37,-487,,available,stripe_fee,fee,2024-08-14 01:52:58.449000+00:00
txn_1Pd5BmFCPJnn9IgIlveXo00K,,-3754,2024-07-16 06:48:42+00:00,2024-07-16 06:48:42+00:00,usd,Automatic Taxes (2024-07-15): Automatic tax,,310,-4064,,available,stripe_fee,fee,2024-08-14 01:52:58.697000+00:00
txn_1PdRhiFCPJnn9IgIC0SCeh7J,,-565,2024-07-17 06:51:10+00:00,2024-07-17 06:51:10+00:00,usd,Invoicing (2024-07-16): Invoicing Starter,,47,-612,,available,stripe_fee,fee,2024-08-14 01:52:59.856000+00:00
txn_1Pdjt3FCPJnn9IgILYxtTP2k,,-984067,2024-07-19 00:00:00+00:00,2024-07-18 02:16:04+00:00,usd,STRIPE PAYOUT,,0,-984067,po_1Pdjt2FCPJnn9IgIF5IDllCx,available,payout,payout,2024-08-14 01:53:00.750000+00:00
txn_1Pdm5xFCPJnn9IgIlFaNo5IW,,-6356,2024-07-18 04:37:33+00:00,2024-07-18 04:37:33+00:00,usd,Billing - Usage Fee (2024-07-17),,524,-6880,,available,stripe_fee,fee,2024-08-14 01:53:00.782000+00:00
txn_1Pdm63FCPJnn9IgIkGPEefvF,,-43,2024-07-18 04:37:39+00:00,2024-07-18 04:37:39+00:00,usd,Billing - Usage Fee (2024-07-16),,4,-47,,available,stripe_fee,fee,2024-08-14 01:53:00.781000+00:00
txn_1Pdm6nFCPJnn9IgIvq9mELIN,,-1535,2024-07-18 04:38:25+00:00,2024-07-18 04:38:25+00:00,usd,Authorization Optimization (2024-07-17): Adaptive Acceptance,,0,-1535,,available,stripe_fee,fee,2024-08-14 01:53:00.781000+00:00
txn_1PdoGoFCPJnn9IgIp4D7MGBH,,-260,2024-07-18 06:56:53+00:00,2024-07-18 06:56:53+00:00,usd,Radar (2024-07-17): Standard,,0,-260,,available,stripe_fee,fee,2024-08-14 01:53:01.057000+00:00
txn_1Pe7zUFCPJnn9IgIvdswvWPe,,-5926,2024-07-19 04:00:20+00:00,2024-07-19 04:00:20+00:00,usd,Billing - Usage Fee (2024-07-18),,489,-6415,,available,stripe_fee,fee,2024-08-14 01:53:02.052000+00:00
txn_1PeAuEFCPJnn9IgIITDHZdfq,,-170,2024-07-19 07:07:05+00:00,2024-07-19 07:07:05+00:00,usd,Radar (2024-07-18): Standard,,0,-170,,available,stripe_fee,fee,2024-08-14 01:53:02.416000+00:00
txn_1PeV5sFCPJnn9IgIgPaGTzh3,,-275,2024-07-20 04:40:28+00:00,2024-07-20 04:40:28+00:00,usd,Card Account Updater (CAU) (2024-07-19): Updates,,23,-298,,available,stripe_fee,fee,2024-08-14 01:53:03.338000+00:00
txn_1PfBYhFCPJnn9IgI25Tg34ER,,-1406654,2024-07-23 00:00:00+00:00,2024-07-22 02:01:02+00:00,usd,STRIPE PAYOUT,,0,-1406654,po_1PfBYgFCPJnn9IgIrHlqn1xF,available,payout,payout,2024-08-14 01:53:05.691000+00:00
txn_1PfDfaFCPJnn9IgInFSy6hdi,,-425,2024-07-22 04:16:18+00:00,2024-07-22 04:16:18+00:00,usd,Card Account Updater (CAU) (2024-07-21): Updates,,35,-460,,available,stripe_fee,fee,2024-08-14 01:53:05.610000+00:00
txn_1PfFy4FCPJnn9IgIrRA8H1ZI,,-195,2024-07-22 06:43:32+00:00,2024-07-22 06:43:32+00:00,usd,Radar (2024-07-21): Standard,,0,-195,,available,stripe_fee,fee,2024-08-14 01:53:06.121000+00:00
txn_1PfaBiFCPJnn9IgIwmD9pJ2N,,-125,2024-07-23 04:18:58+00:00,2024-07-23 04:18:58+00:00,usd,Card Account Updater (CAU) (2024-07-22): Updates,,10,-135,,available,stripe_fee,fee,2024-08-14 01:53:07.112000+00:00
txn_1PfcQtFCPJnn9IgIOsDYXWHs,,-7368,2024-07-23 06:42:47+00:00,2024-07-23 06:42:47+00:00,usd,Automatic Taxes (2024-07-22): Automatic tax,,608,-7976,,available,stripe_fee,fee,2024-08-14 01:53:07.386000+00:00
txn_1PfufzFCPJnn9IgIp0bCSRII,,-2188908,2024-07-25 00:00:00+00:00,2024-07-24 02:11:35+00:00,usd,STRIPE PAYOUT,,0,-2188908,po_1PfufzFCPJnn9IgIYuKWuH59,available,payout,payout,2024-08-14 01:53:08.224000+00:00
txn_1PfyRHFCPJnn9IgIvYNhf2tC,,-6806,2024-07-24 06:12:39+00:00,2024-07-24 06:12:39+00:00,usd,Automatic Taxes (2024-07-23): Automatic tax,,562,-7368,,available,stripe_fee,fee,2024-08-14 01:53:08.603000+00:00
txn_1PgIlyFCPJnn9IgIR4MpgnZn,,-5953,2024-07-25 03:55:22+00:00,2024-07-25 03:55:22+00:00,usd,Billing - Usage Fee (2024-07-24),,491,-6444,,available,stripe_fee,fee,2024-08-14 01:53:09.574000+00:00
txn_1Ph1aKFCPJnn9IgIaNOmxcsO,,-5,2024-07-27 03:46:20+00:00,2024-07-27 03:46:20+00:00,usd,Authorization Optimization (2024-07-25): adjustment to Adaptive Acceptance,,0,-5,,available,stripe_fee,fee,2024-08-14 01:53:12.279000+00:00
txn_1Ph3ykFCPJnn9IgIjXjc0D68,,-235,2024-07-27 06:19:41+00:00,2024-07-27 06:19:41+00:00,usd,Radar (2024-07-26): Standard,,0,-235,,available,stripe_fee,fee,2024-08-14 01:53:12.521000+00:00
txn_1Ph40KFCPJnn9IgIigPyMOZC,,-301,2024-07-27 06:21:20+00:00,2024-07-27 06:21:20+00:00,usd,Invoicing (2024-07-26): Invoicing Starter,,25,-326,,available,stripe_fee,fee,2024-08-14 01:53:12.521000+00:00
txn_1PhOVuFCPJnn9IgI6cUmzxnb,,-1569,2024-07-28 04:15:18+00:00,2024-07-28 04:15:18+00:00,usd,Authorization Optimization (2024-07-27): Adaptive Acceptance,,0,-1569,,available,stripe_fee,fee,2024-08-14 01:53:13.378000+00:00
txn_1PhQg6FCPJnn9IgIa1lRJvNN,,-225,2024-07-28 06:33:58+00:00,2024-07-28 06:33:58+00:00,usd,Radar (2024-07-27): Standard,,0,-225,,available,stripe_fee,fee,2024-08-14 01:53:13.632000+00:00
txn_1PhVzZFCPJnn9IgIEPmPNwJ8,,-17736,2024-07-30 00:00:00+00:00,2024-07-28 12:14:25+00:00,usd,Chargeback withdrawal for ch_3PgecPFCPJnn9IgI0VQ5hagV,,1500,-19236,du_1PhVzKFCPJnn9IgIEp3YSyFl,available,adjustment,dispute,2024-08-14 01:53:13.791000+00:00
txn_1PhkMJFCPJnn9IgIt7EEnlca,,-3618,2024-07-29 03:34:51+00:00,2024-07-29 03:34:51+00:00,usd,Billing - Usage Fee (2024-07-28),,299,-3917,,available,stripe_fee,fee,2024-08-14 01:53:14.436000+00:00
txn_1Pi7LhFCPJnn9IgIyTknOu7C,,-6264,2024-07-30 04:07:45+00:00,2024-07-30 04:07:45+00:00,usd,Billing - Usage Fee (2024-07-29),,517,-6781,,available,stripe_fee,fee,2024-08-14 01:53:15.501000+00:00
txn_1PiTieFCPJnn9IgIJLPDENcP,,-6082,2024-07-31 04:00:56+00:00,2024-07-31 04:00:56+00:00,usd,Billing - Usage Fee (2024-07-30),,502,-6584,,available,stripe_fee,fee,2024-08-14 01:53:17.258000+00:00
txn_1PiWK3FCPJnn9IgIS1Egt7NH,,-205,2024-07-31 06:47:42+00:00,2024-07-31 06:47:42+00:00,usd,Radar (2024-07-30): Standard,,0,-205,,available,stripe_fee,fee,2024-08-14 01:53:17.543000+00:00
txn_1PiWKfFCPJnn9IgIXYJtccjB,,-377,2024-07-31 06:48:21+00:00,2024-07-31 06:48:21+00:00,usd,Invoicing (2024-07-30): Invoicing Starter,,31,-408,,available,stripe_fee,fee,2024-08-14 01:53:17.543000+00:00
txn_1PiqFjFCPJnn9IgIwNbiFyoK,,-7229,2024-08-01 04:04:34+00:00,2024-08-01 04:04:34+00:00,usd,Billing - Usage Fee (2024-07-31),,596,-7825,,available,stripe_fee,fee,2024-08-14 01:53:18.619000+00:00
txn_1PiqFvFCPJnn9IgIKQVq60Nj,,-2,2024-08-01 04:04:47+00:00,2024-08-01 04:04:47+00:00,usd,Authorization Optimization (2024-07-30): adjustment to Adaptive Acceptance,,0,-2,,available,stripe_fee,fee,2024-08-14 01:53:18.619000+00:00
txn_1PiqH1FCPJnn9IgIiqIGvHpF,,-2243,2024-08-01 04:05:55+00:00,2024-08-01 04:05:55+00:00,usd,Authorization Optimization (2024-07-31): Adaptive Acceptance,,0,-2243,,available,stripe_fee,fee,2024-08-14 01:53:18.619000+00:00
txn_1PitFPFCPJnn9IgINhnKCPMI,,-129,2024-08-01 07:16:27+00:00,2024-08-01 07:16:27+00:00,usd,Invoicing (2024-07-31): Invoicing Starter,,11,-140,,available,stripe_fee,fee,2024-08-14 01:53:18.884000+00:00
txn_1PjD5vFCPJnn9IgIyrUk1zZn,,-300,2024-08-02 04:27:59+00:00,2024-08-02 04:27:59+00:00,usd,Card Account Updater (CAU) (2024-08-01): Updates,,25,-325,,available,stripe_fee,fee,2024-08-14 01:53:23.550000+00:00
txn_1PjD85FCPJnn9IgIcAjMQ6qD,,-10000,2024-08-02 04:30:13+00:00,2024-08-02 04:30:13+00:00,usd,Sigma (2024-07-01 - 2024-07-31): Infrastructure Fee,,825,-10825,,available,stripe_fee,fee,2024-08-14 01:53:23.550000+00:00
txn_1PjG97FCPJnn9IgIXX4e4mZK,,-325,2024-08-02 07:43:29+00:00,2024-08-02 07:43:29+00:00,usd,Radar (2024-08-01): Standard,,0,-325,,available,stripe_fee,fee,2024-08-14 01:53:23.817000+00:00
txn_1PjZdOFCPJnn9IgIOvPXBscy,,-150,2024-08-03 04:32:02+00:00,2024-08-03 04:32:02+00:00,usd,Card Account Updater (CAU) (2024-08-02): Updates,,12,-162,,available,stripe_fee,fee,2024-08-14 01:53:24.782000+00:00
txn_1PjZfmFCPJnn9IgIyOHwnTMb,,5916,2024-08-03 04:34:30+00:00,2024-08-03 04:34:30+00:00,usd,Sigma (2024-07-01 - 2024-07-31): adjustment to Processed Activity Fee,,-488,6404,,available,stripe_fee,fee,2024-08-14 01:53:24.782000+00:00
txn_1PjblEFCPJnn9IgInkrYzSZs,,-200,2024-08-03 06:48:16+00:00,2024-08-03 06:48:16+00:00,usd,Radar (2024-08-02): Standard,,0,-200,,available,stripe_fee,fee,2024-08-14 01:53:25.018000+00:00
txn_1PjblmFCPJnn9IgIgLEWzAmD,,-5434,2024-08-03 06:48:50+00:00,2024-08-03 06:48:50+00:00,usd,Automatic Taxes (2024-08-02): Automatic tax,,448,-5882,,available,stripe_fee,fee,2024-08-14 01:53:25.018000+00:00
txn_1PjtDvFCPJnn9IgIcSne9SUT,,-3095671,2024-08-05 00:00:00+00:00,2024-08-04 01:27:03+00:00,usd,STRIPE PAYOUT,,0,-3095671,po_1PjtDvFCPJnn9IgIdQIocgk1,available,payout,payout,2024-08-14 01:53:26.409000+00:00
txn_1PjvkkFCPJnn9IgIfEoU5Aka,,41,2024-08-04 04:09:05+00:00,2024-08-04 04:09:05+00:00,usd,Sigma (2024-07-01 - 2024-07-31): adjustment to Processed Activity Fee,,-3,44,,available,stripe_fee,fee,2024-08-14 01:53:26.005000+00:00
txn_1PjxxgFCPJnn9IgIb5z8GyPZ,,-185,2024-08-04 06:30:36+00:00,2024-08-04 06:30:36+00:00,usd,Radar (2024-08-03): Standard,,0,-185,,available,stripe_fee,fee,2024-08-14 01:53:26.944000+00:00
txn_1PkGHIFCPJnn9IgIk8fV1XNk,,-1727270,2024-08-06 00:00:00+00:00,2024-08-05 02:04:04+00:00,usd,STRIPE PAYOUT,,0,-1727270,po_1PkGHIFCPJnn9IgI3WbMZjJH,available,payout,payout,2024-08-14 01:53:28.020000+00:00
txn_1PkHsuFCPJnn9IgIBwN1jlT9,,-5,2024-08-05 03:47:00+00:00,2024-08-05 03:47:00+00:00,usd,Authorization Optimization (2024-08-03): adjustment to Adaptive Acceptance,,0,-5,,available,stripe_fee,fee,2024-08-14 01:53:28.002000+00:00
txn_1PkHtyFCPJnn9IgItEGeoSX4,,-1754,2024-08-05 03:48:06+00:00,2024-08-05 03:48:06+00:00,usd,Authorization Optimization (2024-08-04): Adaptive Acceptance,,0,-1754,,available,stripe_fee,fee,2024-08-14 01:53:28.002000+00:00
txn_1PkeRcFCPJnn9IgIev7ywfrW,,-40,2024-08-06 03:52:20+00:00,2024-08-06 03:52:20+00:00,usd,Billing - Usage Fee (2024-08-04),,3,-43,,available,stripe_fee,fee,2024-08-14 01:53:29.469000+00:00
txn_1PkeRkFCPJnn9IgIcnm0IGg7,,-1723,2024-08-06 03:52:27+00:00,2024-08-06 03:52:27+00:00,usd,Authorization Optimization (2024-08-05): Adaptive Acceptance,,0,-1723,,available,stripe_fee,fee,2024-08-14 01:53:29.469000+00:00
txn_1PkeRrFCPJnn9IgIJ3XSs6O6,,-7113,2024-08-06 03:52:35+00:00,2024-08-06 03:52:35+00:00,usd,Billing - Usage Fee (2024-08-05),,587,-7700,,available,stripe_fee,fee,2024-08-14 01:53:29.469000+00:00
txn_1Pl1JLFCPJnn9IgIz4vuHzVu,,-2029,2024-08-07 04:17:19+00:00,2024-08-07 04:17:19+00:00,usd,Authorization Optimization (2024-08-06): Adaptive Acceptance,,0,-2029,,available,stripe_fee,fee,2024-08-14 01:53:31.309000+00:00
txn_1Pl1JXFCPJnn9IgIieceacLj,,-9512,2024-08-07 04:17:31+00:00,2024-08-07 04:17:31+00:00,usd,Billing - Usage Fee (2024-08-06),,785,-10297,,available,stripe_fee,fee,2024-08-14 01:53:31.309000+00:00
txn_1PlNFhFCPJnn9IgIYsVYPm90,,-14,2024-08-08 03:43:01+00:00,2024-08-08 03:43:01+00:00,usd,Authorization Optimization (2024-08-06): adjustment to Adaptive Acceptance,,0,-14,,available,stripe_fee,fee,2024-08-14 01:53:32.562000+00:00
txn_1PlPwrFCPJnn9IgIa8EzpuaI,,-230,2024-08-08 06:35:45+00:00,2024-08-08 06:35:45+00:00,usd,Radar (2024-08-07): Standard,,0,-230,,available,stripe_fee,fee,2024-08-14 01:53:32.795000+00:00
txn_1Pla8NFCPJnn9IgIK2EXGNJu,,-1499,2024-08-08 17:28:17+00:00,2024-08-08 17:28:17+00:00,usd,Chargeback withdrawal for ch_3PkVTCFCPJnn9IgI1o74XcA6,,1500,-2999,du_1Pla86FCPJnn9IgIfssY1ay6,available,adjustment,dispute,2024-08-14 01:53:33.096000+00:00
txn_1PljcRFCPJnn9IgIOYtjQ1l4,,-5833,2024-08-09 03:35:59+00:00,2024-08-09 03:35:59+00:00,usd,Billing - Usage Fee (2024-08-08),,481,-6314,,available,stripe_fee,fee,2024-08-14 01:53:33.722000+00:00
txn_1Pm63LFCPJnn9IgIuCoGAY2x,,-1310,2024-08-10 03:33:15+00:00,2024-08-10 03:33:15+00:00,usd,Authorization Optimization (2024-08-09): Adaptive Acceptance,,0,-1310,,available,stripe_fee,fee,2024-08-14 01:53:35.010000+00:00
txn_1Pm641FCPJnn9IgIyuL4h67c,,-400,2024-08-10 03:33:57+00:00,2024-08-10 03:33:57+00:00,usd,Card Account Updater (CAU) (2024-08-09): Updates,,33,-433,,available,stripe_fee,fee,2024-08-14 01:53:35.010000+00:00
txn_1PmScwFCPJnn9IgIrvrzIVY1,,-1518,2024-08-11 03:39:30+00:00,2024-08-11 03:39:30+00:00,usd,Authorization Optimization (2024-08-10): Adaptive Acceptance,,0,-1518,,available,stripe_fee,fee,2024-08-14 01:53:36.041000+00:00
txn_1PmSd8FCPJnn9IgIGvEp0xNw,,-5360,2024-08-11 03:39:42+00:00,2024-08-11 03:39:42+00:00,usd,Billing - Usage Fee (2024-08-10),,442,-5802,,available,stripe_fee,fee,2024-08-14 01:53:36.041000+00:00
txn_1PmSe9FCPJnn9IgI39af78OF,,-3,2024-08-11 03:40:45+00:00,2024-08-11 03:40:45+00:00,usd,Authorization Optimization (2024-08-09): adjustment to Adaptive Acceptance,,0,-3,,available,stripe_fee,fee,2024-08-14 01:53:36.041000+00:00
txn_1PmVPuFCPJnn9IgIW4Hkns3I,,-6035,2024-08-11 06:38:14+00:00,2024-08-11 06:38:14+00:00,usd,Automatic Taxes (2024-08-10): Automatic tax,,498,-6533,,available,stripe_fee,fee,2024-08-14 01:53:36.306000+00:00
txn_1Pmox0FCPJnn9IgIMuXjshqy,,-1167,2024-08-12 03:29:42+00:00,2024-08-12 03:29:42+00:00,usd,Authorization Optimization (2024-08-11): Adaptive Acceptance,,0,-1167,,available,stripe_fee,fee,2024-08-14 01:53:37.170000+00:00
txn_1PmoxgFCPJnn9IgIkr065RSe,,-104,2024-08-12 03:30:24+00:00,2024-08-12 03:30:24+00:00,cad,Authorization Optimization (2024-08-11): Adaptive Acceptance,,0,-104,,available,stripe_fee,fee,2024-08-14 01:53:37.170000+00:00
txn_1PmrSEFCPJnn9IgImttk6RQX,,-389,2024-08-12 06:10:06+00:00,2024-08-12 06:10:06+00:00,cad,Automatic Taxes (2024-08-11): Automatic tax,,32,-421,,available,stripe_fee,fee,2024-08-14 01:53:38.069000+00:00
txn_1PmxMCFCPJnn9IgIY1WPkeV1,,-1499,2024-08-12 12:28:15+00:00,2024-08-12 12:28:15+00:00,usd,Chargeback withdrawal for ch_3PXoXnFCPJnn9IgI068fV2L3,,1500,-2999,du_1PmxLzFCPJnn9IgIqaOVsB7F,available,adjustment,dispute,2024-08-14 01:53:38.271000+00:00
txn_1PmxTvFCPJnn9IgIXPNk2zlw,,-1499,2024-08-12 12:36:15+00:00,2024-08-12 12:36:15+00:00,usd,Chargeback withdrawal for ch_3Pj3KWFCPJnn9IgI1YYUinAK,,1500,-2999,du_1PmxTTFCPJnn9IgIp0toElOU,available,adjustment,dispute,2024-08-14 01:53:38.271000+00:00
txn_1Pn4uCFCPJnn9IgIIbGfqfLK,,27987,2024-08-12 20:31:52+00:00,2024-08-12 20:31:52+00:00,usd,Credit for failed refund re_3PHBM5FCPJnn9IgI107sjYuo,,0,27987,re_3PHBM5FCPJnn9IgI107sjYuo,available,refund_failure,refund_failure,2024-08-14 01:53:38.714000+00:00
txn_3OTbtyFCPJnn9IgI1Gel2ifZ,,-1609,2024-07-16 14:52:00+00:00,2024-07-16 14:52:00+00:00,usd,REFUND FOR CHARGE (Subscription update),,0,-1609,re_3OTbtyFCPJnn9IgI1Uf4tZ27,available,refund,refund,2024-08-14 01:52:58.990000+00:00
txn_3OX6OhFCPJnn9IgI1XQjrDWk,,-1499,2024-08-12 16:48:53+00:00,2024-08-12 16:48:53+00:00,usd,REFUND FOR CHARGE (Subscription update),,0,-1499,re_3OX6OhFCPJnn9IgI1ukyB7Ki,available,refund,refund,2024-08-14 01:53:38.379000+00:00
txn_3OaK8qFCPJnn9IgI0nquUphw,,-499,2024-08-12 15:38:01+00:00,2024-08-12 15:38:01+00:00,usd,REFUND FOR CHARGE (Subscription update),,0,-499,re_3OaK8qFCPJnn9IgI0YiD5GYO,available,refund,refund,2024-08-14 01:53:38.412000+00:00
txn_3Of4a8FCPJnn9IgI07nYYsJf,,-1638,2024-08-02 19:34:44+00:00,2024-08-02 19:34:44+00:00,usd,REFUND FOR CHARGE (Subscription update),,0,-1638,re_3Of4a8FCPJnn9IgI09Qa4Feh,available,refund,refund,2024-08-14 01:53:24.465000+00:00
txn_3OkUwVFCPJnn9IgI1wCPmDtl,,-14203,2024-07-22 17:37:25+00:00,2024-07-22 17:37:25+00:00,usd,REFUND FOR CHARGE (Subscription creation),,0,-14203,re_3OkUwVFCPJnn9IgI1hjSn07A,available,refund,refund,2024-08-14 01:53:06.410000+00:00
txn_3OlYvQFCPJnn9IgI0eeurSxI,,-499,2024-08-12 15:38:19+00:00,2024-08-12 15:38:19+00:00,usd,REFUND FOR CHARGE (Subscription update),,0,-499,re_3OlYvQFCPJnn9IgI0bzEP6ou,available,refund,refund,2024-08-14 01:53:38.412000+00:00
txn_3P0semFCPJnn9IgI0zrmqDVQ,,-1499,2024-07-22 19:05:28+00:00,2024-07-22 19:05:28+00:00,usd,REFUND FOR CHARGE (Subscription update),,0,-1499,re_3P0semFCPJnn9IgI0G7StrEO,available,refund,refund,2024-08-14 01:53:06.726000+00:00
txn_3P45m5FCPJnn9IgI01lIcg9X,,-1499,2024-08-12 16:48:55+00:00,2024-08-12 16:48:55+00:00,usd,REFUND FOR CHARGE (Subscription update),,0,-1499,re_3P45m5FCPJnn9IgI0isC0A2j,available,refund,refund,2024-08-14 01:53:38.379000+00:00
txn_3P7kY4FCPJnn9IgI1guHh2Yi,,-50765,2024-07-17 21:45:46+00:00,2024-07-17 21:45:46+00:00,usd,REFUND FOR CHARGE (Subscription creation),,0,-50765,re_3P7kY4FCPJnn9IgI1j85rLBx,available,refund,refund,2024-08-14 01:53:00.449000+00:00
txn_3P8U4SFCPJnn9IgI0irdVnp8,,-34972,2024-08-12 14:28:01+00:00,2024-08-12 14:28:01+00:00,usd,REFUND FOR CHARGE (Subscription creation),,0,-34972,re_3P8U4SFCPJnn9IgI0N3qesKl,available,refund,refund,2024-08-14 01:53:38.342000+00:00
txn_3PA2PZFCPJnn9IgI1cNsnUL9,,-1499,2024-07-25 18:01:48+00:00,2024-07-25 18:01:48+00:00,usd,REFUND FOR CHARGE (Subscription update),,0,-1499,re_3PA2PZFCPJnn9IgI1pZxgpxY,available,refund,refund,2024-08-14 01:53:10.593000+00:00
txn_3PBkxTFCPJnn9IgI0usHpucf,,-1499,2024-07-22 19:05:32+00:00,2024-07-22 19:05:32+00:00,usd,REFUND FOR CHARGE (Subscription update),,0,-1499,re_3PBkxTFCPJnn9IgI0p3e80Oa,available,refund,refund,2024-08-14 01:53:06.726000+00:00
txn_3PHBM5FCPJnn9IgI1FJH8DMv,,-27987,2024-08-12 20:25:54+00:00,2024-08-12 20:25:54+00:00,usd,REFUND FOR CHARGE ( Includes taxes of (usd)0.0(Sales Tax calculated by AvaTax)),,0,-27987,re_3PHBM5FCPJnn9IgI107sjYuo,available,refund,refund,2024-08-14 01:53:38.714000+00:00
