subscription_id,account_country,account_name,amount_due,amount_paid,amount_remaining,amount_shipping,application,attempt_count,attempted,auto_advance,automatic_tax_enabled,automatic_tax_status,billing_reason,collection_method,created,currency,description,due_date,ending_balance,footer,from_invoice_action,from_invoice_invoice,hosted_invoice_url,invoice_pdf,last_finalization_error_code,last_finalization_error_doc_url,last_finalization_error_message,last_finalization_error_param,last_finalization_error_payment_method_type,last_finalization_error_type,latest_revision,livemode,metadata,next_payment_attempt,number,on_behalf_of,paid,paid_out_of_band,payment_settings_default_mandate,payment_settings_payment_method_options_acss_debit_mandate_options_transaction_type,payment_settings_payment_method_options_acss_debit_verification_method,payment_settings_payment_method_options_bancontact_preferred_language,payment_settings_payment_method_options_card_installments_enabled,payment_settings_payment_method_options_card_request_three_d_secure,payment_settings_payment_method_options_customer_balance_bank_transfer_eu_bank_transfer_country,payment_settings_payment_method_options_customer_balance_bank_transfer_type,payment_settings_payment_method_options_customer_balance_funding_type,payment_settings_payment_method_options_us_bank_account_financial_connections_permissions,payment_settings_payment_method_options_us_bank_account_financial_connections_prefetch,payment_settings_payment_method_options_us_bank_account_verification_method,payment_settings_payment_method_types,period_start,period_end,post_payment_credit_notes_amount,pre_payment_credit_notes_amount,quote,receipt_number,rendering_amount_tax_display,rendering_pdf_page_size,shipping_cost_amount_subtotal,shipping_cost_amount_tax,shipping_cost_amount_total,shipping_cost_shipping_rate,shipping_address_city,shipping_address_country,shipping_address_line_1,shipping_address_line_2,shipping_address_postal_code,shipping_address_state,shipping_carrier,shipping_name,shipping_phone,shipping_tracking_number,starting_balance,statement_descriptor,status,status_transitions_finalized_at,status_transitions_paid_at,status_transitions_voided_at,status_transitions_marked_uncollectible_at,subscription_proration_date,subtotal,tax,tax_percent,test_clock,threshold_reason_amount_gte,total,transfer_data_amount,transfer_data_destination,webhooks_delivered_at,customer_id,charge_id,default_source_id,default_payment_method_id,payment_intent_id,application_fee_amount,_fivetran_synced,subtotal_excluding_tax,total_excluding_tax
sub_1LWQO4FCPJnn9IgIdMl8VN27,US,Pinwheel,18017,0,18017,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-02 19:52:48+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-02 20:52:48+00:00,,,False,False,,,,,,,,,,,,,,2024-09-02 19:52:48+00:00,2025-09-02 19:52:48+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1518.0,,,,18017,,,,cus_MEuCYtK4vYPcvW,,,,,,2024-09-03 00:07:10.741000+00:00,16499,16499
sub_1PuiWlFCPJnn9IgIYvs254lm,US,Pinwheel,24639,0,24639,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-02 22:15:15+00:00,cad,,,0,,,,,,,,,,,,,True,{},2025-09-02 23:15:15+00:00,,,False,False,,,,,,automatic,,,,,,,,2024-09-02 22:15:15+00:00,2025-09-02 22:15:15+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21999,2640.0,,,,24639,,,,cus_QmH4sZsObSsjiC,,,,,,2024-09-03 00:10:42.415000+00:00,21999,21999
sub_1LWhfQFCPJnn9IgILVumcUsM,US,Pinwheel,17489,0,17489,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-03 14:19:52+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-03 15:19:52+00:00,,,False,False,,,,,,,,,,,,,,2024-09-03 14:19:52+00:00,2025-09-03 14:19:52+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,990.0,,,,17489,,,,cus_MFC35r4ikakOdq,,,,,,2024-09-04 00:05:13.572000+00:00,16499,16499
sub_1NcbZHFCPJnn9IgIsM0cyTIP,US,Pinwheel,17654,0,17654,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-03 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-03 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-03 00:00:00+00:00,2025-09-03 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1155.0,,,,17654,,,,cus_OPQQN5UOAljqan,,,,,,2024-09-04 00:02:41.581000+00:00,16499,16499
sub_1NcoACFCPJnn9IgIY5vld06F,US,Pinwheel,17530,0,17530,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-03 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-03 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-03 00:00:00+00:00,2025-09-03 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1031.0,,,,17530,,,,cus_OPdR5ZX8iPrPsU,,,,,,2024-09-04 00:02:47.046000+00:00,16499,16499
sub_1Ndb7yFCPJnn9IgIhE0Yv2fO,US,Pinwheel,17654,0,17654,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-03 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-03 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-03 00:00:00+00:00,2025-09-03 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1155.0,,,,17654,,,,cus_OQS2PuUXlluxsP,,,,,,2024-09-04 00:02:51.423000+00:00,16499,16499
sub_1Pv7wZFCPJnn9IgIvZ5pKEXb,US,Pinwheel,17736,0,17736,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-04 01:23:35+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-04 02:23:35+00:00,,,False,False,,,,,,automatic,,,,,,,,2024-09-04 01:23:35+00:00,2025-09-04 01:23:35+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1237.0,,,,17736,,,,cus_QmhLro74gbtJWZ,,,,,,2024-09-05 00:14:30.260000+00:00,16499,16499
sub_1Pv99LFCPJnn9IgIAqcvlnyt,US,Pinwheel,17196,0,17196,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-04 02:40:51+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-04 03:40:51+00:00,,,False,False,,,,,,automatic,,,,,,,,2024-09-04 02:40:51+00:00,2025-09-04 02:40:51+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,697.0,,,,17196,,,,cus_Qmiay009Da4FOh,,,,,,2024-09-05 00:14:23.561000+00:00,16499,16499
sub_1PvSERFCPJnn9IgIFfgArSUB,US,Pinwheel,17963,0,17963,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-04 23:03:23+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-05 00:03:23+00:00,,,False,False,,,,,,automatic,,,,,,,,2024-09-04 23:03:23+00:00,2025-09-04 23:03:23+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1464.0,,,,17963,,,,cus_Qn2JQpo6BjX2VU,,,,,,2024-09-05 00:14:44.362000+00:00,16499,16499
sub_1LXWIFFCPJnn9IgIJWmtpTvV,US,Pinwheel,17917,0,17917,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-05 20:23:19+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-05 21:23:19+00:00,,,False,False,,,,,,,,,,,,,,2024-09-05 20:23:19+00:00,2025-09-05 20:23:19+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1418.0,,,,17917,,,,cus_MG2MIT7CNF8Fte,,,,,,2024-09-06 00:07:41.451000+00:00,16499,16499
sub_1LXZ86FCPJnn9IgI00UJ6hiH,US,Pinwheel,17489,0,17489,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-05 23:25:02+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-06 00:25:02+00:00,,,False,False,,,,,,,,,,,,,,2024-09-05 23:25:02+00:00,2025-09-05 23:25:02+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,990.0,,,,17489,,,,cus_MG5I1CQM0cwTUh,,,,,,2024-09-06 00:08:51.993000+00:00,16499,16499
sub_1NdI22FCPJnn9IgITQK3bEg0,US,Pinwheel,17860,0,17860,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-05 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-05 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-05 00:00:00+00:00,2025-09-05 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1361.0,,,,17860,,,,cus_OQ8IYkjW7zbsRI,,,,,,2024-09-06 00:02:46.263000+00:00,16499,16499
sub_1NdOJKFCPJnn9IgICEUNd4Jh,US,Pinwheel,17489,0,17489,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-05 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-05 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-05 00:00:00+00:00,2025-09-05 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,990.0,,,,17489,,,,cus_OQEmd6Jcpm95us,,,,,,2024-09-06 00:02:46.786000+00:00,16499,16499
sub_1NdY8lFCPJnn9IgIdP4UCWVP,US,Pinwheel,17860,0,17860,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-05 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-05 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-05 00:00:00+00:00,2025-09-05 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1361.0,,,,17860,,,,cus_OQOwcO0ZpUOL1g,,,,,,2024-09-06 00:02:46.500000+00:00,16499,16499
sub_1NdlJ2FCPJnn9IgIxFfgs0Jq,US,Pinwheel,17778,0,17778,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-05 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-05 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-05 00:00:00+00:00,2025-09-05 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1279.0,,,,17778,,,,cus_OQcYtrX0a14TqE,,,,,,2024-09-06 00:02:38.588000+00:00,16499,16499
sub_1NdyocFCPJnn9IgIDRjep5hN,US,Pinwheel,17654,0,17654,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-05 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-05 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-05 00:00:00+00:00,2025-09-05 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1155.0,,,,17654,,,,cus_OQqVfwVPDdhSml,,,,,,2024-09-06 00:02:55.292000+00:00,16499,16499
sub_1NfANxFCPJnn9IgIVXTnk99H,US,Pinwheel,17654,0,17654,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-05 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-05 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-05 00:00:00+00:00,2025-09-05 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1155.0,,,,17654,,,,cus_OS4XfxkJrNWD8H,,,,,,2024-09-06 00:02:54+00:00,16499,16499
sub_1NfBQhFCPJnn9IgIH6xeV81z,US,Pinwheel,23439,0,23439,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-05 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-05 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-05 00:00:00+00:00,2025-09-05 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21998,1441.0,,,,23439,,,,cus_OS5bjE8DPw9wNG,,,,,,2024-09-06 00:02:41.472000+00:00,21998,21998
sub_1NfPlPFCPJnn9IgIIaHtF8PA,US,Pinwheel,24005,0,24005,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-05 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-05 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-05 00:00:00+00:00,2025-09-05 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21998,2007.0,,,,24005,,,,cus_OSKQmud8Q1jFUO,,,,,,2024-09-06 00:02:37.430000+00:00,21998,21998
sub_1NfcpBFCPJnn9IgIctV38UZa,US,Pinwheel,21998,0,21998,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-05 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-05 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-05 00:00:00+00:00,2025-09-05 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21998,0.0,,,,21998,,,,cus_OSXvWd3QgYBJpV,,,,,,2024-09-06 00:02:54.621000+00:00,21998,21998
sub_1LWfeBFCPJnn9IgI9MoOMyFa,US,Pinwheel,23164,0,23164,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-03 12:10:27+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-03 13:10:27+00:00,,,False,False,,,,,,,,,,,,,,2024-09-03 12:10:27+00:00,2025-09-03 12:10:27+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21998,1166.0,,,,23164,,,,cus_MF9yJ0gNwVFATi,,,,,,2024-09-07 00:06:26.188000+00:00,21998,21998
sub_1NemyXFCPJnn9IgIGYFc0HZI,US,Pinwheel,17489,0,17489,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-06 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-06 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-06 00:00:00+00:00,2025-09-06 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,990.0,,,,17489,,,,cus_ORgL8wHt6lcwOR,,,,,,2024-09-07 00:02:58.017000+00:00,16499,16499
sub_1LXxg1FCPJnn9IgIEZ0vrJCb,US,Pinwheel,17489,0,17489,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-07 01:37:41+00:00,usd,,,0,,,,,,,,,,,,,True,{},,,,False,False,,,,,,,,,,,,,,2024-09-07 01:37:41+00:00,2025-09-07 01:37:41+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,990.0,,,,17489,,,,cus_MGUfjaFLLTJ053,,,,,,2024-09-08 00:03:22.910000+00:00,16499,16499
sub_1LYD3oFCPJnn9IgItkm9Upos,US,Pinwheel,17860,0,17860,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-07 18:03:16+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-07 19:03:16+00:00,,,False,False,,,,,,,,,,,,,,2024-09-07 18:03:16+00:00,2025-09-07 18:03:16+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1361.0,,,,17860,,,,cus_MGkY1NNnHvVOQt,,,,,,2024-09-08 00:06:17.453000+00:00,16499,16499
sub_1PwVjzFCPJnn9IgItnSHYCEM,US,Pinwheel,18050,0,18050,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-07 21:00:19+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-07 22:00:19+00:00,,,False,False,,,,,,automatic,,,,,,,,2024-09-07 21:00:19+00:00,2025-09-07 21:00:19+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1551.0,,,,18050,,,,cus_Qo7zbSKoCzXIlK,,,,,,2024-09-08 00:10:00.294000+00:00,16499,16499
sub_1LYJomFCPJnn9IgIZLQgG60Z,US,Pinwheel,23538,0,23538,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-08 01:16:12+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-08 02:16:12+00:00,,,False,False,,,,,,,,,,,,,,2024-09-08 01:16:12+00:00,2025-09-08 01:16:12+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21998,1540.0,,,,23538,,,,cus_MGrXwpxAoeaqS6,,,,,,2024-09-09 00:02:41.699000+00:00,21998,21998
sub_1Pwp7eFCPJnn9IgIfGgtjKYf,US,Pinwheel,23164,0,23164,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-08 17:42:02+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-08 18:42:02+00:00,,,False,False,,,,,,automatic,,,,,,,,2024-09-08 17:42:02+00:00,2025-09-08 17:42:02+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21998,1166.0,,,,23164,,,,cus_QoS1CTm8uWbwhI,,,,,,2024-09-09 00:09:15.600000+00:00,21998,21998
sub_1LYj4OFCPJnn9IgIGpemvzXc,US,Pinwheel,17922,0,17922,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-09 04:14:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-09 05:14:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-09 04:14:00+00:00,2025-09-09 04:14:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1423.0,,,,17922,,,,cus_MHHdG79cRweef7,,,,,,2024-09-10 00:04:26.331000+00:00,16499,16499
sub_1LYvlGFCPJnn9IgI2nqaRy5I,US,Pinwheel,17881,0,17881,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-09 17:47:06+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-09 18:47:06+00:00,,,False,False,,,,,,,,,,,,,,2024-09-09 17:47:06+00:00,2025-09-09 17:47:06+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1382.0,,,,17881,,,,cus_MHUkFkhfNGPB4X,,,,,,2024-09-10 00:06:07.169000+00:00,16499,16499
sub_1LYyenFCPJnn9IgImocqSu3C,US,Pinwheel,17654,0,17654,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-09 20:52:37+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-09 21:52:37+00:00,,,False,False,,,,,,,,,,,,,,2024-09-09 20:52:37+00:00,2025-09-09 20:52:37+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1155.0,,,,17654,,,,cus_MHXkprpj1YrgDe,,,,,,2024-09-10 00:07:05.183000+00:00,16499,16499
sub_1NgUlSFCPJnn9IgIhYf9K97w,US,Pinwheel,18017,0,18017,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-09 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-09 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-09 00:00:00+00:00,2025-09-09 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1518.0,,,,18017,,,,cus_OTRecXt4dZCwhM,,,,,,2024-09-10 00:02:39.986000+00:00,16499,16499
sub_1NgduQFCPJnn9IgIO3bP06r8,US,Pinwheel,17547,0,17547,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-09 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-09 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-09 00:00:00+00:00,2025-09-09 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1048.0,,,,17547,,,,cus_OTb6lwn8IBACfT,,,,,,2024-09-10 00:02:44.606000+00:00,16499,16499
sub_1Pwx5GFCPJnn9IgINCIQ8diW,US,Pinwheel,18066,0,18066,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-09 02:12:06+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-09 03:12:06+00:00,,,False,False,,,,,,automatic,,,,,,,,2024-09-09 02:12:06+00:00,2025-09-09 02:12:06+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1567.0,,,,18066,,,,cus_QoaFU86dXWrA3Q,,,,,,2024-09-10 00:09:38.621000+00:00,16499,16499
sub_1PxcrMFCPJnn9IgIZ11Iro5X,US,Pinwheel,23483,0,23483,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-10 22:48:32+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-10 23:48:32+00:00,,,False,False,,,,,,,,,,,,,,2024-09-10 22:48:32+00:00,2025-09-10 22:48:32+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21998,1485.0,,,,23483,,,,cus_M6Oayu6FhmLYht,,,,,,2024-09-11 00:11:32.735000+00:00,21998,21998
sub_1PxVjkFCPJnn9IgIrUmeAE7l,US,Pinwheel,23099,0,23099,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-10 15:12:12+00:00,cad,,,0,,,,,,,,,,,,,True,{},2025-09-10 16:12:12+00:00,,,False,False,,,,,,automatic,,,,,,,,2024-09-10 15:12:12+00:00,2025-09-10 15:12:12+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21999,1100.0,,,,23099,,,,cus_QpA3rlrEtOicur,,,,,,2024-09-11 00:11:30.382000+00:00,21999,21999
sub_1LZQpmFCPJnn9IgIxN96LNVl,US,Pinwheel,17489,0,17489,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-11 02:57:50+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-11 03:57:50+00:00,,,False,False,,,,,,,,,,,,,,2024-09-11 02:57:50+00:00,2025-09-11 02:57:50+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,990.0,,,,17489,,,,cus_MI0rpKtyi8v1Qy,,,,,,2024-09-12 00:04:02.063000+00:00,16499,16499
sub_1NhjNlFCPJnn9IgIf4DmiIub,US,Pinwheel,17547,0,17547,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-11 01:27:45+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-11 02:27:45+00:00,,,False,False,,,,,,,,,,,,,,2024-09-11 01:27:45+00:00,2025-09-11 01:27:45+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1048.0,,,,17547,,,,cus_OUip6EhRkGhsIt,,,,,,2024-09-12 00:03:31.395000+00:00,16499,16499
sub_1LZJy2FCPJnn9IgImMgKqzb3,US,Pinwheel,17695,0,17695,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-10 19:37:54+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-10 20:37:54+00:00,,,False,False,,,,,,,,,,,,,,2024-09-10 19:37:54+00:00,2025-09-10 19:37:54+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1196.0,,,,17695,,,,cus_MHtlXCngjve80F,,,,,,2024-09-11 00:07:26.985000+00:00,16499,16499
sub_1NhNYyFCPJnn9IgIPTpBu9Di,US,Pinwheel,23208,0,23208,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-10 02:09:52+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-10 03:09:52+00:00,,,False,False,,,,,,,,,,,,,,2024-09-10 02:09:52+00:00,2025-09-10 02:09:52+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21998,1210.0,,,,23208,,,,cus_OUMHrh9RKTLTS6,,,,,,2024-09-11 00:03:54.180000+00:00,21998,21998
sub_1PxIMHFCPJnn9IgIcxBjVL0U,US,Pinwheel,17654,0,17654,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-10 00:55:05+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-10 01:55:05+00:00,,,False,False,,,,,,automatic,,,,,,,,2024-09-10 00:55:05+00:00,2025-09-10 00:55:05+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1155.0,,,,17654,,,,cus_QowE3VhL2Hgmdd,,,,,,2024-09-11 00:11:26.768000+00:00,16499,16499
sub_1PxJ00FCPJnn9IgIA9XeCbBc,US,Pinwheel,17860,0,17860,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-10 01:36:08+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-10 02:36:08+00:00,,,False,False,,,,,,automatic,,,,,,,,2024-09-10 01:36:08+00:00,2025-09-10 01:36:08+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1361.0,,,,17860,,,,cus_QowtvYMqaGbq4k,,,,,,2024-09-11 00:11:25.615000+00:00,16499,16499
sub_1NiV2hFCPJnn9IgIpyqFVQtd,US,Pinwheel,18190,0,18190,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-13 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-13 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-13 00:00:00+00:00,2025-09-13 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1691.0,,,,18190,,,,cus_OVW4ShkMJc7A0z,,,,,,2024-09-14 00:02:55.839000+00:00,16499,16499
sub_1Nied4FCPJnn9IgIf2iThbYS,US,Pinwheel,17827,0,17827,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-13 00:00:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-13 01:00:00+00:00,,,False,False,,,,,,,,,,,,,,2024-09-13 00:00:00+00:00,2025-09-13 00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1328.0,,,,17827,,,,cus_OVfzNm8X8OzDa0,,,,,,2024-09-14 00:03:02.191000+00:00,16499,16499
sub_1Nj2uvFCPJnn9IgI5If9SyYy,US,Pinwheel,17654,0,17654,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-14 16:31:25+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-14 17:31:25+00:00,,,False,False,,,,,,,,,,,,,,2024-09-14 16:31:25+00:00,2025-09-14 16:31:25+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1155.0,,,,17654,,,,cus_OW55GthiWqb1Go,,,,,,2024-09-15 00:06:53.050000+00:00,16499,16499
sub_1Nj6FtFCPJnn9IgIwZasYfMz,US,Pinwheel,17984,0,17984,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-14 20:05:17+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-09-14 21:05:17+00:00,,,False,False,,,,,,,,,,,,,,2024-09-14 20:05:17+00:00,2025-09-14 20:05:17+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1485.0,,,,17984,,,,cus_OW8WwizOs9T1IR,,,,,,2024-09-15 00:08:45.228000+00:00,16499,16499
sub_1Pz13yFCPJnn9IgIgALvjqMa,US,Pinwheel,24859,0,24859,0,,0,False,,True,complete,upcoming,charge_automatically,2025-09-14 18:51:18+00:00,cad,,,0,,,,,,,,,,,,,True,{},2025-09-14 19:51:18+00:00,,,False,False,,,,,,automatic,,,,,,,,2024-09-14 18:51:18+00:00,2025-09-14 18:51:18+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21999,2860.0,,,,24859,,,,cus_QqiUyry7WutUfN,,,,,,2024-09-15 00:12:14.063000+00:00,21999,21999
