response_id,choice_id,choice_text,_fivetran_synced,field_id,ranking
4ekugov0c5d7lfmefrhnr14ekugo74xz,Dew9Kbte6J7a,,2023-11-07 14:32:25.584000+00:00,hgpd9YWNJPHr,
1waxg091scfrvyke1s1waxes8fkzl7np,J5bZMfnELkr8,,2023-11-07 14:33:42.144000+00:00,nyTVrrQOwN8H,
goffq91zrksiloom6iegoffmbynobkpi,MznNXayzrjzx,,2023-11-07 14:34:01.907000+00:00,nyTVrrQOwN8H,
s3py8t1pr1xsgub53agtvs3py8tgyr3r,JENvsYO44ovd,,2023-11-07 14:31:47.671000+00:00,l5AnKwCBOiz6,
zxjl46ue8dwg09razxjl466u9jy9fzek,1AhoNn4JWg3Q,,2023-11-07 14:33:42.154000+00:00,nyTVrrQOwN8H,
rv98byp9d4oeet8rv98byr6b9nxhyfvg,L2mqtO7faJPz,,2023-11-07 14:31:53.251000+00:00,6MW5bXyBINel,
8ikc5u07ay2e0ap8ikc5hwkgf8xnslhh,1AhoNn4JWg3Q,,2023-11-07 14:33:45.481000+00:00,nyTVrrQOwN8H,
m35llfcmrg4cwz4bud5m35llf9tjoqyz,MYzg2vvoDqNE,,2023-11-07 14:30:46.955000+00:00,Bsqs1r2Zu5FR,
ukikk1zg8wprh71rw3vukikk0t5rhz4e,J5bZMfnELkr8,,2023-11-07 14:33:45.489000+00:00,nyTVrrQOwN8H,
478ia6izasu6dsbio478iefbh1cin61i,J5bZMfnELkr8,,2023-11-07 14:33:42.148000+00:00,nyTVrrQOwN8H,
hkweztz1ugi6a94hkwelhg4n9j3msblh,pV3A0eM3cFGc,,2023-11-07 14:33:42.146000+00:00,nyTVrrQOwN8H,
h2mn9nqwfclrun04ub4h2mn9mtfj2sjk,wXkEvhzZ660o,,2023-11-07 14:32:30.500000+00:00,g1sbtBqI67s8,
i935ustd44s69eo7e4qrri935um0jny5,L2mqtO7faJPz,,2023-11-07 14:31:53.274000+00:00,6MW5bXyBINel,
t16wnyuegsvukmt1zzvl0v9rtoirzzzv,Bh6qCWWBwBGX,,2023-11-07 14:30:59.461000+00:00,hWYfKvWjPynR,
kmhk3j41feso93dbjkmhk3dn134bqxdt,1AhoNn4JWg3Q,,2023-11-07 14:34:03.822000+00:00,nyTVrrQOwN8H,
rbch142g7pxj63yrtnwqrbch1l88haf5,J5bZMfnELkr8,,2023-11-07 14:33:57.228000+00:00,nyTVrrQOwN8H,
xv4nfxcgcx3tn2web3jtxv4nfx0tl77i,3wcPj4w4kCaE,,2023-11-07 14:34:03.834000+00:00,nyTVrrQOwN8H,
cpqvrkwxmfkokx4tp84xsfmcpqvrknfg,E0ieGGpJV0oY,,2023-11-07 14:34:06.223000+00:00,nyTVrrQOwN8H,
pw6hrr7swyei1ynjiqp2pw6hrrmfh8zk,1AhoNn4JWg3Q,,2023-11-07 14:34:06.206000+00:00,nyTVrrQOwN8H,
n5b30hbl6kf037bgyn5bfpywqgry1t2w,yqpoOc7DONUB,,2023-11-07 14:34:01.918000+00:00,nyTVrrQOwN8H,
zn07kxu7s2wnv2lb64fcbuzn07kxu79d,5SDqovyoy2kq,,2023-11-07 14:33:45.490000+00:00,nyTVrrQOwN8H,
db4r3ykyta38db4r3fphjuvuh2oxivo4,1AhoNn4JWg3Q,,2023-11-07 14:33:45.484000+00:00,nyTVrrQOwN8H,
ur2djcsj6x6n0ja2spvur2djv3yqqbo1,3wcPj4w4kCaE,,2023-11-07 14:33:42.149000+00:00,nyTVrrQOwN8H,
t78dl31d4vlimze0xhnt78dl17llpw0m,pV3A0eM3cFGc,,2023-11-07 14:34:03.834000+00:00,nyTVrrQOwN8H,
0tqxjj5vr7antdzji9c0tqxjjy5z22z5,f8GfEh0Oct8A,,2023-11-07 14:30:59.443000+00:00,hWYfKvWjPynR,
k01kxfxvg3dd8ix3mi421yk01kxfo8sh,1AhoNn4JWg3Q,,2023-11-07 14:33:45.493000+00:00,nyTVrrQOwN8H,
ybxhyuqa93kl5t1bybxtdcboo4m3i1bx,d0l2iaWaz9mV,,2023-11-07 14:32:30.498000+00:00,g1sbtBqI67s8,
sz9gvpqq984gdupl4sz9glkwzwo08jmv,Z2EI7SmKRaty,,2023-11-07 14:33:06.123000+00:00,Kx3O1vpVArEc,
rg580hfm1m0jw0cfpwt9rg580h72ftb8,E0ieGGpJV0oY,,2023-11-07 14:34:03.819000+00:00,nyTVrrQOwN8H,
hceg910rm5ou06o4a9zx2tahceg9pn9t,5SDqovyoy2kq,,2023-11-07 14:33:57.207000+00:00,nyTVrrQOwN8H,
cemgw6hpxmw5pcpeeoocemg5wvkhqh9g,LKXSTLL4YfXj,,2023-11-07 14:33:57.229000+00:00,nyTVrrQOwN8H,
03xlp3rvcnrkwp3iu9qrcd03xlp3rv7j,J5bZMfnELkr8,,2023-11-07 14:34:03.839000+00:00,nyTVrrQOwN8H,
zp4v4la45sclhg81zp4vojuktr8vrhru,XKYx6xA2HgN2,,2023-11-07 14:32:30.495000+00:00,gUNbJgRsHF3R,
im9kt4ngc9w3us2u6im9kl1iewby8y7x,pV3A0eM3cFGc,,2023-11-07 14:33:42.154000+00:00,nyTVrrQOwN8H,
wzdumpty77y3o9s56wzduuntcg3of0uz,DY488ednUZeS,,2023-11-07 14:32:30.501000+00:00,ovJvcKH6jyf2,
ldn397mbqozw0polx8rcldn397mpg33y,yqpoOc7DONUB,,2023-11-07 14:33:42.158000+00:00,nyTVrrQOwN8H,
f3b8efeyy0umzanupkif3b8efeuqnmew,yqpoOc7DONUB,,2023-11-07 14:34:01.914000+00:00,nyTVrrQOwN8H,
nlinzb6t3dnafev6o36nlinzb82w19xj,bFImX5pRMEYL,,2023-11-07 14:31:47.668000+00:00,l5AnKwCBOiz6,
u9zzdeh39p1mzmo7ug2u9zzdehfym8fz,yqpoOc7DONUB,,2023-11-07 14:33:45.502000+00:00,nyTVrrQOwN8H,
vusb1ykdkmr4fuhvusb1ypanwblcjxnf,8GmcYt4YZ9Qv,,2023-11-07 14:32:17.579000+00:00,nCN9LZXtZhDM,
2b3gliol2yyhqo2b3ghw681s9b99lz16,zwtF63Dt9hCZ,,2023-11-07 14:29:52.245000+00:00,FJ0zcDSQojiU,
agz7rktl7uei8hq6nvagz7rkt5b44cq2,2BJXx4n1fZwC,,2023-11-07 14:31:47.670000+00:00,2xjryxHrw9rQ,
d92ajdoqa2g069v7jdd92a8lxs6yb1kf,pV3A0eM3cFGc,,2023-11-07 14:33:37.883000+00:00,nyTVrrQOwN8H,
x1m8qn7qxcjddn3kyalx1m8qq5oqtaf4,J5bZMfnELkr8,,2023-11-07 14:33:57.219000+00:00,nyTVrrQOwN8H,
54wvnxasxdxn97ldim54wz99dd8paupn,J5bZMfnELkr8,,2023-11-07 14:33:49.164000+00:00,nyTVrrQOwN8H,
2ain97xfs69snvuow8l4n2ain974ia4e,MznNXayzrjzx,,2023-11-07 14:34:01.926000+00:00,nyTVrrQOwN8H,
s9ymlulht1yia6mvkemiz0s9yml5rduq,MznNXayzrjzx,,2023-11-07 14:34:01.909000+00:00,nyTVrrQOwN8H,
iapxvqzp4atvprv54oiapxvqzw5b6zey,LKXSTLL4YfXj,,2023-11-07 14:34:06.218000+00:00,nyTVrrQOwN8H,
z6je981dzi1d70689k9z6jeq1dhmks3s,5SDqovyoy2kq,,2023-11-07 14:33:57.233000+00:00,nyTVrrQOwN8H,
fuivyoi9by2eafy2uywfuivyo4yix9gp,J5bZMfnELkr8,,2023-11-07 14:33:45.491000+00:00,nyTVrrQOwN8H,
ae5qqvla7q04khrn8l6keae5qqvxsb7r,Bh6qCWWBwBGX,,2023-11-07 14:31:02.064000+00:00,hWYfKvWjPynR,
vtokito4pxe0w6gzaivtokitanzy00u3,fsR21VubTkyP,,2023-11-07 14:30:48.681000+00:00,ywZ9ENKyZm9B,
51br9fif3o0hirrkay51brx6eoijk2zb,5SDqovyoy2kq,,2023-11-07 14:34:06.228000+00:00,nyTVrrQOwN8H,
cz5c2hyex1giyjj5ncz5c254e78yj9md,J5bZMfnELkr8,,2023-11-07 14:33:42.160000+00:00,nyTVrrQOwN8H,
zkia3eud5szvzkiaw1s6sbhebtehirk2,3wcPj4w4kCaE,,2023-11-07 14:33:42.157000+00:00,nyTVrrQOwN8H,
y8gzch4j4oedmvv0s6y8gzcet7zt834f,5gxr9ZpfUfPF,,2023-11-07 14:33:06.126000+00:00,bZvjg7tWA0LH,
jr2havclac3wuobarjr22qm2ogjk8lrg,lBq2qMPXmSyp,,2023-11-07 14:33:30.317000+00:00,TcoNDJUg8XEX,
cpc3zd4lwivbmitdvycpc3zhijt88vx9,LKXSTLL4YfXj,,2023-11-07 14:33:45.503000+00:00,nyTVrrQOwN8H,
weeyz33jmzyab874quqnoqf3weeyz33d,E0ieGGpJV0oY,,2023-11-07 14:33:45.479000+00:00,nyTVrrQOwN8H,
f0aqpwl2ls4pbsatczvdlf0aqpwlyu5a,DY488ednUZeS,,2023-11-07 14:32:30.501000+00:00,ovJvcKH6jyf2,
u3iazmy72g8uax2owjyoejv9gxyax2op,LKXSTLL4YfXj,,2023-11-07 14:33:57.219000+00:00,nyTVrrQOwN8H,
h9gkxcz02pqj16b5kh9gkxhu1fcqhs1a,d0l2iaWaz9mV,,2023-11-07 14:32:30.502000+00:00,g1sbtBqI67s8,
2rclebgiy18xucrlwp06p2rcleb1gy9r,3wcPj4w4kCaE,,2023-11-07 14:34:01.898000+00:00,nyTVrrQOwN8H,
xzxokyy1htbjxxzxotd4fyda1ohmvnhy,GVaCwGyGytzl,,2023-11-07 14:31:02.077000+00:00,bOS1gk7MZ65u,
5yiilwp7gcpqsho76w9zd7ss5yiilwp7,7WaCxuFF4q0p,,2023-11-07 14:32:17.592000+00:00,yyx5wa8DcChj,
2amb25pyny04xkwv6p9d2amb2d2495j1,Bh6qCWWBwBGX,,2023-11-07 14:31:02.071000+00:00,hWYfKvWjPynR,
qba92ajb0fpnpmvkoj7skqqba92ajbb4,J5bZMfnELkr8,,2023-11-07 14:34:01.904000+00:00,nyTVrrQOwN8H,
0vbznkclj23bcwusf00vbotnndat6o2o,1AhoNn4JWg3Q,,2023-11-07 14:33:57.223000+00:00,nyTVrrQOwN8H,
vxe7cnzzcpe22thxovxe7cnz2girnmck,MznNXayzrjzx,,2023-11-07 14:33:42.149000+00:00,nyTVrrQOwN8H,
3x3o0xmf948lafwncw3x3o0xmftyh5rk,1AhoNn4JWg3Q,,2023-11-07 14:33:57.232000+00:00,nyTVrrQOwN8H,
ig3qkv2yz0uwr9q2a6ykig3qkv2dgk9y,pV3A0eM3cFGc,,2023-11-07 14:33:57.221000+00:00,nyTVrrQOwN8H,
3sd1wtpsslte5243z63x3sd1wtp0s4dn,pV3A0eM3cFGc,,2023-11-07 14:33:57.220000+00:00,nyTVrrQOwN8H,
o0ky38v8spbl1n5tio0ky3vkf9xpwpcl,pV3A0eM3cFGc,,2023-11-07 14:33:45.487000+00:00,nyTVrrQOwN8H,
6b2d0bbecdofkgyzpt76b2dqzevx9pn1,yqpoOc7DONUB,,2023-11-07 14:33:37.894000+00:00,nyTVrrQOwN8H,
8un7uc7eoa1bu1vu9288un7uc7mdtxbg,J5bZMfnELkr8,,2023-11-07 14:33:37.901000+00:00,nyTVrrQOwN8H,
9n79z3j6esbnp1oa73oibagy9n79z3e5,yqpoOc7DONUB,,2023-11-07 14:33:45.496000+00:00,nyTVrrQOwN8H,
cplejqvnsvhvdoes43236cplejqvnwet,pV3A0eM3cFGc,,2023-11-07 14:33:45.497000+00:00,nyTVrrQOwN8H,
4nujwktk1m18w84nxorryajue5chcy0i,yqpoOc7DONUB,,2023-11-07 14:33:49.167000+00:00,nyTVrrQOwN8H,
n0zrw620sqeszk0jjpuukn0zrw6afhku,3wcPj4w4kCaE,,2023-11-07 14:33:57.223000+00:00,nyTVrrQOwN8H,
h8af4secz80ik4h8af4k2fyuk3c7ncrn,J5bZMfnELkr8,,2023-11-07 14:34:01.910000+00:00,nyTVrrQOwN8H,
em7afep8fcu2t7t0mem71m1klwqeipka,f8GfEh0Oct8A,,2023-11-07 14:30:57.391000+00:00,hWYfKvWjPynR,
0fsz9a17y8d375g0fszrr3p14z1wa4ca,qQIObyzYFwn7,,2023-11-07 14:31:03.437000+00:00,hWYfKvWjPynR,
cmegt75q15yr9qhhcmemng5u68naxupj,wpTMNbsoAbH8,,2023-11-07 14:33:06.127000+00:00,bZvjg7tWA0LH,
emjg8l46o3xdf1csznemjg8l46yjy66l,1AhoNn4JWg3Q,,2023-11-07 14:33:37.896000+00:00,nyTVrrQOwN8H,
a1gzf9u7snsn95wpll5a1gz7bqm6goaq,5SDqovyoy2kq,,2023-11-07 14:33:37.899000+00:00,nyTVrrQOwN8H,
b5fydh1i08iiuqb5fydzgy9jvjcenkt3,pV3A0eM3cFGc,,2023-11-07 14:33:49.176000+00:00,nyTVrrQOwN8H,
plw6l6prb7sfn0syjsazplw6l6pr86nt,lY5LSKGNwvfX,,2023-11-07 14:31:53.254000+00:00,wEXrIACOc7Lr,
tsh7ed4fe9c46thuztsh7enx2zku1fsv,pV3A0eM3cFGc,,2023-11-07 14:34:03.832000+00:00,nyTVrrQOwN8H,
wlna8jvrjne41p2kmc6cnwlna8bt3ttp,J5bZMfnELkr8,,2023-11-07 14:34:06.206000+00:00,nyTVrrQOwN8H,
wg98p3bcscc0tskdrwg98ufkyhwdxycw,r5eZVs6ernXt,,2023-11-07 14:30:59.451000+00:00,uB5LFDbzlAzB,
qdrgtcehjgwfz7cn3nr6qdrgtc132db8,LKXSTLL4YfXj,,2023-11-07 14:34:01.905000+00:00,nyTVrrQOwN8H,
w0jadcmvciw0eopua2923k95v9zvezeo,5SDqovyoy2kq,,2023-11-07 14:34:03.820000+00:00,nyTVrrQOwN8H,
zy7l07tufeuy2i1rizy7lgd9ssw2ccso,J5bZMfnELkr8,,2023-11-07 14:34:01.924000+00:00,nyTVrrQOwN8H,
6ugj4t6nkjie2r6ugj42u0inumgrku1a,J5bZMfnELkr8,,2023-11-07 14:33:57.220000+00:00,nyTVrrQOwN8H,
oihvezyix5hyqyaaijoihvdlve9s0z6v,3SqtNtjLbmfG,,2023-11-07 14:34:53.286000+00:00,NqXN53Yc8Meh,
eucnx62yecowizg3o7seucnx6kaq3uev,GREI37NJqhC7,,2023-11-07 14:30:57.409000+00:00,hWYfKvWjPynR,
fl7np7lz8zks1jvt1fl7np7mpphsmhcb,E0ieGGpJV0oY,,2023-11-07 14:33:49.185000+00:00,nyTVrrQOwN8H,
eueotvwwaa3xa7feueotimtlot7lsxfn,1AhoNn4JWg3Q,,2023-11-07 14:34:03.820000+00:00,nyTVrrQOwN8H,
qfupwaxg40nuelmngeqfupwb4e5l9n20,RneXDB6eVTXc,,2023-11-07 14:32:17.581000+00:00,nCN9LZXtZhDM,
y6lyki82hut83y6lykx7m16gjjmgb44u,J5bZMfnELkr8,,2023-11-07 14:33:37.890000+00:00,nyTVrrQOwN8H,
kgpsojjmpbh81v7diyc7okgpsoj6gx5g,1AhoNn4JWg3Q,,2023-11-07 14:34:06.872000+00:00,nyTVrrQOwN8H,
ccssk2jx49752egccsskros7anyplfx5,yqpoOc7DONUB,,2023-11-07 14:33:45.503000+00:00,nyTVrrQOwN8H,
n1siifps2ekvxczqbn1siifm5dlsupvz,pV3A0eM3cFGc,,2023-11-07 14:33:45.494000+00:00,nyTVrrQOwN8H,
pgv8o3sjf4pum2qug9kpgv8o3xx3ug97,1AhoNn4JWg3Q,,2023-11-07 14:34:06.217000+00:00,nyTVrrQOwN8H,
2yinfkjwhu3o0is2yinfkjwendk7po9r,qQIObyzYFwn7,,2023-11-07 14:30:59.442000+00:00,hWYfKvWjPynR,
aujbb4c1clly6rwwg0ieaujbb4cn9akm,yqpoOc7DONUB,,2023-11-07 14:33:57.220000+00:00,nyTVrrQOwN8H,
qmmkn95s36eznxwbrqmmk6zv60kt71yg,VfsHdn8tvRH5,,2023-11-07 14:32:17.582000+00:00,nCN9LZXtZhDM,
nrsyq310arwnrs0ch4i653mdvuw0cqko,LKXSTLL4YfXj,,2023-11-07 14:34:06.207000+00:00,nyTVrrQOwN8H,
nlm3wcn1kiguu356uanlm3wc7fqusbp9,oqPT2auI6kP6,,2023-11-07 14:33:30.318000+00:00,tlaOaEmBc0u9,
f1umi971somh6nspf1um7w445dktohzo,yqpoOc7DONUB,,2023-11-07 14:33:42.150000+00:00,nyTVrrQOwN8H,
ft6hiq08qjl8evfi6pfft6hiq0uufx30,E0ieGGpJV0oY,,2023-11-07 14:34:03.832000+00:00,nyTVrrQOwN8H,
w9htt2knusl2l06w9htjwbv5uso8hb5o,E0ieGGpJV0oY,,2023-11-07 14:33:37.880000+00:00,nyTVrrQOwN8H,
xtaya37z05al13finzxtayaydi9cc23f,fFONd2q1fm2y,,2023-11-07 14:30:59.472000+00:00,uB5LFDbzlAzB,
i8sqlgavrksxtgmfzhti8sqlgaxl0lvj,LKXSTLL4YfXj,,2023-11-07 14:33:45.491000+00:00,nyTVrrQOwN8H,
7hxq4fukxs5pv67o0dj7hxq04jyynptr,E0ieGGpJV0oY,,2023-11-07 14:33:45.502000+00:00,nyTVrrQOwN8H,
tab7z7g5l7ahddd5lh3tab7z7g5wbabc,fYEoMwQgh1lG,,2023-11-07 14:31:53.268000+00:00,aAmdKmc3Tcut,
oa0xiooxuwiw9voa0ec15b39j6l6r6mo,J5bZMfnELkr8,,2023-11-07 14:33:37.897000+00:00,nyTVrrQOwN8H,
0adzv2x3cwacrjpv80adzvy1n2ev59z9,other,,2023-11-07 14:30:59.465000+00:00,uB5LFDbzlAzB,
8d2c61tmrqyfqmbmiprs8d2c615l6634,iNWlvHzX6DGw,,2023-11-07 14:29:53.827000+00:00,yJGRWf0CGDXQ,
4zdd5xi2olrkkt84zdd5m27uzx9xdjwp,Nhs4PcEWTcKR,,2023-11-07 14:32:17.590000+00:00,vAjBEO307Stw,
gbgvvjivne1x0dgbgvvjxmk4oyqbxfpu,OIqMqoqeHQzU,,2023-11-07 14:31:53.247000+00:00,Ci35vD0lUQfw,
j9x3ivptrth85o1qb6j9x3i1w6a7jwzz,pV3A0eM3cFGc,,2023-11-07 14:33:42.149000+00:00,nyTVrrQOwN8H,
isgf272if0p1kl5pc2nkclisgf277d8i,Xul1AxtAReRX,,2023-11-07 14:32:30.501000+00:00,g1sbtBqI67s8,
gesfgoxiu688yc03988gesfgfyuwn0am,1AhoNn4JWg3Q,,2023-11-07 14:33:49.162000+00:00,nyTVrrQOwN8H,
mcpzeobp10jdqmz535ugnxadmcpzeobp,LKXSTLL4YfXj,,2023-11-07 14:34:01.915000+00:00,nyTVrrQOwN8H,
bi7cumq3qpmxfs1stt9bi7cupytllmrv,MznNXayzrjzx,,2023-11-07 14:33:57.232000+00:00,nyTVrrQOwN8H,
t4ljdff8i2h1d9ht4ljdffl2r166qesl,MznNXayzrjzx,,2023-11-07 14:34:06.216000+00:00,nyTVrrQOwN8H,
wwzlgcjrhqelqixq26wwzlg2i6h104z6,5SDqovyoy2kq,,2023-11-07 14:33:42.155000+00:00,nyTVrrQOwN8H,
am5mdx4ldgvai914fsam5mdxggjh4lpe,5SDqovyoy2kq,,2023-11-07 14:33:42.142000+00:00,nyTVrrQOwN8H,
5dwpk6wy2wt3vj5dwpksx3q9saqmqc7p,qQIObyzYFwn7,,2023-11-07 14:31:02.104000+00:00,hWYfKvWjPynR,
pupfsbnyky41cx36zupuhvirnqijpb2q,RKDmUlh5js37,,2023-11-07 14:31:02.086000+00:00,uB5LFDbzlAzB,
lisos1jqscnjfklisos1gu0nznguodrn,yqpoOc7DONUB,,2023-11-07 14:34:03.839000+00:00,nyTVrrQOwN8H,
f8nhi9ae69j9nsfa06rf8nhi9wbqgqi6,pV3A0eM3cFGc,,2023-11-07 14:34:01.901000+00:00,nyTVrrQOwN8H,
o7r8eakeko5b7l9ibsi5fo7r8eake1uo,LKXSTLL4YfXj,,2023-11-07 14:34:03.824000+00:00,nyTVrrQOwN8H,
yby61l1yayamd1azu10tyby61d57grj2,lBq2qMPXmSyp,,2023-11-07 14:33:30.312000+00:00,TcoNDJUg8XEX,
dseyg6jc5xuc8pwufxh8dseyg6e83jfe,J5bZMfnELkr8,,2023-11-07 14:33:37.883000+00:00,nyTVrrQOwN8H,
wft0yml59o9j5zxcg82nrbwft0yr74nw,yqpoOc7DONUB,,2023-11-07 14:34:03.837000+00:00,nyTVrrQOwN8H,
m5tc8pfb5txmutfn5gm5tc8pfb82moc8,pV3A0eM3cFGc,,2023-11-07 14:33:49.169000+00:00,nyTVrrQOwN8H,
tiim87ujwug90wn21srtiim8zkgmef75,5SDqovyoy2kq,,2023-11-07 14:33:57.220000+00:00,nyTVrrQOwN8H,
n7qn1m1r9obxge2vhin7qnoi1c8ddg1l,la7gmQ7devyg,,2023-11-07 14:31:53.270000+00:00,aAmdKmc3Tcut,
fxnl1zp0ti4otfxnmvi6bcuaucjdhoqb,J5bZMfnELkr8,,2023-11-07 14:34:03.829000+00:00,nyTVrrQOwN8H,
v6uy641chswu8ngfmv6uy618qhwd5jwm,5SDqovyoy2kq,,2023-11-07 14:34:03.838000+00:00,nyTVrrQOwN8H,
0y71mag8aeuu55d0y7fhfpoz3jcrrnyq,pV3A0eM3cFGc,,2023-11-07 14:34:03.826000+00:00,nyTVrrQOwN8H,
j51sndvfjsorx9oj51siggy280za43p4,3wcPj4w4kCaE,,2023-11-07 14:33:42.147000+00:00,nyTVrrQOwN8H,
z230g515z9f8xz230gqc9url1hny7w6l,E0ieGGpJV0oY,,2023-11-07 14:33:45.492000+00:00,nyTVrrQOwN8H,
ul6n3s8ym8n9vl4yul6n3spst8n8siul,1AhoNn4JWg3Q,,2023-11-07 14:34:03.819000+00:00,nyTVrrQOwN8H,
srq7l8hdw0huxsvbtgsrq7lo1aiy7hon,qQIObyzYFwn7,,2023-11-07 14:30:57.402000+00:00,hWYfKvWjPynR,
1gzsi1y0qg2gzi971fb1gzsiewlric4x,yqpoOc7DONUB,,2023-11-07 14:33:42.157000+00:00,nyTVrrQOwN8H,
kku16wbbqsiodx59xkku16wbb73zs4s2,E0ieGGpJV0oY,,2023-11-07 14:33:45.489000+00:00,nyTVrrQOwN8H,
piwlk5yz1jwpppiwlkdkfvqhvnszqryb,pV3A0eM3cFGc,,2023-11-07 14:33:37.891000+00:00,nyTVrrQOwN8H,
dn4n0hb39b2mxq3iot83dn4ngy98gow1,J5bZMfnELkr8,,2023-11-07 14:34:03.830000+00:00,nyTVrrQOwN8H,
ra46ecbvlj06q5m5q13ra46ek4wwiujg,tCRdzlQdnXzi,,2023-11-07 14:33:06.133000+00:00,bZvjg7tWA0LH,
piqnxv22g2wc8bxvpiqw8wmo3cmulouf,LKXSTLL4YfXj,,2023-11-07 14:34:01.916000+00:00,nyTVrrQOwN8H,
9sj58t1of6w6in417k79sj58t4vu5zsf,yqpoOc7DONUB,,2023-11-07 14:33:42.164000+00:00,nyTVrrQOwN8H,
qm34z4tqvkwaxpzpcqm34zafxqe1lj7m,yqpoOc7DONUB,,2023-11-07 14:33:49.173000+00:00,nyTVrrQOwN8H,
5p0gmjl0nvm9zun3he5p0gmjlrdkynlq,yqpoOc7DONUB,,2023-11-07 14:34:01.905000+00:00,nyTVrrQOwN8H,
6wbm7e0spa5bu4godbg36wbm7e52fvam,2mjxcpggojXZ,,2023-11-07 14:31:53.262000+00:00,Ci35vD0lUQfw,
n05faqc0yk9fjemw9tn054s3iwlqxm46,G7ExuutNj33e,,2023-11-07 14:29:53.825000+00:00,ar0nTbpCtaY0,
916lobb5m25e631e278f916lfbrq0e19,yqpoOc7DONUB,,2023-11-07 14:34:01.913000+00:00,nyTVrrQOwN8H,
qb1357mdag6si3pwqb13gwk81b7o770e,jwNXiGjg9Pj5,,2023-11-07 14:30:57.391000+00:00,uB5LFDbzlAzB,
673n2jbgi88i1txiuhr1shr673n2fg8a,jwNXiGjg9Pj5,,2023-11-07 14:30:57.394000+00:00,uB5LFDbzlAzB,
1s04eejhm3b7sdi4srd1s09y936txkmr,1AhoNn4JWg3Q,,2023-11-07 14:33:57.229000+00:00,nyTVrrQOwN8H,
z3euvjcfndksrqamz3euw64zqbo5ihfd,J5bZMfnELkr8,,2023-11-07 14:33:42.142000+00:00,nyTVrrQOwN8H,
fjfc3413wixd6mebjnmfjfc3416cizb4,E0ieGGpJV0oY,,2023-11-07 14:33:45.501000+00:00,nyTVrrQOwN8H,
ineyr1f4i5bz5u1gpf04iney8fbawgxp,other,,2023-11-07 14:31:02.082000+00:00,hWYfKvWjPynR,
lp2mej6vczh6yl0t1pslp2mej6j6zej2,s6fvT2GHPPZJ,,2023-11-07 14:33:06.134000+00:00,bZvjg7tWA0LH,
j35xelc1eekethyj35xel569litvmkrb,yqpoOc7DONUB,,2023-11-07 14:33:49.165000+00:00,nyTVrrQOwN8H,
3tzcdmfpmfiza91t5npt43tzcdmfl8gz,pV3A0eM3cFGc,,2023-11-07 14:33:49.164000+00:00,nyTVrrQOwN8H,
c7lx8c4b0rxfmtr0cvvz00c7lx8c4b45,3wcPj4w4kCaE,,2023-11-07 14:33:49.169000+00:00,nyTVrrQOwN8H,
03ez1bknnscnvfzg03ezqnemaqjq9qep,Bh6qCWWBwBGX,,2023-11-07 14:30:57.401000+00:00,hWYfKvWjPynR,
ntkvo1n7sztysobgclj0ntkvo1eu85mb,E0ieGGpJV0oY,,2023-11-07 14:34:06.220000+00:00,nyTVrrQOwN8H,
iafzsob7nmgj6101vjdiafz31wh30pbh,yqpoOc7DONUB,,2023-11-07 14:33:49.169000+00:00,nyTVrrQOwN8H,
te1fhaijcxkn6te1fcmv4fb2a7e7mp74,E0ieGGpJV0oY,,2023-11-07 14:33:37.896000+00:00,nyTVrrQOwN8H,
dks310s3dkdlenm0ydf7pndks310se98,pV3A0eM3cFGc,,2023-11-07 14:33:57.230000+00:00,nyTVrrQOwN8H,
7yn3g41trgrlgkmz7yn3g4yiprsq2p37,5SDqovyoy2kq,,2023-11-07 14:33:57.222000+00:00,nyTVrrQOwN8H,
wju30uwbj2bvuswju549ypzzq6wudcio,2BJXx4n1fZwC,,2023-11-07 14:31:47.673000+00:00,2xjryxHrw9rQ,
7pzogd3i1nsp7uagj5ur7pzogd37mwla,3wcPj4w4kCaE,,2023-11-07 14:34:06.206000+00:00,nyTVrrQOwN8H,
86yzmclp1mvvovxvsu86yzmc99q6xbhn,T5fgJG6izVtG,,2023-11-07 14:30:59.453000+00:00,uB5LFDbzlAzB,
p2p84jham5bajaumenf1p2p84jh7xdoh,LKXSTLL4YfXj,,2023-11-07 14:34:03.832000+00:00,nyTVrrQOwN8H,
ffao0gcm9n2qzphnfffao0b7deug790e,LKXSTLL4YfXj,,2023-11-07 14:34:03.823000+00:00,nyTVrrQOwN8H,
25wmka29qgyrwdfznz525wmka2k1lykm,Ybw0PpFEh5vH,,2023-11-07 14:30:59.447000+00:00,hWYfKvWjPynR,
ke2729mji5b3szoffke272t39oa4k0up,hDYsxHvdxIQs,,2023-11-07 14:29:52.243000+00:00,brSOkPhLc2ze,
7s13nbgthgx66dhl37s1crslltwxkqfn,djWnkeq8a23C,,2023-11-07 14:31:47.674000+00:00,2xjryxHrw9rQ,
tpeljlxm1otqtpe34xw3qch9rlih6ti3,ARU5g7GvQmzk,,2023-11-07 14:31:02.077000+00:00,bOS1gk7MZ65u,
lilpkl555s3ult53lilpklvfqd1tf444,kQWtLgNBBp9n,,2023-11-07 14:35:08.703000+00:00,92X7dtQ2GUvI,
yylsiiqpjtyhqivbt81yylsi4083kkkb,pV3A0eM3cFGc,,2023-11-07 14:33:37.897000+00:00,nyTVrrQOwN8H,
