type,type_id,id,end,start,promotion_code,checkout_session_line_item_id,credit_note_line_item_id,coupon_id,invoice_item_id,checkout_session_id,customer_id,subscription_id,invoice_id,_fivetran_synced,amount
INVOICE_LINE_ITEM,il_1Pf0byFCPJnn9IgItbbrjg1T,di_1Pf0byFCPJnn9IgIqsm2t8ey,,2024-07-21 14:19:42+00:00,,,,J9ZeC7DK,ii_1Pf0byFCPJnn9IgISuV8LGmk,,cus_OVSzqgMDxiPGIJ,,in_1Pf0bOFCPJnn9IgI7nzhdAJG,2024-08-14 01:45:20.870000+00:00,
INVOICE_LINE_ITEM,il_1PbR8jFCPJnn9IgIcaDFl9ku,di_1PbR8jFCPJnn9IgIpoSRtcT5,,2024-07-11 17:50:45+00:00,,,,lC5xrMkO,ii_1PbR8jFCPJnn9IgINEVJcfRd,,cus_Q0BIKb73387CNs,,in_1PbR8HFCPJnn9IgIFimGiBlx,2024-08-14 07:29:13.532000+00:00,
INVOICE_LINE_ITEM,il_1PGjtgFCPJnn9IgIXngTI2G1,di_1PGjviFCPJnn9IgIGbDxswQl,,2024-05-15 15:39:46+00:00,,,,Uj6Qs4or,ii_1PGjtgFCPJnn9IgIABylw0SM,,cus_KcWw615Qmdo9xH,,in_1PGjqBFCPJnn9IgIp09w4Q60,2024-08-14 07:35:32.665000+00:00,
INVOICE_LINE_ITEM,il_1P6yoIFCPJnn9IgIkeHMSWdT,di_1P6yoIFCPJnn9IgIhbIDXCqa,,2024-04-18 17:31:46+00:00,,,,J9ZeC7DK,ii_1P6yoIFCPJnn9IgIMMGMOAyX,,cus_PaWa5lSkIdu9Db,,in_1P6yo2FCPJnn9IgIU6wKKoGE,2024-08-14 07:38:33.298000+00:00,
INVOICE_LINE_ITEM,il_1PEGeXFCPJnn9IgIiUx23fVw,di_1PEGeXFCPJnn9IgIy1HS6dvK,,2024-05-08 19:59:49+00:00,,,,8HPbbXKg,ii_1PEGeXFCPJnn9IgI92klc1y5,,cus_KsAs3Pz1miuqI3,,in_1PEGeCFCPJnn9IgIh5JiZURm,2024-08-14 07:36:07.459000+00:00,
INVOICE_LINE_ITEM,il_1PYddoFCPJnn9IgIcIEr8jjy,di_1PYddoFCPJnn9IgIUytHg8Jc,,2024-07-04 00:35:16+00:00,,,,lC5xrMkO,ii_1PYddoFCPJnn9IgI80L9FeWP,,cus_QGsmOXeL4FbNyH,,in_1PYddAFCPJnn9IgI0mlDwRxe,2024-08-14 07:29:53.093000+00:00,
INVOICE_LINE_ITEM,il_1OrpdxFCPJnn9IgIFnQZ4Z3P,di_1OrpdxFCPJnn9IgIkOcdDRxo,,2024-03-07 22:42:29+00:00,,,,J9ZeC7DK,ii_1OrpdxFCPJnn9IgIiOiLw5x2,,cus_P3OT1jDb1ep4Fb,,in_1OrpdOFCPJnn9IgI2dWPUwMj,2024-08-14 07:42:36.244000+00:00,
INVOICE_LINE_ITEM,il_1PNhfcFCPJnn9IgIzOZOUQGl,di_1PNhfcFCPJnn9IgIDwJmkCHQ,,2024-06-03 20:39:56+00:00,,,,m1vdbvXd,ii_1PNhfcFCPJnn9IgIgHbKeMOH,,cus_OOMU5mi4kXtQb6,,in_1PNheMFCPJnn9IgIGqLnVdBw,2024-08-14 07:33:22.591000+00:00,
INVOICE_LINE_ITEM,il_1PLojyFCPJnn9IgIYGsxKuD1,di_1PLokCFCPJnn9IgIykeI4ZE4,,2024-05-29 15:48:52+00:00,,,,eGtMCDN6,ii_1PLojyFCPJnn9IgI4KoJ6e6O,,cus_Q8THFHEZCRPLXT,,in_1PLojVFCPJnn9IgIy6Chd2gy,2024-08-14 07:34:25.718000+00:00,
INVOICE_LINE_ITEM,il_1PGlwdFCPJnn9IgI08YgIzUr,di_1PGlwdFCPJnn9IgIOgbxbgLh,,2024-05-15 17:48:51+00:00,,,,J9ZeC7DK,ii_1PGlwdFCPJnn9IgIqT63IOEC,,cus_Q4OwTJeljHiVyp,,in_1PGlpRFCPJnn9IgI3RYrjcTa,2024-08-14 07:35:32.528000+00:00,
INVOICE_LINE_ITEM,il_1PONLkFCPJnn9IgIvGNn3jeF,di_1PONLkFCPJnn9IgINYhByEbD,,2024-06-05 17:10:12+00:00,,,,J9ZeC7DK,ii_1PONLkFCPJnn9IgIEXFeW2Ty,,cus_P9Z1PU250tSJ1x,,in_1PONLUFCPJnn9IgIu1vuQinb,2024-08-14 07:33:06.673000+00:00,
INVOICE_LINE_ITEM,il_1PGlyTFCPJnn9IgIKVo5KNLg,di_1PGlyTFCPJnn9IgIKYrip5QE,,2024-05-15 17:50:45+00:00,,,,J9ZeC7DK,ii_1PGlyTFCPJnn9IgIsQPkEgTp,,cus_Q4OwTJeljHiVyp,,in_1PGlpRFCPJnn9IgI3RYrjcTa,2024-08-14 07:35:32.528000+00:00,
INVOICE_LINE_ITEM,il_1PBJ9VFCPJnn9IgIdj7blrIx,di_1PBJ9VFCPJnn9IgIVirKMZyc,,2024-04-30 16:03:33+00:00,,,,J9ZeC7DK,ii_1PBJ9VFCPJnn9IgI8W6YSlE7,,cus_PjvEhT31OI0qms,,in_1PBJ9EFCPJnn9IgIHR1r57tl,2024-08-14 07:37:33.066000+00:00,
INVOICE_LINE_ITEM,il_1PBIwuFCPJnn9IgIX3Szb6ra,di_1PBIwuFCPJnn9IgIB9FQk8y4,,2024-04-30 15:50:32+00:00,,,,J9ZeC7DK,ii_1PBIwuFCPJnn9IgI3EBMMhHF,,cus_JRT9Hh54MVNfwX,,in_1PBIvoFCPJnn9IgIZ7rabOT9,2024-08-14 07:37:33.066000+00:00,
INVOICE_LINE_ITEM,il_1P6g41FCPJnn9IgIev9rICzV,di_1P6g41FCPJnn9IgIBvRrQmDd,,2024-04-17 21:30:45+00:00,,,,GWyCNsKK,ii_1P6g41FCPJnn9IgITnhM1alJ,,cus_OCaP1MytHT02or,,in_1P6g3hFCPJnn9IgIQXxh7DvE,2024-08-14 07:38:37.321000+00:00,
INVOICE_LINE_ITEM,il_1OsAuhFCPJnn9IgII20YBNBa,di_1OsAuhFCPJnn9IgI5QHwahLi,,2024-03-08 21:25:11+00:00,,,,J9ZeC7DK,ii_1OsAuhFCPJnn9IgIJ4CzFjd5,,cus_PedCLqNS6CRGNB,,in_1OsAtjFCPJnn9IgIUNERmf4d,2024-08-14 07:42:32.909000+00:00,
INVOICE_LINE_ITEM,il_1PWPzRFCPJnn9IgIKiyczp6M,di_1PWPzRFCPJnn9IgI1reCvM3s,,2024-06-27 21:36:25+00:00,,,,J9ZeC7DK,ii_1PWPzRFCPJnn9IgI6W5jzBYi,,cus_LcIxcHm2sYnDiR,,in_1PWPywFCPJnn9IgI6TulAlpK,2024-08-14 07:31:13.064000+00:00,
INVOICE_LINE_ITEM,il_1PGjvGFCPJnn9IgIbkYVwtxy,di_1PGjvGFCPJnn9IgIszCbc1jJ,,2024-05-15 15:39:18+00:00,,,,J9ZeC7DK,ii_1PGjvGFCPJnn9IgIA45Yfcmk,,cus_KcWw615Qmdo9xH,,in_1PGjqBFCPJnn9IgIp09w4Q60,2024-08-14 07:35:32.665000+00:00,
INVOICE_LINE_ITEM,il_1POTAxFCPJnn9IgISUdXI4Zn,di_1POTBIFCPJnn9IgIvrb3a4H9,,2024-06-05 23:23:48+00:00,,,,lC5xrMkO,ii_1POTAxFCPJnn9IgI7xQRNcZ1,,cus_NjpVFIYzW6DmKp,,in_1POTAjFCPJnn9IgIkhH6wMOL,2024-08-14 07:33:07.733000+00:00,
INVOICE_LINE_ITEM,il_1PW7BxFCPJnn9IgIEk1H8Wf9,di_1PW7BxFCPJnn9IgIMUTFLU0n,,2024-06-27 01:32:05+00:00,,,,lC5xrMkO,ii_1PW7BxFCPJnn9IgI738YyIvu,,cus_PAz6yg96LChaA3,,in_1PW7BhFCPJnn9IgIgFCKZEcs,2024-08-14 07:31:12.510000+00:00,
INVOICE_LINE_ITEM,il_1PP8RfFCPJnn9IgIhRvggoRR,di_1PP8RfFCPJnn9IgIoTjB2jnj,,2024-06-07 19:27:27+00:00,,,,J9ZeC7DK,ii_1PP8RfFCPJnn9IgIZQkyOO2d,,cus_Q8rTSqZpVyKrVs,,in_1PP8RSFCPJnn9IgIY74DjtZZ,2024-08-14 07:32:51.495000+00:00,
INVOICE_LINE_ITEM,il_1PZE06FCPJnn9IgIUBijsSyB,di_1PZE06FCPJnn9IgI8Ub6kCnd,,2024-07-05 15:24:42+00:00,,,,l4RRXyKt,ii_1PZE06FCPJnn9IgIC8OLd91f,,cus_MQ9mzcKlC6lm8m,,in_1PZDziFCPJnn9IgIkaxrbBqu,2024-08-14 07:29:46.815000+00:00,
INVOICE_LINE_ITEM,il_1PEyTxFCPJnn9IgI38mc9MYb,di_1PEyTxFCPJnn9IgItV7ZgecE,,2024-05-10 18:47:49+00:00,,,,GWyCNsKK,ii_1PEyTxFCPJnn9IgIeUaEnMFk,,cus_Q4rMFOWTTCvurx,,in_1PEyTUFCPJnn9IgIxf1Z4kHj,2024-08-14 07:35:58.627000+00:00,
INVOICE_LINE_ITEM,il_1PIzLfFCPJnn9IgIJJkFyiDx,di_1PIzLfFCPJnn9IgIqAP3Xu10,,2024-05-21 20:31:51+00:00,,,,J9ZeC7DK,ii_1PIzLfFCPJnn9IgITKvgaaYV,,cus_Ph9TJnsWabfvCK,,in_1PIzLPFCPJnn9IgImRm5eYIk,2024-08-14 07:35:08.370000+00:00,
INVOICE_LINE_ITEM,il_1PNkf9FCPJnn9IgIuGRfOj1S,di_1PNkf9FCPJnn9IgISgLihV3Z,,2024-06-03 23:51:39+00:00,,,,J9ZeC7DK,ii_1PNkf9FCPJnn9IgIqPvuY7e6,,cus_QAyDzqsmtNl1PW,,in_1PNkbAFCPJnn9IgI9pDMJjzN,2024-08-14 07:33:22.744000+00:00,
INVOICE_LINE_ITEM,il_1P9YG7FCPJnn9IgIPEUyyihn,di_1P9YG7FCPJnn9IgIBTQ9IjHP,,2024-04-25 19:47:07+00:00,,,,J9ZeC7DK,ii_1P9YG7FCPJnn9IgIEdIbDlOJ,,cus_PkZpuJmA0zcm1F,,in_1P9YFoFCPJnn9IgIfW6y91pM,2024-08-14 07:38:01.735000+00:00,
INVOICE_LINE_ITEM,il_1NOkOlFCPJnn9IgInPnShg42,di_1NOkOlFCPJnn9IgIJJQA2XZj,,2023-06-30 16:42:19+00:00,,,,J9ZeC7DK,ii_1NOkOlFCPJnn9IgIwgrVzy1B,,cus_MDXGpOYZxvCttb,,in_1NOkNsFCPJnn9IgIKXXRSXfE,2024-08-14 15:53:31.359000+00:00,
INVOICE_LINE_ITEM,il_1MpgnjFCPJnn9IgIkBaOGKuV,di_1MpgnjFCPJnn9IgIgi23mRDP,,2023-03-25 23:47:11+00:00,,,,RQF5eVfn,ii_1MpgnjFCPJnn9IgITpeD8tcG,,cus_IyYSwK1HxyIvcE,,in_1MpgnMFCPJnn9IgI3QEBVNi4,2024-08-14 17:37:45.496000+00:00,
INVOICE_LINE_ITEM,il_1Ny2GkFCPJnn9IgIBbT3FDoi,di_1Ny2GkFCPJnn9IgIUGV9n7ob,,2023-10-06 00:51:54+00:00,,,,J9ZeC7DK,ii_1Ny2GkFCPJnn9IgIltuS5jpO,,cus_OkUrFGof8DQpf1,,in_1Ny2GXFCPJnn9IgIoEwve1LP,2024-08-14 13:03:13.944000+00:00,
INVOICE_LINE_ITEM,il_1Mq1eyFCPJnn9IgIEosWHKkx,di_1Mq1eyFCPJnn9IgINqiLsru4,,2023-03-26 22:03:32+00:00,,,,RQF5eVfn,ii_1Mq1eyFCPJnn9IgIDa8HYrYA,,cus_KnoQxsK1vqboTi,,in_1Mq1eXFCPJnn9IgIWKXJGDPV,2024-08-14 17:37:41.147000+00:00,
INVOICE_LINE_ITEM,il_1OJRFhFCPJnn9IgIMAXWWW9R,di_1OJRFhFCPJnn9IgIO5Zh76vW,,2023-12-04 01:47:17+00:00,,,,RQF5eVfn,ii_1OJRFhFCPJnn9IgIzcMxPkI0,,cus_MJ6SIBBX1cmgXK,,in_1OJRFDFCPJnn9IgIWK0lKJc8,2024-08-14 12:56:08.858000+00:00,
INVOICE_LINE_ITEM,il_1NT5W6FCPJnn9IgIP2SeoEC8,di_1NT5W6FCPJnn9IgICTaQOpUr,,2023-07-12 16:03:50+00:00,,,,J9ZeC7DK,ii_1NT5W6FCPJnn9IgIAdlBCrgy,,cus_OBtSjOEBzdQ3Cf,,in_1NT5TtFCPJnn9IgIIf8teLyV,2024-08-14 15:51:16.004000+00:00,
INVOICE_LINE_ITEM,il_1NQtzMFCPJnn9IgI3UX5iuj4,di_1NQtzMFCPJnn9IgILAVsY9JS,,2023-07-06 15:21:00+00:00,,,,J9ZeC7DK,ii_1NQtzMFCPJnn9IgI7zqIgdbG,,cus_M6moYAYrawghPY,,in_1NQtz9FCPJnn9IgIeBtE27w5,2024-08-14 15:51:46.958000+00:00,
INVOICE_LINE_ITEM,il_1MgvcYFCPJnn9IgIlUrLqxLm,di_1MgvcYFCPJnn9IgIOIhmxBmc,,2023-03-01 19:47:26+00:00,,,,J9ZeC7DK,ii_1MgvcYFCPJnn9IgI8beRsXHu,,cus_Jwv0K9Aw47VuhZ,,in_1MgvcCFCPJnn9IgITsKNED8W,2024-08-14 17:39:38.378000+00:00,
INVOICE_LINE_ITEM,il_1MbnOsFCPJnn9IgI3sxLCn8X,di_1MbnOsFCPJnn9IgID1oYWEAj,,2023-02-15 16:00:06+00:00,,,,RQF5eVfn,ii_1MbnOsFCPJnn9IgIWSraOhdn,,cus_Mt8tocmw1bNckg,,in_1MbnOaFCPJnn9IgInXauoVN8,2024-08-14 17:41:59.045000+00:00,
INVOICE_LINE_ITEM,il_1MMJydFCPJnn9IgI2XPGbEFD,di_1MMJydFCPJnn9IgIhN88vQDc,,2023-01-03 23:33:03+00:00,,,,J9ZeC7DK,ii_1MMJydFCPJnn9IgIK9u1EkSq,,cus_Mrrlmx0yvmJdDs,,in_1MMJyIFCPJnn9IgImXQnv7JZ,2024-08-14 17:47:06.134000+00:00,
INVOICE_LINE_ITEM,il_1OhxyUFCPJnn9IgIu5U6Mbgy,di_1OhxyUFCPJnn9IgImLD1c50V,,2024-02-09 17:34:54+00:00,,,,J9ZeC7DK,ii_1OhxyUFCPJnn9IgIx9RN1tQW,,cus_PVCL0n7Ih0BZ1H,,in_1OhxxlFCPJnn9IgIpXRUkpEu,2024-08-14 12:48:20.672000+00:00,
INVOICE_LINE_ITEM,il_1MWOcoFCPJnn9IgIByNh4fWc,di_1MWOcoFCPJnn9IgIZVjGnvFx,,2023-01-31 18:32:10+00:00,,,,RQF5eVfn,ii_1MWOcoFCPJnn9IgIyyeDqGLx,,cus_Kjy8Y87p0WLJMR,,in_1MWOc5FCPJnn9IgIXFFaaF6H,2024-08-14 17:44:38.200000+00:00,
INVOICE_LINE_ITEM,il_1NeO6yFCPJnn9IgImyMemW6P,di_1NeO6yFCPJnn9IgIR8eGRPay,,2023-08-12 20:08:36+00:00,,,,RQF5eVfn,ii_1NeO6yFCPJnn9IgIkxvsxE2L,,cus_O9FZABjslgxnDM,,in_1NeO2oFCPJnn9IgITOjm3uDG,2024-08-14 15:47:39.865000+00:00,
INVOICE_LINE_ITEM,il_1OEgO3FCPJnn9IgIxnIBfLZ9,di_1OEgO3FCPJnn9IgINFiEhDuj,,2023-11-20 22:56:15+00:00,,,,J9ZeC7DK,ii_1OEgO3FCPJnn9IgIDsLN9n8f,,cus_OwHJalHAugUPZf,,in_1OEgNmFCPJnn9IgIfeqJSNSv,2024-08-14 12:58:20.356000+00:00,
INVOICE_LINE_ITEM,il_1MjuSrFCPJnn9IgIBKdxvTFW,di_1MjuSrFCPJnn9IgItt55dTkr,,2023-03-10 01:09:45+00:00,,,,RQF5eVfn,ii_1MjuSrFCPJnn9IgINdMjj2M0,,cus_IOm9C83liCVGGk,,in_1MjuSfFCPJnn9IgIw1LB8JEF,2024-08-14 17:38:49.579000+00:00,
INVOICE_LINE_ITEM,il_1O9xRGFCPJnn9IgINppiGfNB,di_1O9xRGFCPJnn9IgIlJiiFsoZ,,2023-11-07 22:08:02+00:00,,,,J9ZeC7DK,ii_1O9xRGFCPJnn9IgI6e6xAH79,,cus_OAMfOyJzJJ5Sil,,in_1O9xECFCPJnn9IgIg46tLjHX,2024-08-14 12:59:21.469000+00:00,
INVOICE_LINE_ITEM,il_1MekSJFCPJnn9IgIvMp4Bphi,di_1MekSJFCPJnn9IgI1WCCbzfH,,2023-02-23 19:27:51+00:00,,,,uTF41ghy,ii_1MekSJFCPJnn9IgIJt2Y4CJn,,cus_MgsZvp4MpBc7ee,,in_1MekRuFCPJnn9IgIAH0aIV3F,2024-08-14 17:41:29.092000+00:00,
INVOICE_LINE_ITEM,il_1NQx0eFCPJnn9IgI5uSgvGiT,di_1NQx0eFCPJnn9IgIAgVr6kto,,2023-07-06 18:34:32+00:00,,,,RQF5eVfn,ii_1NQx0eFCPJnn9IgIUEnVZJG1,,cus_NHe6lDM0YBJI9D,,in_1NQx0LFCPJnn9IgIoQ5dakLY,2024-08-14 15:51:47.230000+00:00,
INVOICE_LINE_ITEM,il_1MwlTVFCPJnn9IgIliujtsO4,di_1MwlTVFCPJnn9IgI8e3o0vQ0,,2023-04-14 12:11:33+00:00,,,,J9ZeC7DK,ii_1MwlTVFCPJnn9IgIE1gtPeM7,,cus_MsHK6GpBlc9A5Y,,in_1MwlSXFCPJnn9IgIoz78kp9U,2024-08-14 17:34:46.849000+00:00,
INVOICE_LINE_ITEM,il_1NO4vgFCPJnn9IgIwImtdg9k,di_1NO4vgFCPJnn9IgINjUbBO3z,,2023-06-28 20:25:32+00:00,,,,ZoOlfXoE,ii_1NO4vgFCPJnn9IgIwkxccnxo,,cus_Kb7ayQMZGfk34N,,in_1NO4vWFCPJnn9IgIU1TAC37f,2024-08-14 15:53:46.509000+00:00,
INVOICE_LINE_ITEM,il_1Nwsy1FCPJnn9IgIetHHlalk,di_1Nwsy1FCPJnn9IgIC9Easovk,,2023-10-02 20:43:49+00:00,,,,J9ZeC7DK,ii_1Nwsy1FCPJnn9IgI4GKllj82,,cus_OgUEOown92lTHn,,in_1Nwsx7FCPJnn9IgIWsNzeEno,2024-08-14 13:03:49.480000+00:00,
INVOICE_LINE_ITEM,il_1NTSdUFCPJnn9IgIkZtIhpIz,di_1NTSdUFCPJnn9IgIefGo0o7l,,2023-07-13 16:45:00+00:00,,,,FNU17dq9,ii_1NTSdUFCPJnn9IgIvHGDUNQ2,,cus_LysBumdxytykjr,,in_1NTScrFCPJnn9IgIqeo3w1VV,2024-08-14 15:51:13.255000+00:00,
INVOICE_LINE_ITEM,il_1NNevSFCPJnn9IgISu3C4V0S,di_1NNevSFCPJnn9IgIs6aCgqKq,,2023-06-27 16:39:34+00:00,,,,J9ZeC7DK,ii_1NNevSFCPJnn9IgIuzwplHVu,,cus_KErCZSWnBt1AOa,,in_1NNeutFCPJnn9IgILOlNCUom,2024-08-14 15:53:50.057000+00:00,
INVOICE_LINE_ITEM,il_1NDF4PFCPJnn9IgIHNti3KQa,di_1NDF4PFCPJnn9IgI36IpBZ0G,,2023-05-29 23:01:45+00:00,,,,dwZpLu6B,ii_1NDF4PFCPJnn9IgIv6KLlC8I,,cus_KgjZt8K3sHNMuD,,in_1NDEzFFCPJnn9IgIXbHUmtzx,2024-08-14 15:57:35.845000+00:00,
INVOICE_LINE_ITEM,il_1MNJrZFCPJnn9IgIteNoxpnU,di_1MNJrZFCPJnn9IgIbLLnTz2E,,2023-01-06 17:37:53+00:00,,,,ZoOlfXoE,ii_1MNJrZFCPJnn9IgI6UvZWpRw,,cus_KeLC9G3T8BVDDG,,in_1MNJr0FCPJnn9IgIAQ0PDfSK,2024-08-14 17:46:33.111000+00:00,
INVOICE_LINE_ITEM,ii_1P1IUaFCPJnn9IgIvLwOWNPG,di_1P1IUaFCPJnn9IgIYMdoZeNm,,2024-04-03 01:19:56+00:00,,,,0kSvMwmP,ii_1P1IUaFCPJnn9IgIvLwOWNPG,,cus_KfQUXGCbXN6uRI,,in_1P1ITdFCPJnn9IgIIxhBVTTW,2024-04-03 02:30:45.605000+00:00,
INVOICE_LINE_ITEM,ii_1P2GWpFCPJnn9IgIbXP97vYw,di_1P2GWpFCPJnn9IgIEggY2Tu2,,2024-04-05 17:26:15+00:00,,,,J9ZeC7DK,ii_1P2GWpFCPJnn9IgIbXP97vYw,,cus_PBph9UUNl8EH7W,,in_1P2GWRFCPJnn9IgIrpiz5Dqn,2024-04-06 00:06:57.780000+00:00,
INVOICE_LINE_ITEM,ii_1P5qTbFCPJnn9IgIb6OVBoj1,di_1P5qTbFCPJnn9IgIvlRBDdwy,,2024-04-15 14:25:43+00:00,,,,Uj6Qs4or,ii_1P5qTbFCPJnn9IgIb6OVBoj1,,cus_Jr9Ayw0rlF1wEO,,in_1P5qSlFCPJnn9IgI2wcTmuFi,2024-04-16 00:06:17.003000+00:00,
SUBSCRIPTION,sub_1P5EOeFCPJnn9IgIDW3cd24B,di_1P5EOeFCPJnn9IgIwTdAcD4l,2025-04-13 21:46:04+00:00,2024-04-13 21:46:04+00:00,,,,HLgpCeXS,,,cus_Pokv5axK2ExQZN,sub_1P5EOeFCPJnn9IgIDW3cd24B,,2024-04-16 00:04:18.697000+00:00,
INVOICE_LINE_ITEM,ii_1P6KaxFCPJnn9IgIOrx6yWYB,di_1P6KaxFCPJnn9IgIcHgNBQkV,,2024-04-16 22:35:19+00:00,,,,J9ZeC7DK,ii_1P6KaxFCPJnn9IgIOrx6yWYB,,cus_IOHl8S094U0ULU,,in_1P6KanFCPJnn9IgIBQcf49ED,2024-04-17 00:06:29.302000+00:00,
INVOICE_LINE_ITEM,ii_1P6HEBFCPJnn9IgIgnzBe3ZY,di_1P6HEBFCPJnn9IgIF3YNLbYm,,2024-04-16 18:59:35+00:00,,,,J9ZeC7DK,ii_1P6HEBFCPJnn9IgIgnzBe3ZY,,cus_PrPIIhPqizfdvn,,in_1P6HDxFCPJnn9IgIjBzKYdGz,2024-04-17 00:06:29.282000+00:00,
INVOICE_LINE_ITEM,ii_1P6gNqFCPJnn9IgIjREXffbm,di_1P6gNqFCPJnn9IgIx15enRhf,,2024-04-17 21:51:14+00:00,,,,lC5xrMkO,ii_1P6gNqFCPJnn9IgIjREXffbm,,cus_PpM5upchB9YrmT,,in_1P6gNOFCPJnn9IgIoKH833sR,2024-04-18 00:07:23.043000+00:00,
INVOICE_LINE_ITEM,ii_1P72i6FCPJnn9IgIW7gCMoFB,di_1P72i6FCPJnn9IgIeFHzEooU,,2024-04-18 21:41:38+00:00,,,,J9ZeC7DK,ii_1P72i6FCPJnn9IgIW7gCMoFB,,cus_KG2GnZseGcB2q4,,in_1P72htFCPJnn9IgIT5CXfn8A,2024-04-19 00:06:46.473000+00:00,
INVOICE_LINE_ITEM,ii_1P6yoIFCPJnn9IgIMMGMOAyX,di_1P6yoIFCPJnn9IgIhbIDXCqa,,2024-04-18 17:31:46+00:00,,,,J9ZeC7DK,ii_1P6yoIFCPJnn9IgIMMGMOAyX,,cus_PaWa5lSkIdu9Db,,in_1P6yo2FCPJnn9IgIU6wKKoGE,2024-04-19 00:06:45.191000+00:00,
SUBSCRIPTION,sub_1OIDWoFCPJnn9IgIn9BzeFnV,di_1P2FyMFCPJnn9IgIU02lvsNp,,2024-04-05 16:50:38+00:00,,,,IrIeOYlS,,,cus_P6QNrODBe2oS59,sub_1OIDWoFCPJnn9IgIn9BzeFnV,,2024-04-21 00:04:13.951000+00:00,
SUBSCRIPTION,sub_1OwDKiFCPJnn9IgILMX5vRpl,di_1OwDKiFCPJnn9IgInMDm9ivk,2025-03-20 00:48:44+00:00,2024-03-20 00:48:44+00:00,,,,HLgpCeXS,,,cus_PkrFmH58G1V4uq,sub_1OwDKiFCPJnn9IgILMX5vRpl,,2024-04-26 00:05:31.303000+00:00,
SUBSCRIPTION,sub_1P3nEZFCPJnn9IgIj3f0B5o6,di_1P3nEZFCPJnn9IgIIdmvKgth,2025-04-09 22:33:43+00:00,2024-04-09 22:33:43+00:00,,,,HLgpCeXS,,,cus_Pt6alEJejkJso8,sub_1P3nEZFCPJnn9IgIj3f0B5o6,,2024-04-27 00:05:56.975000+00:00,
SUBSCRIPTION,sub_1N2KldFCPJnn9IgIHllbvO9T,di_1N2KldFCPJnn9IgISWuuKrnq,2024-04-29 20:53:17+00:00,2023-04-29 20:53:17+00:00,,,,HLgpCeXS,,,cus_Nlvya91HPSd0Ed,sub_1N2KldFCPJnn9IgIHllbvO9T,,2024-04-30 00:04:08.843000+00:00,
SUBSCRIPTION,sub_1OuhAhFCPJnn9IgI2ASYPv4o,di_1OuhAhFCPJnn9IgIIrVGcBVC,2025-03-15 20:16:07+00:00,2024-03-15 20:16:07+00:00,,,,HLgpCeXS,,,cus_PiGtS3A6pSUL7N,sub_1OuhAhFCPJnn9IgI2ASYPv4o,,2024-05-07 00:07:02.488000+00:00,
SUBSCRIPTION,sub_1OpnDKFCPJnn9IgIYkS081kv,di_1OpnDKFCPJnn9IgIkI4KrJYK,2025-03-02 07:42:34+00:00,2024-03-02 07:42:34+00:00,,,,HLgpCeXS,,,cus_PXUam6j4jmzMqd,sub_1OpnDKFCPJnn9IgIYkS081kv,,2024-05-08 00:06:08.367000+00:00,
SUBSCRIPTION,sub_1PBfO3FCPJnn9IgIbGlTHRfr,di_1PBfO3FCPJnn9IgIBUMW0RnK,2025-05-01 15:48:02+00:00,2024-05-01 15:48:02+00:00,,,,HLgpCeXS,,,cus_Pz3p8tjiGPEzCC,sub_1PBfO3FCPJnn9IgIbGlTHRfr,,2024-06-16 00:06:01.791000+00:00,
SUBSCRIPTION,sub_1OhHIeFCPJnn9IgInBz3ZNyi,di_1OhHIeFCPJnn9IgIM2BPGGPT,2025-02-07 20:00:52+00:00,2024-02-07 20:00:52+00:00,,,,HLgpCeXS,,,cus_KDRe9WmmnEwuI0,sub_1OhHIeFCPJnn9IgInBz3ZNyi,,2024-06-24 00:03:51.189000+00:00,
SUBSCRIPTION,sub_1PUBtgFCPJnn9IgIkwxkZxHs,di_1PUBtgFCPJnn9IgI0iXv6VSJ,,2024-06-21 18:09:16+00:00,,,,1jxr2ccq,,,cus_QKrcyb1nOuukLx,sub_1PUBtgFCPJnn9IgIkwxkZxHs,,2024-06-25 00:06:49.800000+00:00,
SUBSCRIPTION,sub_1PX6QnFCPJnn9IgIyT1i0gai,di_1PX6QnFCPJnn9IgIuH26OT5A,,2024-06-29 18:55:29+00:00,,,,1jxr2ccq,,,cus_QMrURDW9ZBpwnn,sub_1PX6QnFCPJnn9IgIyT1i0gai,,2024-06-30 00:06:41.938000+00:00,
SUBSCRIPTION,sub_1OtNSKFCPJnn9IgI47MP929G,di_1OtNSKFCPJnn9IgIf5ICLCGm,2025-03-12 05:00:00+00:00,2024-03-12 05:00:00+00:00,,,,HLgpCeXS,,,cus_PYBk1gC668FsT1,sub_1OtNSKFCPJnn9IgI47MP929G,,2024-07-16 00:02:59.184000+00:00,
SUBSCRIPTION,sub_1PcbOHFCPJnn9IgI45bdfa0t,di_1PcbOHFCPJnn9IgIT2UyvpGM,,2024-07-14 22:59:37+00:00,promo_1Pca9BFCPJnn9IgIVo4McCkA,,,kTko4ZZl,,,cus_QTYVi65YurroK9,sub_1PcbOHFCPJnn9IgI45bdfa0t,,2024-07-16 00:03:48.563000+00:00,
SUBSCRIPTION,sub_1PIfgyFCPJnn9IgIhoYRpgLC,di_1PIfgyFCPJnn9IgIahR6RoOI,2025-05-20 23:32:32+00:00,2024-05-20 23:32:32+00:00,,,,HLgpCeXS,,,cus_Q7QCUXlmg5MyyS,sub_1PIfgyFCPJnn9IgIhoYRpgLC,,2024-07-26 00:07:32.822000+00:00,
