discount_id,checkout_session_line_item_id,_fivetran_synced,subscription_id,coupon_id,promotion_code,start,invoice_item_id,checkout_session,invoice_id,end,customer_id,amount
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M8VzcFCPJnn9IgIxBhLZ9Af,2024-08-14 01:00:36.505000+00:00,,TIERONE,,2024-08-14 01:00:35+00:00,,,,,,0
di_1KC4oEFCPJnn9IgIGPkvTBLw,li_1KC4f0FCPJnn9IgIob1MgKzH,2024-08-14 01:13:22.275000+00:00,sub_1KC4oEFCPJnn9IgICwMWGiqk,TIERONE,,2021-12-29 16:15:26+00:00,,,,,cus_KroRXDDbGTtTUw,100
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LZhIrFCPJnn9IgIColZ9c3J,2024-08-14 01:04:24.100000+00:00,,TIERONE,,2024-08-14 01:04:23+00:00,,,,,,0
di_1MYXkaFCPJnn9IgIvu4zKXpH,li_1MYXhlFCPJnn9IgIzbDEL5TJ,2024-08-14 00:58:27.191000+00:00,sub_1MYXkaFCPJnn9IgIp86YB2CS,pBdwPfyh,promo_1Kj4e8FCPJnn9IgIKxvxeUlP,2023-02-06 16:41:04+00:00,,,,,cus_NJA4ZWdM7mJ0Iz,3291
di_1K83x3FCPJnn9IgIdWVNP2L5,li_1K83tDFCPJnn9IgIWFkbBDWk,2024-08-14 01:13:51.542000+00:00,sub_1K83x3FCPJnn9IgIyfXumNlj,FREESHIPPING,,2021-12-18 14:31:57+00:00,,,,,cus_KnfHLNyDF2MdJE,0
di_1Olx74FCPJnn9IgIaaL9o3j0,li_1OlwqsFCPJnn9IgI20YbYgVx,2024-08-14 00:46:56.284000+00:00,sub_1Olx74FCPJnn9IgI8PgQCp4D,knj5WBD7,promo_1KP7SBFCPJnn9IgIAMdNzGUH,2024-02-20 17:28:14+00:00,,,,,cus_Pb9PDvluDaWSFB,250
di_1NHB41FCPJnn9IgIhyO4yMgP,li_1NHAuvFCPJnn9IgIUnlwuLTi,2024-08-14 00:55:34.875000+00:00,sub_1NHB41FCPJnn9IgIsbJJRhFa,WELCOME,promo_1JtzJ3FCPJnn9IgIkjq7vIZo,2023-06-09 19:33:37+00:00,,,,,cus_O3Hdm3tPhvMjpX,199
di_1JehKwFCPJnn9IgIOivSMdr8,li_1JehEeFCPJnn9IgIuPlohaol,2024-08-14 01:18:29.745000+00:00,sub_1JehKwFCPJnn9IgIHObWAVkI,TIERONE,,2021-09-28 14:31:14+00:00,,,,,cus_KJJyLDYR42SfwG,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1KXHX5FCPJnn9IgIgbrwsHg3,2024-08-14 01:11:50.874000+00:00,,TIERONE,,2024-08-14 01:11:49+00:00,,,,,,1590
di_1POUhaFCPJnn9IgIwJblubmP,li_1POUcgFCPJnn9IgI4EoGlDVi,2024-08-14 00:43:47.671000+00:00,sub_1POUhaFCPJnn9IgIGBIifU8O,nKBzdhuu,promo_1PIBxzFCPJnn9IgI4C7pA9Hs,2024-06-06 01:01:14+00:00,,,,,cus_QEyexZ7Xye929F,1081
di_1K6HypFCPJnn9IgIy6RUXiNQ,li_1K6HxQFCPJnn9IgIM0AQNJm8,2024-08-14 01:14:18.974000+00:00,sub_1K6HypFCPJnn9IgI2uZcYCxc,FREESHIPPING,,2021-12-13 17:06:26+00:00,,,,,cus_KlpeX5ACIsNWHa,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LtkoIFCPJnn9IgIgpJQDiuA,2024-08-14 01:02:26.108000+00:00,,TIERONE,,2024-08-14 01:02:25+00:00,,,,,,99
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1JkX1tFCPJnn9IgIICDeCWfG,2024-08-14 01:18:03.167000+00:00,,TIERONE,,2024-08-14 01:18:02+00:00,,,,,,100
di_1JvNVyFCPJnn9IgIWpEgdg9W,li_1JvNSpFCPJnn9IgIcJYJYdTy,2024-08-14 01:16:38.573000+00:00,sub_1JvNVyFCPJnn9IgIKj2MYy32,FRIDAY,promo_1JugDqFCPJnn9IgIFQE6G0Dl,2021-11-13 14:47:34+00:00,,,,2021-12-13 14:47:34+00:00,cus_KaYd1EqNb7k1od,0
di_1NcCulFCPJnn9IgInHjMt8vS,li_1NcCrvFCPJnn9IgI66vcWbbA,2024-08-14 00:53:35.781000+00:00,sub_1NcCulFCPJnn9IgIsXbHrZGW,DrUuSqAA,promo_1KoTp2FCPJnn9IgI26gO6A2X,2023-08-06 19:46:59+00:00,,,,,cus_OP0w3IyomANtvF,56
di_1KnqD6FCPJnn9IgInvCMhXO7,li_1KnqCWFCPJnn9IgIvRWnNBLR,2024-08-14 01:10:21.778000+00:00,sub_1KnqD6FCPJnn9IgI869sRdOV,TIERONE,,2022-04-12 20:21:12+00:00,,,,,cus_LUpsw4hNtVoM7F,400
di_1JpJMyFCPJnn9IgIH9kRayIu,li_1JpJCwFCPJnn9IgIBPpznRkv,2024-08-14 01:17:37.318000+00:00,sub_1JpJMyFCPJnn9IgIcypiFM5D,CLNmiAak,promo_1JSpqxFCPJnn9IgIrpwtkgGA,2021-10-27 21:09:12+00:00,,,,,cus_KUHwNcBcYnQ306,0
di_1LRKhnFCPJnn9IgIgAkzyHLE,li_1LRKgQFCPJnn9IgIJUledLCs,2024-08-14 01:05:52.328000+00:00,sub_1LRKhnFCPJnn9IgIlwT1BHlm,TIERONE,,2022-07-30 18:48:07+00:00,,,,,cus_M9dzYF3aoBMAlc,0
di_1Kst81FCPJnn9IgIeqiG4YUm,li_1Kst6YFCPJnn9IgIWUhrF7Ku,2024-08-14 01:09:53.507000+00:00,sub_1Kst81FCPJnn9IgIoEqZ4WdS,TIERONE,,2022-04-26 18:28:49+00:00,,,,,cus_La3Eyul1DYV4OB,1591
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1JjmMuFCPJnn9IgIGspamZeD,2024-08-14 01:18:09.842000+00:00,,TIERONE,,2024-08-14 01:18:08+00:00,,,,,,100
di_1LbUppFCPJnn9IgIhjxUTELg,li_1LbUlIFCPJnn9IgIJ57zKDNl,2024-08-14 01:04:08.164000+00:00,sub_1LbUppFCPJnn9IgIhqVeDXjl,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2022-08-27 19:38:25+00:00,,,,,cus_MK986SeEmNrPDa,150
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M8EfvFCPJnn9IgIsf7BLoRw,2024-08-14 01:00:41.835000+00:00,,TIERONE,,2024-08-14 01:00:41+00:00,,,,,,149
di_1Kl48JFCPJnn9IgItrnfsChL,li_1Kl46JFCPJnn9IgIqh2Aw1KQ,2024-08-14 01:10:41.877000+00:00,sub_1Kl48JFCPJnn9IgIca0ZTBp0,TIERONE,,2022-04-05 04:36:46+00:00,,,,,cus_LRy4OampWMFRas,6580
di_1NiV2hFCPJnn9IgIb0nrE3sc,li_1NiUs2FCPJnn9IgImc6OyLey,2024-08-14 00:52:45.554000+00:00,sub_1NiV2hFCPJnn9IgIpyqFVQtd,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-08-24 04:21:11+00:00,,,,,cus_OVW4ShkMJc7A0z,10
di_1LVFsQFCPJnn9IgIMfuGsVHA,li_1LVFreFCPJnn9IgI2LvcKYC6,2024-08-14 01:05:09.095000+00:00,sub_1LVFsQFCPJnn9IgIj33zUY3m,CLNmiAak,promo_1JSpqxFCPJnn9IgIrpwtkgGA,2022-08-10 14:27:18+00:00,,,,,cus_MDhGBWZz3Y7CX0,0
di_1L6HyOFCPJnn9IgIAzk26x7h,li_1L6HwTFCPJnn9IgIpMMclcDE,2024-08-14 01:08:16.555000+00:00,sub_1L6HyOFCPJnn9IgItM6phoqs,TIERONE,,2022-06-02 17:38:16+00:00,,,,,cus_LntlcRuB8bBlw8,0
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K7l7lFCPJnn9IgI2e4q3Apv,2024-08-14 01:13:59.582000+00:00,,FREESHIPPING,,2024-08-14 01:13:58+00:00,,,,,,0
di_1K80pFFCPJnn9IgIIwWdZLGK,li_1K80oHFCPJnn9IgIFg1kr432,2024-08-14 01:13:55.442000+00:00,sub_1K80pFFCPJnn9IgIbkmlKc64,FREESHIPPING,,2021-12-18 11:11:41+00:00,,,,,cus_Knc363EudbCOvG,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M5ua7FCPJnn9IgI4c0DXi6C,2024-08-14 01:01:13.053000+00:00,,TIERONE,,2024-08-14 01:01:12+00:00,,,,,,1990
di_1JgYNsFCPJnn9IgIsnbXkqgg,li_1JgYMeFCPJnn9IgIDx8OG45Q,2024-08-14 01:18:22.979000+00:00,sub_1JgYNsFCPJnn9IgILaHXdQTf,TIERONE,,2021-10-03 17:21:56+00:00,,,,,cus_KLErTJnJBu89Jr,10
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K6RidFCPJnn9IgI7jIoB590,2024-08-14 01:14:15.038000+00:00,,FREESHIPPING,,2024-08-14 01:14:13+00:00,,,,,,0
di_1LU0AqFCPJnn9IgIsbiiIajt,li_1LTzPmFCPJnn9IgIwz4HQCQO,2024-08-14 01:05:27.696000+00:00,sub_1LU0AqFCPJnn9IgIcydo2CpS,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2022-08-07 03:29:08+00:00,,,,,cus_MCOyF24JBQRLyN,3291
di_1K2MyvFCPJnn9IgIOdjSwtfB,li_1K2MpmFCPJnn9IgIkLLs3JWZ,2024-08-14 01:15:12.637000+00:00,sub_1K2MyvFCPJnn9IgI7d4ZW3ga,RQF5eVfn,promo_1JYFs1FCPJnn9IgIvyg1gHhC,2021-12-02 21:38:21+00:00,,,,,cus_KhmYkhHYsbAblf,99
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K5hbSFCPJnn9IgIM2s5LnbP,2024-08-14 01:14:26.068000+00:00,,FREESHIPPING,,2024-08-14 01:14:25+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LGwgPFCPJnn9IgIKTRB9WVB,2024-08-14 01:07:07.827000+00:00,,TIERONE,,2024-08-14 01:07:06+00:00,,,,,,0
di_1OFPueFCPJnn9IgI5ybJ9GqC,li_1OFOWeFCPJnn9IgIFClyNiDq,2024-08-14 00:49:57.285000+00:00,sub_1OFPueFCPJnn9IgIUA0J5GqA,0kSvMwmP,promo_1OF5xcFCPJnn9IgIyaczguH0,2023-11-22 23:32:56+00:00,,,,,cus_P3Wy2F54Ebjvvw,141
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1Jzun4FCPJnn9IgIA1EoKv7h,2024-08-14 01:15:46.950000+00:00,,TIERONE,,2024-08-14 01:15:45+00:00,,,,,,0
di_estimated_1JSpnqFCPJnn9IgIYtvQvwJI,li_1LZefQFCPJnn9IgI0HQvJLcr,2024-08-14 01:04:27.476000+00:00,,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2024-08-14 01:04:26+00:00,,,,,,0
di_1K7VN3FCPJnn9IgI4GrTvt2m,li_1K7VLuFCPJnn9IgIdg6I85DU,2024-08-14 01:13:59.588000+00:00,sub_1K7VN3FCPJnn9IgIa2Rqg8NN,FREESHIPPING,,2021-12-17 01:36:28+00:00,,,,,cus_Kn5YojkrybtPdG,1000
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1JnuAHFCPJnn9IgI20VFdsX7,2024-08-14 01:17:46.445000+00:00,,TIERONE,,2024-08-14 01:17:45+00:00,,,,,,10
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1KWCiZFCPJnn9IgIpm3LfrHR,2024-08-14 01:11:54.516000+00:00,,TIERONE,,2024-08-14 01:11:53+00:00,,,,,,100
di_1JuiyOFCPJnn9IgIiMvDyzgN,li_1JuNTrFCPJnn9IgIEnvvuMVD,2024-08-14 01:16:52.073000+00:00,sub_1JuiyOFCPJnn9IgIBGiYlXPn,RQF5eVfn,promo_1JYFs1FCPJnn9IgIvyg1gHhC,2021-11-11 19:30:12+00:00,,,,,cus_KZsjoEJU1EAhSl,0
di_1NIDUPFCPJnn9IgIHaI92lNI,li_1NIDTAFCPJnn9IgI8flvuB27,2024-08-14 00:55:28.559000+00:00,sub_1NIDUPFCPJnn9IgIrRHm8POU,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-06-12 16:21:09+00:00,,,,,cus_O4MC6XI0ZEzLs2,999
di_1K6umGFCPJnn9IgIJD5Onong,li_1K6ukPFCPJnn9IgIKTd8Or1K,2024-08-14 01:14:11.245000+00:00,sub_1K6umGFCPJnn9IgIru3bAK93,FREESHIPPING,,2021-12-15 10:32:04+00:00,,,,,cus_KmTjKEc6UuCfS6,1000
di_1L3kY1FCPJnn9IgIohlcOoub,li_1L3kVaFCPJnn9IgIetcBvP4D,2024-08-14 01:08:33.515000+00:00,sub_1L3kY1FCPJnn9IgIWzPq0s0f,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2022-05-26 17:32:33+00:00,,,,,cus_LlH6qFjonG6sR1,11
di_1NfZwTFCPJnn9IgIOA9KJ1XU,li_1NfZtjFCPJnn9IgIYRNmW2h0,2024-08-14 00:53:08.326000+00:00,sub_1NfZwTFCPJnn9IgIhDzuCMrW,TIERONE,,2023-08-16 02:58:41+00:00,,,,,cus_OSUwx8JvewWHln,3290
di_1Nav5hFCPJnn9IgIxKTkFE8t,li_1Nav4LFCPJnn9IgIdlyn26xN,2024-08-14 00:53:44.753000+00:00,sub_1Nav5hFCPJnn9IgIZxYy6CHE,TIERONE,,2023-08-03 06:32:57+00:00,,,,,cus_ONgSr3nFVICILy,10
di_1KobZdFCPJnn9IgIfrPFTFJk,li_1KobXYFCPJnn9IgIQSXh9TXa,2024-08-14 01:10:18.271000+00:00,sub_1KobZdFCPJnn9IgIAyjuFqL4,TIERONE,,2022-04-14 22:55:37+00:00,,,,,cus_LVcpIE10Z7DcqW,199
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1La28jFCPJnn9IgIun4QICpm,2024-08-14 01:04:21.391000+00:00,,TIERONE,,2024-08-14 01:04:20+00:00,,,,,,100
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1KcjkaFCPJnn9IgI4wYemGLD,2024-08-14 01:11:23.579000+00:00,,TIERONE,,2024-08-14 01:11:22+00:00,,,,,,10
di_1OssBVFCPJnn9IgIBPw2uPDi,li_1Oss84FCPJnn9IgIiGwTe1Vs,2024-08-14 00:46:30.099000+00:00,sub_1OssBVFCPJnn9IgIhtwckr7y,Cj0QvYDE,promo_1NG5kbFCPJnn9IgIQ9XrTFtv,2024-03-10 19:37:25+00:00,,,,,cus_PiInkw047K3lej,10
di_1K7oJ0FCPJnn9IgI4n93vnzo,li_1K7oIJFCPJnn9IgIHSAOli4x,2024-08-14 01:13:55.446000+00:00,sub_1K7oJ0FCPJnn9IgIPupclz0l,FREESHIPPING,,2021-12-17 21:49:34+00:00,,,,,cus_KnP7x5Q9wWE4Cc,0
di_1Oggl3FCPJnn9IgI1lcxxk7J,li_1OggjdFCPJnn9IgIKMiQrLmd,2024-08-14 00:47:17.165000+00:00,sub_1Oggl3FCPJnn9IgISvn9VO4l,29Sg67YL,promo_1LxFCLFCPJnn9IgIPEwevnZJ,2024-02-06 04:59:45+00:00,,,,,cus_PViBQWp4Uf2WzQ,20
di_estimated_1JugDqFCPJnn9IgIFQE6G0Dl,li_1JwdxcFCPJnn9IgIb4iYrFkL,2024-08-14 01:16:21.416000+00:00,,FRIDAY,promo_1JugDqFCPJnn9IgIFQE6G0Dl,2024-08-14 01:16:20+00:00,,,,,,1299
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1JvSAnFCPJnn9IgIk8M9a2Zz,2024-08-14 01:16:38.570000+00:00,,TIERONE,,2024-08-14 01:16:37+00:00,,,,,,2980
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1L0W96FCPJnn9IgI0h3kee1o,2024-08-14 01:08:57.157000+00:00,,TIERONE,,2024-08-14 01:08:55+00:00,,,,,,10
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LAc4XFCPJnn9IgIeIzgGwPU,2024-08-14 01:07:45.475000+00:00,,TIERONE,,2024-08-14 01:07:44+00:00,,,,,,2591
di_1Pi0PGFCPJnn9IgIwjSN0q3Q,li_1Pi0KUFCPJnn9IgImeD6NNUP,2024-08-14 00:41:38.415000+00:00,sub_1Pi0PGFCPJnn9IgIFWvuxvJQ,FWtwjkGn,promo_1OoBxAFCPJnn9IgIJpLfQSkX,2024-07-29 20:42:58+00:00,,,,,cus_QZ8gTc8yrCTriz,2199
di_1LsV8lFCPJnn9IgIcKdOTzmG,li_1LsV6iFCPJnn9IgIAzfUfdXo,2024-08-14 01:02:33.114000+00:00,sub_1LsV8lFCPJnn9IgIw4VkMHNN,TIERONE,,2022-10-13 17:24:14+00:00,,,,,cus_MbiZnEjuMCm4x1,99
di_1Lm2WSFCPJnn9IgI3hkZPRix,li_1Lm22LFCPJnn9IgI3HmsIhRU,2024-08-14 01:03:05.621000+00:00,sub_1Lm2WSFCPJnn9IgIcRKAupeX,CLNmiAak,promo_1JSpqxFCPJnn9IgIrpwtkgGA,2022-09-25 21:38:00+00:00,,,,,cus_MV2bJAve6TLzcj,0
di_1LkBphFCPJnn9IgIvng2i6rN,li_1LkAEzFCPJnn9IgI3tnCxMES,2024-08-14 01:03:16.022000+00:00,sub_1LkBphFCPJnn9IgIlpY159oO,TIERONE,,2022-09-20 19:10:13+00:00,,,,,cus_MT85Zar0OD2huD,99
di_1PKuDSFCPJnn9IgIlA7yuZVm,li_1PKuCCFCPJnn9IgIOxWnkLy0,2024-08-14 00:44:12.212000+00:00,sub_1PKuDSFCPJnn9IgIjAyEbWIY,d3qEU9Ek,promo_1OElmKFCPJnn9IgItPCn0Or4,2024-05-27 03:27:18+00:00,,,,,cus_QBGk30ZuEgsY4I,0
di_1M2jRQFCPJnn9IgI8sm0ft9G,li_1M2jC6FCPJnn9IgIPOQ9JT4u,2024-08-14 01:01:35.772000+00:00,sub_1M2jRQFCPJnn9IgIX6eHM8cA,RQF5eVfn,promo_1LxxJoFCPJnn9IgIyjxMzlqp,2022-11-10 22:41:48+00:00,,,,,cus_MmI1oXro3324pO,11
di_estimated_1NCSvAFCPJnn9IgItOM3JQXg,li_1NCmGCFCPJnn9IgIvx7lKAAr,2024-08-14 00:55:58.961000+00:00,,PvgcnsvT,promo_1NCSvAFCPJnn9IgItOM3JQXg,2024-08-14 00:55:58+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1MkcyeFCPJnn9IgIsX1SQJIv,2024-08-14 00:57:50.075000+00:00,,TIERONE,,2024-08-14 00:57:48+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1L1BA9FCPJnn9IgICPFTsm2k,2024-08-14 01:08:53.541000+00:00,,TIERONE,,2024-08-14 01:08:52+00:00,,,,,,10
di_1LMaGjFCPJnn9IgIkwfUjr4q,li_1LMaEeFCPJnn9IgIi68VAJ4l,2024-08-14 01:06:30.318000+00:00,sub_1LMaGjFCPJnn9IgIEHPl5yyy,TIERONE,,2022-07-17 16:24:33+00:00,,,,,cus_M4jkJpUhMrJWAI,2490
di_1MeNvdFCPJnn9IgIcJxMi3Ey,li_1MeNuAFCPJnn9IgISMhTZf3d,2024-08-14 00:58:10.819000+00:00,sub_1MeNvdFCPJnn9IgIjspXUMyK,TIERONE,,2023-02-22 19:24:37+00:00,,,,,cus_NPCK8ozH7D55FG,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LR25VFCPJnn9IgIakITCNzB,2024-08-14 01:05:55.656000+00:00,,TIERONE,,2024-08-14 01:05:54+00:00,,,,,,0
di_1LMJ35FCPJnn9IgIcKrh62tA,li_1LMImmFCPJnn9IgIfHR1pFqr,2024-08-14 01:06:34.007000+00:00,sub_1LMJ35FCPJnn9IgImg9zrkXf,TIERONE,,2022-07-16 22:01:19+00:00,,,,,cus_M4Rw90vcWFbaFb,3980
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LZhF9FCPJnn9IgIk6Nj5qLg,2024-08-14 01:04:24.100000+00:00,,TIERONE,,2024-08-14 01:04:23+00:00,,,,,,1990
di_1NleOwFCPJnn9IgIuNRoMXDk,li_1NleNjFCPJnn9IgICa3xkVkX,2024-08-14 00:52:26.645000+00:00,sub_1NleOwFCPJnn9IgIL5iuqScl,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-09-01 20:57:10+00:00,,,,,cus_OYlwCNsAAjypOR,199
di_1L5bzAFCPJnn9IgI1cIybeYm,li_1L5bvpFCPJnn9IgI0DwU6deC,2024-08-14 01:08:23.255000+00:00,sub_1L5bzAFCPJnn9IgICiT98dTm,TIERONE,,2022-05-31 20:48:16+00:00,,,,,cus_LnCNoMU9ECbrdw,0
di_estimated_1JtzJ3FCPJnn9IgIkjq7vIZo,li_1KhEhKFCPJnn9IgI2EhLCCV0,2024-08-14 01:11:02.814000+00:00,,WELCOME,promo_1JtzJ3FCPJnn9IgIkjq7vIZo,2024-08-14 01:11:01+00:00,,,,,,130
di_1L0oXqFCPJnn9IgIVbW0JyCg,li_1L0oWlFCPJnn9IgIuMen9aLR,2024-08-14 01:08:53.546000+00:00,sub_1L0oXqFCPJnn9IgIZmJrv4sC,TIERONE,,2022-05-18 15:12:14+00:00,,,,,cus_LiF10MpXsJj93w,0
di_1Jpg20FCPJnn9IgIJ47fGX5Q,li_1JpfzuFCPJnn9IgIh4skskVA,2024-08-14 01:17:30.182000+00:00,sub_1Jpg20FCPJnn9IgIIHSOe3hb,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2021-10-28 21:21:04+00:00,,,,,cus_KUfMi32nfnpNSj,2490
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1KvSB0FCPJnn9IgIBh3CX0xt,2024-08-14 01:09:36.556000+00:00,,TIERONE,,2024-08-14 01:09:35+00:00,,,,,,0
di_estimated_1KoTp2FCPJnn9IgI26gO6A2X,li_1OJJxcFCPJnn9IgIfb9njWa6,2024-08-14 00:49:06.805000+00:00,,DrUuSqAA,promo_1KoTp2FCPJnn9IgI26gO6A2X,2024-08-14 00:49:05+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M3O7VFCPJnn9IgIeCzSQAKI,2024-08-14 01:01:32.465000+00:00,,TIERONE,,2024-08-14 01:01:31+00:00,,,,,,100
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K6iL0FCPJnn9IgIERnZ8Ii2,2024-08-14 01:14:11.250000+00:00,,FREESHIPPING,,2024-08-14 01:14:09+00:00,,,,,,0
di_1LcZe3FCPJnn9IgIkED0V9EO,li_1LcZbjFCPJnn9IgIGSX61fY4,2024-08-14 01:04:00.807000+00:00,sub_1LcZe3FCPJnn9IgIDrAViydo,RQF5eVfn,promo_1Lan5oFCPJnn9IgIgmBTOgIo,2022-08-30 18:58:43+00:00,,,,,cus_MLGA3SRmi21dU5,99
di_1K3o2xFCPJnn9IgIOJcmGIfr,li_1K3o16FCPJnn9IgIIn66CXoX,2024-08-14 01:14:58.287000+00:00,sub_1K3o2xFCPJnn9IgIrC5Dl0lB,TIERONE,,2021-12-06 20:44:27+00:00,,,,,cus_KjGaEW91nL81BZ,1490
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1MGMzbFCPJnn9IgICz62LOzu,2024-08-14 00:59:26.849000+00:00,,TIERONE,,2024-08-14 00:59:25+00:00,,,,,,401
di_1KfZfCFCPJnn9IgIA89ug9ZE,li_1KfZdCFCPJnn9IgIOwpxv3U6,2024-08-14 01:11:09.684000+00:00,sub_1KfZfCFCPJnn9IgIYU5nJG04,TIERONE,,2022-03-21 01:04:02+00:00,,,,,cus_LMIFIeTW9N2jZK,130
di_1MmJtbFCPJnn9IgIfsa7DfZa,li_1MmJsEFCPJnn9IgIsSmCk5bb,2024-08-14 00:57:43.599000+00:00,sub_1MmJtbFCPJnn9IgIiVioaog9,9I4BqZH4,promo_1MgjAzFCPJnn9IgIwoMQ32Qq,2023-03-16 16:43:19+00:00,,,,,cus_NXOgXIkMhGQ0cv,11
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1Nglj1FCPJnn9IgI3D0cCQOF,2024-08-14 00:52:55.158000+00:00,,TIERONE,,2024-08-14 00:52:54+00:00,,,,,,200
di_1Kt1CrFCPJnn9IgIrruDCBrX,li_1Kt1AkFCPJnn9IgItFSd0guq,2024-08-14 01:09:50.026000+00:00,sub_1Kt1CrFCPJnn9IgI4guEE1tP,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2022-04-27 03:06:21+00:00,,,,,cus_LaBacLcNhcKRQe,3290
di_1LB4YJFCPJnn9IgI5fwmFKGy,li_1LB3vGFCPJnn9IgIowtUP7fp,2024-08-14 01:07:41.698000+00:00,sub_1LB4YJFCPJnn9IgI86mc0sVE,TIERONE,,2022-06-15 22:19:07+00:00,,,,,cus_LsqE6Q8A55vLbU,0
di_1LgpotFCPJnn9IgIRNGh8SVY,li_1LgpdIFCPJnn9IgIKsrTc8iM,2024-08-14 01:03:37.213000+00:00,sub_1LgpotFCPJnn9IgI3I1hruy9,TIERONE,,2022-09-11 13:03:31+00:00,,,,,cus_MPf9xjrAJ3jHVp,100
di_1Li0wOFCPJnn9IgILMSIQooW,li_1Li0v0FCPJnn9IgIT7nAvdIo,2024-08-14 01:03:30.397000+00:00,sub_1Li0wOFCPJnn9IgIIZVcMcN2,WELCOME,promo_1JtzJ3FCPJnn9IgIkjq7vIZo,2022-09-14 19:08:08+00:00,,,,,cus_MQshQQVvm1VidI,11
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1Ly1DUFCPJnn9IgINxvUa0bt,2024-08-14 01:02:06.252000+00:00,,TIERONE,,2024-08-14 01:02:05+00:00,,,,,,150
di_1K479ZFCPJnn9IgIGnaAalXI,li_1K46vvFCPJnn9IgIpgZQhDca,2024-08-14 01:14:54.764000+00:00,sub_1K479ZFCPJnn9IgIplOK6GtT,RQF5eVfn,promo_1JYFs1FCPJnn9IgIvyg1gHhC,2021-12-07 17:08:33+00:00,,,,,cus_KjaKT0vpDzaOoq,11
di_1LAUzAFCPJnn9IgI6kZdXHkj,li_1LAUwnFCPJnn9IgIU9zEmWcp,2024-08-14 01:07:49.142000+00:00,sub_1LAUzAFCPJnn9IgIdR513ERm,TIERONE,,2022-06-14 08:20:28+00:00,,,,,cus_LsFU2U0dr5WpHA,2591
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LhiDXFCPJnn9IgI7PgnZ5ai,2024-08-14 01:03:30.402000+00:00,,TIERONE,,2024-08-14 01:03:29+00:00,,,,,,200
di_1NMAkeFCPJnn9IgIweMSXDmb,li_1NMAjXFCPJnn9IgIDHtaPCcX,2024-08-14 00:55:06.836000+00:00,sub_1NMAkeFCPJnn9IgIBDU0Tcnj,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-06-23 14:14:16+00:00,,,,,cus_O8RdqNXrFS17cG,999
di_estimated_1KoTp2FCPJnn9IgI26gO6A2X,li_1NRc37FCPJnn9IgIUGEFZQ38,2024-08-14 00:54:40.291000+00:00,,DrUuSqAA,promo_1KoTp2FCPJnn9IgI26gO6A2X,2024-08-14 00:54:39+00:00,,,,,,34
