id,checkout_session_id,price_id,object,amount_subtotal,amount_total,currency,description,_fivetran_synced,amount_tax,quantity,amount_discount
li_1PNrcAFCPJnn9IgIOUTLtmeH,cs_live_a11tBNwbKylpgizAXN4bCQemQnPErR5bZl4hMedH2Agp9WJm4yet0EyzhM,price_1OeWs9FCPJnn9IgIPy8Zi4Aq,item,37900.0,37900.0,usd,Genesis 1 Pack w/ Cellular,2024-08-14 00:43:54.131000+00:00,0,1,0
li_1OICllFCPJnn9IgI89cW11Cn,cs_live_a11tc7VGeS4ler2AMinItfjdwt9qYM0EDR6qTl6wCs9WVwv4yblEuE7HDQ,price_1OEig3FCPJnn9IgIrrE3enyb,item,42900.0,42900.0,usd,Plus 3 Pack,2024-08-14 00:49:16.367000+00:00,0,1,0
li_1MwS2IFCPJnn9IgI3s1At26n,cs_live_a11ti0hTdFaSe63SQb6gCC8oTs9IpT4DrmcDnyqnVPz55fDJ12yai9CVko,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,48900.0,usd,Plus 2 Pack,2024-08-14 00:57:12.936000+00:00,0,1,0
li_1NRgqoFCPJnn9IgIdZVxkBlN,cs_live_a11zJkvmDbsFufPLZS3zmKyQ8NE7WGskpvr2FnGPNUKIvI5Y8W8M9PVlfK,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:54:40.290000+00:00,0,1,0
li_1M8IPHFCPJnn9IgIBDNYODI6,cs_live_a11zS2xhZJwPZ52rsuc9dPdfb1OOpyBjSH2pYWJgBmdE24tHdW64IOgdws,price_1M70yJFCPJnn9IgIouYCeazp,item,52900.0,52900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 01:00:39.231000+00:00,0,1,0
li_1OCkbNFCPJnn9IgIUjwyHtIg,cs_live_a120S1M2kZt4PpFXvC9KTjybc6uMQ0mxkXislBfYZKhOh4saniyI5hOFuA,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,38054.0,usd,Slim 5 Pack (Blue),2024-08-14 00:50:18.427000+00:00,2154,1,0
li_1N2co1FCPJnn9IgIWa6NbnaP,cs_live_a121uwB9crC8lwzqWaZNlpcxyPIXYtfPPrsUWJNWNqjB8iuiVS8EGjqlVs,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,48900.0,usd,Plus 2 Pack,2024-08-14 00:56:49.172000+00:00,0,1,0
li_1P6IUfFCPJnn9IgIobhnUdsb,cs_live_a122cBMPuEHvX6MyKwOhJZIrAlkRsYHaiGSIGwu5wNjyNHozmNygvfNb5O,price_1OeWs9FCPJnn9IgIPy8Zi4Aq,item,37900.0,40837.0,usd,Genesis 1 Pack w/ Cellular,2024-08-14 00:45:33.267000+00:00,2937,1,0
li_1MN0qoFCPJnn9IgIES7J0Sgc,cs_live_a125H9uixtFHz2coyoXjpD2qyxTK6qZxILxlEphQjvEz2KT0GclK0a7p7v,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,35900.0,usd,Slim 5 Pack,2024-08-14 00:59:01.051000+00:00,0,1,0
li_1O4XG9FCPJnn9IgIB3jVJtth,cs_live_a12EhJZalklZD2fxjuRtGSGANbrfoQNnnybJ2Sjdw5bnCfNKbnKS2L32QF,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:50:53.911000+00:00,0,1,0
li_1PO1weFCPJnn9IgI4ZjrVksq,cs_live_a12LrFgtbVaQ6YbqJfqUAD2bq531w1Km7hbJiqZIlm0Ia0efnjhu50rK1W,price_1OeWs9FCPJnn9IgIPy8Zi4Aq,item,37900.0,40724.0,usd,Genesis 1 Pack w/ Cellular,2024-08-14 00:43:54.130000+00:00,2824,1,0
li_1NQKOhFCPJnn9IgIc6oBuAQB,cs_live_a12Mw5aT6jH0N5A95LZrVMXEUYQSUQhXy8bnlSW5YTdjXoAjC5YQtzbO1j,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:54:46.356000+00:00,0,1,0
li_1N3XS7FCPJnn9IgIERwh5zIS,cs_live_a12PafBrj584gxGFevLTCBmPkNvq9yWW7VrNTgBKSkqfles8gWbPCFtuS9,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,38054.0,usd,Slim 5 Pack,2024-08-14 00:56:46.418000+00:00,2154,1,0
li_1NAbZ2FCPJnn9IgI6KUkBrzf,cs_live_a12QVNHFRKvueMHjTQ97yZJGVtRKW40cZj4LbyLfwskCYRXatXFVAHq9Mb,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,63680.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:56:14.547000+00:00,4880,1,0
li_1MMbFRFCPJnn9IgIOz0HheWl,cs_live_a12RbK1FeqlnTI0qgxUp0aPRS57NinIS4lbkEqMJtsJoN12uH7aTzw6mH2,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,35900.0,usd,Slim 5 Pack,2024-08-14 00:59:01.053000+00:00,0,1,0
li_1N5bTfFCPJnn9IgIrra1GHdo,cs_live_a12X0HrJCIMFkUVPpazLEW79RaDu0vMIQ4MhpblAHGQfleuqjSOzdUFgRH,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:56:37.758000+00:00,0,1,0
li_1Mz484FCPJnn9IgIwnMmiQ3o,cs_live_a12YYlgpgE5hJiLUvDAHvjubhywc70Y1moCtoAylt9b2Mrvzt70ov6aOdv,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:57:03.995000+00:00,0,1,0
li_1M7PSPFCPJnn9IgIwTGYRzfP,cs_live_a12dviQxFuI1Y0M0xH750sWTgstgDSH3W4CcB6VcyRolNOtMTuOlfYHD4J,price_1M70yJFCPJnn9IgIouYCeazp,item,52900.0,52900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 01:00:58.108000+00:00,0,1,0
li_1NSKyIFCPJnn9IgI1fq02C33,cs_live_a12dyGR7PHepogdcgIjwn5rCzGzQBma4kLvwZbDECStgG7NK9oN2xDERxX,price_1N48i6FCPJnn9IgIusDuBEuB,item,35900.0,35900.0,usd,Slim 5 Pack (Green),2024-08-14 00:54:37.181000+00:00,0,1,0
li_1MC5HoFCPJnn9IgIbdP5uChg,cs_live_a12hMUFNvFchACWjSvruRgYjbIUZrOpd7DCtn5ewzdcE6CCtpdR9u2GZtT,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,46461.0,usd,Plus 2 Pack,2024-08-14 01:00:00.977000+00:00,3561,1,0
li_1PnLBlFCPJnn9IgIGLOs7PtS,cs_live_a12jJx8gpJ2lL43ofiz9biJM7efQRSMkM0ta0Sjws6gIw2jmShtCMgygOo,price_1POp6VFCPJnn9IgIxdcBnoNT,item,48900.0,51345.0,usd,Plus 4 Pack,2024-08-14 00:40:54.224000+00:00,2445,1,0
li_1M7HNpFCPJnn9IgIKwUA76pL,cs_live_a12kmi5YOhqBfoO7sqZt8GTSjKAEFQuaXgdCcxoQ6MBCCmr6zkIHvqgXFj,price_1M70zDFCPJnn9IgI1hOOBRmJ,item,31900.0,34133.0,usd,Slim 5 Pack,2024-08-14 01:01:00.634000+00:00,2233,1,0
li_1N9sQ7FCPJnn9IgI5VBntPd8,cs_live_a12nMZgQC2RduTFwlLu0DxbCzyGpqqOiCdY7nDH4yJuNn8dXkLh20q5fQx,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:56:17.572000+00:00,0,1,0
li_1OG2eyFCPJnn9IgIKeh6qEnL,cs_live_a12nYB9eX2yKoyNDhGnV13umb7oMgYntX2DR1zYit2KoVyQRcgRwqLaM6j,price_1OEig3FCPJnn9IgIrrE3enyb,item,42900.0,46225.0,usd,Plus 3 Pack,2024-08-14 00:49:50.603000+00:00,3325,1,0
li_1MTB1KFCPJnn9IgItU1AMGwj,cs_live_a12nhogkkgcZpjFCmb5tGURxXHguqah94fwfbFAWXdCFzoaq7jvVFqzBPA,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,48900.0,usd,Plus 2 Pack,2024-08-14 00:58:42.939000+00:00,0,1,0
li_1NaC67FCPJnn9IgIixL9Zqpd,cs_live_a12pPnRQFEGwL3dcqwVOz3QRmuRzwYJ8O2B9m8K4ypkzbwYCFB4lwoCpio,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:53:50.740000+00:00,0,1,0
li_1M7XZwFCPJnn9IgIoxXsxiHe,cs_live_a12ti4N3kb9gZyYZkQR9ckXVCZDjhbmvVuDAi2IM52yERYTGhh7QsuSMpN,price_1M70yAFCPJnn9IgI8R78SW3t,item,41900.0,44728.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 01:00:55.545000+00:00,2828,1,0
li_1McVSmFCPJnn9IgI65lqj21A,cs_live_a12w8QEv8hlZDwTRHshQEHEKY8TkmHleQT3floLSpX4tFIVv2J3dR67V5G,price_1MFfo1FCPJnn9IgIwtIk8v9P,item,37900.0,37900.0,usd,Plus 2 Pack (Additional Kids),2024-08-14 00:58:14.179000+00:00,0,1,0
li_1NL9RlFCPJnn9IgIDMjYNPXL,cs_live_a12wyEGrLVD3Yo3k0wJkraj8fBm0n24AGQVo2nmC127mRcq29Zeerh8ILv,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:55:12.429000+00:00,0,1,0
li_1NkYcjFCPJnn9IgIJYhuC5On,cs_live_a12x0QSf9TQVzKgmguCk4E7Vs2inwaEPpgjinSXO9zsdZdtHXIx7mMhwUO,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,52714.0,usd,Plus 3 Pack,2024-08-14 00:52:32.983000+00:00,3814,1,0
li_1PR3CvFCPJnn9IgIdHOWUFo7,cs_live_a12ydjRsi2hzKjXVdnFltn4SgLCRc8RoEq6DJgVrdXeYB8IveqkkFNKWmB,price_1POp7TFCPJnn9IgIodXhA9Af,item,58900.0,58900.0,usd,Plus 4 Pack w/ Cellular,2024-08-14 00:43:31.674000+00:00,0,1,0
li_1MzO1iFCPJnn9IgIBMXJ6eaO,cs_live_a12zC6JbxSgeo7NvbDDjTcoP6DnnWR3Rc4zCNeW2UeQYgDepp1ykJDzwn0,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:57:01.009000+00:00,0,1,0
li_1MN2ReFCPJnn9IgIPcB1l9CJ,cs_live_a131G5jWRNJpOUal3MQPhQsb3yBpNnHi2PcUnaZCVrKPhkITZOQxawySZY,price_1MFfoKFCPJnn9IgIybXu128X,item,24900.0,24900.0,usd,Slim 5 Pack (Additional Kids),2024-08-14 00:59:01.050000+00:00,0,1,0
li_1Pct4pFCPJnn9IgICESkusxq,cs_live_a132ZZyq0ZTSgYvRpfeCFMmdQjqa8ZhO6IBEJixwK4Au8ToZQouH9kpBUs,price_1POp6VFCPJnn9IgIxdcBnoNT,item,48900.0,52323.0,usd,Plus 4 Pack,2024-08-14 00:42:16.430000+00:00,3423,1,0
li_1OFsIkFCPJnn9IgI9PUXMhwk,cs_live_a133LPO4aJ029xC0980YFKW7XrVZl3P3p94OVs580IkDwKd4B9vBvkCVTd,price_1M9zVJFCPJnn9IgIOSLdKGN8,item,31900.0,31900.0,usd,Slim 5 Pack (Blue),2024-08-14 00:49:54.081000+00:00,0,1,0
li_1M8W1AFCPJnn9IgIDPrUZl0t,cs_live_a133Z0WmyGsLC3nHhYeJkPRhRddai16KfSxMLEnqJzqa7tZRGL1GdonNtl,price_1M70zDFCPJnn9IgI1hOOBRmJ,item,31900.0,33229.0,usd,Slim 5 Pack,2024-08-14 01:00:36.505000+00:00,1329,1,0
li_1NHUuKFCPJnn9IgI8QlnRekP,cs_live_a1373MIKrPTqsxykJPcnqQ3hyktnpsVFg7jZDbFo2GVGmHHxUDW54MuY9C,price_1NGbooFCPJnn9IgIc2C1F7AH,item,40800.0,40800.0,usd,Slim 5 Pack w/ Cellular (Green),2024-08-14 00:55:34.872000+00:00,0,1,0
li_1PioVDFCPJnn9IgIbW1IF9GL,cs_live_a139JJe3LM6eoVeZXlgGnTeqEvsjX3Pf6Rzrjz0OD6F8MtyewJBBgIES0v,price_1OeWruFCPJnn9IgIl5C20sGN,item,25900.0,27325.0,usd,Genesis 1 Pack,2024-08-14 00:41:29.403000+00:00,1425,1,0
li_1NBqlqFCPJnn9IgIaPqYDYn7,cs_live_a13AxTiPevbtv44U8uDLa19RdzmjzkEBHm9ZMkgUA1FnKoHyFyr4Im5mt1,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:56:05.089000+00:00,0,1,0
li_1MEye1FCPJnn9IgIaTTqwnVX,cs_live_a13Da1lruHi2Uzmee2XAvPYUVQa9uyka26t0VlDazbiITwW0Vq4pPFmPZj,price_1M9zVJFCPJnn9IgIOSLdKGN8,item,31900.0,31900.0,usd,Slim 5 Pack,2024-08-14 00:59:38.674000+00:00,0,1,0
li_1MDeALFCPJnn9IgIypM0wh7I,cs_live_a13FT1b0FVfx9fPPo5WU3L47CkTLTNLRR3oWvv3HVK29qfpxvSa1gIaJv2,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,47083.0,usd,Plus 2 Pack,2024-08-14 00:59:49.287000+00:00,4183,1,0
li_1OGRQNFCPJnn9IgI8ei6qm69,cs_live_a13FjXHaIqUR6qnjkKRasKinTuGyDtTjQydBIaYMJxkm3dERmJ38FzKf0z,price_1OEieSFCPJnn9IgIDsZB63o6,item,31900.0,31900.0,usd,Plus 3 Pack (Additional Kids),2024-08-14 00:49:38.182000+00:00,0,1,0
li_1NCk3ZFCPJnn9IgIbaEWdShz,cs_live_a13HMZn8ZYsICZjqlFAfRKNsGecRh5pJeujokJ4xApgAVyhpGIMRharLEL,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,52323.0,usd,Plus 3 Pack,2024-08-14 00:55:58.961000+00:00,3423,1,0
li_1MouMGFCPJnn9IgI9tW476tG,cs_live_a13ITLkUmnN7iOAeJkGJWz2HOCmVdwPnOcJMpCxXsjJCeWciY6tdIDS9at,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,48900.0,usd,Plus 2 Pack,2024-08-14 00:57:36.851000+00:00,0,1,0
li_1PHWiLFCPJnn9IgI908lBHcr,cs_live_a13JRgj1SrDMhxDMvI2vh17y4CufvsiRRUj7YY8TKx3GJ212PLoVueqnTM,price_1MFfoKFCPJnn9IgIybXu128X,item,24900.0,24900.0,usd,Slim 5 Pack (Additional Kids),2024-08-14 00:44:33.387000+00:00,0,1,0
li_1NMFGTFCPJnn9IgIFyJDg4MC,cs_live_a13KIbG64XA05oTFqF4L7MDOGVejvFw51im1NAFvgH748HOPu1ucZaLLoM,price_1N48i6FCPJnn9IgIusDuBEuB,item,35900.0,38862.0,usd,Slim 5 Pack (Green),2024-08-14 00:55:06.834000+00:00,2962,1,0
li_1NSWc7FCPJnn9IgIJax1MksY,cs_live_a13Kb35n0xBH0vz8xQjJMTDcZPtYq9LACC7oaDs6XDs4nyzxDIMJUWSGLS,price_1N48iCFCPJnn9IgIEPGPy9Un,item,45800.0,48090.0,usd,Slim 5 Pack w/ Cellular (Green),2024-08-14 00:54:33.806000+00:00,2290,1,0
li_1NpJFjFCPJnn9IgIOIBeAD7K,cs_live_a13Lq9A10Dk9KpD2PztDZoaX39jUPV18Taa9HVPCuFqUaXWTR8Hx9tfIqf,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:52:03.119000+00:00,0,1,0
li_1MEbWAFCPJnn9IgI6S9Kt444,cs_live_a13NG8MZ6Oa200cA4SUfh2nfDTotRG60gkqFnN8DgNdtQiHaOHHFR72fUR,price_1M9zVJFCPJnn9IgIOSLdKGN8,item,31900.0,31900.0,usd,Slim 5 Pack,2024-08-14 00:59:41.448000+00:00,0,1,0
li_1MAGkGFCPJnn9IgIYjiX3BUp,cs_live_a13NWLOVt82O20uYYgyg5i15Jfl8C74rtB31QRSxdmnkJVoIBVmKyz2ejF,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,46461.0,usd,Plus 2 Pack,2024-08-14 01:00:14.851000+00:00,3561,1,0
li_1MAaiBFCPJnn9IgItC7pPWeT,cs_live_a13NiX1g8gcYQLx0Wylg9yGyjHBokiYDY4ekaPQXTYK25YMNZa2YvVpmxW,price_1M9zVJFCPJnn9IgIOSLdKGN8,item,31900.0,34771.0,usd,Slim 5 Pack,2024-08-14 01:00:12.348000+00:00,2871,1,0
li_1MRJwlFCPJnn9IgIJR96ck5P,cs_live_a13Ozcikhf2wNeNSmZfFwcWCcC13LFNdO3wrPFPyuLmwjie4pIzOvSgiwp,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,35900.0,usd,Slim 5 Pack,2024-08-14 00:58:48.878000+00:00,0,1,0
li_1M7aihFCPJnn9IgIC6deajMN,cs_live_a13PNofVDWnln3DwWrfA2XrN3rnk8vyP08cbly9MDCDpBNQmxSGxSpkNnc,price_1M70yJFCPJnn9IgIouYCeazp,item,52900.0,52900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 01:00:55.544000+00:00,0,1,0
li_1NdFviFCPJnn9IgIhy72f3wL,cs_live_a13QGGRCDEhAdGCV7JeRHIfxwOPVX5KbuXCWmOpkU1eSQIFaMNDZ4TEngI,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:53:26.678000+00:00,0,1,0
li_1NJ7FgFCPJnn9IgI73NtkIy3,cs_live_a13VK4XTl9yFDnOzayJ5pEpQm2M7Qyx9WIeKyiDaqwojfE4ltnc75ulRWR,price_1NGbqwFCPJnn9IgIPi7Hh8JL,item,30900.0,30900.0,usd,Slim 5 Pack (Green),2024-08-14 00:55:22.163000+00:00,0,1,0
li_1M7t5GFCPJnn9IgIvKESkEHR,cs_live_a13VnjQP1abbE1gDaSq0Va4LtjNAcbaKtXEcjn3nOWxza20rzYPMpdQQTf,price_1M70yJFCPJnn9IgIouYCeazp,item,52900.0,52900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 01:00:52.880000+00:00,0,1,0
li_1M9KulFCPJnn9IgIdXq8lDju,cs_live_a10isB2NJWOtuEYOut4qWu23EJoHJkXhZ5oLvYwNy00ahZkLtiQgQ0CSgK,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 01:00:22.702000+00:00,0,1,0
li_1NgDrPFCPJnn9IgIlJel6xtF,cs_live_a10lebKykj2aoaR9SQ5csm6JUK5xGzuzk5t4FKUblAjrDE8slbdd4G0qGP,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:53:01.682000+00:00,0,1,0
li_1PC4dHFCPJnn9IgIdslfxSQR,cs_live_a10nSH1zQWKwyqwslOexh4qf8X20r5RFTH8RwMXi76CYSyER59yKEnxdI5,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,49113.0,usd,Slim 5 Pack w/ Cellular (Blue),2024-08-14 00:45:04.306000+00:00,3213,1,0
li_1PF5JPFCPJnn9IgIIJcmm5fW,cs_live_a10nuYtl5aeIiYfXvR6zKUOSNLSoVHMFmbtwoMV6eq5bidsTp1xBBFhWIZ,price_1OeWs9FCPJnn9IgIPy8Zi4Aq,item,37900.0,37900.0,usd,Genesis 1 Pack w/ Cellular,2024-08-14 00:44:46.039000+00:00,0,1,0
li_1MtFsUFCPJnn9IgI9uQexz6E,cs_live_a10ofBWoY0cBKkS8SYF6D0RUy31S38LQGdCiHoJNZPWs6g5f2PjxHT474B,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,48900.0,usd,Plus 2 Pack,2024-08-14 00:57:22.142000+00:00,0,1,0
li_1NaBb3FCPJnn9IgIpWucNZFM,cs_live_a10oxqTgFNMSr4bh8JeutWPFKh5vpMZ7CF9YR0sOYG6CQOksJxlbVsPhSA,price_1MFfoKFCPJnn9IgIybXu128X,item,24900.0,24900.0,usd,Slim 5 Pack (Additional Kids),2024-08-14 00:53:50.741000+00:00,0,1,0
li_1P5WWGFCPJnn9IgIm1RK7q2j,cs_live_a10qR1gJK8kSofR80iF4kqhNW6mAyJcbmr2OTcWsQwMJvMf6e3bwgUYaXw,price_1Oikg5FCPJnn9IgIfDVEZBnC,item,58900.0,62434.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:45:35.798000+00:00,3534,1,0
li_1NeHCoFCPJnn9IgIoK8cMG9f,cs_live_a10s29FtoxS3s6Dzhrkv4uEpFnJu2cV7mb3Uc5Ybg069YeFMQwsBWTAUMM,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:53:17.781000+00:00,0,1,0
li_1MrjkSFCPJnn9IgI7fgkDvfv,cs_live_a10ta102e9hIFM4OwOKuidSkBG9cUp1mc4Zr2dJW8Doafj5Yur7YnjKF0P,price_1MFfkjFCPJnn9IgImWVPpn91,item,58900.0,63023.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 00:57:28.208000+00:00,4123,1,0
li_1PO0EdFCPJnn9IgIPYpj5HXR,cs_live_a10upPg6VuMxbtC9nt7pHJUNpPjxPsMs1o7iQdHw3IBs8jbBiiUSy4booM,price_1OeWs9FCPJnn9IgIPy8Zi4Aq,item,37900.0,37900.0,usd,Genesis 1 Pack w/ Cellular,2024-08-14 00:43:54.130000+00:00,0,1,0
li_1MEH6QFCPJnn9IgIMSk6mUF8,cs_live_a10urHM5adeJFsQTVjWcZiqPYUMFBgGHjjq8der4fIbPWeiImemtSITrj3,price_1M9zUmFCPJnn9IgIQjkF8ZS2,item,52900.0,57529.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 00:59:44.162000+00:00,4629,1,0
li_1Nf0hqFCPJnn9IgI2dkfT4qf,cs_live_a10wyLhmruPEuWVZpsQaRgQj5MIYiFb4sVAH8z0nf9VhVagMyYgRorDLAI,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,35900.0,usd,Slim 5 Pack,2024-08-14 00:53:11.443000+00:00,0,1,0
li_1M9tVzFCPJnn9IgI9NeOKpmL,cs_live_a113tpn21i85Y98QK3nsMYRlYJ2X2HJOzqAfY7fQ2X6HoZPaK66cEWmv1o,price_1M9WEPFCPJnn9IgI9DrN3oiC,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 01:00:17.380000+00:00,0,1,0
li_1Nb2xfFCPJnn9IgIMqHAib5k,cs_live_a115PL7Lq96XwHf0uqco95OnbuUvs52zBjuIrC1UkOILPhYHwy5Jst0HnN,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,48654.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:53:44.753000+00:00,2754,1,0
li_1PW0TqFCPJnn9IgIzGdA1IGM,cs_live_a117JYYy8hStmm5IxAnYJevL7bSMYYdPNmakFGVTUEUWSYMJPcnUgWsbWZ,price_1POp7TFCPJnn9IgIodXhA9Af,item,58900.0,58900.0,usd,Plus 4 Pack w/ Cellular,2024-08-14 00:43:03.091000+00:00,0,1,0
li_1N33FHFCPJnn9IgIJEnIwo7z,cs_live_a11AP3UjDxK4Zvllrob4K4g1f1xnCl9H77hGdDRsHF4Hzy6SgYvKGnoLPN,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,49687.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:56:49.169000+00:00,3787,1,0
li_1NHFf7FCPJnn9IgIeTiIVTqe,cs_live_a11BIhmYuG6U2Np9k2sE3b8kPcPdgkYqMPLwYD2rNdqZKi7sHdRAoWZop2,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:55:34.873000+00:00,0,1,0
li_1NhGGJFCPJnn9IgI23V7hEfT,cs_live_a11CVsnRrydC0aQh9SEXZcJnUIG2ibU3yfPZbkC66QBHVYNrqkkvNQudld,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:52:52.045000+00:00,0,1,0
li_1P9wlpFCPJnn9IgIUv21bt3W,cs_live_a11KE8ZRtABeuGYCTSTD7jKA0MNQ9xgAGda4N2LWl7g5bA6iBmjueGyLe3,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:45:15.792000+00:00,0,1,0
li_1NasTUFCPJnn9IgIeHGxuTk2,cs_live_a11KWt9F1lxjQYBiw2iDFgR5ZF8FHD9rtjYq7Rl76mNbmXBvzdF0WR8jdG,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:53:44.753000+00:00,0,1,0
li_1MVmdKFCPJnn9IgIi8Er1Auq,cs_live_a11NaCSoIanaUv2B7xV4BflOULMj6OtwO6tPGigKRDS3RvHDTsODXcvJoZ,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,48900.0,usd,Plus 2 Pack,2024-08-14 00:58:36.355000+00:00,0,1,0
li_1M85iqFCPJnn9IgIa0EFJKLX,cs_live_a11S6DG4Px6mJZBx0bJwPtxOYB6fYXv01dqKcYtA0GgsaDHTnXp8I5ifJc,price_1M70yAFCPJnn9IgI8R78SW3t,item,41900.0,45357.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 01:00:47.358000+00:00,3457,1,0
li_1MEHfvFCPJnn9IgIuAjLjvOR,cs_live_a11UKUjBsVBNbidgPxXsEXI72doKcLhYwa1rGP7LWQXxlClMw0z7ERdELT,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 00:59:44.161000+00:00,0,1,0
li_1NlH5sFCPJnn9IgIUmIPYnQ6,cs_live_a11UYWc7mz6e7U9slI0Rwyr0iK7RZa1y0td24iQ1uUevelFz0fvq4RztmR,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,52506.0,usd,Plus 3 Pack,2024-08-14 00:52:26.652000+00:00,3606,1,0
li_1OSly5FCPJnn9IgICVsamGVx,cs_live_a11UePqxqjVFN1N4mkEQkWnquvx3VXJUvIyUJC3shofovWCRcakVU4gzm3,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,35900.0,usd,Slim 5 Pack (Blue),2024-08-14 00:48:04.598000+00:00,0,1,0
li_1OwxSPFCPJnn9IgIqeDXg9df,cs_live_a11UrJmG2tgQYmnsd9w2QOmzT5dJtvDwlkXC3Id256KjGFZh4I4UrBu23l,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,49687.0,usd,Slim 5 Pack w/ Cellular (Blue),2024-08-14 00:46:14.892000+00:00,3787,1,0
li_1M7NioFCPJnn9IgIM6Mmlu4C,cs_live_a11VVlq6c0MN1um9GY8eWFGC30ahhOGRk7ZiDX7TxRcienzQuEXUokhujS,price_1M70zDFCPJnn9IgI1hOOBRmJ,item,31900.0,34285.0,usd,Slim 5 Pack,2024-08-14 01:00:58.109000+00:00,2385,1,0
