form_id,id,form_parent_field_id,ref,title,type,property_description,property_button_text,property_shape,property_structure,property_separator,property_currency,property_default_country_code,property_allow_multiple_selection,property_randomize,property_allow_other_choice,property_vertical_alignment,property_supersized,property_show_labels,property_alphabetical_order,property_hide_marks,property_start_at_one,property_show_button,property_price_type,property_price_value,property_label_left,property_label_right,property_label_center,layout_type,layout_placement,layout_attachment_type,layout_attachment_href,layout_attachment_scale,layout_attachment_property_brightness,layout_attachment_property_description,layout_attachment_property_focal_point_x,layout_attachment_property_focal_point_y,validation_required,validation_max_length,validation_min_value,validation_max_value,validation_min_selection,validation_max_selection,_fivetran_synced,_fivetran_start,_fivetran_end,_fivetran_active
Txo4Ri0C,kuktwbwnRHpE,,6860c08a381869f7,"Tell us any or all of your methods of how you will be sharing Pinwheel as one of our affiliates! This could be your email, your school group, friends, or your social media accounts. ",long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:57:32.883000+00:00,2021-06-04 19:38:40.988000+00:00,9999-12-31 23:59:59.999000+00:00,True
wDlqAkFc,aqnY1xmSwia3,,98c520c5-0301-47d0-a092-89d21519b8c1,"The next prompts evaluate the topic of our PEOPLE (roles, mix, organization, etc)",group,"Remember to *consider our stage*, not some unicorn ""ideal"" process.",Continue,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:11.336000+00:00,2020-07-30 22:08:32.066000+00:00,9999-12-31 23:59:59.999000+00:00,True
kmM8Bu0X,J48y8nyCVirQ,,c71e6f81-2f04-4ffa-880c-fe4af2a8f8c7,How can we improve Pinwheel for you?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:10.929000+00:00,2020-07-30 21:44:46.216000+00:00,9999-12-31 23:59:59.999000+00:00,True
itxnQ5Vk,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:56:12.154000+00:00,2022-06-24 18:55:57+00:00,9999-12-31 23:59:59.999000+00:00,True
F8jt6tYB,xajePMpMTqD6,DDZrmQ37vuJJ,20a68b45-52b0-4a3a-ba03-cfd4f7b90adc,Other relevant URLs,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:59.397000+00:00,2021-09-29 16:48:40.646000+00:00,9999-12-31 23:59:59.999000+00:00,True
Xq3iQG7A,tG0WsJ6OGWch,,9b1aae90-bc0b-4da5-88cd-b225e76b8b10,Looking good! What's your email address? ,email,We'll need it to send your invoice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:44.734000+00:00,2022-11-15 16:44:37.062000+00:00,9999-12-31 23:59:59.999000+00:00,True
wDlqAkFc,lRfEzpuMxES3,aqnY1xmSwia3,e42a32cf-fdc0-40d2-8f81-49d869f149ba,"Please tell DANE what you see as the greatest strengths, superpowers, achievements, and areas to improve",long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:11.337000+00:00,2020-07-30 22:08:32.066000+00:00,9999-12-31 23:59:59.999000+00:00,True
CboEYzb7,4GbUAoF9eFGD,lxnq7cvnJAO8,c19b95ad-eb19-42b8-a1ce-2fb1a7017a75,How digitally literate are you?,opinion_scale,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:37.928000+00:00,2022-03-09 13:49:27.109000+00:00,9999-12-31 23:59:59.999000+00:00,True
D2ZGBXmn,brSOkPhLc2ze,uqpvwkOl4x91,e9bd8b05-26c7-4a80-a42c-6fb39dcfd700, ,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:22.702000+00:00,2023-05-08 19:11:24.487000+00:00,9999-12-31 23:59:59.999000+00:00,True
kmM8Bu0X,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:10.929000+00:00,2020-07-30 21:44:46.216000+00:00,9999-12-31 23:59:59.999000+00:00,True
I4ZQHmc7,OtNM2DHdV5DA,,a4910ace-4eb8-40fc-9a41-5eec81856766,What's your last (family) name?,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:40.275000+00:00,2023-01-11 04:59:05.211000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:03.774000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
u0TPD34T,mdsVNDz9fgz8,IKLjw2XxumZH,092e3b80-554c-44f6-a5be-5e7b1f64aec3,Obesity,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:57:30.918000+00:00,2021-07-22 14:55:23.235000+00:00,9999-12-31 23:59:59.999000+00:00,True
DxKhv6bR,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:10.396000+00:00,2020-07-30 22:31:49.535000+00:00,9999-12-31 23:59:59.999000+00:00,True
gmvhyLfk,ovJvcKH6jyf2,,01EZ5W56CMBTHAZ9N683Z8YWGJ,How disappointed would you be if Pinwheel no longer existed?,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:56:41.844000+00:00,2022-03-06 03:43:59.512000+00:00,9999-12-31 23:59:59.999000+00:00,True
fhmGtCBS,WuK5z77hRxmv,,5e951da8-1341-4cf5-a351-dd3f9c28af53,What is the Full name on your account?,short_text,This is the first and last name you used at checkout.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:57:36.178000+00:00,2021-05-11 04:21:16.159000+00:00,9999-12-31 23:59:59.999000+00:00,True
pmP1rTmc,rxistgj62Cy9,,e2a4aa6b-a7fb-4f6e-aacd-65302e12c65b,What is your full name?,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:56:48.698000+00:00,2021-09-14 03:05:35.056000+00:00,9999-12-31 23:59:59.999000+00:00,True
tfFJLomK,wJEPpOdOyN2I,,2a0d464a-c2d9-4293-a9a9-9950ab8d40d5,Why or why not? ,long_text,"_""I have confidence my child will be better off after growing up with a Pinwheel than they would have with an adult phone""_",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:12.389000+00:00,2022-06-24 15:24:46.550000+00:00,9999-12-31 23:59:59.999000+00:00,True
UKxdVnQv,gc04lu4RtArb,,2965a460-9248-40bc-88a7-7b3d6aed2147,What's your email?,email,*Make sure this is the same email you ordered with* (the email where you just got the link to this form)! We'll use it to tie your response to your order.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:59.798000+00:00,2022-07-12 19:11:56.721000+00:00,9999-12-31 23:59:59.999000+00:00,True
IRVemSeC,GVO55Lbeg0NQ,gI0a4YNlIcHV,a6e3b345-74ac-4b38-8afb-1672241cea87,Do some 5 whys. *WHY *did this crisis come about?,file_upload,"Attach a picture of your 5 whys/root cause analysis (hand drawn, mindmap, etc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:32.500000+00:00,2021-06-04 17:57:01.213000+00:00,9999-12-31 23:59:59.999000+00:00,True
UKxdVnQv,o5qY08oCnhbG,,71566335-29c8-4897-9bcf-542156cae5bd,"*We'll reach out asap!*
",THANKYOU_SCREEN,"Be on the lookout for an email from [support@pinwheel.com](mailto:support@pinwheel.com) to the email you shared at the beginning. 

_If you don't hear back, text us at 888.903.7977!_",again,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:55:59.801000+00:00,2022-07-12 19:11:56.721000+00:00,9999-12-31 23:59:59.999000+00:00,True
FXuUqlhr,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:09.229000+00:00,2020-08-12 19:42:17.689000+00:00,9999-12-31 23:59:59.999000+00:00,True
MKXagAlh,BNx7A32gfOet,kAWWPqOBNFpV,b9e2330f-f89b-48a2-823b-126a9d8f4d00,The Counseling Team was involved,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:57:28.725000+00:00,2021-07-22 14:55:18.641000+00:00,9999-12-31 23:59:59.999000+00:00,True
xYcRb6rP,nyTVrrQOwN8H,,01FE4GR32ZGXPCHPKXNM6GZNW1,Which options best matches why you purchased Pinwheel?,multiple_choice,,,,,,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:07.354000+00:00,2022-10-21 18:13:37.670000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,ndqLFl9WtprZ,,b62a31d1-92bf-48f1-8239-99f6ea786150,How is our leadership?,group,,Continue,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:03.773000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
j7mMhWyf,LQkEbop9oYDW,,01EZ5W56CMC0BSB0T19G9A6DQ0,Thank you for your feedback!,THANKYOU_SCREEN,,again,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:55:32.111000+00:00,2023-03-14 22:16:44.319000+00:00,9999-12-31 23:59:59.999000+00:00,True
k7dJaQ0d,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:56:39.357000+00:00,2022-01-28 16:35:33.354000+00:00,9999-12-31 23:59:59.999000+00:00,True
xYcRb6rP,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:57:07.356000+00:00,2022-10-21 18:13:37.670000+00:00,9999-12-31 23:59:59.999000+00:00,True
mpHWnxIf,9SYC9agd8tq4,,3f3dc0f0-d46d-4bb7-9923-f510ed783c61,What does your child dislike about Pinwheel?,long_text,_(Optional)_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:02.634000+00:00,2022-07-01 18:47:51.536000+00:00,9999-12-31 23:59:59.999000+00:00,True
I7o6uxCF,ytovtFlBT3kX,nhZyVP20YKng,973c3fcb-9c60-46f3-b85f-8e13650f5551,How preventable was this crisis?,opinion_scale,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:31.722000+00:00,2021-06-07 19:57:37.275000+00:00,9999-12-31 23:59:59.999000+00:00,True
sqRpzIS3,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-17 20:30:00.384000+00:00,2023-05-17 19:25:54.584000+00:00,9999-12-31 23:59:59.999000+00:00,True
sqRpzIS3,vlwmyl2l14Oh,,01H0NHKJTYF98TS4C7BXPN1HH5,Thanks for switching to Pinwheel!,contact_info,Please input your contact information and the email address used when purchasing your Pinwheel. ,,,,,,,,,,,,,,,,,,,,,,split,right,image,https://images.typeform.com/images/uxuVjnhPG7nt,,0.0,Mom celebrating header,,,,,,,,,2023-05-17 20:30:00.365000+00:00,2023-05-17 19:25:54.584000+00:00,9999-12-31 23:59:59.999000+00:00,True
dESsecix,lvksvMGjVovo,,26cb27fc-72f7-46c4-b3f9-d5ce71358d06,Tell us about something new you are learning about.,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:29.940000+00:00,2023-04-14 21:22:23.084000+00:00,2023-05-22 14:32:12.949000+00:00,False
dESsecix,3ZT71ytNxfAK,,62e082b4-01f8-4e51-9a37-601654425c53,"If I gave you a million dollars to build your best idea, what would that be? What would you do first, second, and third? ",long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:29.941000+00:00,2023-04-14 21:22:23.084000+00:00,2023-05-22 14:32:12.949000+00:00,False
dESsecix,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:55:29.944000+00:00,2023-04-14 21:22:23.084000+00:00,2023-05-22 14:32:12.949000+00:00,False
dESsecix,mXvC2GORFaWf,,572d5c9c-bdd6-49c2-9ac6-5e2461e41c04,Tell us about your interest in Product Management as a career and any relevant experience you want to share.,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:29.939000+00:00,2023-04-14 21:22:23.084000+00:00,2023-05-22 14:32:12.949000+00:00,False
dESsecix,N1qNJDhmC1xA,,22aa4ded-f69a-43de-bb87-3aef57907258,What's the hardest thing you've ever done?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:29.941000+00:00,2023-04-14 21:22:23.084000+00:00,2023-05-22 14:32:12.949000+00:00,False
sqRpzIS3,8SChXL8aS1bw,,01H0NHKJTYTY7PN5SY8A3N8F6E,,THANKYOU_SCREEN,,Create a typeform,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-17 20:30:00.383000+00:00,2023-05-17 19:25:54.584000+00:00,2023-05-23 23:20:42.601000+00:00,False
sqRpzIS3,8SChXL8aS1bw,,01H0NHKJTYTY7PN5SY8A3N8F6E,Thanks for submitting a Buyout Request. Our Customer Care team will be in touch soon!,THANKYOU_SCREEN,,Back to Pinwheel.com,,,,,,,,,,,,,,,True,,,,,,float,left,image,https://images.typeform.com/images/E2b4ZP96CXwX,,0.0,pinwheel-logo-icon-white_2,,,,,,,,,2023-05-24 02:30:23.839000+00:00,2023-05-23 23:20:42.602000+00:00,9999-12-31 23:59:59.999000+00:00,True
zJQAWgxz,lEolAAHImvpS,,01H1QCV9YR8BD3RZ7D6NPMJM5K,,THANKYOU_SCREEN,,Create a typeform,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-31 02:30:29.089000+00:00,2023-05-30 22:36:01.370000+00:00,9999-12-31 23:59:59.999000+00:00,True
zJQAWgxz,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-31 02:30:29.091000+00:00,2023-05-30 22:36:01.370000+00:00,9999-12-31 23:59:59.999000+00:00,True
IVjxs9Xn,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-06-02 02:30:19.940000+00:00,2023-06-01 21:37:50.029000+00:00,9999-12-31 23:59:59.999000+00:00,True
Wc0VU0TL,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-06-14 20:29:47.725000+00:00,2023-06-14 19:34:40.016000+00:00,9999-12-31 23:59:59.999000+00:00,True
Wc0VU0TL,jm8a49SZaC5D,,d9b7a20f-1664-4896-b249-4058ff7f0e34,NPS Survey,WELCOME_SCREEN,Let us know what you think about our company,Start,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-06-14 20:29:47.724000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
Wc0VU0TL,3zmYVruSOwnC,TnrFvdA2ejUj,01E0D1GYEQSC82ZJHD7NFF072Q,What's your age?,multiple_choice,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-06-14 20:29:47.460000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
Wc0VU0TL,jm8a49SZaC5D,,d9b7a20f-1664-4896-b249-4058ff7f0e34,Q2 2023 Data Team Retrospective,WELCOME_SCREEN,"Q2 in our world was focused on stable, descriptive analytics (do we reliably know and monitor what has happened in our business?) and distribution (ease of access, self-service, migrating to Lightdash).

As we prepare our prioritization for Q3, we want to know how the data team is supporting you and how we can improve your ability to quantify decision making moving forward.",Start,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-06-15 20:32:14.326000+00:00,2023-06-15 19:02:53.461000+00:00,2023-06-16 19:39:22.207000+00:00,False
Wc0VU0TL,FCb06vgXWaF1,,c247d138-d143-49d6-b964-49c4a0654afd,What are your biggest pain points when it comes to data in your day-to-day?,long_text,"i.e. access, unknowns, repeat processes, lack of clarity, difficulty in quantifying patterns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-06-15 20:32:14.313000+00:00,2023-06-15 19:02:53.461000+00:00,2023-06-16 19:39:22.207000+00:00,False
Wc0VU0TL,45PlsGUFkKDR,,87148df0-6cd0-4021-8dec-de9762aed2d6,"In the last month, how many times have you tried to use our data resources to drive a decision but lacked clarity in the conclusion?",multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-06-16 20:29:57.257000+00:00,2023-06-16 19:39:22.208000+00:00,9999-12-31 23:59:59.999000+00:00,True
Wc0VU0TL,FCb06vgXWaF1,,c247d138-d143-49d6-b964-49c4a0654afd,"In the last month, what have been your top 2-3 pain points when it comes to data in your work day-to-day?",long_text,"i.e. access to what you need, repeat processes, lack of clarity, difficulty quantifying patterns, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-06-16 20:29:57.265000+00:00,2023-06-16 19:39:22.208000+00:00,9999-12-31 23:59:59.999000+00:00,True
QCwykDBd,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-06-20 20:30:21.717000+00:00,2023-06-20 17:00:22.740000+00:00,9999-12-31 23:59:59.999000+00:00,True
Wc0VU0TL,jm8a49SZaC5D,,d9b7a20f-1664-4896-b249-4058ff7f0e34,Q2 2023 Data Team Retrospective,WELCOME_SCREEN,"Our team's Q2 focus was on descriptive analytics (reliability, accurate monitoring of what is happening in our business) and distribution (ease of access, self-service, Lightdash migration).

As we prepare our prioritization for Q3, we want to know how the Data Team is supporting you and how we can improve your ability to make quantitatively backed decisions.

We tried to keep this short and sweet. Your input is so appreciated :-)",Start,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-06-16 20:29:57.270000+00:00,2023-06-16 19:39:22.208000+00:00,2023-06-20 21:02:58.163000+00:00,False
Wc0VU0TL,jm8a49SZaC5D,,d9b7a20f-1664-4896-b249-4058ff7f0e34,Q2 2023 Pinwheel Data Analytics Survey,WELCOME_SCREEN,"Our team's Q2 focus was on descriptive analytics (reliability, accurate monitoring of what is happening in our business) and distribution (ease of access, self-service, Lightdash migration).

As we prepare our prioritization for Q3, we want to know how the Data Team is supporting you and how we can improve your ability to make quantitatively backed decisions.

We tried to keep this short and sweet. Your input is very appreciated!",Start,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-06-21 02:30:54.239000+00:00,2023-06-20 21:02:58.164000+00:00,9999-12-31 23:59:59.999000+00:00,True
QCwykDBd,OzxJMI96Urh4,,f00d24ff-f5d5-43c2-b96a-5d5709442945,What is the #1 reason you are leaving Pinwheel?,multiple_choice,,,,,,,,False,True,True,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-06-20 20:30:21.672000+00:00,2023-06-20 17:00:22.740000+00:00,2023-07-05 14:50:10.967000+00:00,False
QCwykDBd,OzxJMI96Urh4,,f00d24ff-f5d5-43c2-b96a-5d5709442945,Why are you canceling your PinwheelGPT subscription?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-07-05 20:30:39.082000+00:00,2023-07-05 14:50:10.968000+00:00,9999-12-31 23:59:59.999000+00:00,True
QCwykDBd,a97aBSbVUy6x,,50d757dc-a47e-47d1-a2d9-e06c938eefda,Which part of the Portal was _most_ confusing/hard to use?,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-06-20 20:30:21.698000+00:00,2023-06-20 17:00:22.740000+00:00,2023-07-05 14:50:10.967000+00:00,False
QCwykDBd,zTdYG9cqyZUC,,0cfaf954-7052-448e-ac4e-7bfd94200f42,What will your child be using instead of Pinwheel?,multiple_choice,,,,,,,,False,True,True,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-06-20 20:30:21.708000+00:00,2023-06-20 17:00:22.740000+00:00,2023-07-05 14:50:10.967000+00:00,False
PNWzUBMi,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-07-06 02:31:11.154000+00:00,2023-07-05 23:45:07+00:00,9999-12-31 23:59:59.999000+00:00,True
PNWzUBMi,v61ZpA7kBnlZ,,4ad53e00-004b-42fd-aba1-8ddb8a07fd53,"To delete your PinwheelGPT account, login to the app and click the Delete My Account button in the My Account section.",statement,,Login to PinwheelGPT,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,2023-07-07 02:30:09.286000+00:00,2023-07-07 00:48:10.360000+00:00,9999-12-31 23:59:59.999000+00:00,True
PNWzUBMi,awbEGhy0DSrj,Ykjp9QrhWbVJ,a5e58b7b-f4ff-495d-bcf8-cbdef0d426b6,First name,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-07-06 02:31:11.143000+00:00,2023-07-05 23:45:07+00:00,2023-07-07 00:48:10.359000+00:00,False
IpNHdUDx,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-07-10 20:31:10.866000+00:00,2023-07-10 20:13:51.859000+00:00,9999-12-31 23:59:59.999000+00:00,True
yZEnW677,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-07-12 02:31:10.376000+00:00,2023-07-11 22:42:06.124000+00:00,9999-12-31 23:59:59.999000+00:00,True
yZEnW677,p2fphPFqo2RN,0CgmIf3Ni6go,045a074b-b8e0-49dd-8668-8212ee011bcf,Email,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-07-12 02:31:10.370000+00:00,2023-07-11 22:42:06.124000+00:00,9999-12-31 23:59:59.999000+00:00,True
xyuXnYGW,YM79CSxBane6,,ef55233a-c390-4f96-b253-28725a239f38,"The last time an app your kid used caused trouble, was it one that you",multiple_choice,,,,,,,,False,True,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-07-18 20:31:12.146000+00:00,2023-07-18 17:40:28.002000+00:00,9999-12-31 23:59:59.999000+00:00,True
xyuXnYGW,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-07-18 20:31:12.167000+00:00,2023-07-18 17:40:28.002000+00:00,9999-12-31 23:59:59.999000+00:00,True
IfPkI9LL,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-07-26 20:29:52.018000+00:00,2023-07-26 16:30:36.913000+00:00,9999-12-31 23:59:59.999000+00:00,True
dBv1rKPO,61gSNucRq1yI,,01H6CP6XWFKE5TRXQHY2BGZEMQ,Share your PinwheelGPT story! ,long_text,We want to hear about funny or surprising chats you've had with PinwheelGPT.,,,,,,,,,,,,,,,,,,,,,,split,right,image,https://images.typeform.com/images/TazGNGPaa29r,,,2 girls sitting at the table,0.0169492,-0.0169492,False,,,,,,2023-07-28 02:29:25.737000+00:00,2023-07-27 22:18:20.602000+00:00,9999-12-31 23:59:59.999000+00:00,True
dBv1rKPO,DefaultTyScreen,,default_tys,"Thanks for completing this typeform
Now *create your own* — it's free, easy, & beautiful",THANKYOU_SCREEN,,Create a *typeform*,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-07-28 02:29:25.743000+00:00,2023-07-27 22:18:20.602000+00:00,9999-12-31 23:59:59.999000+00:00,True
