id,amount,currency,date,description,discountable,livemode,metadata,period_start,period_end,proration,quantity,unit_amount,is_deleted,plan_id,price_id,customer_id,invoice_id,subscription_id,subscription_item_id,_fivetran_synced,test_clock,unit_amount_decimal
ii_1LMNNsFCPJnn9IgIlvvOusYv,-754,usd,2022-07-17 02:39:04+00:00,Unused time on Subscription (Monthly) after 17 Jul 2022,False,True,{},1658025544,1659373200,True,1,-754,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_IZpNQfHIO8jlXm,,sub_K69omRzTNIg2qi,si_K69oL1m775yY5h,2022-07-17 08:29:56.889000+00:00,,
ii_1LMNffFCPJnn9IgIfi83MChb,-336,usd,2022-07-17 02:57:27+00:00,Unused time on Subscription (Monthly) after 17 Jul 2022,False,True,{},1658026646,1658608340,True,1,-336,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_KtkimTsStuitfg,,sub_1KDxCaFCPJnn9IgIC3L9Nq7h,si_Ktkix1sik3Wraq,2022-07-17 08:29:57.994000+00:00,,
ii_1LMYiAFCPJnn9IgICHTZxvTN,-658,usd,2022-07-17 14:44:46+00:00,Unused time on Subscription (Monthly) after 17 Jul 2022,False,True,{},1658069085,1659244790,True,1,-658,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_LIc72fHA0vwpLb,,sub_1Kc0tGFCPJnn9IgIg6NIzWjp,si_LIc76fOXNra6Hl,2022-07-17 20:29:52.365000+00:00,,
ii_1LMaPDFCPJnn9IgIPEhHgDgr,-425,usd,2022-07-17 16:33:19+00:00,Unused time on Bark (Monthly) after 17 Jul 2022,False,True,{},1658075598,1660350947,True,1,-425,True,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,cus_Ke59vdZjpiYWzj,,sub_1JymzAFCPJnn9IgI5kmgXbkS,si_Ke59NKqrUgnDdt,2022-07-17 20:29:57.710000+00:00,,
ii_1LMhKSFCPJnn9IgIc2zAwKLc,24900,usd,2022-07-17 23:56:52+00:00,Rugged (X8) (Yellow),True,True,{},1658102212,1658102212,False,1,24900,True,,price_1J8rnxFCPJnn9IgIvj59LAcC,cus_M2ehL4EpC8eLSv,in_1LMhJXFCPJnn9IgIz6LrkKAN,,,2022-07-18 02:30:08.946000+00:00,,
ii_1LMx6NFCPJnn9IgIx4Uac7Lq,-1449,usd,2022-07-18 16:47:23+00:00,Unused time on Subscription (Monthly) after 18 Jul 2022,False,True,{},1658162843,1660751431,True,1,-1449,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_L32oUXx97iK4WC,,sub_1KMwiZFCPJnn9IgI0TfxCjlB,si_L32oOrqkIBDvEA,2022-07-18 20:30:02.186000+00:00,,
ii_1LMxwJFCPJnn9IgIESqINvnN,-1270,usd,2022-07-18 17:41:03+00:00,Unused time on Subscription (Monthly) after 18 Jul 2022,False,True,{},1658166062,1660435200,True,1,-1270,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_Kwq34ldruWbBAC,,sub_1KGwN6FCPJnn9IgIjzjhMjVP,si_Kwq3gkewbNcAto,2022-07-18 20:30:06.066000+00:00,,
ii_1LMx5hFCPJnn9IgI5ZwVpehf,-483,usd,2022-07-18 16:46:41+00:00,Unused time on Bark (Monthly) after 18 Jul 2022,False,True,{},1658162800,1660751431,True,1,-483,True,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,cus_L32oUXx97iK4WC,,sub_1KMwiZFCPJnn9IgI0TfxCjlB,si_L32olKysSHR3iQ,2022-07-18 20:30:02.186000+00:00,,
ii_1LMvfcFCPJnn9IgIzaMmjSSL,-838,usd,2022-07-18 15:15:40+00:00,Unused time on Subscription (Monthly) after 18 Jul 2022,False,True,{},1658157340,1659655262,True,1,-838,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_L8mSdkOLq1cSy4,,sub_1KSUtmFCPJnn9IgIj2z0koJZ,si_L8mSoMYYnNZMid,2022-07-18 20:29:57.214000+00:00,,
ii_1LMzA5FCPJnn9IgIhgZe6Qod,-1283,usd,2022-07-18 18:59:21+00:00,Unused time on Subscription (Monthly) after 18 Jul 2022,False,True,{},1658170760,1660462450,True,1,-1283,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_Lvyzyz83hXs9aO,,sub_1LE71qFCPJnn9IgIP7RN9xFq,si_LvyzqV8X4AoJTK,2022-07-18 20:30:11.316000+00:00,,
ii_1LN0h1FCPJnn9IgIHjJTpqq3,-670,usd,2022-07-18 20:37:27+00:00,Unused time on Subscription (Monthly) after 18 Jul 2022,False,True,{},1658176647,1659373200,True,1,-670,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_JUpFAJcYHWXNNO,,sub_K6AJF7CXupBysC,si_K6AJmHxkLJsG3w,2022-07-19 02:30:01.237000+00:00,,
ii_1LN11PFCPJnn9IgIW7YgH2Zd,-669,usd,2022-07-18 20:58:31+00:00,Unused time on Subscription (Monthly) after 18 Jul 2022,False,True,{},1658177911,1659373200,True,1,-669,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_IXf6eL86ZUuWKH,,sub_K69kVJvqNlnyKK,si_K69kzjImQpdtTZ,2022-07-19 02:30:02.463000+00:00,,
ii_1LNJ3rFCPJnn9IgITSIYgbX2,-630,usd,2022-07-19 16:14:15+00:00,Unused time on Subscription (Monthly) after 19 Jul 2022,False,True,{},1658247254,1659373200,True,1,-630,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_JzsplsIgP2cquB,,sub_K6B5goYLgU01K7,si_K6B5rNcgHAfBdu,2022-07-19 20:30:06.546000+00:00,,
ii_1LNNuVFCPJnn9IgIyk3bRLkb,-1214,usd,2022-07-19 21:24:55+00:00,Unused time on Subscription (Monthly) after 19 Jul 2022,False,True,{},1658265894,1660435200,True,1,-1214,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_KzP2OMUOIcEvWJ,,sub_1KJQEqFCPJnn9IgINl73i7b6,si_KzP2nxZcp4V4fE,2022-07-20 02:29:58.875000+00:00,,
ii_1LNVdAFCPJnn9IgItjR57Ia8,-603,usd,2022-07-20 05:39:32+00:00,Unused time on Subscription (Monthly) after 20 Jul 2022,False,True,{},1658295571,1659373200,True,1,-603,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_K54LW6gVJpQJ5e,,sub_K6BHkKHoxBA7cV,si_K6BHJ6fkyrwdGj,2022-07-20 08:29:58.915000+00:00,,
ii_1LNem5FCPJnn9IgIyVzatyng,-972,usd,2022-07-20 15:25:21+00:00,Unused time on 3 × Subscription (Monthly) after 20 Jul 2022,False,True,{},1658330721,1659373200,True,3,-972,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_ILNFDhS5qiuODF,,sub_K69Vvl8NhSmTS3,si_K69V6O2xpcWgrR,2022-07-20 20:32:28.060000+00:00,,
ii_1LNjQpFCPJnn9IgIk98DeSBZ,-237,usd,2022-07-20 20:23:43+00:00,Unused time on Subscription (Monthly) after 20 Jul 2022,False,True,{},1658348623,1658758472,True,1,-237,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_LS7OzOnWQvuQId,,sub_1KlD9QFCPJnn9IgIxNgCPGWS,si_LS7Oef5tsbLszu,2022-07-21 02:30:08.889000+00:00,,
ii_1LOBSkFCPJnn9IgIiDN0arXB,-513,usd,2022-07-22 02:19:34+00:00,Unused time on Subscription (Monthly) after 22 Jul 2022,False,True,{},1658456373,1659373200,True,1,-513,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_J2O4r0BcY9hJEr,,sub_K6A0yRanvAOgzn,si_K6A0xW74XTcLwX,2022-07-22 11:08:35.748000+00:00,,
ii_1LOCbpFCPJnn9IgIkqfJDFsu,-718,usd,2022-07-22 03:33:01+00:00,Unused time on Subscription (Monthly) after 22 Jul 2022,False,True,{},1658460781,1659744000,True,1,-718,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_Kkhq90XvDaBl0W,,sub_1K5CQeFCPJnn9IgImZUbm60d,si_KkhqgvcHdOSEAR,2022-07-22 11:08:41.883000+00:00,,
ii_1LOeaiFCPJnn9IgI5maNd52A,-1357,usd,2022-07-23 09:25:44+00:00,Unused time on Subscription (Monthly) after 23 Jul 2022,False,True,{},1658568343,1660992397,True,1,-1357,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_KgraQy0XqQP753,,sub_1K1Tr7FCPJnn9IgIf1x67Rj0,si_KgraWWBtzIt5HA,2022-07-23 14:30:16.909000+00:00,,
ii_1LOpYKFCPJnn9IgIVb9tW4Vz,-1454,usd,2022-07-23 21:08:00+00:00,Unused time on Subscription (Monthly) after 23 Jul 2022,False,True,{},1658610480,1661207853,True,1,-1454,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_LFVp7nG7ccLTix,,sub_1KZ0nZFCPJnn9IgIBvomm7ZZ,si_LFVprMR65j7nMH,2022-07-24 02:29:57+00:00,,
ii_1LPSoOFCPJnn9IgIYwa6l6QH,-1449,usd,2022-07-25 15:03:12+00:00,Unused time on Subscription (Monthly) after 25 Jul 2022,False,True,{},1658761392,1661350146,True,1,-1449,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_Ku1kCut1JXpOgu,,sub_1KEDhGFCPJnn9IgIHSbyUANN,si_Ku1kcOL4Js0oq6,2022-07-25 20:30:17.858000+00:00,,
ii_1LPbdmFCPJnn9IgIhsak4YAg,14000,usd,2022-07-26 00:28:50+00:00,Refurbished Rugged (X8) (Yellow),True,True,{},1658795330,1658795330,False,1,14000,True,,price_1KeUGFFCPJnn9IgIsgYzorEn,cus_KLjNIIkvSRlRMO,in_1LPbdMFCPJnn9IgIzSMUDtV9,,,2022-07-26 02:30:27.456000+00:00,,
ii_1LPwieFCPJnn9IgIISasgbYA,-776,usd,2022-07-26 22:59:16+00:00,Unused time on Subscription (Monthly) after 26 Jul 2022,False,True,{},1658876356,1660262400,True,1,-776,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_KVqCgR10yzZQXE,,sub_1JqoWSFCPJnn9IgIVG1RqqhW,si_KVqCEHk6yvOjv7,2022-07-27 02:30:33.040000+00:00,,
ii_1LQFA4FCPJnn9IgIdR9YKY1M,-278,usd,2022-07-27 18:40:48+00:00,Unused time on Bark (Monthly) after 27 Jul 2022,False,True,{},1658947248,1660435200,True,1,-278,True,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,cus_L1aRMV9pbObZek,,sub_1KLXGHFCPJnn9IgIQzKCQeQF,si_L1aRLLKTOPpMtS,2022-07-27 20:30:38.175000+00:00,,
ii_1LSjzzFCPJnn9IgIBCAqsC1L,999,usd,2022-08-03 16:00:43+00:00,Screen Protector (G91S),True,True,{},1659542443,1659542443,False,1,999,True,,price_1LJgB7FCPJnn9IgIeBtOXGB7,cus_LaPR2UBONFUioB,in_1LSjzAFCPJnn9IgIFEk6ugkP,,,2022-08-03 20:30:30.159000+00:00,,
ii_1LVJqWFCPJnn9IgICLrbmvyQ,19900,usd,2022-08-10 18:41:36+00:00,Slim (G91S) (Cyan),True,True,{},1660156896,1660156896,False,1,19900,True,,price_1LNfLlFCPJnn9IgIBCWt92Nv,cus_KcSKuqunSYR5fS,in_1LVJpdFCPJnn9IgIZ42zMAgA,,,2022-08-10 20:30:23.301000+00:00,,
ii_1LX7HPFCPJnn9IgIAtsG0nyE,1999,usd,2022-08-15 17:40:47+00:00,Guardian Case (A13 5G) (Teal),True,True,{},1660585247,1660585247,False,1,1999,True,,price_1LJknBFCPJnn9IgI6vInpPOR,cus_K7m3hBnrIdqCDk,in_1LX7H2FCPJnn9IgIBx6BU5fR,,,2022-08-15 20:30:15.132000+00:00,,
ii_1LX7HIFCPJnn9IgIo2RQDsof,999,usd,2022-08-15 17:40:40+00:00,Screen Protector (A13 5G),True,True,{},1660585240,1660585240,False,1,999,True,,price_1L5xr1FCPJnn9IgIR2AgV27R,cus_K7m3hBnrIdqCDk,in_1LX7H2FCPJnn9IgIBx6BU5fR,,,2022-08-15 20:30:15.132000+00:00,,
ii_1LZgaQFCPJnn9IgIapaJjd6s,999,usd,2022-08-22 19:47:02+00:00,Screen Protector (G91S),True,True,{},1661197622,1661197622,False,1,999,True,,price_1LJgB7FCPJnn9IgIeBtOXGB7,cus_ITnZXBU8tX9opx,in_1LZga3FCPJnn9IgIDcbUG1JP,,,2022-08-23 14:30:33.347000+00:00,,
ii_1LZgaHFCPJnn9IgI1xEcBsql,19900,usd,2022-08-22 19:46:53+00:00,Slim (G91S) (Cyan),True,True,{},1661197613,1661197613,False,1,19900,True,,price_1LNfLlFCPJnn9IgIBCWt92Nv,cus_ITnZXBU8tX9opx,in_1LZga3FCPJnn9IgIDcbUG1JP,,,2022-08-23 14:30:33.348000+00:00,,
ii_1LakwvFCPJnn9IgICk35hcYj,999,usd,2022-08-25 18:38:41+00:00,Screen Protector (G91S),True,True,{},1661452721,1661452721,False,1,999,True,,price_1Kvew8FCPJnn9IgIN0QSmHoE,cus_LZQL6qJthC0XjD,in_1LakvsFCPJnn9IgIv84AYyFL,,,2022-09-06 17:45:16.952000+00:00,,
ii_1LdbPeFCPJnn9IgIQq8RsRiM,55300,usd,2022-09-02 15:04:06+00:00,Slim to Plus Upgrade,True,True,{},1662131046,1662131046,False,2,27650,True,,price_1LdbPeFCPJnn9IgIZNOCYcWL,cus_K7od3gQPwlDNvH,in_1LdXTSFCPJnn9IgIFa84CXdR,,,2022-09-06 17:57:20.677000+00:00,,
ii_1LPYESFCPJnn9IgIiz9Ix2SX,999,usd,2022-07-25 20:50:28+00:00,Screen Protector (G91S),True,True,"{""ActualLineAmount"":""999"",""ActualLineTaxAmount"":""82""}",1658782228,1658782228,False,1,999,True,,price_1LJgB7FCPJnn9IgIeBtOXGB7,cus_LysWdePavHXGWZ,in_1LPY9RFCPJnn9IgIzuvxj7Fq,,,2022-09-12 02:30:41.328000+00:00,,
ii_1Lgzv8FCPJnn9IgIw52lKLx7,999,usd,2022-09-11 23:50:38+00:00,Screen Protector (G91S),True,True,{},1662940238,1662940238,False,1,999,True,,price_1LJgB7FCPJnn9IgIeBtOXGB7,cus_LysWdePavHXGWZ,in_1LgzusFCPJnn9IgI7FaEpKBk,,,2022-09-12 02:30:41.332000+00:00,,
ii_1LiI2sFCPJnn9IgIZhbUdOpo,19900,usd,2022-09-15 13:23:58+00:00,Slim 5 (G91S) (Blue),True,True,{},1663248238,1663248238,False,1,19900,True,,price_1LahuWFCPJnn9IgIpjzAmZPe,cus_KsDgbDrypjctvA,in_1LiI29FCPJnn9IgIwaL4YWAM,,,2022-09-15 14:30:58.184000+00:00,,
ii_1LrB02FCPJnn9IgIHCq9Rr8A,1000,usd,2022-10-10 01:41:46+00:00,Four Business Days,True,True,"{""ActualLineAmount"":""1000"",""ActualLineTaxAmount"":""0""}",1665366106,1665366106,False,1,1000,True,,price_1JmO0JFCPJnn9IgIyXChYvMf,cus_MH6h6gR7I3fzig,in_1LrAyEFCPJnn9IgIqApCH9zx,,,2022-10-10 02:30:55.802000+00:00,,
ii_1LuMBBFCPJnn9IgIidoINru3,0,usd,2022-10-18 20:14:25+00:00,Refurbished Slim 5,True,True,{},1666124065,1666124065,False,167,0,True,,price_1LuMBBFCPJnn9IgIXpGVp1Fg,cus_KeBysEkD20Kq9P,in_1LuM9GFCPJnn9IgIGNLT2YgT,,,2022-10-18 20:31:24.780000+00:00,,
ii_1Lv58FFCPJnn9IgIZTbY97Fl,4000,usd,2022-10-20 20:14:23+00:00,Next Business Day,True,True,{},1666296863,1666296863,False,1,4000,True,,price_1JmO0NFCPJnn9IgI4tLg62Ho,cus_JnbMKm8RALsuzb,in_1Lv57IFCPJnn9IgIajVANAhi,,,2022-10-20 20:31:46.384000+00:00,,
ii_1LK4JLFCPJnn9IgIiIqOrkNS,-1062,usd,2022-07-10 17:52:51+00:00,Unused time on Subscription (Monthly) after 10 Jul 2022,False,True,{},1657475570,1659373200,True,1,-1062,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_JtVhixvWagM1D7,,sub_K6AqtfPj92LnVG,si_K6AqYyn1fK0RYL,2022-07-10 20:29:56.540000+00:00,,
ii_1LK5ezFCPJnn9IgIUYFV8SJx,-1059,usd,2022-07-10 19:19:17+00:00,Unused time on Subscription (Monthly) after 10 Jul 2022,False,True,{},1657480756,1659373200,True,1,-1059,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_JaU7JviJCPSbOP,,sub_K6AQiByoejy0xn,si_K6AQBiSv8fXKwb,2022-07-10 20:30:02.961000+00:00,,
ii_1LKOhmFCPJnn9IgIa1A0FUKk,-387,usd,2022-07-11 15:39:26+00:00,Unused time on Bark (Monthly) after 11 Jul 2022,False,True,{},1657553966,1659629458,True,1,-387,True,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,cus_KaxC0slBJeo0hU,,sub_1JvlIEFCPJnn9IgIKD6XaqVu,si_KaxCZHEvuMyoHY,2022-07-11 20:29:58.272000+00:00,,
ii_1LKT1dFCPJnn9IgIvdzAfRsS,-1009,usd,2022-07-11 20:16:13+00:00,Unused time on Subscription (Monthly) after 11 Jul 2022,False,True,{},1657570572,1659373200,True,1,-1009,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_JPE3KjGT4hI0T4,,sub_K6AEq3JlwS756e,si_K6AEo2ezFbNOzj,2022-07-12 02:29:56.972000+00:00,,
ii_1LKic3FCPJnn9IgIFpDDttLQ,2274,usd,2022-07-12 12:54:51+00:00,Remaining time on 5 × Subscription (Monthly) after 12 Jul 2022,False,True,{},1657630490,1659373200,True,5,2274,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_IHUuhmmfjBssZw,,sub_K69Tre3NJS7bWl,si_K69T24BHxsonVR,2022-07-12 14:29:58.789000+00:00,,
ii_1LKic3FCPJnn9IgIRHZmrFkr,-1300,usd,2022-07-12 12:54:51+00:00,Unused time on 2 × Subscription (Monthly) after 12 Jul 2022,False,True,{},1657630490,1659373200,True,2,-1300,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_IHUuhmmfjBssZw,,sub_K69Tre3NJS7bWl,si_K69T24BHxsonVR,2022-07-12 14:29:58.789000+00:00,,
ii_1LKvTEFCPJnn9IgIC9RFDVwz,-1247,usd,2022-07-13 02:38:36+00:00,Unused time on Subscription (Monthly) after 13 Jul 2022,False,True,{},1657679915,1659907606,True,1,-1247,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_LiL4J709uxiW4A,,sub_1L0uOJFCPJnn9IgIRUMAGLQQ,si_LiL4iWO3dJoAfN,2022-07-13 08:32:02.651000+00:00,,
ii_1LLCdTFCPJnn9IgIltQodNch,-911,usd,2022-07-13 20:58:19+00:00,Unused time on Subscription (Monthly) after 13 Jul 2022,False,True,{},1657745898,1659373200,True,1,-911,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_JonyZFbEe6B7C1,,sub_K6AkLS8Y1ChZVO,si_K6AkXgxAuegkrf,2022-07-14 02:29:57.127000+00:00,,
ii_1LLD1fFCPJnn9IgIQKyrGY8W,-910,usd,2022-07-13 21:23:19+00:00,Unused time on Subscription (Monthly) after 13 Jul 2022,False,True,{},1657747398,1659373200,True,1,-910,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_Jz9o3QRwIiCHbA,,sub_K6B3g5cjU7Y7wn,si_K6B3gzMFzYOuOl,2022-07-14 02:30:00.162000+00:00,,
ii_1LLrpLFCPJnn9IgI2kxNwexi,1999,usd,2022-07-15 16:57:19+00:00,Guardian Case (A13 5G) (Teal),True,True,{},1657904239,1657904239,False,1,1999,True,,price_1LJknBFCPJnn9IgI6vInpPOR,cus_M3mDKRn7oKLB6g,in_1LLrozFCPJnn9IgIhch8d6kI,,,2022-07-16 02:30:08.795000+00:00,,
ii_1LLrpAFCPJnn9IgIZuNhC8I0,32900,usd,2022-07-15 16:57:08+00:00,Plus (A13 5G),True,True,{},1657904228,1657904228,False,1,32900,True,,price_1KzrwPFCPJnn9IgI50g9rO52,cus_M3mDKRn7oKLB6g,in_1LLrozFCPJnn9IgIhch8d6kI,,,2022-07-16 02:30:08.796000+00:00,,
ii_1LMBwtFCPJnn9IgIZDmJdELo,-260,usd,2022-07-16 14:26:27+00:00,Unused time on Bark (Monthly) after 16 Jul 2022,False,True,{},1657981587,1659373200,True,1,-260,True,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,cus_JxknSm30Tn4rJQ,,sub_K6B0k6RFN6sPWK,si_K6B0JKhweDZwZ2,2022-07-16 20:30:15.956000+00:00,,
ii_1LMaPYFCPJnn9IgIdifJ6ejk,-1697,usd,2022-07-17 16:33:40+00:00,Unused time on 2 × Subscription (Monthly) after 17 Jul 2022,False,True,{},1658075620,1660350947,True,2,-1697,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_Ke59vdZjpiYWzj,,sub_1JymzAFCPJnn9IgI5kmgXbkS,si_Ke5925blYOiqEY,2022-07-17 20:29:57.710000+00:00,,
ii_1LMiBtFCPJnn9IgIhZEYz5qq,-554,usd,2022-07-18 00:52:05+00:00,Unused time on Subscription (Monthly) after 18 Jul 2022,False,True,{},1658105524,1659063093,True,1,-554,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_Leg3ciCjdVQMUb,,sub_1KxMh7FCPJnn9IgITfYKfoqW,si_Leg3kgJvqJ5J1T,2022-07-18 02:30:11.332000+00:00,,
ii_1LMwL2FCPJnn9IgIMPf31fhp,-679,usd,2022-07-18 15:58:28+00:00,Unused time on Subscription (Monthly) after 18 Jul 2022,False,True,{},1658159907,1659373200,True,1,-679,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_Jz7cfnV7BC0psT,,sub_K6B3h4259p720B,si_K6B3Gdi79DdSzH,2022-07-18 20:29:59.679000+00:00,,
ii_1LMz6pFCPJnn9IgIZfFBU3Qf,14000,usd,2022-07-18 18:55:59+00:00,Refurbished Rugged (X8) (Yellow),True,True,{},1658170559,1658170559,False,1,14000,True,,price_1KeUGFFCPJnn9IgIsgYzorEn,cus_JPUE2fyKHXgXC0,in_1LMz6JFCPJnn9IgINoddybgG,,,2022-07-18 20:30:10.027000+00:00,,
ii_1LNO8YFCPJnn9IgIsxZKTBxF,-53,usd,2022-07-19 21:39:26+00:00,Unused time on 2 × Subscription (Monthly) after 19 Jul 2022,False,True,{},1658266766,1658335116,True,2,-53,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_LEfaxqKmxSVGuX,,sub_1KYCF6FCPJnn9IgIPM2E3Y5q,si_LEfauSSI4BVpoh,2022-07-20 02:30:00.106000+00:00,,
ii_1LNf40FCPJnn9IgInsGMqHLy,-43,usd,2022-07-20 15:43:52+00:00,Unused time on Subscription (Monthly) after 20 Jul 2022,False,True,{},1658331831,1658405555,True,1,-43,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_KKPQYRut3GSUF0,,sub_1JfkbPFCPJnn9IgIZBnblFTI,si_Lt0OaIoFciPdoo,2022-07-20 20:32:29.262000+00:00,,
ii_1LNjQMFCPJnn9IgI1xfbcVeP,-79,usd,2022-07-20 20:23:14+00:00,Unused time on Bark (Monthly) after 20 Jul 2022,False,True,{},1658348593,1658758472,True,1,-79,True,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,cus_LS7OzOnWQvuQId,,sub_1KlD9QFCPJnn9IgIxNgCPGWS,si_LS7OaPCToNIbkU,2022-07-21 02:30:08.890000+00:00,,
ii_1LO3nsFCPJnn9IgIsX4B8yM0,-1208,usd,2022-07-21 18:08:52+00:00,Unused time on Subscription (Monthly) after 21 Jul 2022,False,True,{},1658426931,1660585814,True,1,-1208,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_KTrV7dNI4GLFhh,,sub_1JotmsFCPJnn9IgI9CbkUx2q,si_Lt0AqHQq2pjgyI,2022-07-21 21:02:18.348000+00:00,,
ii_1LO8KzFCPJnn9IgISq8YAREo,-89,usd,2022-07-21 22:59:21+00:00,Unused time on Subscription (Monthly) after 21 Jul 2022,False,True,{},1658444360,1658598003,True,1,-89,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_Lcf18QUEBUNzlB,,sub_1KvPhfFCPJnn9IgI9RiXNlvS,si_Lcf1UBwPqWbcdD,2022-07-22 02:31:51.785000+00:00,,
ii_1LO6qeFCPJnn9IgIVYcRJZu0,-1460,usd,2022-07-21 21:23:56+00:00,Unused time on Subscription (Monthly) after 21 Jul 2022,False,True,{},1658438636,1661047142,True,1,-1460,True,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_LyWAu2ZwyBIMxj,,sub_1LGZ8MFCPJnn9IgI0wqaMg5T,si_LyWA3O18LAKLdB,2022-07-22 02:31:46.817000+00:00,,
ii_1LOLz4FCPJnn9IgITXGUkdOU,19900,usd,2022-07-22 13:33:38+00:00,Slim (G91S) (Cyan),True,True,"{""ActualLineAmount"":""19900"",""ActualLineTaxAmount"":""1642""}",1658496818,1658496818,False,1,19900,True,,price_1LNfLlFCPJnn9IgIBCWt92Nv,cus_KR03boo7NWsb75,in_1LOLwJFCPJnn9IgI3EYKEVvv,,,2022-07-22 14:42:31.093000+00:00,,
