device_id,manufcaturer,model,carrier
e65b07a53193a819,Ulefone,Armor X8,t-mobile
c24f71e1a9de6306,BLU,G50,
03440f0f60752a2a,BLU,G50,
cf9b6a228e4576e5,BLU,G50,mint
4a39f68d528fcca7,BLU,G50,t-mobile
c15deb6d4b3d99ee,BLU,G50,
97076c77200b24a4,BLU,G50,mint
6e02426c9c3f61ae,samsung,SM-A015V,verizon 
39f443b482f8dbda,samsung,SM-A015V,
92f89e865ba061cd,BLU,G50,mint
9c6969d565116c27,Ulefone,Armor X8,mint
4a02a603b728c498,Ulefone,Armor X8,
49ad57eb8db7ce13,Ulefone,Armor X8,mint
f859a28aa841eb80,BLU,G50,mint
af6c54ff22a6b1d4,BLU,G50,
b37e7ef021db08fb,BLU,G50,mint
6e8c041e548a4856,BLU,G50,mint
90812a6d947e5eac,BLU,G50,at&t
42f73e30060036cc,samsung,SM-A015V,
a7150c27ef61efa5,BLU,G50,
a26895adf2a6c79e,BLU,G50,mint
7a1879669e7ee7e0,BLU,G50,mint
6ee1091496b28201,BLU,G50,mint
67fbaf91a46f4473,samsung,SM-A015V,verizon 
6767a56731725b26,BLU,G50,mint
33f96355a5cc2143,BLU,G50,mint
653c58ce7f07e5e8,BLU,G50,mint
002e421cf567aa9f,BLU,G50,
f62936cf543b3287,BLU,G50,t-mobile
4a56c0fda378829e,BLU,G50,
3a761ff9560e85ed,BLU,G50,
c73179e07aa77fce,BLU,G50,
859d24a9e2d8faf5,BLU,G50,mint
8cf818174e80247e,BLU,G50,
67f58cbdd3310c96,BLU,G50,t-mobile
f95f33de3a1fd71f,BLU,G50,
c1637a7d3e497b30,BLU,G50,t-mobile
8b63d83ebe6d5fad,BLU,G50,mint
64e7951e4d271c5a,BLU,G50,
92c41e249e27b59a,BLU,G50,
66bfe913ef2b9023,BLU,G50,
c3033d54ebe9a686,BLU,G50,t-mobile
7fa51eadbb907375,BLU,G50,t-mobile
07bb0d093248c6d8,BLU,G50,mint
e550b2372648f5b5,BLU,G50,mint
09c1a81ecf6e45f8,BLU,G50,
21cbc0b9a63e9bd8,BLU,G50,mint
749e423b0028823f,BLU,G50,
7b615f8613460626,BLU,G50,t-mobile
7f29f29f8d3536f8,BLU,G50,mint
5e8f62c60bf13251,BLU,G50,mint
6ee6fa0ed24c6d67,BLU,G50,
7a27f11690ffb4b4,BLU,G50,
8770674e8f61505b,BLU,G50,
60eac17a9d79c7ce,BLU,G50,home
f6a1e170880b698d,BLU,G50,home
eed3be4e6bd7bc3f,BLU,G50,
86ca2f879a54c633,BLU,G50,boost mobile
79d4027b2ec891f0,BLU,G50,
0379fd7eb737cba3,BLU,G50,
9d2b6a61407161ac,BLU,G50,t-mobile
4fb256203e3c422c,BLU,G50,mint
0d4e65ea177a5c1d,BLU,G50,mint
c40ba6ac033c5e8a,BLU,G50,t-mobile
87f2903e201d4e3e,BLU,G50,
61b73a6e11beb5b5,samsung,SM-A015V,
e1e299c711d5f9cc,BLU,G50,
0af2a8f27abb017d,Ulefone,Armor X8,
efea30242364eb70,BLU,G50,t-mobile
f86fc5bd3a88ac38,BLU,G50,
5d68d4667d52d387,BLU,G50,mint
3877d1529727e1db,BLU,G50,
1cfb8bad003fd6ad,BLU,G50,
8b368918e2bfdd18,BLU,G50,
8c9dd24bead0d984,BLU,G50,mint
e7fbdad0a7f85951,BLU,G50,mint
f70ebe48f8beb3ca,BLU,G50,mint
949cb8cc6b116d0b,BLU,G50,gci
dcb8a3305bfb006e,BLU,G50,t-mobile
dec2fa8dabd9958d,BLU,G50,
b3b9379a98158c0d,BLU,G50,at&t
1ee3a89ec91b4472,BLU,G50,
c30535c757038d78,BLU,G50,mint
a3570b3712810f39,BLU,G50,mint
c2826ddf88566458,BLU,G50,
ac83585ace68e419,BLU,G50,
b1aa742a8565ed25,BLU,G50,mint
5628918c8913ec2f,BLU,G50,mint
9a49f426f388b6bd,BLU,G50,t-mobile
fe530dbfa85b07fd,BLU,G50,mint
49514b6beb31bfec,BLU,G50,
05a5d37e1b46b102,BLU,G50,verizon 
4a52d739f9499d55,BLU,G50,
86c70f22c0b7e111,BLU,G50,mint
218c62c450016c64,BLU,G50,
d59a1004e3a51f90,BLU,G50,
bcd16492381cde88,BLU,G50,mint
c5345a31bf671138,BLU,G50,mint
b0bfef6520a9aa14,BLU,G50,
e9a90df8c0c3e21f,BLU,G50,mint
2533f9aea93c83e8,BLU,G50,mint
c14bb6827e34e22c,BLU,G50,
e5050008da723080,BLU,G50,
f8fbfa5b783f293b,BLU,G50,mint
55a42b744ac616ce,BLU,G50,t-mobile
d6e9db6a84cc5c38,BLU,G50,
66c488be40ce6c9f,BLU,G50,mint
e208cde74cde40ea,BLU,G50,
3bfbd1f3968112d6,BLU,G50,mint
5a78252a0b329a86,BLU,G50,
17acbd019ff31e8f,BLU,G50,
1f16167c77282ec5,BLU,G50,
9750d70609bcd237,BLU,G50,
afacde5540a76395,Ulefone,Armor X8,mint
37ad2e782253c044,Ulefone,Armor X8,
2c9b4f79b0e9d6a8,Ulefone,Armor X8,
c86ff2f4b9af7c04,Ulefone,Armor X8,
45ce2904593041d2,Ulefone,Armor X8,mint
5bb4f10c61bc563c,Ulefone,Armor X8,mint
0f54508a030f6822,Ulefone,Armor X8,mint
9bf6493a639640f2,Ulefone,Armor X8,
9ccc8178d2d66e86,Ulefone,Armor X8,
bfbd766c9a1d5fbd,Ulefone,Armor X8,
5db27cd4037e7dae,Ulefone,Armor X8,mint
94eb27220bbcb549,Ulefone,Armor X8,
63f45e26a873d31f,Ulefone,Armor X8,mint
15aff3ae1fa6a427,Ulefone,Armor X8,
c332a597a384269a,Ulefone,Armor X8,mint
a7b17e2d7edaa4fc,Ulefone,Armor X8,mint
c6048d62b96d2c7f,Ulefone,Armor X8,
cef5dc3e3bb296a1,Ulefone,Armor X8,
3712542e86159a5d,Ulefone,Armor X8,
4e4069b8db6ba343,Ulefone,Armor X8,
04d1b253848c84ea,Ulefone,Armor X8,
df4785dc53456caa,Ulefone,Armor X8,mint
f743a01663b67e7e,Ulefone,Armor X8,
e6569d4c8a2215d8,Ulefone,Armor X8,
1e29499934941acf,Ulefone,Armor X8,mint
b3611520528bf200,Ulefone,Armor X8,
211c34f7f67f7712,Ulefone,Armor X8,
97ab7e3bc5db7a0e,Ulefone,Armor X8,
c159517553cbc945,Ulefone,Armor X8,mint
ab44fb8df156f15a,Ulefone,Armor X8,verizon 
2d38ff3e033cc07e,Ulefone,Armor X8,
caadbe4d0ab26287,Ulefone,Armor X8,mint
f7ec20057da17399,Ulefone,Armor X8,
280b470c06fd51e8,Ulefone,Armor X8,
9c95240a32ecf80c,Ulefone,Armor X8,mint
aa8bb96f066a1d48,Ulefone,Armor X8,
71290af6a67193ee,Ulefone,Armor X8,t-mobile
8e5ac6aeb87f3f29,Ulefone,Armor X8,
cf19d161fccfefec,Ulefone,Armor X8,
fe0695d8cffe3769,Ulefone,Armor X8,
9a5cd5e26db1a63c,Ulefone,Armor X8,
ee2a32081b0e4b63,Ulefone,Armor X8,t-mobile
2543112df2b4cb35,Ulefone,Armor X8,
93bee466cd8c8e3f,Ulefone,Armor X8,
0f90c0158fca76d0,Ulefone,Armor X8,ting
95138b45d0852e06,Ulefone,Armor X8,
4e73f87870ee0ea4,BLU,G50,
73868a8a306cc252,samsung,SM-A326U1,
4ed691e6e3da090e,samsung,SM-A326U1,at&t
fd3734cd7b8e1916,samsung,SM-A326U1,verizon 
8f76b778561ec1d3,samsung,SM-A326U1,verizon 
017299b67e309245,samsung,SM-A326U1,verizon 
09396e14630d1aaf,samsung,SM-A326U1,verizon 
1e660de3baa0303c,samsung,SM-A326U1,verizon 
8276a62b8e60b706,samsung,SM-A326U1,
41351d4c7ac15915,samsung,SM-A326U1,verizon 
1ec6c628d8f46125,samsung,SM-A326U1,
5578cad1cbf31b64,samsung,SM-A326U1,
abf323cf064f60f9,samsung,SM-A326U1,verizon 
bd17f9e7de4fda10,samsung,SM-A326U1,
adcd1669d7d84cb6,samsung,SM-A326U1,mint
37b5909a3156aae9,samsung,SM-A326U1,at&t
f8a0129120bdd6af,samsung,SM-A326U1,verizon 
f0100b3c8529c126,samsung,SM-A326U1,verizon 
4577a67c8a648b71,samsung,SM-A326U1,
8aada32ff1134e23,samsung,SM-A326U1,
8d5fd27fbb0f5180,samsung,SM-A326U1,
325323eaeb477bfa,samsung,SM-A326U1,verizon 
9135a4df637922dc,samsung,SM-A326U1,
cb95985cf3dfa6f3,samsung,SM-A326U1,verizon 
458406c8ef3c130c,samsung,SM-A326U1,
083f6bbd4a1f2387,samsung,SM-A326U1,
bed068c462dbaeac,samsung,SM-A326U1,verizon 
4327212aae97010d,samsung,SM-A326U1,verizon 
95db30ccb1dc56ac,samsung,SM-A326U1,verizon 
1da6b28114477726,samsung,SM-A326U1,verizon 
838a608d8f54f307,samsung,SM-A326U1,
5e89c09d8bb39a68,samsung,SM-A326U1,
41279a68c743473a,samsung,SM-A326U1,
30e45a704bec0a8e,samsung,SM-A326U1,verizon 
5109b5c0593565ae,samsung,SM-A326U1,
6bdca0dc7586d135,samsung,SM-A326U1,verizon 
2ec704bce6d447cb,samsung,SM-A326U1,verizon 
9c4815bcbdebab49,samsung,SM-A326U1,verizon 
d01f981a9d49da57,samsung,SM-A326U1,verizon 
d097109696440d9a,BLU,G50,mint
addfd65a6d650ab0,BLU,G50,wireless
8c9aedb64a8ec487,BLU,G50,mint
034f857b7f9935d5,BLU,G50,mint
387adbd70f578436,BLU,G50,mint
17f79ede23955a6d,BLU,G50,mint
d1ac3656f35fb8c6,BLU,G50,
aa6f29b82e5e5049,BLU,G50,ting
4eda1214d09cc2ca,BLU,G50,mint
59602174fe4fc415,BLU,G50,
a6008ba56b994c5c,BLU,G50,mint
1b5d8d9861bb8915,BLU,G50,mint
8fd889fddc393923,BLU,G50,
f8f4ad0aaa4bd521,BLU,G50,
a6820deb538c6eed,BLU,G50,home
9171d7d82b2d4224,BLU,G50,mint
b6561e70fec0fa69,BLU,G50,home
51d91fa0a4f1cbd9,BLU,G50,mint
0d9057fba9b73925,BLU,G50,
9e26abdd22869eb3,BLU,G50,at&t
dba293b22ea4cb33,BLU,G50,mint
e54c8cc00d05b89e,BLU,G50,
2d9b48596b191a5c,BLU,G50,mint
b23d329154446071,BLU,G50,
f0d8319ff9823580,BLU,G50,
424c49414eb81e82,BLU,G50,mint
60d7b102f630938f,BLU,G50,
4833dab0a1f94286,BLU,G50,verizon
f34ae588d68c11fc,Ulefone,Armor X8,
0cf189c0284b1762,samsung,SM-A326U1,mint
88b06c8b1bc11727,BLU,G50,
50562a70a3a3eeab,BLU,G50,mint
57cf13a4e2956e14,samsung,SM-A326U1,verizon 
6b3431aa4b28979d,samsung,SM-A326U1,t-mobile
66e980b1cb40ff6f,samsung,SM-A326U1,at&t
fe8b745faa94086d,samsung,SM-A326U1,
e2d1c4212ad56d28,samsung,SM-A326U1,at&t
681f731fcf4c7112,samsung,SM-A326U1,verizon 
4f2a5ee18dedf75c,samsung,SM-A326U1,spectrum
f141fc125be282f3,samsung,SM-A326U1,at&t
ea0c715b3e95efb0,samsung,SM-A326U1,
78e58ded9be461fa,samsung,SM-A326U1,
f46481af44ce2562,samsung,SM-A326U1,
188bef3e37eb691f,samsung,SM-A326U1,t-mobile
642b1cdc4e051475,samsung,SM-A326U1,verizon 
5804b2da22661491,samsung,SM-A326U1,at&t
53929a09a8900e5a,samsung,SM-A326U1,
4798ca941189f9a9,samsung,SM-A326U1,verizon 
b202265866aeed80,samsung,SM-A326U1,
23927910f394344a,samsung,SM-A326U1,
d96ee1a829511702,samsung,SM-A326U1,
63f0f02add233130,samsung,SM-A326U1,
0a5bdc5dcf2d9377,samsung,SM-A326U1,
0b3ebaf9973d730d,samsung,SM-A326U1,verizon 
e89f4782a2a05594,samsung,SM-A326U1,verizon 
dcd0b8976aa481d0,samsung,SM-A326U1,
d7d8a1d3f4a1281d,samsung,SM-A326U1,
0e5dc80a72e5b684,samsung,SM-A326U1,claro hnd
515103da619b289a,samsung,SM-A326U1,
88e89b5e735c1b0d,samsung,SM-A326U1,at&t
5a98fca1d74a6cc3,samsung,SM-A326U1,t-mobile
0cb3d624613c31d2,samsung,SM-A326U1,
3f0a9a6b42adf3fb,samsung,SM-A326U1,mint
b4cd695450d98c7c,samsung,SM-A326U1,
ae5d20c4782ac3bb,samsung,SM-A326U1,
57c3efb31afb1644,samsung,SM-A326U1,
39a5cdae71de7030,samsung,SM-A326U1,xfinity mobile
55208c17cddd85e8,samsung,SM-A326U1,at&t
5453fab2a72538e5,samsung,SM-A326U1,at&t
65cb2d8d0fd21b3e,samsung,SM-A326U1,
4490ef71ab6c2aab,samsung,SM-A326U1,mint
69b9f86b447b3f39,samsung,SM-A326U1,
7d0243310c77918b,samsung,SM-A326U1,
188a7f90e0320f5d,samsung,SM-A326U1,
638a6a9bef5f3aa1,samsung,SM-A326U1,cc network
15de3ee6d0f1ae35,samsung,SM-A326U1,
daa3b9092ba2e0cc,samsung,SM-A326U1,
10596bb3b567474d,samsung,SM-A326U1,
f6e8ce591056fdfc,samsung,SM-A326U1,t-mobile
8a52a674c67817ac,samsung,SM-A326U1,
ddf7234c379b7136,samsung,SM-A326U1,
a8e6a2da148d6dd8,samsung,SM-A326U1,us mobile
5b79557b38713584,samsung,SM-A326U1,
97f5099448e97293,samsung,SM-A326U1,verizon 
640545f179795b65,samsung,SM-A326U1,
2eb5f2613b2121a1,samsung,SM-A326U1,at&t
aafc92d2e1384a7e,samsung,SM-A326U1,at&t
1fc26d934cc5d52a,samsung,SM-A326U1,Â 
6c3cf3c350b32b8c,samsung,SM-A326U1,
b5b93aff0c2ddd6d,samsung,SM-A326U1,
5d5222a1593e8285,samsung,SM-A326U1,
cada6d18a60944ea,samsung,SM-A326U1,verizon 
b8c8f93014fdf8bd,samsung,SM-A326U1,
1051cce5323c1a13,samsung,SM-A326U1,
2505c31a14064bec,samsung,SM-A326U1,
ff55e50067cfc9ff,samsung,SM-A326U1,mint
3eda47c96dcc81b9,samsung,SM-A326U1,
c3a315618d3c29d4,samsung,SM-A326U1,t-mobile
d8b2922dfef67104,samsung,SM-A326U1,verizon 
813cc9d85f37409d,samsung,SM-A326U1,verizon 
2696cf9a5d120bbb,samsung,SM-A326U1,
7305da254ddab2b2,samsung,SM-A326U1,
9e88742d45165688,samsung,SM-A326U1,
bcddb7ff5b35d6a4,samsung,SM-A326U1,at&t
2ca26a3d8134d743,samsung,SM-A326U1,verizon 
853cdd966a6c4b62,samsung,SM-A326U1,verizon 
cd4b057bb50ea203,samsung,SM-A326U1,
f471454a5a0cdf31,samsung,SM-A326U1,t-mobile
d1b54faaf6a00c6c,samsung,SM-A326U1,verizon 
352cd229b6266803,samsung,SM-A326U1,verizon 
fa24066aeecf3dec,samsung,SM-A326U1,verizon 
dc158bfaa07206a5,samsung,SM-A326U1,
96f4fc4701d7eb52,samsung,SM-A326U1,verizon 
4a3ccd5ff70bdd04,samsung,SM-A326U1,
81c50fd9f6a57b77,samsung,SM-A326U1,t-mobile
b42d0b7ed41de404,samsung,SM-A326U1,verizon 
b97728298bb041d9,samsung,SM-A326U1,
2047a12864d68fb1,samsung,SM-A326U1,at&t
4f83d9a73135199e,samsung,SM-A326U1,verizon 
2ba000bef40439c7,samsung,SM-A326U1,verizon 
d660d2d2ce47f0a9,samsung,SM-A326U1,verizon 
7acf31a97e8248ea,samsung,SM-A326U1,
73a9c5318c93baa1,samsung,SM-A326U1,
35f0ab460ac1b923,samsung,SM-A326U1,verizon 
c796a62787bc4a2a,samsung,SM-A326U1,t-mobile
c6ced4319605096c,samsung,SM-A326U1,mint
d138d6c0d6cc1a0c,samsung,SM-A326U1,verizon 
8664a639e4c3c5ec,samsung,SM-A326U1,
fe1d59eaa58bcedc,samsung,SM-A326U1,verizon 
d84dfc607f46d1e9,samsung,SM-A326U1,verizon 
d141095b063e7f65,samsung,SM-A326U1,
2c3625826c3eed76,samsung,SM-A326U1,mint
37b773d882061a9c,samsung,SM-A326U1,verizon 
a4b0e242571bef83,samsung,SM-A326U1,verizon 
ac062e2a208e6d2e,samsung,SM-A326U1,
c0132c72cd97fbf8,samsung,SM-A326U1,t-mobile
c28c96bc0e4bb76f,samsung,SM-A326U1,
9572706f78bd7f30,samsung,SM-A326U1,ä¸­å½ç§»å¨
d066ddae5ebbaf7f,samsung,SM-A326U1,
c0f1458be8d0a6f6,BLU,G50,
26738a124465a803,BLU,G50,
d6b2af6a672ccc5c,BLU,G50,
dd88164e564df2ca,BLU,G50,at&t
fc436168a3132d56,BLU,G50,mint
6db9169e4f4aef41,BLU,G50,t-mobile
486e044bb170b3f9,BLU,G50,t-mobile
729558eaea5d383f,BLU,G50,
1fdbfa97fb57f1f4,BLU,G50,mint
73c8ec38a79d9412,BLU,G50,
f93f7d805d3855c6,BLU,G50,mint
c7a69c0d543ad758,BLU,G50,mint
50116e8662a95d2c,BLU,G50,roam
fabbdc0620ac4e28,samsung,SM-A326U1,
734a0a9d8c5ed311,BLU,G50,
76877ac4753e7c7d,BLU,G50,home
8dc2d048489f91e1,samsung,SM-A326U1,
79930fe71d9de64b,samsung,SM-A326U1,verizon 
bd589b9731b74556,samsung,SM-A326U1,verizon 
bc538e39bcd579d9,samsung,SM-A326U1,t-mobile
d7d19c78d7bd326b,samsung,SM-A326U1,home
d85956020deb8c91,samsung,SM-A326U1,at&t
a9e67febad03951c,samsung,SM-A326U1,verizon 
e2d6f6005ecd8e00,samsung,SM-A326U1,
8829489cb852db47,samsung,SM-A326U1,t-mobile
495ce4cd476865e4,samsung,SM-A326U1,
eaa7b352299ca472,samsung,SM-A326U1,verizon 
7e950c6f11272d16,samsung,SM-A326U1,
b5817cbdf8d7dd93,samsung,SM-A326U1,mint
89850e5cf078ac94,samsung,SM-A326U1,
e03dcb9208344d18,samsung,SM-A326U1,verizon 
312c6a43f0735423,samsung,SM-A326U1,
8aa68d93d2499567,samsung,SM-A326U1,telcel
34e80f736840fcc2,samsung,SM-A326U1,verizon 
49785400dbae3a12,samsung,SM-A326U1,t-mobile
462a3888a2c21ae1,samsung,SM-A326U1,verizon 
2e308aabb807e28a,samsung,SM-A326U1,
a93c681ea23c9758,samsung,SM-A326U1,verizon 
7c1fcbeb1941c24a,samsung,SM-A326U1,at&t
91ac2f2beec42e09,samsung,SM-A326U1,verizon 
31a38458820e593e,samsung,SM-A326U1,at&t
f4c2d9283bd134d8,samsung,SM-A326U1,at&t
cd81472b88052dda,samsung,SM-A326U1,at&t
4c7987163362a80e,samsung,SM-A326U1,mint
64cada00d82d686c,samsung,SM-A326U1,at&t
3ec5d8e426736461,samsung,SM-A326U1,verizon 
cddb901b7f75c18a,samsung,SM-A326U1,at&t
1d2410c946c3dc9f,samsung,SM-A326U1,verizon 
5d511231d0b31a57,samsung,SM-A326U1,
ffc59c79e9809312,samsung,SM-A326U1,
f85c3bb548d5d5cc,samsung,SM-A326U1,verizon 
9c3b8ed007a2b97c,samsung,SM-A326U1,mint
02aa4204ea78d53c,samsung,SM-A326U1,cricket
4ae650badc3cd4cf,samsung,SM-A326U1,verizon 
2a130d19b7d421fd,samsung,SM-A326U1,
6b01c8212641c414,samsung,SM-A326U1,mint
63b6f0e969212a1f,samsung,SM-A326U1,at&t
0df2d68354af81a8,samsung,SM-A326U1,verizon 
7c00234099eb25b8,samsung,SM-A326U1,
a5d689b7f03da039,samsung,SM-A326U1,
fcb725b06420a31f,samsung,SM-A326U1,at&t
75dd11160745f159,samsung,SM-A326U1,at&t
4e45ca2e925d1cf5,samsung,SM-A326U1,verizon 
6f1d8c660fa23f1c,samsung,SM-A326U1,
6a9147fd39a3cd85,samsung,SM-A326U1,verizon 
13fbe6cf9f2d8765,samsung,SM-A326U1,
2a52888d4726eb53,samsung,SM-A326U1,
153103359fe74d9e,samsung,SM-A326U1,
5e24a8c3c87ebbcb,samsung,SM-A326U1,
405ef4e5acaeee0e,samsung,SM-A326U1,verizon 
c181e59f7f4cac02,samsung,SM-A326U1,verizon wireless
de423cb3349c8390,samsung,SM-A326U1,
7dbbcf8ee465d41d,samsung,SM-A326U1,
df9972d7b7d784d2,samsung,SM-A326U1,
81a1da59c9bcf086,samsung,SM-A326U1,mint
dee15f0eb65b0a9c,samsung,SM-A326U1,t-mobile
7051bfadec0e135c,samsung,SM-A326U1,
0cdf01c363b60c33,samsung,SM-A326U1,verizon 
c6c931dce93dfa0e,samsung,SM-A326U1,verizon 
d7cd35f167c030ab,samsung,SM-A326U1,mint
bb47bed0b19eda6c,samsung,SM-A326U1,
0f34e2c8c05b5556,samsung,SM-A326U1,
fec05724aa764e76,samsung,SM-A326U1,verizon 
59b08f84a8ffb3eb,samsung,SM-A326U1,at&t
cb87fa6f42ea28b8,samsung,SM-A326U1,
462cb4a13896a54c,samsung,SM-A326U1,verizon 
e9f8cbf230be3100,samsung,SM-A326U1,
b956fa018c59e4c2,samsung,SM-A326U1,
1fca500bba93220f,samsung,SM-A326U1,t-mobile
dcf147b463e971c2,samsung,SM-A326U1,t-mobile
f8b6ef821371b4b1,samsung,SM-A326U1,verizon 
0b03a8a43dd2ed68,samsung,SM-A326U1,verizon 
0ebeb6ee4da6d24f,samsung,SM-A326U1,at&t
987ada68e84e3bf7,samsung,SM-A326U1,at&t
5033b371e6b5c4cc,samsung,SM-A326U1,verizon 
ee2850be1d0df535,samsung,SM-A326U1,
f2d053e91a3afcd8,samsung,SM-A326U1,
25a30ec44d3192f3,samsung,SM-A326U1,
40f492c1539b6786,samsung,SM-A326U1,mint
122a6e40ddfbd29f,samsung,SM-A326U1,verizon 
74ccbf97a475c0e7,samsung,SM-A326U1,
af523089c70dd1b6,samsung,SM-A326U1,mint
3e6a1a9192593093,samsung,SM-A326U1,verizon 
5c222fa033b7203d,samsung,SM-A326U1,red pocket
74301dc9ba9ce373,samsung,SM-A326U1,t-mobile
c0e8ebb5551a060f,samsung,SM-A326U1,verizon 
d6b5ebdae0e3f089,samsung,SM-A326U1,
5e7b9db55f9638d4,samsung,SM-A326U1,at&t
6b78b42fc97c73ad,samsung,SM-A326U1,
2d74d0c672fc182c,samsung,SM-A326U1,verizon 
6c7ad17cfebd8492,samsung,SM-A326U1,
a7339e8c250758a8,samsung,SM-A326U1,verizon 
e1be2c9676445404,samsung,SM-A326U1,
f6cb50c6ee73cf2f,samsung,SM-A326U1,verizon 
424790b319ea58ba,samsung,SM-A326U1,mint
c61836d98c4b1922,samsung,SM-A326U1,
f11f5fd444ba2da4,samsung,SM-A326U1,
1921c9581f48df2a,samsung,SM-A326U1,
8e2f61f1f230792c,samsung,SM-A326U1,
dbc242dde9854f68,samsung,SM-A326U1,
9b29ccabaf8a213c,samsung,SM-A326U1,t-mobile
0a15ca56592cc135,samsung,SM-A326U1,verizon 
243c322c82cd0dfe,samsung,SM-A326U1,verizon 
e4d003022d201b27,samsung,SM-A326U1,verizon 
b0a4eb35f67abcfa,samsung,SM-A326U1,verizon 
43e2631d1a60fa3d,samsung,SM-A326U1,pure talk
ce6ffad33fa2dcc6,samsung,SM-A326U1,
a376f656b148c0ae,samsung,SM-A326U1,
220f218c5ee95d8b,samsung,SM-A326U1,mint
730493d1aec972da,samsung,SM-A326U1,
0cb474c4431f5bef,samsung,SM-A326U1,
839b006a57bf8131,samsung,SM-A326U1,verizon 
6ca08bcd70c62134,samsung,SM-A326U1,at&t
f6380c7c359e38fb,samsung,SM-A326U1,verizon 
cc67ebfedd392e41,samsung,SM-A326U1,
a5470b0fd8f117c0,samsung,SM-A326U1,
69acfe8b02966b77,samsung,SM-A326U1,
831981d301bc87c8,samsung,SM-A326U1,verizon 
998dbd99f52f2b09,samsung,SM-A326B,
e084b219bec992bc,BLU,G50,t-mobile
8286f6ce5da85ff4,Ulefone,Armor X8,
3de8f8347e90262b,Ulefone,Armor X8,
4a04fd592001e6dc,Ulefone,Armor X8,
4ad372f5a4888fb9,Ulefone,Armor X8,mint
c051a96148da4224,Ulefone,Armor X8,
bc33817b91b6f463,Ulefone,Armor X8,
abdd4689c746fd8d,Ulefone,Armor X8,
82937df83b47ac29,Ulefone,Armor X8,mint
67681b0ea6acd5c4,samsung,SM-A326U1,
aa143f4db74fc3d2,samsung,SM-A326U1,verizon 
a4f2e06e6f0bfa92,samsung,SM-A326U1,
5c0c92da6029bb5a,samsung,SM-A326U1,
925dac4bcb5fae17,samsung,SM-A326U1,verizon 
32b3f9f22c6ccb0e,samsung,SM-A326U1,verizon 
a4bd604c72a9ddc1,samsung,SM-A326U1,
9388ea37c84b477f,BLU,G50 Plus,
624eabb9057057ec,BLU,G50 Plus,mint
a40221fe73b5c789,BLU,G50 Plus,mint
1a5e34779bb3249e,BLU,G50 Plus,
4755de5dd56bec9a,BLU,G50 Plus,mint
715fb0d4eafe4b2e,BLU,G50 Plus,
d8dde1ab610d1377,BLU,G50 Plus,mint
e97dcd154e37bd69,BLU,G50 Plus,mint
b61904dbb80b796f,BLU,G50 Plus,
c8a932b222bd1f3e,BLU,G50 Plus,
85c3c2a6826a4898,BLU,G50 Plus,
f9ef5830c4fb8a3a,BLU,G50 Plus,mint
23a8dd3e19db4903,BLU,G50 Plus,
a8f9c68d99171835,BLU,G50 Plus,mint
601c14c9356ab92b,BLU,G50 Plus,mint
2968eba0b35ab3d3,BLU,G50 Plus,mint
d86a4b30a2d8c173,BLU,G50 Plus,mint
bfa41c2585bc7320,BLU,G50 Plus,mint
fff54a64b3e56c80,BLU,G50 Plus,t-mobile
e5c42d2d2f6fd0b3,BLU,G50 Plus,mint
c1e952457861c39b,BLU,G50 Plus,
69467a2e63c901ec,BLU,G50 Plus,mint
f0de5805734e82ed,Ulefone,Armor X8,
55e6afdb0d372c98,samsung,SM-A326U1,
e59679d8fedbd19b,samsung,SM-A326U1,
b77f41ef7c19473b,samsung,SM-A326U1,verizon 
9a43f6b29cb24ee0,samsung,SM-A326U1,verizon 
d72659abe667d3ba,samsung,SM-A326U1,verizon 
32cb056984870fc4,samsung,SM-A326U1,
5571d585ea6686cb,samsung,SM-A326U1,verizon 
32ab62eb4c1b4bf3,samsung,SM-A326U1,
16ca1bb6a6e1fe27,samsung,SM-A326U1,verizon 
e7311d6fecf639f8,samsung,SM-A326U1,
9cf8c4d5250f44d1,samsung,SM-A326U1,
010d4edb852fdca5,samsung,SM-A326U1,t-mobile
c454586f1c490f5b,samsung,SM-A326U1,
2dbc4e82e912dbba,samsung,SM-A326U1,metro by t-mobile
e5a2b67494ab2de4,samsung,SM-A326U1,
613d435cc8dd973f,samsung,SM-A326U1,
d7ff423363e0cdda,samsung,SM-A326U1,t-mobile
71154fb489834448,samsung,SM-A326U1,
d91ca602779a1810,samsung,SM-A326U1,mint
1b8e5ac466e62012,samsung,SM-A326U1,verizon 
51d4193f68faca76,samsung,SM-A326U1,
24b275d702da203e,samsung,SM-A326U1,at&t
888c210a1fdabd55,samsung,SM-A326U1,verizon 
e760ffc488c08d29,samsung,SM-A326U1,at&t
f4bd4c4ac00f4cd6,samsung,SM-A326U1,verizon 
d6780c7e2743ec9d,samsung,SM-A326U1,
0211631ee558974c,samsung,SM-A326U1,at&t
95a86461be59e9fc,samsung,SM-A326U1,verizon 
7336ffa2e1e989e0,samsung,SM-A326U1,verizon 
919310d82386bbaa,samsung,SM-A326U1,verizon 
12b9382237dab676,samsung,SM-A326U1,
1091b0e4d761aafe,samsung,SM-A326U1,verizon 
6e98cadfccca4ba7,samsung,SM-A326U1,
3d22e9a762fa4667,samsung,SM-A326U1,t-mobile
3978bd5af49ebe70,samsung,SM-A326U1,
996e20a0a28c8d7d,samsung,SM-A326U1,verizon 
efabc7bd1a8d3737,samsung,SM-A326U1,
420679719599a995,samsung,SM-A326U1,
