balance_transaction_id,index,connected_account_id,amount,application,currency,description,type,_fivetran_synced
txn_3PdFj3FCPJnn9IgI0NJ3RIJm,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.287000+00:00
txn_3PdFpaFCPJnn9IgI0FMRKb0x,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.287000+00:00
txn_3PdFqsFCPJnn9IgI1v4mJe5I,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.287000+00:00
txn_3PdFvzFCPJnn9IgI1isJmbSx,0,,2044,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.287000+00:00
txn_3PdFw3FCPJnn9IgI0rNVuv1Z,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.287000+00:00
txn_3PdG4vFCPJnn9IgI1fIXlNIT,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.287000+00:00
txn_3PdGJoFCPJnn9IgI0k0Gp99k,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.287000+00:00
txn_3PdGOCFCPJnn9IgI14B2Gyip,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdGWzFCPJnn9IgI11PNsm1q,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdGYoFCPJnn9IgI10gFlOvy,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdGgNFCPJnn9IgI10ZXwCsM,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdH6mFCPJnn9IgI1NrQEsUs,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdHARFCPJnn9IgI0hZFGlSx,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdHCzFCPJnn9IgI1Vdp5JBO,0,,56,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdHECFCPJnn9IgI0tOWThiu,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdHEnFCPJnn9IgI0AsCrj2G,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdHFkFCPJnn9IgI06rWJkk8,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdHHGFCPJnn9IgI09eOKWPc,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdHIlFCPJnn9IgI11gvK4uX,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.313000+00:00
txn_3PdHJpFCPJnn9IgI1fvIRFXn,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.294000+00:00
txn_3PdHStFCPJnn9IgI0zElnlRq,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.294000+00:00
txn_3PdHcVFCPJnn9IgI1vsKXKqB,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.294000+00:00
txn_3PdHsBFCPJnn9IgI1oCm1ak2,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.294000+00:00
txn_3PdHttFCPJnn9IgI0d8g4aC0,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.294000+00:00
txn_3PdHw5FCPJnn9IgI1NScqcFk,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.294000+00:00
txn_3PdHyiFCPJnn9IgI1MLBnvFw,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.294000+00:00
txn_3PdI8sFCPJnn9IgI00NssUu9,0,,411,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.294000+00:00
txn_3PdICUFCPJnn9IgI1UNjUmZL,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.294000+00:00
txn_3PdIMlFCPJnn9IgI0stoC90i,0,,1422,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.310000+00:00
txn_3PdIg8FCPJnn9IgI0LSDu3r9,0,,384,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.310000+00:00
txn_3PdIhnFCPJnn9IgI1pbDuUVw,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.310000+00:00
txn_3PdIxVFCPJnn9IgI05DtRw7n,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.310000+00:00
txn_3PdJ7eFCPJnn9IgI0dj1xoPJ,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.310000+00:00
txn_3PdKMeFCPJnn9IgI0l8BlEaY,0,,94,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.278000+00:00
txn_3PdKODFCPJnn9IgI0WzBevnS,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.278000+00:00
txn_3PdKVIFCPJnn9IgI0bVs2q0z,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.277000+00:00
txn_3PdKXdFCPJnn9IgI0UDoA5jd,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.277000+00:00
txn_3PdKtvFCPJnn9IgI018KXfvh,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.277000+00:00
txn_3PdL1UFCPJnn9IgI07G86vea,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.277000+00:00
txn_3PdL2uFCPJnn9IgI0755h4F2,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.277000+00:00
txn_3PdLTgFCPJnn9IgI13dLfzNb,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.627000+00:00
txn_3PdLiOFCPJnn9IgI1BrOW29t,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.627000+00:00
txn_3PdLnZFCPJnn9IgI10s4cBn9,0,,56,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.627000+00:00
txn_3PdMOlFCPJnn9IgI1HdaWLZn,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.574000+00:00
txn_3PdMVFFCPJnn9IgI07dXlcJ3,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.574000+00:00
txn_3PdMuvFCPJnn9IgI19RO9SMf,0,,82,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.574000+00:00
txn_3PdN4AFCPJnn9IgI0gHxNhD5,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.589000+00:00
txn_3PdNDNFCPJnn9IgI0YQ6PupO,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.589000+00:00
txn_3PdNP5FCPJnn9IgI1Djh0wAG,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.589000+00:00
txn_3PdNSSFCPJnn9IgI1KMMFJAv,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.589000+00:00
txn_3PdNUVFCPJnn9IgI1Z978lls,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.589000+00:00
txn_3PdNklFCPJnn9IgI0tBL0sOH,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.588000+00:00
txn_3PdNnGFCPJnn9IgI1G4nEDVU,0,,595,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.588000+00:00
txn_3PdNyJFCPJnn9IgI0A0rEoNe,0,,825,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.557000+00:00
txn_3PdOFJFCPJnn9IgI1GE01xC3,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.557000+00:00
txn_3PdOILFCPJnn9IgI0j0V85lE,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.557000+00:00
txn_3PdOLIFCPJnn9IgI1Vk9J9BZ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.557000+00:00
txn_3PdOXaFCPJnn9IgI0Ugm6YTH,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.557000+00:00
txn_3PdOgVFCPJnn9IgI1mgTBrvS,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.557000+00:00
txn_3PdPBFFCPJnn9IgI0t4wERmt,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.590000+00:00
txn_3PdPZLFCPJnn9IgI1fbyiPmL,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.590000+00:00
txn_3PdPfpFCPJnn9IgI0KFNtVSY,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.590000+00:00
txn_3PdQTTFCPJnn9IgI0YuhlvXQ,0,,71,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.529000+00:00
txn_3PdQTTFCPJnn9IgI1mUiGnY1,0,,81,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.529000+00:00
txn_3PdQZNFCPJnn9IgI13T325rf,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.529000+00:00
txn_3PdRCSFCPJnn9IgI0prg8rkA,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.843000+00:00
txn_3PdRLGFCPJnn9IgI0Thu83eJ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.843000+00:00
txn_3PdSHeFCPJnn9IgI0ooBjHBO,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.856000+00:00
txn_3PdTLCFCPJnn9IgI0NLtXyKv,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:52:59.795000+00:00
txn_3PdY9XFCPJnn9IgI0eqkuBoT,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.165000+00:00
txn_3PdYGdFCPJnn9IgI1lG6aSLq,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.087000+00:00
txn_3PdYnRFCPJnn9IgI1tXRnFJ3,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.087000+00:00
txn_3PdYqqFCPJnn9IgI1WrAtVM7,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.087000+00:00
txn_3PdYyMFCPJnn9IgI12Thok16,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.087000+00:00
txn_3PdZSEFCPJnn9IgI1fBep6Zt,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.095000+00:00
txn_3PdZrTFCPJnn9IgI0nLgT4r4,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.095000+00:00
txn_3PdZtOFCPJnn9IgI0iP5gcsA,0,,408,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.095000+00:00
txn_3PdZuJFCPJnn9IgI0IOWJKcG,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.095000+00:00
txn_3Pda2UFCPJnn9IgI0h0ECMO8,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.152000+00:00
txn_3PdaAqFCPJnn9IgI0SAx3I5y,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.152000+00:00
txn_3PdaOtFCPJnn9IgI0bTANsPI,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.152000+00:00
txn_3PdaPXFCPJnn9IgI0mT4WGzY,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.152000+00:00
txn_3PdaW3FCPJnn9IgI0tQp7vt5,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.152000+00:00
txn_3PdacIFCPJnn9IgI0fC5B8SU,0,,570,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.152000+00:00
txn_3PdacUFCPJnn9IgI1TZhDPpe,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.152000+00:00
txn_3Pdap4FCPJnn9IgI0IERxgjU,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.152000+00:00
txn_3Pdb5JFCPJnn9IgI00LTnYeI,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.150000+00:00
txn_3PdbTrFCPJnn9IgI0aVITXAO,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.150000+00:00
txn_3PdbfcFCPJnn9IgI0nnDj8Jq,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.150000+00:00
txn_3PdbgZFCPJnn9IgI17eR1gAs,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.150000+00:00
txn_3PdbhkFCPJnn9IgI1ryMuLwK,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.150000+00:00
txn_3Pdc6qFCPJnn9IgI1K5xjMME,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.516000+00:00
txn_3PdcGHFCPJnn9IgI0RfkqXtM,0,,415,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:09.574000+00:00
txn_3Pdca5FCPJnn9IgI1Q7HNHUD,0,,419,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.428000+00:00
txn_3PdcnOFCPJnn9IgI1UyjSLtO,0,,67,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.428000+00:00
txn_3PdctGFCPJnn9IgI15wvMsKl,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.525000+00:00
txn_3Pdcy0FCPJnn9IgI1yu8onYo,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.525000+00:00
txn_3Pdd3IFCPJnn9IgI1Jj1ZwUO,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.525000+00:00
txn_3PddKaFCPJnn9IgI0jVJTTnp,0,,914,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.525000+00:00
txn_3PddLpFCPJnn9IgI1X3ZBU3i,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.525000+00:00
txn_3PddTBFCPJnn9IgI07DoYHEk,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.525000+00:00
txn_3PddlUFCPJnn9IgI0KTF0kUJ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.525000+00:00
txn_3PddnOFCPJnn9IgI1jJo5aGW,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.469000+00:00
txn_3PddyBFCPJnn9IgI1BoMLj38,0,,821,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.469000+00:00
txn_3Pde19FCPJnn9IgI00NvUu8K,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.469000+00:00
txn_3Pde5uFCPJnn9IgI1ZtS0mxG,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.469000+00:00
txn_3PdeWgFCPJnn9IgI1IwA64tj,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.469000+00:00
txn_3PdefVFCPJnn9IgI07j8CpTa,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.469000+00:00
txn_3Pdej8FCPJnn9IgI0vRh6QwS,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.488000+00:00
txn_3PdexDFCPJnn9IgI09BLyfur,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.488000+00:00
txn_3PdfFKFCPJnn9IgI1zcPN30F,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.488000+00:00
txn_3PdfHgFCPJnn9IgI1EvTgNmg,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.488000+00:00
txn_3PdfOgFCPJnn9IgI1pIuc5D5,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.488000+00:00
txn_3PdfZ4FCPJnn9IgI1RnfjXf5,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.488000+00:00
txn_3PdgD3FCPJnn9IgI1tdIOy2u,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.449000+00:00
txn_3PdgRFFCPJnn9IgI08kjKB5Y,0,,88,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.449000+00:00
txn_3PdgbZFCPJnn9IgI1sobCegL,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.506000+00:00
txn_3PdgjFFCPJnn9IgI0gagedLQ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.506000+00:00
txn_3PdgoWFCPJnn9IgI0oLCsi0i,0,,490,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.506000+00:00
txn_3PdgxzFCPJnn9IgI1BdZwyYI,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.506000+00:00
txn_3Pdh2fFCPJnn9IgI1FnULawV,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.506000+00:00
txn_3Pdh3QFCPJnn9IgI0d9MHySj,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.506000+00:00
txn_3PdhWYFCPJnn9IgI0FM4LtuR,0,,81,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.506000+00:00
txn_3PdhZMFCPJnn9IgI0kiYHSbt,0,,2319,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.788000+00:00
txn_3Pdhb8FCPJnn9IgI0j5yobAV,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.788000+00:00
txn_3PdhewFCPJnn9IgI0yJYn4Xb,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.788000+00:00
txn_3PdhkOFCPJnn9IgI0sZ6If0t,0,,203,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.788000+00:00
txn_3Pdi5JFCPJnn9IgI0ZiM2K4e,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.788000+00:00
txn_3PdiDxFCPJnn9IgI14z8myvJ,0,,876,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.788000+00:00
txn_3PdiTZFCPJnn9IgI1IQ5759U,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.815000+00:00
txn_3PdinyFCPJnn9IgI0RVVTIuC,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.814000+00:00
txn_3Pdj2SFCPJnn9IgI1kL5fzi5,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.814000+00:00
txn_3PdjHlFCPJnn9IgI00fM9NDN,0,,33,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.814000+00:00
txn_3PdjgRFCPJnn9IgI0EKAIuee,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.750000+00:00
txn_3PdjkGFCPJnn9IgI0MD7iOPu,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.750000+00:00
txn_3Pdk5HFCPJnn9IgI1Kmsl52B,0,,82,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.750000+00:00
txn_3PdkHzFCPJnn9IgI0dZEnoBC,0,,47,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.750000+00:00
txn_3PdkVGFCPJnn9IgI1ualOzXK,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.790000+00:00
txn_3Pdl3rFCPJnn9IgI04rmuTvG,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.790000+00:00
txn_3PdlC7FCPJnn9IgI10QTgTyc,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.790000+00:00
txn_3PdlvqFCPJnn9IgI0RcYzZ6w,0,,56,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.782000+00:00
txn_3Pdm2GFCPJnn9IgI0XEdHPwl,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.782000+00:00
txn_3PdmawFCPJnn9IgI1u6Rb31L,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.725000+00:00
txn_3Pdn0DFCPJnn9IgI1XF1GJn3,0,,71,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.725000+00:00
txn_3PdoRmFCPJnn9IgI1vjyvUMa,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.057000+00:00
txn_3PdqAWFCPJnn9IgI1MKbbZQz,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:00.990000+00:00
txn_3PduBYFCPJnn9IgI0UN6UiC1,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.468000+00:00
txn_3Pdv7BFCPJnn9IgI0WF3ZPvW,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.940000+00:00
txn_3PdvRBFCPJnn9IgI1xyRhvrg,0,,604,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.273000+00:00
txn_3PdvmzFCPJnn9IgI01Hp5sEJ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.305000+00:00
txn_3PdwLUFCPJnn9IgI1DYp0bJS,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.305000+00:00
txn_3PdwOaFCPJnn9IgI0ZMzIZd6,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.305000+00:00
txn_3PdwhpFCPJnn9IgI0OJJTTld,0,,519,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.343000+00:00
txn_3PdwoCFCPJnn9IgI1mZaUpil,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.343000+00:00
txn_3PdwrEFCPJnn9IgI1Zg26dGf,0,,1083,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.343000+00:00
txn_3PdwuAFCPJnn9IgI0Wkehvbi,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.343000+00:00
txn_3Pdx8HFCPJnn9IgI1dqTBzJ7,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.343000+00:00
txn_3PdyDtFCPJnn9IgI0cIUPiKh,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.285000+00:00
txn_3PdyIqFCPJnn9IgI0za9xSvH,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.285000+00:00
txn_3PdyLgFCPJnn9IgI1HXUdjck,0,,639,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.285000+00:00
txn_3PdyQ5FCPJnn9IgI1ez1vFHx,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.788000+00:00
txn_3PdyYBFCPJnn9IgI1NsKRuxm,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.788000+00:00
txn_3Pdyk5FCPJnn9IgI11ibpHii,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.788000+00:00
txn_3PdzF1FCPJnn9IgI1BlAuLDK,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.788000+00:00
txn_3PdzHWFCPJnn9IgI1wYccvFy,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.788000+00:00
txn_3PdzUeFCPJnn9IgI0k8xZ8Jj,0,,841,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.757000+00:00
txn_3PdzY9FCPJnn9IgI1l1MURhL,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.757000+00:00
txn_3Pdzc5FCPJnn9IgI1d5tPwLE,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.757000+00:00
txn_3PdzdZFCPJnn9IgI1mbo09Rr,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.757000+00:00
txn_3PdzmNFCPJnn9IgI12kQLHNq,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.757000+00:00
txn_3Pe0C3FCPJnn9IgI1N7MGdpL,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.757000+00:00
txn_3Pe0FNFCPJnn9IgI0zo6V32K,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.757000+00:00
txn_3Pe0dhFCPJnn9IgI0sleOCBM,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.683000+00:00
txn_3Pe0ojFCPJnn9IgI1xDcRQRc,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.683000+00:00
txn_3Pe17NFCPJnn9IgI0qKsak7c,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.683000+00:00
txn_3Pe1HvFCPJnn9IgI1tevNFJi,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.739000+00:00
txn_3Pe1huFCPJnn9IgI1rqiFlkH,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:09.549000+00:00
txn_3Pe1l5FCPJnn9IgI0ai9SafS,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.738000+00:00
txn_3Pe1sgFCPJnn9IgI0VqB3WvS,0,,668,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.738000+00:00
txn_3Pe26XFCPJnn9IgI1HMyr6Je,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.738000+00:00
txn_3Pe28AFCPJnn9IgI1ZYZgyPT,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.738000+00:00
txn_3Pe2T0FCPJnn9IgI1tYk5eI4,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.715000+00:00
txn_3Pe2VqFCPJnn9IgI0XNB6nZC,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.715000+00:00
txn_3Pe2avFCPJnn9IgI0KnSgB8l,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.715000+00:00
txn_3Pe2cxFCPJnn9IgI033fjGox,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.715000+00:00
txn_3Pe3B8FCPJnn9IgI0GGfWFQj,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.766000+00:00
txn_3Pe3UiFCPJnn9IgI1m1he1Ef,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.766000+00:00
txn_3Pe3a1FCPJnn9IgI0OyhAl5S,0,,561,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.766000+00:00
txn_3Pe3k3FCPJnn9IgI0wF1exyg,0,,56,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:01.766000+00:00
txn_3Pe49lFCPJnn9IgI1yn6qsvj,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:02.066000+00:00
txn_3Pe4ZrFCPJnn9IgI0B0VygH4,0,,1086,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:02.066000+00:00
