id,connected_account_id,payment_method_types,amount,amount_capturable,amount_received,application,application_fee_amount,canceled_at,cancellation_reason,capture_method,confirmation_method,created,currency,description,last_payment_error_type,last_payment_error_code,last_payment_error_decline_code,last_payment_error_doc_url,last_payment_error_message,last_payment_error_param,last_payment_error_source_id,last_payment_error_charge_id,livemode,metadata,on_behalf_of,receipt_email,statement_descriptor,status,transfer_data_destination,transfer_group,payment_method_id,customer_id,source_id,_fivetran_synced
pi_3PcvTBFCPJnn9IgI0qheS0Pu,,"[""card"",""cashapp""]",2654,0,2654,,,,,automatic,automatic,2024-07-15 20:26:01+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OdJ5eFCPJnn9IgIEATDycdB,cus_LwXflDitTfm4QQ,,2024-08-14 01:39:27.022000+00:00
pi_3PcvTUFCPJnn9IgI0QC6Nvxr,,"[""card"",""cashapp""]",2168,0,2168,,,,,automatic,automatic,2024-07-15 20:26:20+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NgqmwFCPJnn9IgINFs2cWle,cus_JgqSp6WrWusoFs,,2024-08-14 01:39:27.022000+00:00
pi_3PcvU0FCPJnn9IgI0r0Zal8m,,"[""card"",""cashapp""]",2125,0,2125,,,,,automatic,automatic,2024-07-15 20:26:52+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1JznZEFCPJnn9IgIphbcgm4s,cus_Kf7ok8fjoc5ZvB,,2024-08-14 01:39:27.022000+00:00
pi_3PciT4FCPJnn9IgI0Lkmk8ZI,,"[""card"",""cashapp""]",1999,0,1999,,,,,automatic,automatic,2024-07-15 06:33:02+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LPgLmFCPJnn9IgIxeermdEa,cus_M7wESZND7At5az,,2024-08-14 01:39:23.132000+00:00
pi_3Pcjg5FCPJnn9IgI0Adh8ZvT,,"[""card"",""cashapp""]",1606,0,1606,,,,,automatic,automatic,2024-07-15 07:50:33+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O5NNOFCPJnn9IgIYR4UO0Ap,cus_Ot9gWhqLTx3twx,,2024-08-14 01:39:22.676000+00:00
pi_3Pcjl3FCPJnn9IgI1gf0GDdm,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 07:55:41+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1PMY8SFCPJnn9IgI9D6jklvp,cus_MUoJt8uoBnINxX,,2024-08-14 01:39:22.676000+00:00
pi_3PcknxFCPJnn9IgI1QV7R3Tk,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 09:02:45+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OGGmYFCPJnn9IgIGSFyEn19,cus_P4PbMJ3HEUWK6r,,2024-08-14 01:39:22.653000+00:00
pi_3Pcn92FCPJnn9IgI0EjgRX8B,,"[""card"",""cashapp""]",1499,0,0,,,2024-07-15 11:35:13+00:00,void_invoice,automatic,automatic,2024-07-15 11:32:40+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_QTkej3coOn2fYj,,2024-08-14 01:39:22.686000+00:00
pi_3PcpjBFCPJnn9IgI0fw9pqQX,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 14:18:09+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MUVJhFCPJnn9IgI0fhlsKW1,cus_NEzIA0sR6xMMzP,,2024-08-14 01:39:23.909000+00:00
pi_3PcqRqFCPJnn9IgI0pZZusue,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 15:04:18+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1M82V2FCPJnn9IgI4zJcWSYl,cus_Mrm3fJCbjdphkp,,2024-08-14 01:39:24.814000+00:00
pi_3PcqnNFCPJnn9IgI0XS279Oj,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-07-15 15:26:33+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1PSr8wFCPJnn9IgIc1huLMNk,cus_QIYeQZqsoDF5A2,,2024-08-14 01:39:24.814000+00:00
pi_3PcqoSFCPJnn9IgI1Dpv07aC,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 15:27:40+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O5UWBFCPJnn9IgImlb3Q7vx,cus_OtH43claTGzzBL,,2024-08-14 01:39:24.814000+00:00
pi_3PcrDkFCPJnn9IgI1oAQMij0,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 15:53:48+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NC1zZFCPJnn9IgIIXmq8QOU,cus_NxxvhAKo6Omxz0,,2024-08-14 01:39:24.176000+00:00
pi_3PcrM7FCPJnn9IgI0HI2WpEU,,"[""card"",""cashapp""]",2663,0,2663,,,,,automatic,automatic,2024-07-15 16:02:27+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1M83NpFCPJnn9IgIbxnunpKO,cus_MrmxFUuiC8iyll,,2024-08-14 01:39:24.176000+00:00
pi_3PcsfRFCPJnn9IgI0Cw5t2dt,,"[""card"",""cashapp""]",1499,0,0,,,2024-07-15 17:27:08+00:00,void_invoice,automatic,automatic,2024-07-15 17:26:29+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_QTqM91dH8LveIv,,2024-08-14 01:39:24.788000+00:00
pi_3PcsfyFCPJnn9IgI0ECp0Hz6,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 17:27:02+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1PcsfrFCPJnn9IgI82XB88o8,cus_QTqM91dH8LveIv,,2024-08-14 01:39:24.788000+00:00
pi_3PcsgDFCPJnn9IgI07xLatrd,,"[""card"",""cashapp""]",35520,0,35520,,,,,automatic,automatic,2024-07-15 17:27:17+00:00,usd,Payment for Invoice,,,,,,,,,True,{},,,,succeeded,,,pm_1PGUNAFCPJnn9IgILkILWnQc,cus_OnfflIPWUze6zF,,2024-08-14 01:39:24.788000+00:00
pi_3PcsnSFCPJnn9IgI1h7IaeWZ,,"[""card"",""cashapp""]",1586,0,1586,,,,,automatic,automatic,2024-07-15 17:34:46+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LPqgDFCPJnn9IgI0qlCFGoX,cus_M86umZcmmT5J8i,,2024-08-14 01:39:24.788000+00:00
pi_3PctVaFCPJnn9IgI0TLBNY8V,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-07-15 18:20:22+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LEcd1FCPJnn9IgIsUnU3qaV,cus_LwVeJIYQKdyUDU,,2024-08-14 01:39:26.168000+00:00
pi_3PcthmFCPJnn9IgI1rq5faQb,,"[""card"",""cashapp""]",521,0,521,,,,,automatic,automatic,2024-07-15 18:32:58+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1M0WyoFCPJnn9IgIiXJXD8QV,cus_LZf5xbjalSFolU,,2024-08-14 01:39:26.168000+00:00
pi_3Pctm1FCPJnn9IgI1YXMu05w,,"[""card"",""cashapp""]",1630,0,1630,,,,,automatic,automatic,2024-07-15 18:37:21+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1N85IyFCPJnn9IgIgta39kvs,cus_NnFtOgsm8fbzud,,2024-08-14 01:39:26.168000+00:00
pi_3PctqcFCPJnn9IgI1KcGlXvc,,"[""card"",""cashapp""]",10979,0,10979,,,,,automatic,automatic,2024-07-15 18:42:06+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1PctqaFCPJnn9IgIJtxqkedD,cus_QTrZvgya1UxVlH,,2024-08-14 01:39:26.168000+00:00
pi_3PctywFCPJnn9IgI1ZwW67lM,,"[""card"",""cashapp""]",15990,0,15990,,,,,automatic,automatic,2024-07-15 18:50:42+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1NeOC8FCPJnn9IgIGdLDdUEP,cus_O9FZABjslgxnDM,,2024-08-14 01:39:26.725000+00:00
pi_3Pcu3WFCPJnn9IgI04kQOgWG,,"[""card"",""cashapp""]",2663,0,2663,,,,,automatic,automatic,2024-07-15 18:55:26+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PWUxXFCPJnn9IgIXfIO5cvt,cus_MrplZIPggTHdgf,,2024-08-14 01:39:26.725000+00:00
pi_3PcuEPFCPJnn9IgI0wHGgEsB,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-07-15 19:06:41+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NYec3FCPJnn9IgIrcK9jujg,cus_MQTwudB6gvqKTg,,2024-08-14 01:39:26.725000+00:00
pi_3PcuM2FCPJnn9IgI1Cb5oN0d,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2024-07-15 19:14:34+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1JzmRSFCPJnn9IgIXiBGAtpl,cus_Kf6ekn6DX0uEvH,,2024-08-14 01:39:26.725000+00:00
pi_3PcuN4FCPJnn9IgI1DRhIbFO,,"[""card"",""cashapp""]",1619,0,1619,,,,,automatic,automatic,2024-07-15 19:15:38+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PS17GFCPJnn9IgIvfZHMh2U,cus_QGg4PbBfaJzWby,,2024-08-14 01:39:26.725000+00:00
pi_3PcubqFCPJnn9IgI18iMAwjY,,"[""card"",""cashapp""]",1571,0,1571,,,,,automatic,automatic,2024-07-15 19:30:54+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PS1LDFCPJnn9IgIsfw8Prye,cus_QIcZvsuw1RXhJN,,2024-08-14 01:39:26.725000+00:00
pi_3PcuhxFCPJnn9IgI16mMKPsm,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 19:37:13+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MFqtUFCPJnn9IgIgbQwzyCp,cus_KIGFWW9DpJSAIx,,2024-08-14 01:39:26.724000+00:00
pi_3PcvIjFCPJnn9IgI1kGEAeor,,"[""card"",""cashapp""]",2498,0,2498,,,,,automatic,automatic,2024-07-15 20:15:13+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L3m7qFCPJnn9IgIXdV3qa8R,cus_LlIjHUnnxVhBfp,,2024-08-14 01:39:27.022000+00:00
pi_3PcvNgFCPJnn9IgI0fIUjDIB,,"[""card"",""cashapp""]",1999,0,1999,,,,,automatic,automatic,2024-07-15 20:20:20+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L3mD5FCPJnn9IgIOvdnwhlZ,cus_LlIopARk5fNRrF,,2024-08-14 01:39:27.022000+00:00
pi_3PcvRGFCPJnn9IgI1mhsKyT5,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 20:24:02+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1P5v6rFCPJnn9IgInIDP7flD,cus_Pvmg12GfciTO6C,,2024-08-14 01:39:27.022000+00:00
pi_3PcvZuFCPJnn9IgI0VMPnY5Q,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 20:32:58+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OYJ88FCPJnn9IgIO0D6tlbn,cus_LZh0XCQbykbpbJ,,2024-08-14 01:39:27.022000+00:00
pi_3PcvaSFCPJnn9IgI1upGuG4h,,"[""card"",""cashapp""]",2184,0,2184,,,,,automatic,automatic,2024-07-15 20:33:32+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L3mPbFCPJnn9IgIcSLtB4Se,cus_LlJ1JtFDOujSG1,,2024-08-14 01:39:27.022000+00:00
pi_3PcvcPFCPJnn9IgI1nXYpivv,,"[""card"",""cashapp""]",2131,0,2131,,,,,automatic,automatic,2024-07-15 20:35:33+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1KB2TPFCPJnn9IgIWsaA87KL,cus_KqjxkcfkzqIbSL,,2024-08-14 01:39:27.022000+00:00
pi_3Pcvi3FCPJnn9IgI0clrXe4T,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 20:41:23+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MehvIFCPJnn9IgIsz9Okbbf,cus_Is2V8vvWiRh3Go,,2024-08-14 01:39:27.022000+00:00
pi_3PcvlxFCPJnn9IgI03BUlTsZ,,"[""card"",""cashapp""]",1499,0,0,,,,,automatic,automatic,2024-07-15 20:45:25+00:00,usd,Subscription update,card_error,card_declined,pickup_card,https://stripe.com/docs/error-codes/card-declined,Your card was declined.,,,ch_3PcvlxFCPJnn9IgI0POyH3HN,True,{},,,,requires_payment_method,,,,cus_PZJTPRU2LnBipf,,2024-08-14 01:39:26.682000+00:00
pi_3PcwFMFCPJnn9IgI0sfX4Edf,,"[""card"",""cashapp""]",3257,0,3257,,,,,automatic,automatic,2024-07-15 21:15:48+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LEfNXFCPJnn9IgIS4BEAj5b,cus_LwYUbgY3aVczRi,,2024-08-14 01:39:26.682000+00:00
pi_3PcwOpFCPJnn9IgI0STFP6oE,,"[""card"",""cashapp""]",1608,0,1608,,,,,automatic,automatic,2024-07-15 21:25:35+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LEfWoFCPJnn9IgIYXSK0sGq,cus_LwYewsvP1V12pT,,2024-08-14 01:39:26.682000+00:00
pi_3PcwTgFCPJnn9IgI1JYFmo60,,"[""card"",""cashapp""]",2183,0,2183,,,,,automatic,automatic,2024-07-15 21:30:36+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1JSpCzFCPJnn9IgIQfl1oI0s,cus_K73J8fpqLI8dVr,,2024-08-14 01:39:26.682000+00:00
pi_3PcwmoFCPJnn9IgI0betQxa6,,"[""card"",""cashapp""]",387,0,387,,,,,automatic,automatic,2024-07-15 21:50:22+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NekS3FCPJnn9IgIT6H7nPjl,cus_KEvVeNW2GKlfUK,,2024-08-14 01:39:27.379000+00:00
pi_3Pcx9CFCPJnn9IgI1FTWD607,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 22:13:30+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PS3smFCPJnn9IgI5ICtAdzO,cus_QIf0NBySwswuth,,2024-08-14 01:39:27.379000+00:00
pi_3Pcx9hFCPJnn9IgI1ybMuNcR,,"[""card"",""cashapp""]",2133,0,2133,,,,,automatic,automatic,2024-07-15 22:14:01+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O5arVFCPJnn9IgIP5GrzJn4,cus_OtNcx8pGZvTj7g,,2024-08-14 01:39:27.379000+00:00
pi_3PcvbJFCPJnn9IgI0iHBL7Ad,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2024-07-15 20:34:25+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OGRbVFCPJnn9IgIEqu7VHdh,cus_P4an9lENc6ZBkb,,2024-08-14 01:39:27.022000+00:00
pi_3PcvupFCPJnn9IgI1cVR0ZHg,,"[""card"",""cashapp""]",385,0,385,,,,,automatic,automatic,2024-07-15 20:54:35+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PaLhcFCPJnn9IgITtU5wJcu,cus_QRE9kftoIPiYvp,,2024-08-14 01:39:26.682000+00:00
pi_3PcwAbFCPJnn9IgI0dRWf3ce,,"[""card""]",4499,0,4499,,,,,automatic_async,automatic,2024-07-15 21:10:53+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1PcwAZFCPJnn9IgIfnC4NXAW,cus_QTty2QpqULmpXC,,2024-08-14 01:39:26.682000+00:00
pi_3PcwDiFCPJnn9IgI1D0sVJvC,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-07-15 21:14:06+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NqiNmFCPJnn9IgIEwqZs5zn,cus_Oe0NZhYaOc10KJ,,2024-08-14 01:39:26.682000+00:00
pi_3PcwGQFCPJnn9IgI0SAvd0Ez,,"[""card"",""cashapp""]",1627,0,1627,,,,,automatic,automatic,2024-07-15 21:16:54+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LEfOlFCPJnn9IgIRfFx1xf3,cus_LwYVVNRXotdnkE,,2024-08-14 01:39:26.682000+00:00
pi_3PcwYFFCPJnn9IgI1QVvUD6n,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 21:35:19+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1PYuEWFCPJnn9IgITD35lBxv,cus_NbCfZXGed89pXa,,2024-08-14 01:39:26.682000+00:00
pi_3PcwZAFCPJnn9IgI0eDsqQh4,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-07-15 21:36:16+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1N03UIFCPJnn9IgIOk5jNv3B,cus_Nlaej0lFD497oK,,2024-08-14 01:39:26.682000+00:00
pi_3PcwaiFCPJnn9IgI0NU3DLyF,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 21:37:52+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MQcviFCPJnn9IgIcUsLxCs4,cus_N5k6LkuOJAG7dO,,2024-08-14 01:39:26.682000+00:00
pi_3PcweOFCPJnn9IgI1oV8Wqcl,,"[""card"",""cashapp""]",2130,0,2130,,,,,automatic,automatic,2024-07-15 21:41:40+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Nfa1OFCPJnn9IgIqd2g7vN1,cus_M8AuGaVR01dMVc,,2024-08-14 01:39:26.682000+00:00
pi_3Pcx9PFCPJnn9IgI0xamsbKu,,"[""card"",""cashapp""]",74432,0,74432,,,,,automatic,automatic,2024-07-15 22:13:43+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1Pcx9NFCPJnn9IgIg752Ix0D,cus_QTuznZPzU3F2G5,,2024-08-14 01:39:27.379000+00:00
pi_3PcxHSFCPJnn9IgI16v0R3jB,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-07-15 22:22:02+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OuiBJFCPJnn9IgIsoHJuIJH,cus_PkCaRYRfHybnMg,,2024-08-14 01:39:27.379000+00:00
pi_3PcxHwFCPJnn9IgI1jYIQ386,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 22:22:32+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PS428FCPJnn9IgIp8T9D5a1,cus_QIfMD5JBvxvOtR,,2024-08-14 01:39:27.379000+00:00
pi_3PcxKJFCPJnn9IgI1Jyc2xzI,,"[""card"",""cashapp""]",2169,0,2169,,,,,automatic,automatic,2024-07-15 22:24:59+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NfuhdFCPJnn9IgIipgKaAYs,cus_M8BbSgUDyNmcvU,,2024-08-14 01:39:27.379000+00:00
pi_3PcxMUFCPJnn9IgI1fOgIwN7,,"[""card"",""cashapp""]",2130,0,2130,,,,,automatic,automatic,2024-07-15 22:27:14+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PcxpyFCPJnn9IgIpPb7ZtXL,cus_M8BdpP51Tk19i3,,2024-08-14 01:39:27.379000+00:00
pi_3PcxSbFCPJnn9IgI0VU9enk2,,"[""card"",""cashapp""]",1614,0,1614,,,,,automatic,automatic,2024-07-15 22:33:33+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MPDb3FCPJnn9IgI8rtKBAKc,cus_LwZk74K6ZMmWeq,,2024-08-14 01:39:27.379000+00:00
pi_3PcxTOFCPJnn9IgI1UtenOtX,,"[""card"",""cashapp""]",500,0,500,,,,,automatic,automatic,2024-07-15 22:34:22+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OkEKNFCPJnn9IgINiGplzPW,cus_LlKz9JnHjAocOI,,2024-08-14 01:39:27.379000+00:00
pi_3PcxV5FCPJnn9IgI1uoD237M,,"[""card"",""cashapp""]",2497,0,2497,,,,,automatic,automatic,2024-07-15 22:36:07+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1N4Z9TFCPJnn9IgIwJf5vRy9,cus_MV2Y8xbECiMHb5,,2024-08-14 01:39:27.379000+00:00
pi_3PcxkvFCPJnn9IgI18bTAsYe,,"[""card"",""cashapp""]",1617,0,1617,,,,,automatic,automatic,2024-07-15 22:52:29+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O5bSIFCPJnn9IgI7zacaDC6,cus_OtOEqcFTTbq4JV,,2024-08-14 01:39:26.791000+00:00
pi_3Pcy31FCPJnn9IgI0aqnjbTO,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 23:11:11+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OkD7kFCPJnn9IgI6YKiEIzu,cus_PZLpvX5N6G6pd9,,2024-08-14 01:39:26.791000+00:00
pi_3PcyE6FCPJnn9IgI0enobz5b,,"[""card"",""cashapp""]",1619,0,1619,,,,,automatic,automatic,2024-07-15 23:22:38+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OXsQ3FCPJnn9IgIIMz2fOQl,cus_MV3JSMW5RoHqIS,,2024-08-14 01:39:26.790000+00:00
pi_3PcxD7FCPJnn9IgI0J8Itn03,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 22:17:33+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Oui6vFCPJnn9IgIncIhW0oU,cus_PiiEUTOItXOBmc,,2024-08-14 01:39:27.379000+00:00
pi_3PcxIiFCPJnn9IgI1d28WxP6,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2024-07-15 22:23:20+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PKhxdFCPJnn9IgIgJhxn5qi,cus_MV2L6E9awo2G2y,,2024-08-14 01:39:27.379000+00:00
pi_3PcxRHFCPJnn9IgI0zHE1N6d,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-07-15 22:32:11+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OGTQhFCPJnn9IgIZxbj4WOB,cus_P4cgFQX6nW8C1c,,2024-08-14 01:39:27.379000+00:00
pi_3Pcxw7FCPJnn9IgI0fH65j2s,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2024-07-15 23:04:03+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1N0twGFCPJnn9IgIvCeWMEoh,cus_NmSsOF43WMSBis,,2024-08-14 01:39:26.791000+00:00
pi_3Pcxy7FCPJnn9IgI1KybSS8Q,,"[""card""]",56399,0,56399,,,,,automatic,automatic,2024-07-15 23:06:07+00:00,cad,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1Pcxy5FCPJnn9IgIn42UZZwu,cus_QTvpqCyo5t5Dbv,,2024-08-14 01:39:26.791000+00:00
pi_3Pcy0pFCPJnn9IgI0K9ftQIx,,"[""card""]",56399,0,56399,,,,,automatic,automatic,2024-07-15 23:08:55+00:00,cad,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1Pcy0mFCPJnn9IgIuR7dx0yu,cus_QTvpqCyo5t5Dbv,,2024-08-14 01:39:26.791000+00:00
pi_3Pcy2mFCPJnn9IgI1WXl7cyW,,"[""card"",""cashapp""]",1999,0,1999,,,,,automatic,automatic,2024-07-15 23:10:56+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OukngFCPJnn9IgIfN1UAM74,cus_KIJhSDsECUIN17,,2024-08-14 01:39:26.791000+00:00
pi_3PcyOtFCPJnn9IgI1KJJQtZG,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 23:33:47+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NJOhlFCPJnn9IgI26CBljnv,cus_NvMBqc5pAIrQE8,,2024-08-14 01:39:26.790000+00:00
pi_3PcyRBFCPJnn9IgI1MT0y1bf,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 23:36:09+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1N0uRYFCPJnn9IgIAoinGLpi,cus_NmTOmc8QpXDtEC,,2024-08-14 01:39:26.790000+00:00
pi_3PcyWmFCPJnn9IgI1m1qJsJ3,,"[""card"",""cashapp""]",38238,0,38238,,,,,automatic,automatic,2024-07-15 23:41:56+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1PcyWjFCPJnn9IgIVQHeNILq,cus_QTwPdKHPMsjMPK,,2024-08-14 01:39:26.790000+00:00
pi_3PcydxFCPJnn9IgI0Qi7hk37,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2024-07-15 23:49:21+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OBJJkFCPJnn9IgIRSPZ0Mq8,cus_N3WVHrRIUt0uOf,,2024-08-14 01:39:28.898000+00:00
pi_3PcyveFCPJnn9IgI1zWUxVPC,,"[""card"",""cashapp""]",65099,0,0,,,2024-07-16 23:08:09+00:00,void_invoice,automatic,automatic,2024-07-16 00:07:38+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_QSJyhiCJZ1ArFI,,2024-08-14 01:39:28.898000+00:00
pi_3Pcz3yFCPJnn9IgI17WvNUUh,,"[""card"",""cashapp""]",1608,0,1608,,,,,automatic,automatic,2024-07-16 00:16:14+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Mq2mGFCPJnn9IgIc5Fh22pw,cus_NbFGKvqth8cEoI,,2024-08-14 01:39:28.898000+00:00
pi_3Pcz8YFCPJnn9IgI1lBCcea8,,"[""card""]",1783,0,1783,,,,,automatic_async,automatic,2024-07-16 00:20:58+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1Pcz8VFCPJnn9IgIxXF3iSa9,cus_QTx27aj6uSdBIm,,2024-08-14 01:39:28.898000+00:00
pi_3PczbUFCPJnn9IgI0TtJ67wi,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 00:50:52+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OkEgIFCPJnn9IgIZGnX3ZLY,cus_PZNRZ9iviGbFI3,,2024-08-14 01:39:28.793000+00:00
