calendar_date,children_id,outgoing,answered,missed,blocked,rejected,total_calls,total_outgoing_minutes,total_answered_minutes,total_call_minutes,total_users
2023-11-24,2501c450-5cb5-4428-8729-24fabd3fa3c4,4,1,0,0,0,5,12.8,8.68,21.48,1
2023-11-24,253d2e30-999b-4658-8cfe-d9707fc07d82,3,4,0,0,0,7,5.31,4.58,9.9,1
2023-11-24,257b22d5-477c-4611-b6eb-8b9f87a9ce4b,11,1,1,0,0,13,0.0,6.56,6.56,1
2023-11-24,25a20c7c-a784-427a-8728-635048bf3ab9,0,1,0,0,0,1,0.0,0.98,0.98,1
2023-11-24,25c4a7b8-a84b-495e-8ae4-5d3c1ce8b083,1,0,0,1,0,2,206.6,0.0,206.6,1
2023-11-24,25cfe075-4ca8-45d7-99a5-1648af19e416,5,0,1,1,0,7,0.35,0.0,0.35,1
2023-11-24,25efc66a-a7db-47cd-9694-d3a17efcd23c,0,2,0,0,0,2,0.0,13.66,13.66,1
2023-11-24,262abcc1-8602-4674-a8a0-e3fd88742879,4,2,1,0,0,7,1.91,51.6,53.51,1
2023-11-24,265db114-efad-4e88-9bbb-72b0fd473a79,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,26a57da0-b041-4673-9f86-864783e797da,23,3,0,0,0,26,7.65,4.0,11.65,1
2023-11-24,26d909c4-34ac-46c8-9117-59fdefc95264,1,0,0,0,0,1,0.1,0.0,0.1,1
2023-11-24,26fa6270-746f-4bd7-8b5a-6006daa0ce3b,0,1,0,0,0,1,0.0,4.68,4.68,1
2023-11-24,270aa4db-f4d7-42a2-80a1-ba1d8d6074a5,17,4,0,1,1,23,3.6,0.75,4.35,1
2023-11-24,273ad61e-798b-49a0-b637-30957d8c6401,1,0,0,0,0,1,0.28,0.0,0.28,1
2023-11-24,2756ddbd-4396-4849-b649-5de76c6bab40,1,0,1,0,0,2,23.01,0.0,23.01,1
2023-11-24,001c61c9-2bb5-4db2-b0fa-f6274c186bda,4,1,0,0,1,6,0.33,0.06,0.4,1
2023-11-24,003abf21-d792-48aa-a5f3-972a95a7b6bb,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,0091c2ff-6b37-4348-a54a-26665c024d1e,14,3,2,0,0,19,16.28,7.5,23.78,1
2023-11-24,00b82d21-b514-45b5-977c-f76d490c8731,3,2,0,0,0,5,5.66,1.76,7.43,1
2023-11-24,01001798-f084-4ed7-a62e-526652262efe,1,0,0,0,0,1,10.61,0.0,10.61,1
2023-11-24,01296263-e515-499f-ba14-c2edd0cf8629,1,0,0,0,0,1,0.25,0.0,0.25,1
2023-11-24,0183da9d-7d63-48f8-94c7-0a258692ff1b,0,1,1,0,0,2,0.0,1.43,1.43,1
2023-11-24,01a9811d-facc-4453-b1dd-9cedde55b7a1,12,0,2,0,0,14,3.06,0.0,3.06,1
2023-11-24,01e5721e-034b-4c2f-bf79-9700446e9d35,1,1,0,1,0,3,1.3,1.16,2.46,1
2023-11-24,0223e262-4bb0-4594-abf1-dc6b27bc79a0,1,1,0,0,0,2,1.08,0.76,1.85,1
2023-11-24,0273fe52-469b-4942-9004-04f90ac03ed1,5,1,0,0,0,6,3.38,15.98,19.36,1
2023-11-24,028d251e-5d88-4ef8-8850-e2a185126299,0,1,2,0,0,3,0.0,35.81,35.81,1
2023-11-24,02ad2809-2490-428f-8b3b-f18368bc752b,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,02d7a375-6be5-4fb6-9c8b-115d15a4cb12,2,0,1,0,0,3,0.38,0.0,0.38,1
2023-11-24,02eb777c-0914-4a02-a298-3849b9c9179a,0,1,0,0,0,1,0.0,0.66,0.66,1
2023-11-24,0316b14b-ec58-417d-9d8f-1c7d6da8d313,1,0,0,0,0,1,4.63,0.0,4.63,1
2023-11-24,0365f1dc-d0c8-4f19-8e1f-60cc75311492,20,2,1,1,0,24,9.48,9.83,19.31,1
2023-11-24,039e4128-000f-4e18-aaba-cda1dfba5b5b,1,0,0,1,0,2,0.38,0.0,0.38,1
2023-11-24,0410988c-3011-49d1-8df6-a7d2cae928fe,8,1,1,0,0,10,0.76,1.6,2.36,1
2023-11-24,044e9a32-4b1e-4161-b098-d8204904743e,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,0472ebc8-bea5-42f2-a0a4-10f4f677af4d,6,4,4,0,0,14,17.61,44.75,62.36,1
2023-11-24,0488cf7a-09fa-4b68-9583-a810814d9ee6,5,1,0,0,1,7,0.86,0.56,1.43,1
2023-11-24,04d6b8b0-479c-4d63-bdc7-ba9aedec8d2c,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,050f898e-e7d8-48ed-8bf5-f882ded8a4c6,2,1,0,0,0,3,0.06,0.8,0.86,1
2023-11-24,053a0e69-9cc6-432b-a05a-4ba1b6b13a3f,0,1,0,0,0,1,0.0,1.38,1.38,1
2023-11-24,05819d7b-1347-49a3-9bde-503ecea8d8d7,2,0,0,1,0,3,0.55,0.0,0.55,1
2023-11-24,05a8631b-97b3-40cf-ad34-0c127f540496,1,0,0,2,0,3,0.3,0.0,0.3,1
2023-11-24,05d3476e-f97a-4dc2-bb54-98283447423f,0,1,0,0,0,1,0.0,0.13,0.13,1
2023-11-24,05fe74d6-e69d-4fe9-8532-2b634f7330d5,0,2,0,0,0,2,0.0,1.03,1.03,1
2023-11-24,06154174-0012-44e4-93c0-6ea5af0f0201,1,0,0,0,0,1,2.61,0.0,2.61,1
2023-11-24,064c4554-9027-41c0-b87c-b025b79d4dc6,0,1,0,0,0,1,0.0,0.13,0.13,1
2023-11-24,065c65df-61f7-452e-aead-7f6a0d8232b6,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,066b7d6a-192e-426c-8f14-7aabf9ff294b,0,1,0,0,0,1,0.0,0.43,0.43,1
2023-11-24,0680276f-0674-4c80-88ff-8c7b2f093928,1,0,1,0,0,2,142.31,0.0,142.31,1
2023-11-24,06ba609c-0a24-45e1-8243-da2168d00d66,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,06d91dd1-f7ca-4424-ab17-4f27bb629996,2,1,1,0,0,4,2.71,0.98,3.7,1
2023-11-24,06f4d5c7-fe84-4b39-960f-64a67c42493f,1,4,0,0,0,5,0.01,7.21,7.23,1
2023-11-24,072fffd0-a528-4fb6-8c7f-a1ae58f7d187,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,075b7c26-6aac-4456-a568-d8675fe80984,0,3,1,1,0,5,0.0,0.8,0.8,1
2023-11-24,0771107d-ae56-4dd9-b907-ab589f4aa5d6,3,1,0,0,0,4,0.55,0.61,1.16,1
2023-11-24,07c31ab0-4d05-49a7-8040-be5fcaf112c2,0,0,0,2,0,2,0.0,0.0,0.0,1
2023-11-24,07db3456-199e-4cfc-9289-ce1f44ed3fbf,1,1,1,0,0,3,2.43,1.25,3.68,1
2023-11-24,07f9efb2-72c0-48f2-a84b-18e6df6c6bb8,1,1,0,0,0,2,14.5,2.2,16.7,1
2023-11-24,08278304-3fbd-430e-bd93-5017fc467582,0,2,2,0,0,4,0.0,5.28,5.28,1
2023-11-24,08510db8-0000-46e9-9073-b520cb1160ac,2,0,2,0,0,4,2.25,0.0,2.25,1
2023-11-24,08a293e5-868d-453f-9a15-8ec6bdef0319,2,0,0,0,0,2,0.0,0.0,0.0,1
2023-11-24,08bcf3f9-496f-43b1-bad5-48a2b63d5a53,2,2,0,0,0,4,14.3,1.26,15.56,1
2023-11-24,08cba4f6-2bdf-4b8b-989a-d67f6d0a24aa,0,1,0,0,0,1,0.0,1.85,1.85,1
2023-11-24,08e04250-6f63-4c2d-92b3-12289c93ec07,3,1,1,0,1,6,35.63,43.48,79.11,1
2023-11-24,08faecd6-5101-4f66-98aa-0453bc9bb9dc,3,0,0,0,0,3,1.33,0.0,1.33,1
2023-11-24,090dd6d2-5a64-431e-a11a-927f93807298,0,0,4,0,0,4,0.0,0.0,0.0,1
2023-11-24,091e13ef-ca7a-42c2-93ef-71c9e966a628,1,0,0,0,0,1,0.0,0.0,0.0,1
2023-11-24,0961e66b-99b1-42ac-b0ba-164fe48bc5d4,1,0,0,0,0,1,0.28,0.0,0.28,1
2023-11-24,0986e4ed-4d46-4d24-9939-34967c9ad1dc,2,0,0,0,0,2,0.3,0.0,0.3,1
2023-11-24,09abf9ac-ec1c-4181-9e32-e5c89c0cbac8,16,1,1,0,0,18,23.31,5.4,28.71,1
2023-11-24,09f02103-338e-46e8-8de5-9422852c7e9d,9,0,0,0,0,9,3.23,0.0,3.23,1
2023-11-24,0a2a2aa0-c2bd-4d19-bc5c-be153199b8ea,1,0,0,0,0,1,0.06,0.0,0.06,1
2023-11-24,0a791bd4-c4a9-4e2c-8fba-2b3e15b5831d,3,0,0,4,0,7,7.5,0.0,7.5,1
2023-11-24,0aa75962-d0c9-4636-b927-640d01ea1106,3,0,0,0,0,3,2.4,0.0,2.4,1
2023-11-24,0abc4622-fb9b-4b69-a3f2-3c108d1032a6,3,2,0,2,0,7,1.2,0.78,1.98,1
2023-11-24,0adee116-f812-419a-a651-d58aad9a08b5,0,2,1,1,0,4,0.0,0.15,0.15,1
2023-11-24,0af9d8c7-74b2-4545-9d06-942d26d2f8a0,0,0,0,3,0,3,0.0,0.0,0.0,1
2023-11-24,0b1729f8-af71-47d5-b937-e302ef56c99f,6,3,1,0,0,10,1.06,6.98,8.05,1
2023-11-24,0b6190e3-19a3-4c8b-80b5-715f8f300a49,2,4,0,0,0,6,0.65,6.33,6.98,1
2023-11-24,0b760e93-c93b-4fa1-8889-7394db1cddaf,3,3,0,0,1,7,2.73,1.53,4.26,1
2023-11-24,0ba4ce99-92b8-4f5a-911e-dc9751c5e4eb,3,0,1,0,0,4,1.01,0.0,1.01,1
2023-11-24,0bc13418-75a9-46e3-9bdf-876d23a3f64e,9,1,2,0,0,12,6.01,0.08,6.1,1
2023-11-24,0bdf1e2c-015b-4e0b-b17b-6849982e4459,0,1,0,0,0,1,0.0,8.41,8.41,1
2023-11-24,0c02f466-c44b-4fca-bb1a-8a283362ce6d,1,0,0,0,0,1,0.0,0.0,0.0,1
2023-11-24,0c16c96b-bc2d-44a0-bf0c-0e604a5bd29c,5,0,0,0,0,5,1.46,0.0,1.46,1
2023-11-24,0c2c681d-045b-42b2-805a-c37f3c2340ba,2,3,0,0,1,6,0.25,1.0,1.25,1
2023-11-24,0c55c325-db30-4815-bae4-724adfd27f5f,3,0,0,0,0,3,2.28,0.0,2.28,1
2023-11-24,0c6ca73b-3ad7-4a58-ab9b-77197a14a468,10,2,2,2,0,16,6.05,0.83,6.88,1
2023-11-24,0c98a071-69d0-4900-a0bc-a42193211433,11,3,0,0,0,14,1.53,4.36,5.9,1
2023-11-24,0cc52635-befa-4057-bc8e-39d6d1b03125,2,0,0,1,0,3,0.23,0.0,0.23,1
2023-11-24,0cdbc2c9-0102-41dd-b217-0e91b3756ef5,1,0,0,0,0,1,0.05,0.0,0.05,1
2023-11-24,0d0ecae9-5e95-4183-90fb-f88fc8247006,1,2,0,0,0,3,128.36,116.5,244.86,1
2023-11-24,0d2a78ba-a16f-4674-8f1c-d224ca773464,7,4,3,0,0,14,3.16,9.43,12.6,1
2023-11-24,0d573ec0-66cc-46df-a35b-05082ece662c,2,1,0,1,0,4,0.18,0.51,0.7,1
2023-11-24,0da37767-2170-4329-8a7c-b1a3b046b9ec,0,0,4,0,0,4,0.0,0.0,0.0,1
2023-11-24,0dc803d3-d95e-48e6-b22b-5b0136b7bbd2,9,5,10,4,0,28,10.21,1.51,11.73,1
2023-11-24,0ddda7ff-73c9-4fa7-95fe-459f8d808dd9,1,1,0,0,0,2,0.0,0.25,0.25,1
2023-11-24,2766e14f-f3ae-49e9-8d66-7eca9b79e799,0,1,0,0,0,1,0.0,0.08,0.08,1
2023-11-24,278b32eb-e419-4bdd-9e7b-ee58d1ac97ce,2,0,0,0,0,2,0.95,0.0,0.95,1
2023-11-24,27b251d3-8dbc-4aa8-a58d-07b022e99e0a,1,0,0,0,0,1,0.13,0.0,0.13,1
2023-11-24,27ef79e5-4048-424b-bdb4-0bdbb46f3707,2,1,0,0,0,3,3.3,1.3,4.6,1
2023-11-24,28138b7d-506e-4688-8c52-ec3ae7dfa209,1,1,0,0,1,3,0.0,4.03,4.03,1
2023-11-24,2849adfc-c588-42f1-9df4-59487117f7d8,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,287877f1-11c0-480c-b734-4e2099c4dd92,13,1,2,0,0,16,144.53,10.13,154.66,1
2023-11-24,28c92416-b454-4276-be42-8be0a9e34d9e,2,3,1,0,0,6,10.8,49.78,60.58,1
2023-11-24,29001d9f-7c90-466c-ba82-42c28e38aa2a,2,0,1,1,0,4,0.25,0.0,0.25,1
2023-11-24,292defc4-8ef6-40e7-8f17-a0b258ce1d43,2,0,0,1,0,3,1.4,0.0,1.4,1
2023-11-24,294f018f-5ca4-476d-9418-1bcf0a0db296,3,3,0,0,0,6,104.18,20.2,124.38,1
2023-11-24,2988aa5f-fff3-4708-94a3-5647dc94f864,6,1,2,0,0,9,1.6,0.3,1.9,1
2023-11-24,2996c8e9-506c-4770-972d-3fd8a795c135,0,1,0,0,0,1,0.0,0.16,0.16,1
2023-11-24,29a0ed8e-d4a7-4a49-bce3-37521f0cfa60,2,1,0,0,0,3,0.13,1.45,1.58,1
2023-11-24,29ec264d-5788-471f-b361-d4ea82a9e5b3,1,2,1,5,0,9,0.2,0.25,0.45,1
2023-11-24,2a4589fa-fcae-40d5-a955-fd01e13481da,0,0,2,1,0,3,0.0,0.0,0.0,1
2023-11-24,2a548cf9-8787-4598-bda5-72cafe01fb9a,3,0,0,0,0,3,51.85,0.0,51.84,1
2023-11-24,2a84ce4b-b4ed-4c5e-9e9c-9e2311c8a047,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,2aa7dbce-130d-4e39-9fdf-f870170a9c3f,8,1,1,0,0,10,0.58,0.6,1.18,1
2023-11-24,2ac39eca-47e6-4178-ab27-1e95b67ba2d0,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,2afc943e-ee17-4a68-91f7-982078c79a59,2,0,0,0,0,2,0.85,0.0,0.85,1
2023-11-24,2b4b9408-0a1f-4b22-bd8a-e062e023e05c,3,0,1,0,0,4,0.83,0.0,0.83,1
2023-11-24,2b55763b-7a87-4919-b35b-8cd141588b77,2,0,0,0,0,2,0.61,0.0,0.61,1
2023-11-24,2b7d90d1-ae34-4c94-adc7-b9ad6d457b2c,9,0,0,0,0,9,1.25,0.0,1.25,1
2023-11-24,2b93fd20-3238-434c-ad1e-ba02afe24e91,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,2bf1379f-cb4a-4a77-894b-28ffefc97719,1,1,0,0,0,2,25.01,0.5,25.51,1
2023-11-24,2c0ebd8d-d585-4cf0-8501-01472cb1abbc,0,1,0,25,0,26,0.0,2.9,2.9,1
2023-11-24,2c4fcc28-f321-459d-b3d8-d31f7792060e,0,1,0,0,0,1,0.0,0.33,0.33,1
2023-11-24,2c6a0112-6d58-46a4-82d6-98a54e420b9e,1,0,0,0,0,1,11.9,0.0,11.9,1
2023-11-24,2ca58a33-c218-4d7b-b325-263f23ada7d6,1,0,0,0,0,1,0.0,0.0,0.0,1
2023-11-24,2cb75b27-d5e1-4aa5-aee7-70f034edd555,1,0,0,0,0,1,2.08,0.0,2.08,1
2023-11-24,2ce95c53-552b-4d7c-8a58-0b523a0e92c9,12,4,0,0,0,16,91.41,12.45,103.86,1
2023-11-24,2d1c5bfb-6464-42f3-848f-bba297e3a5c3,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,2d2fb8e9-fd42-4b90-b75d-5c704ca468e7,11,1,1,0,0,13,4.43,0.4,4.83,1
2023-11-24,2d3b92c9-ae57-460b-962e-727ff4d07323,2,1,1,6,0,10,0.03,0.05,0.08,1
2023-11-24,2d73e18f-8c49-49bb-892f-300ad0919d63,1,1,4,0,0,6,0.01,0.43,0.45,1
2023-11-24,2d986404-2924-486d-9038-91f53a6301a9,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,2da56303-c597-406d-8243-0e572dc5e721,4,1,2,0,0,7,6.91,0.65,7.56,1
2023-11-24,2db39b87-bd79-4cff-bc69-52df22bf9bb1,0,0,0,2,0,2,0.0,0.0,0.0,1
2023-11-24,2dfc2bc9-8ac1-4368-89a8-e3cdab8c47e5,14,1,0,0,0,15,75.43,73.9,149.33,1
2023-11-24,2e1f50e9-d6af-41bc-ba5e-a873f52394d2,0,0,0,0,2,2,0.0,0.0,0.0,1
2023-11-24,2e4b9665-209a-4759-aad9-bf5d21d9bdd7,0,7,0,0,0,7,0.0,77.96,77.96,1
2023-11-24,2e90c537-f0cd-43c1-a2d0-a8215b518754,1,0,0,0,0,1,0.36,0.0,0.36,1
2023-11-24,2eab4c11-cff0-49f8-9153-eda4fb4d772f,1,1,1,5,0,8,0.0,2.05,2.05,1
2023-11-24,2ee72e2c-2125-42c8-b957-3267dd9a45bc,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,2eff983a-a9a3-491a-8131-2b77baa3ac92,1,0,0,0,0,1,1.26,0.0,1.26,1
2023-11-24,2f1704ee-bb0c-4bad-954f-000b801bb95b,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,2f319bf3-eecb-427c-ae33-20345463cfe0,1,0,0,0,1,2,2.21,0.0,2.21,1
2023-11-24,2f56e1a5-ef6b-45c1-9a99-e1fb29b01770,2,1,2,0,0,5,1.6,1.8,3.4,1
2023-11-24,2f907cb5-9ac1-4390-9a92-253646184394,5,3,2,3,0,13,4.13,4.7,8.83,1
2023-11-24,2f9faef6-8853-400d-a857-a1e90c868859,0,0,0,3,0,3,0.0,0.0,0.0,1
2023-11-24,2fcae210-a014-453f-8088-756677e35894,1,0,0,0,0,1,13.63,0.0,13.63,1
2023-11-24,3001f045-34dc-4597-9106-e4c7d9914498,4,5,2,0,0,11,127.0,29.31,156.31,1
2023-11-24,30152216-ccdf-465f-a330-7db9a7bb356c,1,1,0,0,0,2,2.11,2.38,4.5,1
2023-11-24,303bef04-5938-44fa-8eeb-101ac6006989,5,1,4,0,0,10,17.38,20.01,37.4,1
2023-11-24,305277f2-ea33-486f-b553-a291aa210132,1,2,0,0,0,3,0.0,53.35,53.35,1
2023-11-24,3082a9bd-b71c-4521-af31-5a8eb009bb93,2,1,2,1,1,7,0.1,0.78,0.88,1
2023-11-24,30ed3bb7-b3a3-485c-964e-b0e6e8220135,2,0,0,0,0,2,0.13,0.0,0.13,1
2023-11-24,31206ca8-07dc-4367-88ce-81d69865e0e2,1,0,0,0,0,1,0.0,0.0,0.0,1
2023-11-24,3145767b-5f65-4569-a0d2-0d64d0808eaa,2,3,1,1,0,7,1.6,14.98,16.58,1
2023-11-24,318f94b0-42a4-401e-9ce9-14a26a5d2555,1,0,1,0,0,2,0.91,0.0,0.91,1
2023-11-24,31b1d3aa-cab4-42f7-9564-d62698e4800d,1,1,0,1,0,3,15.8,0.51,16.31,1
2023-11-24,31d6ad76-56bd-4416-a02d-e792b12befef,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,32244927-500e-4596-a47c-a1db4f394e81,4,2,2,0,0,8,0.68,6.66,7.35,1
2023-11-24,3241067a-afa5-4649-9f3a-4ef1f1576309,8,3,1,0,0,12,36.65,1.43,38.08,1
2023-11-24,3266243c-a99c-44d0-a3ac-6b77ae73234f,1,0,0,0,0,1,0.43,0.0,0.43,1
2023-11-24,32bf91ed-b279-469d-bff2-cb3703019a90,6,7,1,1,0,15,10.48,9.53,20.01,1
2023-11-24,32df710c-b958-4147-bb75-5399cf4ee5b1,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,32fcf2bd-a3e0-4633-9cfc-cfccfc39e448,1,0,0,0,0,1,1.18,0.0,1.18,1
2023-11-24,333f6d66-b27e-442d-a300-1052b0475bea,8,0,0,0,0,8,2.06,0.0,2.06,1
2023-11-24,3361fe12-4179-46fd-9c79-9b7455632a47,2,0,0,0,0,2,0.1,0.0,0.1,1
2023-11-24,338ce255-7410-48e2-b6a1-b8fac41b82b0,2,1,1,0,0,4,0.0,22.56,22.56,1
2023-11-24,33a98995-0c50-4756-b1be-f555338977d9,2,0,1,0,0,3,2.6,0.0,2.6,1
2023-11-24,33cc2082-957f-4aa3-bd78-92642c9a2708,4,0,0,0,0,4,0.15,0.0,0.15,1
2023-11-24,33e0bc33-1c47-44ac-ab0c-40ee9db0fbe9,0,2,0,0,0,2,0.0,1.38,1.38,1
2023-11-24,341fa671-d8e7-4a4b-a9e4-21dcce5f98d7,3,0,1,0,0,4,2.21,0.0,2.21,1
2023-11-24,344428e9-6c1a-4c9f-b993-e9dce5393863,1,0,0,0,0,1,0.0,0.0,0.0,1
2023-11-24,3460cda1-161a-45b3-bcc9-f0f1546e487f,25,1,0,0,0,26,10.53,0.4,10.93,1
2023-11-24,34919918-7133-476d-913a-015c49b34b36,1,0,0,0,0,1,0.28,0.0,0.28,1
2023-11-24,34b35673-b193-4b43-8b15-15989dce5154,0,4,0,0,0,4,0.0,1.18,1.18,1
2023-11-24,34e874df-6560-4a0c-91f9-24ea9b62a079,0,0,0,2,0,2,0.0,0.0,0.0,1
2023-11-24,34f72e0b-22df-4945-b358-cc2fc325356b,0,1,2,0,0,3,0.0,0.33,0.33,1
2023-11-24,3522408e-d1e2-4d7b-a85b-b8a3702b18b4,3,0,0,0,0,3,0.16,0.0,0.16,1
2023-11-24,35287fe7-581b-490a-96e2-bbd7f7d93321,1,0,0,0,0,1,0.0,0.0,0.0,1
2023-11-24,355973a2-43a3-412b-8140-a604a3466360,0,1,0,0,0,1,0.0,0.53,0.53,1
2023-11-24,3593782c-0739-4836-adc1-79b0c7ae6343,1,3,0,0,0,4,0.03,3.45,3.48,1
2023-11-24,35b9fa66-fb02-4c1f-ba45-d76bfe2c5d39,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,35e30166-9aab-4164-83ab-71cf89927633,5,1,0,0,0,6,3.23,2.0,5.23,1
2023-11-24,35f7783a-227b-4f57-88d4-38989633b196,0,0,0,2,0,2,0.0,0.0,0.0,1
2023-11-24,36301f24-b721-4a8e-9ddf-e0982619671a,1,0,1,0,0,2,1.45,0.0,1.45,1
2023-11-24,366d2b44-44dc-48ed-b3e8-efe4da69bf85,1,0,1,0,0,2,8.78,0.0,8.78,1
2023-11-24,3680afca-bd2a-41bc-b3f3-06a542ae64d5,2,2,1,0,0,5,0.26,3.88,4.15,1
2023-11-24,36971f74-0be0-45a2-bbc0-762aeea730ae,2,1,0,0,0,3,2.41,0.33,2.75,1
2023-11-24,36ae90c8-603d-4b86-a008-e5403bb888ea,4,3,2,0,0,9,1.23,3.21,4.45,1
2023-11-24,36d63b1e-2dd3-4d22-b169-f2e95928680d,0,1,0,0,0,1,0.0,7.45,7.45,1
2023-11-24,36ffdd3d-0a7d-466f-a7db-1e588bd51934,4,0,1,1,0,6,0.98,0.0,0.98,1
2023-11-24,374e8fdf-caa3-4f0c-a53c-697a76d21b25,87,10,5,0,1,103,76.8,43.76,120.56,1
2023-11-24,3794abdf-749b-4b9c-aad2-3d9c8f6e6e14,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,37dc8a5b-d1c6-4399-a36b-c453759eea53,1,1,0,0,0,2,0.01,2.63,2.65,1
2023-11-24,37ef1d74-774a-462f-9687-aac042fe348d,0,1,0,0,0,1,0.0,0.23,0.23,1
2023-11-24,37fe9d66-deae-473a-917c-2baa076b56a1,1,0,1,0,2,4,0.41,0.0,0.41,1
2023-11-24,38206143-2cd7-4ffe-8a55-e82a02fc8981,2,0,1,0,0,3,0.2,0.0,0.2,1
2023-11-24,3832f299-c072-473a-925b-62d49c7c6ae9,8,2,0,0,0,10,0.78,3.18,3.96,1
2023-11-24,38755e30-b99b-454f-9737-10321c1d7c44,1,0,0,1,0,2,5.41,0.0,5.41,1
2023-11-24,38a0e230-fa03-450a-8705-bdf59a70612f,1,0,0,0,0,1,0.35,0.0,0.35,1
2023-11-24,38e5b7d9-0f1b-4925-a666-99192f94861b,11,4,0,0,0,15,3.33,28.2,31.53,1
2023-11-24,3908634d-6b48-46f5-8ffb-7f0b8cb92535,0,1,0,0,0,1,0.0,1.21,1.21,1
2023-11-24,392692c0-9151-4978-aa63-d88a1537dc71,1,1,1,0,0,3,0.38,1.0,1.38,1
2023-11-24,395d26ee-d7dc-412f-a04b-463d532ba39f,1,0,0,0,0,1,3.3,0.0,3.3,1
2023-11-24,3987300a-47a9-4728-a04f-ec692ea8a1cc,0,1,0,0,0,1,0.0,1.38,1.38,1
2023-11-24,39cb1967-faa8-44bb-8bad-47c893a7ddcc,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,39e3507d-86e4-4242-98ee-e75b0499b45d,0,1,0,0,0,1,0.0,8.46,8.46,1
2023-11-24,3a11422f-e41c-45de-aa5a-d20193946faf,3,0,0,0,0,3,0.8,0.0,0.8,1
2023-11-24,3a440fff-828a-42cf-bcaa-4c0af878f093,4,1,0,0,1,6,0.11,1.65,1.76,1
2023-11-24,3a824e3c-5a28-4e74-ada6-68082664e082,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,3ab14bc0-d0d1-4376-84f7-a0f07f5b2a58,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-11-24,3b1d0fa4-378d-4e41-8568-87f31ee62bc9,15,7,2,0,0,24,5.16,10.05,15.21,1
2023-11-24,3b32f3ff-377c-4f6d-b223-268096a07a19,1,0,0,0,0,1,1.06,0.0,1.06,1
2023-11-24,3b5f1355-c67f-406a-9b0e-5cf80fd1c812,1,0,1,0,0,2,0.0,0.0,0.0,1
2023-11-24,3b861e97-f2e4-4f70-8387-6eaefc2b7ab9,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,3b9ae7fa-6691-49fb-9d77-c5d732a9df5d,3,1,0,0,0,4,0.26,0.28,0.55,1
2023-11-24,3bcd606b-c9ca-4193-9de7-10e128c0067d,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-11-24,3bf4feee-749b-40cd-a4d2-0e9c5ac33d2b,16,4,0,0,0,20,112.98,28.25,141.23,1
2023-11-24,3c196daa-0fe9-435b-9225-000507843bf1,2,2,1,0,0,5,0.38,1.4,1.78,1
2023-11-24,3c4ec551-9120-42b6-b4e2-bd011467ed74,1,0,0,0,0,1,11.73,0.0,11.73,1
2023-11-24,3c76f7d0-6a19-43e9-9247-969dbef0a453,1,1,0,0,1,3,0.08,0.58,0.66,1
2023-11-24,3c8fe376-65ed-4208-8611-6ace96736f01,3,3,2,0,0,8,1.78,2.78,4.56,1
2023-11-24,3caa0288-16bd-477f-aa41-7f8e016b287b,2,0,3,0,0,5,2.56,0.0,2.56,1
2023-11-24,3cd8842a-09b4-4037-8b73-907e77242a5b,5,0,0,2,0,7,166.13,0.0,166.13,1
2023-11-24,3d0590de-66e8-4e6e-8006-22237ebcd1a8,1,0,0,0,0,1,0.53,0.0,0.53,1
2023-11-24,3d38d2ff-6785-48b0-91df-979369a128e5,0,1,0,0,0,1,0.0,1.85,1.85,1
2023-11-24,3d6dbb38-1ead-4215-aa78-97d0a12755ab,19,2,0,0,0,21,58.46,5.71,64.18,1
2023-11-24,3da544b3-0df4-460d-bb50-5b5453dff3ba,1,0,0,0,0,1,0.05,0.0,0.05,1
2023-11-24,3de91f11-5207-43a0-a05f-ac7f18d58fc7,7,4,3,0,0,14,8.96,8.06,17.03,1
2023-11-24,3e0bbfc7-d9ae-424a-abb0-08ec3c7f2240,0,1,1,0,0,2,0.0,6.7,6.7,1
